Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Wed Feb 01 2006 07:30pm,Phoenix Suns,102,Boston Celtics,94,Box Score,0,15019,
Wed Feb 01 2006 07:30pm,Atlanta Hawks,102,Charlotte Bobcats,92,Box Score,0,14411,
Wed Feb 01 2006 07:00pm,New Jersey Nets,85,Cleveland Cavaliers,91,Box Score,0,19460,
Wed Feb 01 2006 07:30pm,Minnesota Timberwolves,74,Detroit Pistons,90,Box Score,0,22076,
Wed Feb 01 2006 07:30pm,Milwaukee Bucks,84,Houston Rockets,86,Box Score,0,13028,
Wed Feb 01 2006 07:00pm,Los Angeles Lakers,79,Indiana Pacers,105,Box Score,0,16127,
Wed Feb 01 2006 07:00pm,Dallas Mavericks,81,Memphis Grizzlies,80,Box Score,0,15817,
Wed Feb 01 2006 07:00pm,Chicago Bulls,95,New Orleans/Oklahoma City Hornets,100,Box Score,0,19163,
Wed Feb 01 2006 07:00pm,Los Angeles Clippers,106,Orlando Magic,94,Box Score,0,15066,
Wed Feb 01 2006 07:00pm,San Antonio Spurs,86,Portland Trail Blazers,82,Box Score,0,16638,
Wed Feb 01 2006 07:00pm,Golden State Warriors,107,Seattle SuperSonics,111,Box Score,0,14703,
Wed Feb 01 2006 07:00pm,Washington Wizards,112,Toronto Raptors,117,Box Score,0,13640,
Wed Feb 01 2006 07:00pm,Denver Nuggets,90,Utah Jazz,103,Box Score,0,17571,
Thu Feb 02 2006 07:30pm,San Antonio Spurs,89,Golden State Warriors,86,Box Score,0,17223,
Thu Feb 02 2006 08:00pm,Cleveland Cavaliers,73,Miami Heat,101,Box Score,0,20168,
Fri Feb 03 2006 07:00pm,Orlando Magic,94,Atlanta Hawks,96,Box Score,0,13259,
Fri Feb 03 2006 07:30pm,Los Angeles Clippers,98,Boston Celtics,81,Box Score,0,17157,
Fri Feb 03 2006 07:30pm,Los Angeles Lakers,102,Charlotte Bobcats,112,Box Score,0,19026,
Fri Feb 03 2006 07:30pm,Seattle SuperSonics,77,Houston Rockets,100,Box Score,0,15176,
Fri Feb 03 2006 08:00pm,Detroit Pistons,87,Philadelphia 76ers,80,Box Score,0,20010,
Fri Feb 03 2006 07:30pm,Minnesota Timberwolves,85,Portland Trail Blazers,89,Box Score,0,15004,
Fri Feb 03 2006 07:00pm,New York Knicks,90,Toronto Raptors,104,Box Score,0,15858,
Fri Feb 03 2006 07:00pm,Sacramento Kings,79,Utah Jazz,89,Box Score,0,19113,
Sat Feb 04 2006 07:30pm,Philadelphia 76ers,100,Cleveland Cavaliers,95,Box Score,0,20562,
Sat Feb 04 2006 07:30pm,Seattle SuperSonics,91,Dallas Mavericks,110,Box Score,0,20369,
Sat Feb 04 2006 07:00pm,Portland Trail Blazers,104,Denver Nuggets,105,Box Score,0,19402,
Sat Feb 04 2006 07:30pm,Minnesota Timberwolves,77,Golden State Warriors,109,Box Score,0,20023,
Sat Feb 04 2006 08:00pm,Detroit Pistons,85,Indiana Pacers,93,Box Score,0,18345,
Sat Feb 04 2006 07:30pm,Memphis Grizzlies,78,Milwaukee Bucks,88,Box Score,0,17894,
Sat Feb 04 2006 01:00pm,Miami Heat,92,New Jersey Nets,105,Box Score,0,19268,
Sat Feb 04 2006 07:00pm,Los Angeles Lakers,90,New Orleans/Oklahoma City Hornets,106,Box Score,0,19344,
Sat Feb 04 2006 07:00pm,Boston Celtics,91,Orlando Magic,100,Box Score,0,16021,
Sat Feb 04 2006 07:00pm,Chicago Bulls,101,Phoenix Suns,118,Box Score,0,18422,
Sat Feb 04 2006 07:00pm,Atlanta Hawks,85,Washington Wizards,98,Box Score,0,19154,
Sun Feb 05 2006 12:00pm,Houston Rockets,93,New York Knicks,89,Box Score,0,19763,
Sun Feb 05 2006 12:30pm,Utah Jazz,78,Sacramento Kings,96,Box Score,0,17317,
Sun Feb 05 2006 01:00pm,Los Angeles Clippers,115,Toronto Raptors,113,Box Score,1,15541,
Mon Feb 06 2006 07:30pm,Seattle SuperSonics,106,Charlotte Bobcats,119,Box Score,0,13202,
Mon Feb 06 2006 07:00pm,Milwaukee Bucks,86,Cleveland Cavaliers,89,Box Score,0,19126,
Mon Feb 06 2006 07:30pm,Denver Nuggets,114,Golden State Warriors,122,Box Score,0,17257,
Mon Feb 06 2006 07:30pm,Boston Celtics,98,Miami Heat,114,Box Score,0,19986,
Mon Feb 06 2006 07:30pm,New Orleans/Oklahoma City Hornets,91,New Jersey Nets,99,Box Score,0,13998,
Mon Feb 06 2006 07:00pm,Houston Rockets,87,Philadelphia 76ers,81,Box Score,0,17428,
Mon Feb 06 2006 07:00pm,Minnesota Timberwolves,103,Phoenix Suns,101,Box Score,0,17972,
Mon Feb 06 2006 07:00pm,Chicago Bulls,107,Utah Jazz,109,Box Score,1,18569,
Mon Feb 06 2006 07:00pm,Orlando Magic,82,Washington Wizards,94,Box Score,0,14251,
Tue Feb 07 2006 07:00pm,Detroit Pistons,98,Atlanta Hawks,99,Box Score,0,17033,
Tue Feb 07 2006 07:30pm,Los Angeles Lakers,87,Dallas Mavericks,102,Box Score,0,20379,
Tue Feb 07 2006 07:30pm,Los Angeles Clippers,85,New York Knicks,82,Box Score,0,19763,
Tue Feb 07 2006 07:00pm,Memphis Grizzlies,96,Sacramento Kings,104,Box Score,0,17317,
Wed Feb 08 2006 07:30pm,Philadelphia 76ers,92,Charlotte Bobcats,100,Box Score,0,15418,
Wed Feb 08 2006 07:30pm,Chicago Bulls,110,Denver Nuggets,107,Box Score,0,15038,
Wed Feb 08 2006 07:30pm,Los Angeles Clippers,87,Detroit Pistons,97,Box Score,0,22076,
Wed Feb 08 2006 07:30pm,Los Angeles Lakers,89,Houston Rockets,78,Box Score,0,18291,
Wed Feb 08 2006 07:00pm,Portland Trail Blazers,69,Indiana Pacers,101,Box Score,0,14436,
Wed Feb 08 2006 07:00pm,Orlando Magic,89,Milwaukee Bucks,94,Box Score,2,14247,
Wed Feb 08 2006 07:00pm,Cleveland Cavaliers,97,Minnesota Timberwolves,91,Box Score,0,17093,
Wed Feb 08 2006 07:30pm,New York Knicks,83,New Jersey Nets,96,Box Score,0,16731,
Wed Feb 08 2006 07:00pm,Seattle SuperSonics,102,New Orleans/Oklahoma City Hornets,109,Box Score,0,18807,
Wed Feb 08 2006 07:00pm,Memphis Grizzlies,102,Phoenix Suns,108,Box Score,0,17801,
Wed Feb 08 2006 07:00pm,San Antonio Spurs,125,Toronto Raptors,118,Box Score,1,19284,
Wed Feb 08 2006 07:00pm,Golden State Warriors,124,Washington Wizards,129,Box Score,0,13228,
Thu Feb 09 2006 07:00pm,Miami Heat,76,Dallas Mavericks,112,Box Score,0,20273,
Thu Feb 09 2006 07:30pm,Chicago Bulls,80,Sacramento Kings,98,Box Score,0,17317,
Fri Feb 10 2006 07:30pm,Portland Trail Blazers,83,Boston Celtics,115,Box Score,0,18624,
Fri Feb 10 2006 07:30pm,Toronto Raptors,88,Charlotte Bobcats,73,Box Score,0,17472,
Fri Feb 10 2006 08:30pm,Dallas Mavericks,104,Denver Nuggets,113,Box Score,0,18853,
Fri Feb 10 2006 08:00pm,Golden State Warriors,95,Indiana Pacers,107,Box Score,0,15132,
Fri Feb 10 2006 07:30pm,Memphis Grizzlies,87,Los Angeles Clippers,91,Box Score,0,17182,
Fri Feb 10 2006 07:00pm,Utah Jazz,94,Minnesota Timberwolves,80,Box Score,0,17622,
Fri Feb 10 2006 08:00pm,San Antonio Spurs,83,New Jersey Nets,73,Box Score,0,19096,
Fri Feb 10 2006 07:00pm,New York Knicks,100,New Orleans/Oklahoma City Hornets,111,Box Score,0,19163,
Fri Feb 10 2006 07:00pm,Detroit Pistons,84,Orlando Magic,73,Box Score,0,17283,
Fri Feb 10 2006 07:00pm,Sacramento Kings,104,Phoenix Suns,112,Box Score,0,18422,
Fri Feb 10 2006 07:30pm,Atlanta Hawks,91,Seattle SuperSonics,99,Box Score,0,16231,
Fri Feb 10 2006 07:00pm,Cleveland Cavaliers,89,Washington Wizards,101,Box Score,0,20173,
Sat Feb 11 2006 07:30pm,Golden State Warriors,99,Cleveland Cavaliers,91,Box Score,0,20562,
Sat Feb 11 2006 07:30pm,Utah Jazz,88,Houston Rockets,102,Box Score,0,15629,
Sat Feb 11 2006 07:30pm,Memphis Grizzlies,100,Los Angeles Lakers,99,Box Score,0,18997,
Sat Feb 11 2006 07:30pm,Charlotte Bobcats,93,Milwaukee Bucks,99,Box Score,0,17664,
Sat Feb 11 2006 07:00pm,New Orleans/Oklahoma City Hornets,100,Minnesota Timberwolves,94,Box Score,0,15933,
Sun Feb 12 2006 06:00pm,Orlando Magic,94,Boston Celtics,102,Box Score,0,16106,
Sun Feb 12 2006 07:30pm,New York Knicks,83,Houston Rockets,90,Box Score,0,13975,
Sun Feb 12 2006 01:00pm,San Antonio Spurs,92,Indiana Pacers,88,Box Score,0,18345,
Sun Feb 12 2006 07:30pm,Chicago Bulls,97,Los Angeles Clippers,91,Box Score,0,17365,
Sun Feb 12 2006 03:30pm,Detroit Pistons,98,Miami Heat,100,Box Score,0,20289,
Sun Feb 12 2006 06:00pm,Milwaukee Bucks,79,New Jersey Nets,94,Box Score,0,12256,
Sun Feb 12 2006 06:00pm,Atlanta Hawks,84,Sacramento Kings,109,Box Score,0,17317,
Sun Feb 12 2006 06:00pm,Denver Nuggets,120,Seattle SuperSonics,112,Box Score,1,16392,
Sun Feb 12 2006 06:00pm,Portland Trail Blazers,81,Toronto Raptors,114,Box Score,0,15014,
Sun Feb 12 2006 01:00pm,Philadelphia 76ers,97,Washington Wizards,107,Box Score,0,20173,
Mon Feb 13 2006 07:30pm,Portland Trail Blazers,91,Charlotte Bobcats,83,Box Score,0,13466,
Mon Feb 13 2006 07:00pm,San Antonio Spurs,87,Cleveland Cavaliers,101,Box Score,0,19486,
Mon Feb 13 2006 07:30pm,New York Knicks,72,Dallas Mavericks,100,Box Score,0,19749,
Mon Feb 13 2006 07:30pm,Memphis Grizzlies,81,Golden State Warriors,79,Box Score,0,17023,
Mon Feb 13 2006 07:30pm,Utah Jazz,88,Los Angeles Lakers,94,Box Score,0,18629,
Mon Feb 13 2006 07:00pm,Toronto Raptors,98,Minnesota Timberwolves,94,Box Score,0,14911,
Mon Feb 13 2006 07:00pm,Washington Wizards,96,New Orleans/Oklahoma City Hornets,97,Box Score,0,18678,
Tue Feb 14 2006 07:30pm,Sacramento Kings,105,Chicago Bulls,101,Box Score,1,19591,
Tue Feb 14 2006 07:30pm,New Jersey Nets,71,Detroit Pistons,85,Box Score,0,22076,
Tue Feb 14 2006 07:30pm,Houston Rockets,128,Los Angeles Clippers,97,Box Score,0,18068,
Tue Feb 14 2006 07:30pm,Orlando Magic,93,Miami Heat,107,Box Score,0,19600,
Tue Feb 14 2006 07:00pm,Seattle SuperSonics,91,Milwaukee Bucks,106,Box Score,0,14110,
Wed Feb 15 2006 07:30pm,Cleveland Cavaliers,113,Boston Celtics,109,Box Score,2,17915,
Wed Feb 15 2006 07:30pm,New Jersey Nets,95,Charlotte Bobcats,94,Box Score,0,15766,
Wed Feb 15 2006 08:00pm,Washington Wizards,97,Dallas Mavericks,103,Box Score,0,19714,
Wed Feb 15 2006 07:00pm,Phoenix Suns,116,Denver Nuggets,101,Box Score,0,18182,
Wed Feb 15 2006 07:30pm,Los Angeles Clippers,81,Golden State Warriors,88,Box Score,0,16821,
Wed Feb 15 2006 07:00pm,Milwaukee Bucks,77,Indiana Pacers,88,Box Score,0,14301,
Wed Feb 15 2006 07:30pm,Atlanta Hawks,114,Los Angeles Lakers,110,Box Score,0,18259,
Wed Feb 15 2006 07:00pm,Sacramento Kings,78,Memphis Grizzlies,84,Box Score,0,14541,
Wed Feb 15 2006 07:00pm,Seattle SuperSonics,92,Minnesota Timberwolves,102,Box Score,0,16083,
Wed Feb 15 2006 07:00pm,Portland Trail Blazers,86,New Orleans/Oklahoma City Hornets,102,Box Score,0,19051,
Wed Feb 15 2006 07:30pm,Toronto Raptors,96,New York Knicks,98,Box Score,0,18901,
Wed Feb 15 2006 07:00pm,Miami Heat,110,Orlando Magic,100,Box Score,0,17283,
Wed Feb 15 2006 07:00pm,San Antonio Spurs,100,Philadelphia 76ers,103,Box Score,1,17335,
Thu Feb 16 2006 06:30pm,Philadelphia 76ers,84,Chicago Bulls,117,Box Score,0,21962,
Thu Feb 16 2006 08:00pm,Houston Rockets,75,Phoenix Suns,109,Box Score,0,18327,
Tue Feb 21 2006 07:00pm,Orlando Magic,92,Cleveland Cavaliers,105,Box Score,0,20562,
Tue Feb 21 2006 07:30pm,Los Angeles Clippers,91,Dallas Mavericks,93,Box Score,0,19584,
Tue Feb 21 2006 07:00pm,Charlotte Bobcats,84,Denver Nuggets,100,Box Score,0,16701,
Tue Feb 21 2006 07:30pm,Atlanta Hawks,87,Detroit Pistons,97,Box Score,0,22076,
Tue Feb 21 2006 07:00pm,New Orleans/Oklahoma City Hornets,75,Indiana Pacers,97,Box Score,0,14108,
Tue Feb 21 2006 07:30pm,Portland Trail Blazers,82,Los Angeles Lakers,99,Box Score,0,18241,
