Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Thu Dec 01 2005 07:00pm,San Antonio Spurs,92,Dallas Mavericks,90,Box Score,0,20076,
Thu Dec 01 2005 08:30pm,Los Angeles Lakers,105,Utah Jazz,101,Box Score,1,18008,
Fri Dec 02 2005 07:00pm,Toronto Raptors,102,Atlanta Hawks,101,Box Score,0,12261,
Fri Dec 02 2005 07:30pm,Chicago Bulls,106,Boston Celtics,102,Box Score,0,14393,
Fri Dec 02 2005 08:00pm,New York Knicks,98,Detroit Pistons,106,Box Score,0,22076,
Fri Dec 02 2005 07:30pm,Charlotte Bobcats,100,Golden State Warriors,107,Box Score,0,18240,
Fri Dec 02 2005 07:30pm,Minnesota Timberwolves,113,Los Angeles Lakers,108,Box Score,0,18997,
Fri Dec 02 2005 07:00pm,Orlando Magic,69,Memphis Grizzlies,91,Box Score,0,13913,
Fri Dec 02 2005 07:00pm,Philadelphia 76ers,86,New Orleans/Oklahoma City Hornets,88,Box Score,0,19163,
Fri Dec 02 2005 07:00pm,Denver Nuggets,97,Phoenix Suns,102,Box Score,0,17852,
Fri Dec 02 2005 07:00pm,Indiana Pacers,98,Portland Trail Blazers,78,Box Score,0,13031,
Fri Dec 02 2005 07:00pm,Miami Heat,98,Sacramento Kings,87,Box Score,0,17317,
Fri Dec 02 2005 07:30pm,Cleveland Cavaliers,108,Seattle SuperSonics,115,Box Score,0,17072,
Fri Dec 02 2005 07:00pm,Milwaukee Bucks,105,Washington Wizards,102,Box Score,0,20173,
Sat Dec 03 2005 07:30pm,Detroit Pistons,92,Chicago Bulls,79,Box Score,0,21875,
Sat Dec 03 2005 07:30pm,New Orleans/Oklahoma City Hornets,88,Dallas Mavericks,97,Box Score,0,19651,
Sat Dec 03 2005 07:00pm,Miami Heat,99,Denver Nuggets,101,Box Score,0,18196,
Sat Dec 03 2005 07:30pm,Memphis Grizzlies,90,Houston Rockets,75,Box Score,0,17135,
Sat Dec 03 2005 07:30pm,Cleveland Cavaliers,90,Los Angeles Clippers,102,Box Score,0,18369,
Sat Dec 03 2005 07:30pm,Orlando Magic,84,Milwaukee Bucks,104,Box Score,0,17121,
Sat Dec 03 2005 08:00pm,Toronto Raptors,95,New Jersey Nets,82,Box Score,0,14613,
Sat Dec 03 2005 07:30pm,Philadelphia 76ers,91,San Antonio Spurs,100,Box Score,0,18797,
Sun Dec 04 2005 06:30pm,Charlotte Bobcats,98,Los Angeles Lakers,99,Box Score,0,18506,
Sun Dec 04 2005 01:00pm,Boston Celtics,102,New York Knicks,99,Box Score,0,19763,
Sun Dec 04 2005 06:00pm,Atlanta Hawks,94,Phoenix Suns,112,Box Score,0,16992,
Sun Dec 04 2005 06:00pm,Utah Jazz,98,Portland Trail Blazers,93,Box Score,0,13254,
Sun Dec 04 2005 06:00pm,Minnesota Timberwolves,85,Sacramento Kings,77,Box Score,0,17317,
Sun Dec 04 2005 05:00pm,Indiana Pacers,102,Seattle SuperSonics,107,Box Score,0,15761,
Mon Dec 05 2005 07:30pm,Dallas Mavericks,102,Chicago Bulls,94,Box Score,0,21733,
Mon Dec 05 2005 07:30pm,Miami Heat,89,Los Angeles Clippers,99,Box Score,0,19060,
Mon Dec 05 2005 07:00pm,San Antonio Spurs,110,Orlando Magic,85,Box Score,0,14661,
Mon Dec 05 2005 07:00pm,Minnesota Timberwolves,91,Utah Jazz,77,Box Score,0,18218,
Tue Dec 06 2005 07:00pm,Atlanta Hawks,116,Denver Nuggets,125,Box Score,0,13206,
Tue Dec 06 2005 07:30pm,Boston Celtics,73,Houston Rockets,91,Box Score,0,14665,
Tue Dec 06 2005 07:00pm,Dallas Mavericks,84,Indiana Pacers,75,Box Score,0,14627,
Tue Dec 06 2005 07:00pm,New Orleans/Oklahoma City Hornets,73,Memphis Grizzlies,89,Box Score,0,13271,
Tue Dec 06 2005 07:00pm,Los Angeles Lakers,111,Milwaukee Bucks,92,Box Score,0,15185,
Tue Dec 06 2005 07:00pm,Portland Trail Blazers,85,Phoenix Suns,130,Box Score,0,15102,
Tue Dec 06 2005 07:00pm,Cleveland Cavaliers,102,Sacramento Kings,97,Box Score,0,17317,
Tue Dec 06 2005 07:00pm,New York Knicks,104,Seattle SuperSonics,101,Box Score,0,16288,
Tue Dec 06 2005 07:00pm,Toronto Raptors,111,Washington Wizards,119,Box Score,1,12401,
Wed Dec 07 2005 07:30pm,New Jersey Nets,97,Charlotte Bobcats,84,Box Score,0,14622,
Wed Dec 07 2005 07:30pm,Phoenix Suns,118,Golden State Warriors,110,Box Score,0,17389,
Wed Dec 07 2005 07:30pm,New York Knicks,79,Los Angeles Clippers,84,Box Score,0,15316,
Wed Dec 07 2005 07:00pm,Boston Celtics,101,New Orleans/Oklahoma City Hornets,87,Box Score,0,18753,
Wed Dec 07 2005 07:00pm,Chicago Bulls,102,Orlando Magic,93,Box Score,0,12702,
Wed Dec 07 2005 07:00pm,Milwaukee Bucks,88,Philadelphia 76ers,85,Box Score,0,12746,
Wed Dec 07 2005 07:00pm,Minnesota Timberwolves,84,Portland Trail Blazers,74,Box Score,0,12401,
Wed Dec 07 2005 08:00pm,Miami Heat,84,San Antonio Spurs,98,Box Score,0,18797,
Wed Dec 07 2005 07:00pm,Los Angeles Lakers,102,Toronto Raptors,91,Box Score,0,18821,
Wed Dec 07 2005 07:00pm,Atlanta Hawks,83,Utah Jazz,95,Box Score,0,16463,
Thu Dec 08 2005 08:00pm,Washington Wizards,87,Indiana Pacers,111,Box Score,0,14273,
Thu Dec 08 2005 07:30pm,Houston Rockets,106,Sacramento Kings,95,Box Score,0,17317,
Fri Dec 09 2005 07:30pm,Los Angeles Lakers,93,Chicago Bulls,80,Box Score,0,22410,
Fri Dec 09 2005 07:30pm,New Jersey Nets,109,Cleveland Cavaliers,100,Box Score,0,18177,
Fri Dec 09 2005 07:30pm,Detroit Pistons,106,Golden State Warriors,103,Box Score,0,19596,
Fri Dec 09 2005 07:00pm,Dallas Mavericks,90,Memphis Grizzlies,83,Box Score,0,17176,
Fri Dec 09 2005 07:30pm,Denver Nuggets,100,Miami Heat,92,Box Score,0,19896,
Fri Dec 09 2005 07:00pm,Charlotte Bobcats,115,Philadelphia 76ers,119,Box Score,0,14793,
Fri Dec 09 2005 08:00pm,New York Knicks,81,Phoenix Suns,85,Box Score,0,18207,
Fri Dec 09 2005 07:00pm,New Orleans/Oklahoma City Hornets,95,Portland Trail Blazers,98,Box Score,1,12305,
Fri Dec 09 2005 07:30pm,Boston Celtics,89,San Antonio Spurs,101,Box Score,0,18797,
Fri Dec 09 2005 07:00pm,Seattle SuperSonics,106,Utah Jazz,90,Box Score,0,18152,
Sat Dec 10 2005 07:00pm,San Antonio Spurs,84,Atlanta Hawks,94,Box Score,0,16678,
Sat Dec 10 2005 07:30pm,Toronto Raptors,111,Charlotte Bobcats,103,Box Score,0,15163,
Sat Dec 10 2005 07:30pm,Boston Celtics,94,Dallas Mavericks,103,Box Score,0,20156,
Sat Dec 10 2005 08:00pm,Memphis Grizzlies,66,Indiana Pacers,80,Box Score,0,16043,
Sat Dec 10 2005 07:30pm,Phoenix Suns,91,Los Angeles Clippers,101,Box Score,0,17033,
Sat Dec 10 2005 07:30pm,Cleveland Cavaliers,106,Milwaukee Bucks,111,Box Score,0,18717,
Sat Dec 10 2005 07:00pm,Los Angeles Lakers,82,Minnesota Timberwolves,95,Box Score,0,18739,
Sat Dec 10 2005 07:30pm,Philadelphia 76ers,107,New Jersey Nets,95,Box Score,0,18740,
Sat Dec 10 2005 07:00pm,Denver Nuggets,83,Orlando Magic,94,Box Score,0,16569,
Sat Dec 10 2005 07:00pm,Sacramento Kings,123,Seattle SuperSonics,104,Box Score,0,15982,
Sat Dec 10 2005 07:00pm,Chicago Bulls,118,Washington Wizards,111,Box Score,0,18833,
Sun Dec 11 2005 06:00pm,Detroit Pistons,109,Los Angeles Clippers,101,Box Score,0,19060,
Sun Dec 11 2005 06:00pm,Washington Wizards,101,Miami Heat,104,Box Score,1,19600,
Sun Dec 11 2005 06:00pm,Houston Rockets,100,Portland Trail Blazers,86,Box Score,0,12886,
Sun Dec 11 2005 06:00pm,New Orleans/Oklahoma City Hornets,100,Sacramento Kings,110,Box Score,0,17317,
Mon Dec 12 2005 07:30pm,Los Angeles Lakers,109,Dallas Mavericks,106,Box Score,0,19680,
Mon Dec 12 2005 07:30pm,Milwaukee Bucks,112,New York Knicks,92,Box Score,0,16436,
Mon Dec 12 2005 07:00pm,Minnesota Timberwolves,89,Philadelphia 76ers,90,Box Score,1,13310,
Mon Dec 12 2005 07:00pm,New Orleans/Oklahoma City Hornets,91,Phoenix Suns,87,Box Score,0,15547,
Mon Dec 12 2005 07:00pm,Detroit Pistons,78,Utah Jazz,92,Box Score,0,18275,
Tue Dec 13 2005 07:30pm,Denver Nuggets,101,Charlotte Bobcats,85,Box Score,0,13288,
Tue Dec 13 2005 07:30pm,Miami Heat,100,Chicago Bulls,97,Box Score,0,19129,
Tue Dec 13 2005 07:00pm,Atlanta Hawks,100,Cleveland Cavaliers,94,Box Score,0,17114,
Tue Dec 13 2005 07:00pm,Sacramento Kings,93,Minnesota Timberwolves,91,Box Score,0,13989,
Tue Dec 13 2005 07:30pm,Los Angeles Clippers,87,San Antonio Spurs,95,Box Score,1,18797,
Tue Dec 13 2005 07:00pm,Golden State Warriors,110,Seattle SuperSonics,107,Box Score,1,14271,
Tue Dec 13 2005 07:00pm,New Jersey Nets,74,Washington Wizards,94,Box Score,0,15124,
Wed Dec 14 2005 07:30pm,Indiana Pacers,71,Boston Celtics,85,Box Score,0,14112,
Wed Dec 14 2005 07:00pm,Phoenix Suns,96,Dallas Mavericks,102,Box Score,0,19731,
Wed Dec 14 2005 07:30pm,Sacramento Kings,98,Detroit Pistons,109,Box Score,0,22076,
Wed Dec 14 2005 07:30pm,Houston Rockets,111,Golden State Warriors,105,Box Score,1,18257,
Wed Dec 14 2005 07:00pm,Los Angeles Lakers,94,Memphis Grizzlies,79,Box Score,0,16591,
Wed Dec 14 2005 07:00pm,Miami Heat,100,Milwaukee Bucks,83,Box Score,0,16287,
Wed Dec 14 2005 07:30pm,Charlotte Bobcats,91,New Jersey Nets,83,Box Score,0,13363,
Wed Dec 14 2005 07:00pm,Los Angeles Clippers,89,New Orleans/Oklahoma City Hornets,102,Box Score,0,17490,
Wed Dec 14 2005 07:30pm,Orlando Magic,105,New York Knicks,90,Box Score,0,17490,
Wed Dec 14 2005 07:00pm,Atlanta Hawks,101,Philadelphia 76ers,106,Box Score,0,12161,
Wed Dec 14 2005 07:00pm,Chicago Bulls,105,Toronto Raptors,94,Box Score,0,16169,
Wed Dec 14 2005 07:00pm,Portland Trail Blazers,77,Utah Jazz,82,Box Score,0,19023,
Thu Dec 15 2005 08:00pm,Denver Nuggets,85,Cleveland Cavaliers,94,Box Score,0,17182,
Thu Dec 15 2005 07:00pm,San Antonio Spurs,90,Minnesota Timberwolves,88,Box Score,0,17003,
Thu Dec 15 2005 07:30pm,Houston Rockets,104,Seattle SuperSonics,98,Box Score,0,16563,
Fri Dec 16 2005 07:00pm,New York Knicks,111,Atlanta Hawks,122,Box Score,0,16295,
Fri Dec 16 2005 07:30pm,Milwaukee Bucks,100,Boston Celtics,96,Box Score,0,16116,
Fri Dec 16 2005 08:30pm,Orlando Magic,103,Dallas Mavericks,109,Box Score,1,19876,
Fri Dec 16 2005 08:00pm,Chicago Bulls,82,Detroit Pistons,110,Box Score,0,22076,
Fri Dec 16 2005 07:00pm,Utah Jazz,83,Indiana Pacers,93,Box Score,0,14970,
