Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Sat Apr 01 2006 07:30pm,Boston Celtics,94,Chicago Bulls,100,Box Score,0,21799,
Sat Apr 01 2006 02:00pm,Miami Heat,99,Cleveland Cavaliers,106,Box Score,0,20562,
Sat Apr 01 2006 07:30pm,Indiana Pacers,89,Milwaukee Bucks,96,Box Score,0,18717,
Sat Apr 01 2006 07:00pm,Utah Jazz,102,Portland Trail Blazers,89,Box Score,0,17857,
Sat Apr 01 2006 07:30pm,Washington Wizards,99,San Antonio Spurs,106,Box Score,0,18797,
Sun Apr 02 2006 06:00pm,Cleveland Cavaliers,101,Charlotte Bobcats,97,Box Score,0,18491,
Sun Apr 02 2006 02:30pm,Denver Nuggets,79,Dallas Mavericks,103,Box Score,0,20251,
Sun Apr 02 2006 01:00pm,Phoenix Suns,102,Detroit Pistons,109,Box Score,0,22076,
Sun Apr 02 2006 12:30pm,Houston Rockets,88,Los Angeles Lakers,104,Box Score,0,18997,
Sun Apr 02 2006 03:00pm,Atlanta Hawks,87,Memphis Grizzlies,98,Box Score,0,14463,
Sun Apr 02 2006 02:30pm,Golden State Warriors,104,Minnesota Timberwolves,106,Box Score,1,15834,
Sun Apr 02 2006 06:00pm,Miami Heat,78,New Jersey Nets,90,Box Score,0,18928,
Sun Apr 02 2006 06:00pm,New York Knicks,95,Philadelphia 76ers,114,Box Score,0,18233,
Sun Apr 02 2006 06:00pm,Los Angeles Clippers,96,Sacramento Kings,106,Box Score,0,17317,
Sun Apr 02 2006 06:00pm,Portland Trail Blazers,83,Seattle SuperSonics,122,Box Score,0,15131,
Sun Apr 02 2006 07:00pm,New Orleans/Oklahoma City Hornets,120,Toronto Raptors,113,Box Score,2,15079,
Tue Apr 04 2006 07:30pm,Minnesota Timberwolves,92,Charlotte Bobcats,97,Box Score,0,14214,
Tue Apr 04 2006 07:30pm,Indiana Pacers,96,Chicago Bulls,102,Box Score,0,21199,
Tue Apr 04 2006 07:00pm,Philadelphia 76ers,91,Cleveland Cavaliers,124,Box Score,0,18581,
Tue Apr 04 2006 07:30pm,Sacramento Kings,101,Dallas Mavericks,127,Box Score,0,20128,
Tue Apr 04 2006 07:30pm,New Orleans/Oklahoma City Hornets,93,Detroit Pistons,101,Box Score,0,22076,
Tue Apr 04 2006 07:30pm,Denver Nuggets,109,Los Angeles Clippers,111,Box Score,0,17365,
Tue Apr 04 2006 07:00pm,Golden State Warriors,75,Memphis Grizzlies,100,Box Score,0,14891,
Tue Apr 04 2006 07:30pm,Milwaukee Bucks,89,Miami Heat,115,Box Score,0,19600,
Tue Apr 04 2006 07:30pm,Atlanta Hawks,94,New Jersey Nets,96,Box Score,0,16824,
Tue Apr 04 2006 07:00pm,Houston Rockets,87,Seattle SuperSonics,104,Box Score,0,15493,
Tue Apr 04 2006 07:00pm,Boston Celtics,124,Toronto Raptors,120,Box Score,0,16598,
Tue Apr 04 2006 07:00pm,San Antonio Spurs,95,Utah Jazz,86,Box Score,0,18064,
Tue Apr 04 2006 07:00pm,New York Knicks,90,Washington Wizards,105,Box Score,0,15803,
Wed Apr 05 2006 07:00pm,Minnesota Timberwolves,99,Atlanta Hawks,101,Box Score,0,15959,
Wed Apr 05 2006 07:00pm,Washington Wizards,108,Boston Celtics,91,Box Score,0,18624,
Wed Apr 05 2006 07:00pm,Toronto Raptors,103,Indiana Pacers,111,Box Score,0,14037,
Wed Apr 05 2006 07:00pm,Golden State Warriors,109,New Orleans/Oklahoma City Hornets,114,Box Score,1,18169,
Wed Apr 05 2006 07:30pm,Cleveland Cavaliers,94,New York Knicks,96,Box Score,0,19763,
