Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Sat Nov 01 2008 07:00pm,Philadelphia 76ers,88,Atlanta Hawks,95,Box Score,0,19651,
Sat Nov 01 2008 07:00pm,Miami Heat,87,Charlotte Bobcats,100,Box Score,0,19238,
Sat Nov 01 2008 07:30pm,Memphis Grizzlies,86,Chicago Bulls,96,Box Score,0,21785,
Sat Nov 01 2008 07:00pm,Los Angeles Lakers,104,Denver Nuggets,97,Box Score,0,19651,
Sat Nov 01 2008 07:30pm,Washington Wizards,109,Detroit Pistons,117,Box Score,0,22076,
Sat Nov 01 2008 07:30pm,Oklahoma City Thunder,77,Houston Rockets,89,Box Score,0,16996,
Sat Nov 01 2008 07:00pm,Boston Celtics,79,Indiana Pacers,95,Box Score,0,18165,
Sat Nov 01 2008 07:30pm,Toronto Raptors,91,Milwaukee Bucks,87,Box Score,0,17036,
Sat Nov 01 2008 07:00pm,Dallas Mavericks,95,Minnesota Timberwolves,85,Box Score,0,16893,
Sat Nov 01 2008 07:30pm,Golden State Warriors,105,New Jersey Nets,97,Box Score,0,17390,
Sat Nov 01 2008 07:00pm,Cleveland Cavaliers,92,New Orleans Hornets,104,Box Score,0,18150,
Sat Nov 01 2008 07:00pm,Sacramento Kings,103,Orlando Magic,121,Box Score,0,16704,
Sat Nov 01 2008 07:00pm,Portland Trail Blazers,96,Phoenix Suns,107,Box Score,0,18422,
Sat Nov 01 2008 07:00pm,Los Angeles Clippers,79,Utah Jazz,101,Box Score,0,19602,
Sun Nov 02 2008 06:00pm,Milwaukee Bucks,94,New York Knicks,86,Box Score,0,18190,
Sun Nov 02 2008 06:00pm,Minnesota Timberwolves,85,Oklahoma City Thunder,88,Box Score,0,18163,
Mon Nov 03 2008 07:00pm,Detroit Pistons,101,Charlotte Bobcats,83,Box Score,0,11023,
Mon Nov 03 2008 07:30pm,Cleveland Cavaliers,100,Dallas Mavericks,81,Box Score,0,19923,
Mon Nov 03 2008 07:30pm,Utah Jazz,89,Los Angeles Clippers,73,Box Score,0,12712,
Mon Nov 03 2008 07:00pm,Golden State Warriors,79,Memphis Grizzlies,90,Box Score,0,10121,
Mon Nov 03 2008 07:00pm,Chicago Bulls,93,Orlando Magic,96,Box Score,0,15606,
Mon Nov 03 2008 07:00pm,Sacramento Kings,91,Philadelphia 76ers,125,Box Score,0,10100,
Tue Nov 04 2008 07:30pm,Boston Celtics,103,Houston Rockets,99,Box Score,0,18291,
Tue Nov 04 2008 07:30pm,Phoenix Suns,114,New Jersey Nets,86,Box Score,0,15230,
Tue Nov 04 2008 07:30pm,Dallas Mavericks,98,San Antonio Spurs,81,Box Score,0,17398,
Wed Nov 05 2008 08:00pm,Chicago Bulls,93,Cleveland Cavaliers,107,Box Score,0,20562,
Wed Nov 05 2008 07:30pm,Denver Nuggets,101,Golden State Warriors,111,Box Score,0,18194,
Wed Nov 05 2008 07:00pm,Phoenix Suns,113,Indiana Pacers,103,Box Score,0,11660,
Wed Nov 05 2008 07:30pm,Los Angeles Clippers,88,Los Angeles Lakers,106,Box Score,0,18997,
Wed Nov 05 2008 07:30pm,Philadelphia 76ers,83,Miami Heat,106,Box Score,0,15103,
Wed Nov 05 2008 07:00pm,Washington Wizards,104,Milwaukee Bucks,112,Box Score,1,13895,
Wed Nov 05 2008 07:00pm,San Antonio Spurs,129,Minnesota Timberwolves,125,Box Score,2,11112,
Wed Nov 05 2008 07:00pm,Atlanta Hawks,87,New Orleans Hornets,79,Box Score,0,16030,
Wed Nov 05 2008 07:30pm,Charlotte Bobcats,98,New York Knicks,101,Box Score,0,17977,
Wed Nov 05 2008 07:00pm,Boston Celtics,96,Oklahoma City Thunder,83,Box Score,0,19136,
Wed Nov 05 2008 07:00pm,Memphis Grizzlies,95,Sacramento Kings,100,Box Score,0,13685,
Wed Nov 05 2008 07:00pm,Detroit Pistons,100,Toronto Raptors,93,Box Score,0,18602,
Wed Nov 05 2008 07:00pm,Portland Trail Blazers,96,Utah Jazz,103,Box Score,0,19911,
