Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Sun Mar 01 2009 08:00pm,Cleveland Cavaliers,88,Atlanta Hawks,87,Box Score,0,19639,
Sun Mar 01 2009 01:00pm,Detroit Pistons,105,Boston Celtics,95,Box Score,0,18624,
Sun Mar 01 2009 08:00pm,Toronto Raptors,98,Dallas Mavericks,109,Box Score,0,19688,
Sun Mar 01 2009 06:00pm,Utah Jazz,112,Golden State Warriors,104,Box Score,0,18347,
Sun Mar 01 2009 07:00pm,Denver Nuggets,94,Indiana Pacers,100,Box Score,0,12458,
Sun Mar 01 2009 06:00pm,Houston Rockets,105,Minnesota Timberwolves,94,Box Score,0,13716,
Sun Mar 01 2009 06:00pm,New Orleans Hornets,99,New Jersey Nets,96,Box Score,0,15509,
Sun Mar 01 2009 01:30pm,Los Angeles Lakers,111,Phoenix Suns,118,Box Score,0,18422,
Sun Mar 01 2009 05:00pm,San Antonio Spurs,84,Portland Trail Blazers,102,Box Score,0,20627,
Mon Mar 02 2009 07:30pm,San Antonio Spurs,106,Los Angeles Clippers,78,Box Score,0,17649,
Mon Mar 02 2009 07:30pm,Cleveland Cavaliers,107,Miami Heat,100,Box Score,0,19600,
Mon Mar 02 2009 07:00pm,Dallas Mavericks,87,Oklahoma City Thunder,96,Box Score,0,18527,
Mon Mar 02 2009 07:00pm,New Orleans Hornets,98,Philadelphia 76ers,91,Box Score,0,14299,
Mon Mar 02 2009 07:00pm,Atlanta Hawks,98,Washington Wizards,89,Box Score,0,10189,
Tue Mar 03 2009 07:00pm,Chicago Bulls,80,Charlotte Bobcats,96,Box Score,0,14216,
Tue Mar 03 2009 07:30pm,Denver Nuggets,95,Detroit Pistons,100,Box Score,0,22076,
Tue Mar 03 2009 07:30pm,Toronto Raptors,97,Houston Rockets,107,Box Score,0,16291,
Tue Mar 03 2009 07:30pm,Memphis Grizzlies,89,Los Angeles Lakers,99,Box Score,0,18997,
Tue Mar 03 2009 07:00pm,New Jersey Nets,99,Milwaukee Bucks,95,Box Score,0,13967,
Tue Mar 03 2009 07:00pm,Golden State Warriors,118,Minnesota Timberwolves,94,Box Score,0,14780,
Tue Mar 03 2009 07:00pm,Phoenix Suns,99,Orlando Magic,111,Box Score,0,17461,
Tue Mar 03 2009 07:00pm,Indiana Pacers,117,Sacramento Kings,109,Box Score,0,10748,
Wed Mar 04 2009 07:30pm,Golden State Warriors,88,Chicago Bulls,110,Box Score,0,20108,
Wed Mar 04 2009 07:00pm,Milwaukee Bucks,73,Cleveland Cavaliers,91,Box Score,0,20562,
Wed Mar 04 2009 08:00pm,San Antonio Spurs,102,Dallas Mavericks,107,Box Score,0,20316,
Wed Mar 04 2009 07:30pm,Memphis Grizzlies,118,Los Angeles Clippers,95,Box Score,0,13813,
Wed Mar 04 2009 07:30pm,Phoenix Suns,129,Miami Heat,135,Box Score,0,19600,
Wed Mar 04 2009 07:30pm,Boston Celtics,115,New Jersey Nets,111,Box Score,0,15791,
Wed Mar 04 2009 07:30pm,Atlanta Hawks,105,New York Knicks,109,Box Score,0,18931,
Wed Mar 04 2009 07:00pm,Washington Wizards,83,Oklahoma City Thunder,88,Box Score,0,18576,
Wed Mar 04 2009 07:00pm,Indiana Pacers,105,Portland Trail Blazers,107,Box Score,0,20020,
Wed Mar 04 2009 07:00pm,Houston Rockets,94,Utah Jazz,101,Box Score,0,19911,
Thu Mar 05 2009 08:30pm,Portland Trail Blazers,90,Denver Nuggets,106,Box Score,0,16801,
