Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Thu Jun 04 2009 06:00pm,Orlando Magic,75,Los Angeles Lakers,100,Box Score,0,18997,
Sun Jun 07 2009 05:00pm,Orlando Magic,96,Los Angeles Lakers,101,Box Score,1,18997,
Tue Jun 09 2009 09:00pm,Los Angeles Lakers,104,Orlando Magic,108,Box Score,0,17461,
Thu Jun 11 2009 09:00pm,Los Angeles Lakers,99,Orlando Magic,91,Box Score,1,17461,
Sun Jun 14 2009 08:00pm,Los Angeles Lakers,99,Orlando Magic,86,Box Score,0,17461,
