Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Mon Dec 01 2008 07:30pm,Orlando Magic,88,Boston Celtics,107,Box Score,0,18624,
Mon Dec 01 2008 07:00pm,Minnesota Timberwolves,90,Charlotte Bobcats,100,Box Score,0,9285,
Mon Dec 01 2008 07:30pm,Miami Heat,130,Golden State Warriors,129,Box Score,1,18723,
Tue Dec 02 2008 07:30pm,Philadelphia 76ers,103,Chicago Bulls,95,Box Score,1,20485,
Tue Dec 02 2008 07:30pm,Los Angeles Clippers,98,Dallas Mavericks,100,Box Score,0,19670,
Tue Dec 02 2008 07:00pm,Toronto Raptors,93,Denver Nuggets,132,Box Score,0,14243,
Tue Dec 02 2008 07:00pm,Los Angeles Lakers,117,Indiana Pacers,118,Box Score,0,16412,
Tue Dec 02 2008 07:30pm,Washington Wizards,108,New Jersey Nets,88,Box Score,0,15062,
Tue Dec 02 2008 07:30pm,Portland Trail Blazers,104,New York Knicks,97,Box Score,0,18664,
Tue Dec 02 2008 07:00pm,Utah Jazz,99,Sacramento Kings,94,Box Score,0,10798,
Tue Dec 02 2008 07:30pm,Detroit Pistons,89,San Antonio Spurs,77,Box Score,0,17582,
Wed Dec 03 2008 07:00pm,Memphis Grizzlies,95,Atlanta Hawks,105,Box Score,0,12088,
Wed Dec 03 2008 07:30pm,Indiana Pacers,96,Boston Celtics,114,Box Score,0,18624,
Wed Dec 03 2008 07:00pm,Oklahoma City Thunder,97,Charlotte Bobcats,103,Box Score,0,11629,
Wed Dec 03 2008 07:00pm,New York Knicks,82,Cleveland Cavaliers,118,Box Score,0,20562,
Wed Dec 03 2008 07:30pm,Los Angeles Clippers,96,Houston Rockets,103,Box Score,0,15358,
Wed Dec 03 2008 07:00pm,Chicago Bulls,90,Milwaukee Bucks,97,Box Score,0,13684,
Wed Dec 03 2008 07:00pm,Phoenix Suns,91,New Orleans Hornets,104,Box Score,0,15804,
Wed Dec 03 2008 07:00pm,Minnesota Timberwolves,89,Orlando Magic,100,Box Score,0,15705,
Wed Dec 03 2008 07:00pm,Los Angeles Lakers,114,Philadelphia 76ers,102,Box Score,0,19119,
Wed Dec 03 2008 07:00pm,Miami Heat,93,Utah Jazz,89,Box Score,0,19911,
Wed Dec 03 2008 07:00pm,Portland Trail Blazers,98,Washington Wizards,92,Box Score,0,12802,
Thu Dec 04 2008 07:00pm,Phoenix Suns,97,Dallas Mavericks,112,Box Score,0,19813,
Thu Dec 04 2008 08:30pm,San Antonio Spurs,108,Denver Nuggets,91,Box Score,0,15866,
Fri Dec 05 2008 07:30pm,New York Knicks,95,Atlanta Hawks,98,Box Score,0,16366,
