Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Sat Feb 01 2003 07:30pm,Denver Nuggets,100,Dallas Mavericks,122,Box Score,0,19889,
Sat Feb 01 2003 07:30pm,New Jersey Nets,84,Detroit Pistons,106,Box Score,0,22076,
Sat Feb 01 2003 07:00pm,Boston Celtics,100,Indiana Pacers,109,Box Score,0,18345,
Sat Feb 01 2003 07:30pm,Utah Jazz,87,Los Angeles Lakers,99,Box Score,0,18997,
Sat Feb 01 2003 08:00pm,San Antonio Spurs,67,Miami Heat,65,Box Score,0,15729,
Sat Feb 01 2003 07:30pm,New York Knicks,100,Milwaukee Bucks,107,Box Score,0,16117,
Sat Feb 01 2003 07:00pm,Golden State Warriors,107,Phoenix Suns,116,Box Score,0,16174,
Sat Feb 01 2003 07:00pm,Chicago Bulls,77,Seattle SuperSonics,90,Box Score,0,16055,
Sat Feb 01 2003 07:00pm,New Orleans Hornets,104,Washington Wizards,109,Box Score,0,20173,
Sun Feb 02 2003 02:00pm,Orlando Magic,89,Atlanta Hawks,97,Box Score,0,18233,
Sun Feb 02 2003 01:00pm,Portland Trail Blazers,114,Cleveland Cavaliers,95,Box Score,0,10127,
Sun Feb 02 2003 07:30pm,Memphis Grizzlies,78,Denver Nuggets,93,Box Score,0,13274,
Sun Feb 02 2003 03:00pm,Sacramento Kings,89,Houston Rockets,105,Box Score,0,16285,
Sun Feb 02 2003 02:30pm,Philadelphia 76ers,91,Minnesota Timberwolves,99,Box Score,0,18089,
Sun Feb 02 2003 01:30pm,Los Angeles Clippers,86,Toronto Raptors,100,Box Score,0,17862,
Mon Feb 03 2003 07:30pm,Memphis Grizzlies,91,Golden State Warriors,101,Box Score,0,10137,
Mon Feb 03 2003 07:30pm,Atlanta Hawks,79,Miami Heat,99,Box Score,0,14546,
Mon Feb 03 2003 07:30pm,Seattle SuperSonics,108,New Jersey Nets,109,Box Score,1,12850,
Mon Feb 03 2003 07:30pm,Boston Celtics,96,New Orleans Hornets,103,Box Score,0,13762,
Mon Feb 03 2003 07:00pm,Chicago Bulls,111,Phoenix Suns,115,Box Score,1,14113,
Mon Feb 03 2003 07:00pm,Dallas Mavericks,92,Utah Jazz,90,Box Score,0,19130,
Tue Feb 04 2003 07:30pm,Sacramento Kings,110,Dallas Mavericks,109,Box Score,0,20102,
Tue Feb 04 2003 07:00pm,Chicago Bulls,100,Denver Nuggets,102,Box Score,1,13390,
Tue Feb 04 2003 07:00pm,Los Angeles Lakers,97,Indiana Pacers,94,Box Score,0,18345,
Tue Feb 04 2003 07:00pm,Toronto Raptors,98,Milwaukee Bucks,95,Box Score,0,13765,
Tue Feb 04 2003 07:00pm,Houston Rockets,89,Minnesota Timberwolves,103,Box Score,0,15333,
Tue Feb 04 2003 07:30pm,Los Angeles Clippers,92,New York Knicks,105,Box Score,0,18197,
Tue Feb 04 2003 07:00pm,Portland Trail Blazers,96,Orlando Magic,89,Box Score,0,13532,
Tue Feb 04 2003 07:00pm,Cleveland Cavaliers,84,Washington Wizards,93,Box Score,0,20173,
Wed Feb 05 2003 07:00pm,Seattle SuperSonics,74,Boston Celtics,114,Box Score,0,17348,
Wed Feb 05 2003 07:00pm,Houston Rockets,102,Cleveland Cavaliers,105,Box Score,0,11940,
Wed Feb 05 2003 07:30pm,Los Angeles Clippers,80,Detroit Pistons,89,Box Score,0,18844,
Wed Feb 05 2003 07:30pm,San Antonio Spurs,103,Golden State Warriors,99,Box Score,0,13553,
Wed Feb 05 2003 07:30pm,Portland Trail Blazers,101,Miami Heat,87,Box Score,0,14566,
Wed Feb 05 2003 07:30pm,Sacramento Kings,84,New Orleans Hornets,108,Box Score,0,17217,
Wed Feb 05 2003 07:30pm,New Jersey Nets,111,Philadelphia 76ers,85,Box Score,0,20119,
Wed Feb 05 2003 07:00pm,Memphis Grizzlies,84,Utah Jazz,105,Box Score,0,19473,
Thu Feb 06 2003 08:00pm,San Antonio Spurs,83,Denver Nuggets,74,Box Score,0,15206,
Thu Feb 06 2003 07:00pm,Seattle SuperSonics,91,Milwaukee Bucks,97,Box Score,0,13749,
Thu Feb 06 2003 07:30pm,Los Angeles Lakers,114,New York Knicks,109,Box Score,0,19763,
Tue Feb 11 2003 07:30pm,Golden State Warriors,116,Atlanta Hawks,113,Box Score,0,7096,
Tue Feb 11 2003 07:30pm,Detroit Pistons,89,Chicago Bulls,79,Box Score,0,18303,
Tue Feb 11 2003 07:30pm,Utah Jazz,103,Houston Rockets,101,Box Score,1,11670,
Tue Feb 11 2003 07:00pm,Cleveland Cavaliers,96,Indiana Pacers,107,Box Score,0,16058,
Tue Feb 11 2003 07:30pm,Denver Nuggets,93,Los Angeles Lakers,121,Box Score,0,18848,
Tue Feb 11 2003 07:30pm,New Orleans Hornets,78,Miami Heat,69,Box Score,0,14484,
Tue Feb 11 2003 07:00pm,Dallas Mavericks,98,Minnesota Timberwolves,100,Box Score,0,15145,
Tue Feb 11 2003 07:00pm,New Jersey Nets,83,Orlando Magic,92,Box Score,0,14549,
