Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Mon Jan 01 2001 02:30pm,Houston Rockets,96,Minnesota Timberwolves,106,Box Score,0,14779,
Mon Jan 01 2001 07:00pm,Charlotte Hornets,67,Portland Trail Blazers,89,Box Score,0,19980,
Tue Jan 02 2001 07:30pm,Boston Celtics,81,Atlanta Hawks,92,Box Score,0,11194,
Tue Jan 02 2001 07:30pm,Milwaukee Bucks,104,Chicago Bulls,70,Box Score,0,20569,
Tue Jan 02 2001 07:30pm,Houston Rockets,100,Cleveland Cavaliers,95,Box Score,0,14032,
Tue Jan 02 2001 07:30pm,Toronto Raptors,97,Los Angeles Clippers,110,Box Score,0,18037,
Tue Jan 02 2001 07:30pm,New Jersey Nets,120,Orlando Magic,110,Box Score,0,14442,
Tue Jan 02 2001 07:30pm,Phoenix Suns,117,Sacramento Kings,121,Box Score,1,17317,
Tue Jan 02 2001 07:30pm,Miami Heat,72,San Antonio Spurs,80,Box Score,0,18412,
Tue Jan 02 2001 07:00pm,Indiana Pacers,91,Seattle SuperSonics,83,Box Score,0,17072,
Tue Jan 02 2001 07:00pm,Minnesota Timberwolves,108,Washington Wizards,115,Box Score,0,11712,
Wed Jan 03 2001 07:00pm,New York Knicks,100,Boston Celtics,91,Box Score,0,15715,
Wed Jan 03 2001 07:00pm,Detroit Pistons,107,Dallas Mavericks,104,Box Score,0,12789,
Wed Jan 03 2001 07:30pm,Denver Nuggets,111,Golden State Warriors,100,Box Score,0,12163,
Wed Jan 03 2001 07:30pm,Utah Jazz,71,Los Angeles Lakers,82,Box Score,0,18997,
Wed Jan 03 2001 07:00pm,Cleveland Cavaliers,83,Milwaukee Bucks,88,Box Score,0,13817,
Wed Jan 03 2001 07:00pm,Atlanta Hawks,80,Philadelphia 76ers,98,Box Score,0,17643,
Wed Jan 03 2001 07:00pm,Los Angeles Clippers,85,Phoenix Suns,90,Box Score,0,16592,
Wed Jan 03 2001 07:00pm,Indiana Pacers,86,Portland Trail Blazers,102,Box Score,0,20011,
Wed Jan 03 2001 07:00pm,Charlotte Hornets,89,Vancouver Grizzlies,99,Box Score,0,11873,
Thu Jan 04 2001 07:30pm,Washington Wizards,96,Chicago Bulls,98,Box Score,0,21488,
Thu Jan 04 2001 07:30pm,Detroit Pistons,97,Houston Rockets,107,Box Score,0,11646,
Thu Jan 04 2001 07:30pm,New Jersey Nets,78,Miami Heat,81,Box Score,0,16013,
Thu Jan 04 2001 07:00pm,Seattle SuperSonics,92,Minnesota Timberwolves,105,Box Score,0,16045,
Thu Jan 04 2001 08:00pm,Orlando Magic,92,New York Knicks,95,Box Score,1,19763,
Fri Jan 05 2001 07:30pm,Golden State Warriors,100,Boston Celtics,88,Box Score,0,12699,
Fri Jan 05 2001 07:00pm,Utah Jazz,87,Denver Nuggets,100,Box Score,0,15205,
Fri Jan 05 2001 07:30pm,Charlotte Hornets,86,Los Angeles Clippers,73,Box Score,0,12484,
Fri Jan 05 2001 07:00pm,Seattle SuperSonics,89,Philadelphia 76ers,121,Box Score,0,20240,
Fri Jan 05 2001 07:00pm,Vancouver Grizzlies,76,Phoenix Suns,108,Box Score,0,18359,
Fri Jan 05 2001 07:00pm,Milwaukee Bucks,115,Portland Trail Blazers,119,Box Score,0,20580,
Fri Jan 05 2001 07:30pm,Indiana Pacers,93,Sacramento Kings,91,Box Score,1,17317,
Fri Jan 05 2001 07:00pm,Dallas Mavericks,115,Toronto Raptors,105,Box Score,0,19800,
Sat Jan 06 2001 07:30pm,Orlando Magic,82,Atlanta Hawks,83,Box Score,0,13542,
Sat Jan 06 2001 07:30pm,Philadelphia 76ers,107,Cleveland Cavaliers,103,Box Score,0,20562,
Sat Jan 06 2001 07:30pm,Utah Jazz,99,Houston Rockets,97,Box Score,0,13821,
Sat Jan 06 2001 07:30pm,Boston Celtics,86,Miami Heat,112,Box Score,0,16122,
Sat Jan 06 2001 07:30pm,Golden State Warriors,92,New Jersey Nets,97,Box Score,0,11789,
