Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Thu Nov 01 2007 08:00pm,Detroit Pistons,91,Miami Heat,80,Box Score,0,19600,
Thu Nov 01 2007 07:30pm,Phoenix Suns,106,Seattle SuperSonics,99,Box Score,0,17072,
Thu Nov 01 2007 07:00pm,Houston Rockets,106,Utah Jazz,95,Box Score,0,19911,
Fri Nov 02 2007 07:30pm,Dallas Mavericks,94,Atlanta Hawks,101,Box Score,0,19767,
Fri Nov 02 2007 08:00pm,Washington Wizards,83,Boston Celtics,103,Box Score,0,18624,
Fri Nov 02 2007 07:00pm,Milwaukee Bucks,99,Charlotte Bobcats,102,Box Score,0,16368,
Fri Nov 02 2007 07:30pm,Philadelphia 76ers,96,Chicago Bulls,85,Box Score,0,22034,
Fri Nov 02 2007 07:30pm,New York Knicks,106,Cleveland Cavaliers,110,Box Score,0,20562,
Fri Nov 02 2007 07:00pm,Miami Heat,85,Indiana Pacers,87,Box Score,0,12887,
Fri Nov 02 2007 07:30pm,Golden State Warriors,114,Los Angeles Clippers,120,Box Score,0,19060,
Fri Nov 02 2007 07:00pm,Denver Nuggets,99,Minnesota Timberwolves,91,Box Score,0,19443,
Fri Nov 02 2007 07:30pm,Toronto Raptors,106,New Jersey Nets,69,Box Score,0,14980,
Fri Nov 02 2007 07:00pm,Portland Trail Blazers,93,New Orleans Hornets,113,Box Score,0,9817,
Fri Nov 02 2007 07:00pm,Detroit Pistons,116,Orlando Magic,92,Box Score,0,17519,
Fri Nov 02 2007 07:30pm,Los Angeles Lakers,119,Phoenix Suns,98,Box Score,0,18422,
Fri Nov 02 2007 07:30pm,Sacramento Kings,80,San Antonio Spurs,96,Box Score,0,17072,
Sat Nov 03 2007 07:30pm,Sacramento Kings,102,Dallas Mavericks,123,Box Score,0,20343,
Sat Nov 03 2007 07:30pm,Portland Trail Blazers,80,Houston Rockets,89,Box Score,0,18232,
Sat Nov 03 2007 07:00pm,Indiana Pacers,121,Memphis Grizzlies,111,Box Score,0,14878,
Sat Nov 03 2007 07:30pm,Chicago Bulls,72,Milwaukee Bucks,78,Box Score,0,18717,
Sat Nov 03 2007 07:00pm,New Jersey Nets,93,Philadelphia 76ers,88,Box Score,0,19706,
Sat Nov 03 2007 07:00pm,Golden State Warriors,110,Utah Jazz,133,Box Score,0,19911,
Sat Nov 03 2007 07:00pm,Orlando Magic,94,Washington Wizards,82,Box Score,0,20173,
Sun Nov 04 2007 06:00pm,New Orleans Hornets,93,Denver Nuggets,88,Box Score,0,13156,
Sun Nov 04 2007 07:30pm,Atlanta Hawks,91,Detroit Pistons,92,Box Score,0,22076,
Sun Nov 04 2007 12:30pm,Seattle SuperSonics,101,Los Angeles Clippers,115,Box Score,0,17376,
Sun Nov 04 2007 06:30pm,Utah Jazz,109,Los Angeles Lakers,119,Box Score,0,18997,
Sun Nov 04 2007 06:00pm,Charlotte Bobcats,90,Miami Heat,88,Box Score,0,19600,
Sun Nov 04 2007 06:00pm,Minnesota Timberwolves,93,New York Knicks,97,Box Score,0,19763,
Sun Nov 04 2007 06:00pm,Cleveland Cavaliers,92,Phoenix Suns,103,Box Score,0,18422,
Sun Nov 04 2007 02:30pm,Boston Celtics,98,Toronto Raptors,95,Box Score,1,19800,
Mon Nov 05 2007 07:30pm,Houston Rockets,98,Dallas Mavericks,107,Box Score,0,20389,
Tue Nov 06 2007 07:00pm,Phoenix Suns,115,Charlotte Bobcats,83,Box Score,0,12408,
Tue Nov 06 2007 07:30pm,Los Angeles Clippers,97,Chicago Bulls,91,Box Score,0,21742,
Tue Nov 06 2007 07:30pm,Cleveland Cavaliers,108,Golden State Warriors,104,Box Score,0,19596,
Tue Nov 06 2007 07:30pm,San Antonio Spurs,81,Houston Rockets,89,Box Score,0,18280,
Tue Nov 06 2007 07:30pm,New Orleans Hornets,118,Los Angeles Lakers,104,Box Score,0,18997,
Tue Nov 06 2007 07:00pm,Toronto Raptors,85,Milwaukee Bucks,112,Box Score,0,13549,
Tue Nov 06 2007 07:00pm,Orlando Magic,111,Minnesota Timberwolves,103,Box Score,0,12003,
Tue Nov 06 2007 07:30pm,Atlanta Hawks,82,New Jersey Nets,87,Box Score,0,12336,
