Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Sun Nov 01 2015 03:30pm,San Antonio Spurs,95,Boston Celtics,87,Box Score,0,17461,
Sun Nov 01 2015 07:00pm,Orlando Magic,87,Chicago Bulls,92,Box Score,0,21585,
Sun Nov 01 2015 02:00pm,Atlanta Hawks,94,Charlotte Hornets,92,Box Score,0,18691,
Sun Nov 01 2015 09:30pm,Dallas Mavericks,103,Los Angeles Lakers,93,Box Score,0,18997,
Sun Nov 01 2015 06:00pm,Houston Rockets,89,Miami Heat,109,Box Score,0,19600,
Sun Nov 01 2015 07:00pm,Denver Nuggets,93,Oklahoma City Thunder,117,Box Score,0,18203,
Sun Nov 01 2015 06:00pm,Milwaukee Bucks,87,Toronto Raptors,106,Box Score,0,19800,
Mon Nov 02 2015 07:30pm,Milwaukee Bucks,103,Brooklyn Nets,96,Box Score,0,12576,
Mon Nov 02 2015 10:30pm,Memphis Grizzlies,69,Golden State Warriors,119,Box Score,0,19596,
Mon Nov 02 2015 08:00pm,Oklahoma City Thunder,105,Houston Rockets,110,Box Score,0,17224,
Mon Nov 02 2015 10:30pm,Phoenix Suns,96,Los Angeles Clippers,102,Box Score,0,19060,
Mon Nov 02 2015 08:00pm,Portland Trail Blazers,106,Minnesota Timberwolves,101,Box Score,0,18903,
Mon Nov 02 2015 07:30pm,San Antonio Spurs,94,New York Knicks,84,Box Score,0,19812,
Mon Nov 02 2015 07:00pm,Cleveland Cavaliers,107,Philadelphia 76ers,100,Box Score,0,18094,
Tue Nov 03 2015 07:00pm,Chicago Bulls,105,Charlotte Hornets,130,Box Score,0,15136,
Tue Nov 03 2015 08:30pm,Toronto Raptors,102,Dallas Mavericks,91,Box Score,0,20034,
Tue Nov 03 2015 07:30pm,Indiana Pacers,94,Detroit Pistons,82,Box Score,0,13325,
Tue Nov 03 2015 10:30pm,Denver Nuggets,120,Los Angeles Lakers,109,Box Score,0,18997,
Tue Nov 03 2015 07:30pm,Atlanta Hawks,98,Miami Heat,92,Box Score,0,19600,
Tue Nov 03 2015 08:00pm,Orlando Magic,103,New Orleans Pelicans,94,Box Score,0,16876,
Tue Nov 03 2015 10:00pm,Memphis Grizzlies,103,Sacramento Kings,89,Box Score,0,17317,
Wed Nov 04 2015 08:00pm,Brooklyn Nets,87,Atlanta Hawks,101,Box Score,0,14044,
Wed Nov 04 2015 08:00pm,New York Knicks,86,Cleveland Cavaliers,96,Box Score,0,20562,
Wed Nov 04 2015 10:30pm,Los Angeles Clippers,108,Golden State Warriors,112,Box Score,0,19596,
Wed Nov 04 2015 08:00pm,Orlando Magic,114,Houston Rockets,119,Box Score,1,16735,
Wed Nov 04 2015 07:00pm,Boston Celtics,98,Indiana Pacers,100,Box Score,0,14022,
Wed Nov 04 2015 08:00pm,Philadelphia 76ers,87,Milwaukee Bucks,91,Box Score,0,12437,
Wed Nov 04 2015 08:00pm,Toronto Raptors,103,Oklahoma City Thunder,98,Box Score,0,18203,
Wed Nov 04 2015 09:00pm,Sacramento Kings,97,Phoenix Suns,118,Box Score,0,16497,
Wed Nov 04 2015 09:00pm,Portland Trail Blazers,108,Utah Jazz,92,Box Score,0,19911,
Wed Nov 04 2015 07:00pm,San Antonio Spurs,99,Washington Wizards,102,Box Score,0,17721,
Thu Nov 05 2015 08:00pm,Oklahoma City Thunder,98,Chicago Bulls,104,Box Score,0,21861,
Thu Nov 05 2015 08:30pm,Charlotte Hornets,108,Dallas Mavericks,94,Box Score,0,19635,
Thu Nov 05 2015 09:00pm,Utah Jazz,96,Denver Nuggets,84,Box Score,0,9906,
Thu Nov 05 2015 08:00pm,Miami Heat,96,Minnesota Timberwolves,84,Box Score,0,11794,
Thu Nov 05 2015 10:30pm,Memphis Grizzlies,96,Portland Trail Blazers,115,Box Score,0,19393,
Fri Nov 06 2015 07:30pm,Washington Wizards,98,Boston Celtics,118,Box Score,0,18624,
Fri Nov 06 2015 07:30pm,Los Angeles Lakers,104,Brooklyn Nets,98,Box Score,0,17732,
Fri Nov 06 2015 07:30pm,Philadelphia 76ers,102,Cleveland Cavaliers,108,Box Score,0,20562,
Fri Nov 06 2015 10:30pm,Denver Nuggets,104,Golden State Warriors,119,Box Score,0,19596,
Fri Nov 06 2015 08:00pm,Miami Heat,87,Indiana Pacers,90,Box Score,0,16914,
Fri Nov 06 2015 08:00pm,Atlanta Hawks,121,New Orleans Pelicans,115,Box Score,0,16983,
Fri Nov 06 2015 07:30pm,Milwaukee Bucks,99,New York Knicks,92,Box Score,0,19812,
Fri Nov 06 2015 07:00pm,Toronto Raptors,87,Orlando Magic,92,Box Score,0,16578,
Fri Nov 06 2015 09:30pm,Detroit Pistons,100,Phoenix Suns,92,Box Score,0,16676,
Fri Nov 06 2015 10:30pm,Houston Rockets,116,Sacramento Kings,110,Box Score,0,16983,
Sat Nov 07 2015 07:30pm,Washington Wizards,99,Atlanta Hawks,114,Box Score,0,18047,
Sat Nov 07 2015 06:00pm,Minnesota Timberwolves,102,Chicago Bulls,93,Box Score,1,21988,
Sat Nov 07 2015 08:30pm,New Orleans Pelicans,98,Dallas Mavericks,107,Box Score,0,20454,
Sat Nov 07 2015 10:30pm,Houston Rockets,109,Los Angeles Clippers,105,Box Score,0,19361,
Sat Nov 07 2015 08:30pm,Brooklyn Nets,86,Milwaukee Bucks,94,Box Score,0,15228,
Sat Nov 07 2015 07:00pm,Orlando Magic,105,Philadelphia 76ers,97,Box Score,0,15207,
Sat Nov 07 2015 10:00pm,Golden State Warriors,103,Sacramento Kings,94,Box Score,0,17317,
Sat Nov 07 2015 08:30pm,Charlotte Hornets,94,San Antonio Spurs,114,Box Score,0,18418,
Sat Nov 07 2015 09:00pm,Memphis Grizzlies,79,Utah Jazz,89,Box Score,0,19456,
Sun Nov 08 2015 03:30pm,Indiana Pacers,97,Cleveland Cavaliers,101,Box Score,0,20562,
Sun Nov 08 2015 06:00pm,Toronto Raptors,76,Miami Heat,96,Box Score,0,19600,
Sun Nov 08 2015 03:30pm,Los Angeles Lakers,95,New York Knicks,99,Box Score,0,19812,
Sun Nov 08 2015 07:00pm,Phoenix Suns,103,Oklahoma City Thunder,124,Box Score,0,18203,
Sun Nov 08 2015 09:00pm,Detroit Pistons,120,Portland Trail Blazers,103,Box Score,0,19393,
Mon Nov 09 2015 08:00pm,Minnesota Timberwolves,117,Atlanta Hawks,107,Box Score,0,12016,
Mon Nov 09 2015 09:00pm,Portland Trail Blazers,104,Denver Nuggets,108,Box Score,0,9153,
Mon Nov 09 2015 10:30pm,Detroit Pistons,95,Golden State Warriors,109,Box Score,0,19596,
Mon Nov 09 2015 07:00pm,Orlando Magic,84,Indiana Pacers,97,Box Score,0,13104,
Mon Nov 09 2015 10:30pm,Memphis Grizzlies,92,Los Angeles Clippers,94,Box Score,0,19060,
Mon Nov 09 2015 07:00pm,Chicago Bulls,111,Philadelphia 76ers,88,Box Score,0,13879,
Mon Nov 09 2015 10:00pm,San Antonio Spurs,106,Sacramento Kings,88,Box Score,0,17317,
Tue Nov 10 2015 07:00pm,Utah Jazz,114,Cleveland Cavaliers,118,Box Score,0,20562,
Tue Nov 10 2015 07:30pm,Los Angeles Lakers,88,Miami Heat,101,Box Score,0,19825,
Tue Nov 10 2015 08:00pm,Boston Celtics,99,Milwaukee Bucks,83,Box Score,0,11822,
Tue Nov 10 2015 08:00pm,Charlotte Hornets,104,Minnesota Timberwolves,95,Box Score,0,14722,
Tue Nov 10 2015 08:00pm,Dallas Mavericks,105,New Orleans Pelicans,120,Box Score,0,17128,
Tue Nov 10 2015 07:30pm,New York Knicks,111,Toronto Raptors,109,Box Score,0,19800,
Tue Nov 10 2015 07:00pm,Oklahoma City Thunder,125,Washington Wizards,101,Box Score,0,20356,
Wed Nov 11 2015 08:00pm,New Orleans Pelicans,98,Atlanta Hawks,106,Box Score,0,15597,
Wed Nov 11 2015 07:30pm,Indiana Pacers,102,Boston Celtics,91,Box Score,0,17879,
Wed Nov 11 2015 07:00pm,New York Knicks,93,Charlotte Hornets,95,Box Score,0,16643,
Wed Nov 11 2015 08:00pm,Los Angeles Clippers,108,Dallas Mavericks,118,Box Score,0,19805,
Wed Nov 11 2015 09:00pm,Milwaukee Bucks,102,Denver Nuggets,103,Box Score,0,9403,
Wed Nov 11 2015 08:00pm,Brooklyn Nets,106,Houston Rockets,98,Box Score,0,18155,
Wed Nov 11 2015 08:00pm,Golden State Warriors,100,Memphis Grizzlies,84,Box Score,0,18119,
Wed Nov 11 2015 07:00pm,Los Angeles Lakers,99,Orlando Magic,101,Box Score,0,18846,
Wed Nov 11 2015 07:00pm,Toronto Raptors,119,Philadelphia 76ers,103,Box Score,0,12744,
Wed Nov 11 2015 10:30pm,San Antonio Spurs,113,Portland Trail Blazers,101,Box Score,0,19393,
Wed Nov 11 2015 10:00pm,Detroit Pistons,92,Sacramento Kings,101,Box Score,0,17317,
Thu Nov 12 2015 07:30pm,Utah Jazz,91,Miami Heat,92,Box Score,0,19600,
Thu Nov 12 2015 08:00pm,Golden State Warriors,129,Minnesota Timberwolves,116,Box Score,0,16130,
Thu Nov 12 2015 10:30pm,Los Angeles Clippers,104,Phoenix Suns,118,Box Score,0,17204,
Fri Nov 13 2015 07:30pm,Atlanta Hawks,93,Boston Celtics,106,Box Score,0,17138,
Fri Nov 13 2015 08:00pm,Charlotte Hornets,97,Chicago Bulls,102,Box Score,0,21749,
Fri Nov 13 2015 08:30pm,Los Angeles Lakers,82,Dallas Mavericks,90,Box Score,0,20260,
Fri Nov 13 2015 09:00pm,Houston Rockets,98,Denver Nuggets,107,Box Score,0,16113,
Fri Nov 13 2015 07:00pm,Minnesota Timberwolves,103,Indiana Pacers,107,Box Score,0,16797,
Fri Nov 13 2015 08:00pm,Portland Trail Blazers,100,Memphis Grizzlies,101,Box Score,0,16919,
Fri Nov 13 2015 07:30pm,Cleveland Cavaliers,90,New York Knicks,84,Box Score,0,19812,
Fri Nov 13 2015 08:00pm,Philadelphia 76ers,85,Oklahoma City Thunder,102,Box Score,0,18203,
Fri Nov 13 2015 07:00pm,Utah Jazz,93,Orlando Magic,102,Box Score,0,16709,
Fri Nov 13 2015 10:00pm,Brooklyn Nets,109,Sacramento Kings,111,Box Score,0,17131,
Fri Nov 13 2015 07:30pm,New Orleans Pelicans,81,Toronto Raptors,100,Box Score,0,19800,
Sat Nov 14 2015 10:30pm,Brooklyn Nets,99,Golden State Warriors,107,Box Score,1,19596,
Sat Nov 14 2015 08:00pm,Dallas Mavericks,110,Houston Rockets,98,Box Score,0,18231,
Sat Nov 14 2015 03:30pm,Detroit Pistons,96,Los Angeles Clippers,101,Box Score,0,19060,
Sat Nov 14 2015 08:30pm,Cleveland Cavaliers,105,Milwaukee Bucks,108,Box Score,2,18717,
Sat Nov 14 2015 09:00pm,Denver Nuggets,81,Phoenix Suns,105,Box Score,0,16722,
Sat Nov 14 2015 08:30pm,Philadelphia 76ers,83,San Antonio Spurs,92,Box Score,0,18418,
Sat Nov 14 2015 07:00pm,Orlando Magic,99,Washington Wizards,108,Box Score,0,18311,
Sun Nov 15 2015 06:00pm,Utah Jazz,97,Atlanta Hawks,96,Box Score,0,14436,
Sun Nov 15 2015 05:00pm,Portland Trail Blazers,94,Charlotte Hornets,106,Box Score,0,15317,
Sun Nov 15 2015 09:30pm,Detroit Pistons,85,Los Angeles Lakers,97,Box Score,0,18997,
Sun Nov 15 2015 03:30pm,Memphis Grizzlies,114,Minnesota Timberwolves,106,Box Score,0,12086,
Sun Nov 15 2015 12:00pm,New Orleans Pelicans,87,New York Knicks,95,Box Score,0,19812,
Sun Nov 15 2015 07:00pm,Boston Celtics,100,Oklahoma City Thunder,85,Box Score,0,18203,
Sun Nov 15 2015 09:00pm,Toronto Raptors,101,Sacramento Kings,107,Box Score,0,17006,
Mon Nov 16 2015 08:00pm,Indiana Pacers,95,Chicago Bulls,96,Box Score,0,21660,
Mon Nov 16 2015 08:00pm,Boston Celtics,111,Houston Rockets,95,Box Score,0,17005,
Mon Nov 16 2015 08:00pm,Oklahoma City Thunder,114,Memphis Grizzlies,122,Box Score,0,17270,
Mon Nov 16 2015 07:00pm,Dallas Mavericks,92,Philadelphia 76ers,86,Box Score,0,11555,
Mon Nov 16 2015 09:00pm,Los Angeles Lakers,101,Phoenix Suns,120,Box Score,0,18055,
Mon Nov 16 2015 08:30pm,Portland Trail Blazers,80,San Antonio Spurs,93,Box Score,0,18418,
Tue Nov 17 2015 07:30pm,Atlanta Hawks,88,Brooklyn Nets,90,Box Score,0,12241,
Tue Nov 17 2015 07:30pm,Cleveland Cavaliers,99,Detroit Pistons,104,Box Score,0,18442,
