Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Fri Feb 05 2016 07:00pm,Indiana Pacers,96,Atlanta Hawks,102,Box Score,0,17225
Fri Feb 05 2016 07:30pm,Sacramento Kings,119,Brooklyn Nets,128,Box Score,0,14432
Fri Feb 05 2016 07:00pm,Miami Heat,98,Charlotte Hornets,95,Box Score,0,19147
Fri Feb 05 2016 07:30pm,Boston Celtics,104,Cleveland Cavaliers,103,Box Score,0,20562
Fri Feb 05 2016 09:30pm,San Antonio Spurs,116,Dallas Mavericks,90,Box Score,0,20404
Fri Feb 05 2016 09:00pm,Chicago Bulls,110,Denver Nuggets,115,Box Score,0,19155
Fri Feb 05 2016 07:30pm,Memphis Grizzlies,91,New York Knicks,85,Box Score,0,19812
Fri Feb 05 2016 07:00pm,Los Angeles Clippers,107,Orlando Magic,93,Box Score,0,16647
Fri Feb 05 2016 09:00pm,Milwaukee Bucks,81,Utah Jazz,84,Box Score,0,19911
Fri Feb 05 2016 07:00pm,Philadelphia 76ers,94,Washington Wizards,106,Box Score,0,17305
Sat Feb 06 2016 07:00pm,Washington Wizards,104,Charlotte Hornets,108,Box Score,0,18450
Sat Feb 06 2016 07:30pm,New Orleans Pelicans,84,Cleveland Cavaliers,99,Box Score,0,20562
Sat Feb 06 2016 09:00pm,Oklahoma City Thunder,108,Golden State Warriors,116,Box Score,0,19596
Sat Feb 06 2016 05:00pm,Portland Trail Blazers,96,Houston Rockets,79,Box Score,0,18308
Sat Feb 06 2016 07:00pm,Detroit Pistons,104,Indiana Pacers,112,Box Score,0,18165
Sat Feb 06 2016 08:00pm,Dallas Mavericks,114,Memphis Grizzlies,110,Box Score,1,18119
Sat Feb 06 2016 08:00pm,Chicago Bulls,105,Minnesota Timberwolves,112,Box Score,0,17876
Sat Feb 06 2016 07:30pm,Brooklyn Nets,98,Philadelphia 76ers,103,Box Score,0,18847
Sat Feb 06 2016 09:00pm,Utah Jazz,98,Phoenix Suns,89,Box Score,0,16180
Sat Feb 06 2016 08:30pm,Los Angeles Lakers,102,San Antonio Spurs,106,Box Score,0,18418
Sun Feb 07 2016 01:00pm,Sacramento Kings,119,Boston Celtics,128,Box Score,0,18624
Sun Feb 07 2016 02:00pm,Los Angeles Clippers,100,Miami Heat,93,Box Score,0,19624
Sun Feb 07 2016 01:00pm,Denver Nuggets,101,New York Knicks,96,Box Score,0,19812
Sun Feb 07 2016 01:00pm,Atlanta Hawks,94,Orlando Magic,96,Box Score,0,16021
Mon Feb 08 2016 08:00pm,Orlando Magic,117,Atlanta Hawks,110,Box Score,1,13057
Mon Feb 08 2016 07:30pm,Denver Nuggets,104,Brooklyn Nets,105,Box Score,0,13043
Mon Feb 08 2016 07:00pm,Chicago Bulls,91,Charlotte Hornets,108,Box Score,0,15886
Mon Feb 08 2016 07:00pm,Sacramento Kings,100,Cleveland Cavaliers,120,Box Score,0,20562
Mon Feb 08 2016 07:30pm,Toronto Raptors,103,Detroit Pistons,89,Box Score,0,14103
Mon Feb 08 2016 07:00pm,Los Angeles Lakers,87,Indiana Pacers,89,Box Score,0,18165
Mon Feb 08 2016 08:00pm,Portland Trail Blazers,112,Memphis Grizzlies,106,Box Score,1,15892
Mon Feb 08 2016 08:00pm,New Orleans Pelicans,116,Minnesota Timberwolves,102,Box Score,0,11926
Mon Feb 08 2016 07:00pm,Los Angeles Clippers,98,Philadelphia 76ers,92,Box Score,1,13310
Mon Feb 08 2016 09:00pm,Oklahoma City Thunder,122,Phoenix Suns,106,Box Score,0,16316
Tue Feb 09 2016 08:30pm,Utah Jazz,121,Dallas Mavericks,119,Box Score,1,19394
Tue Feb 09 2016 10:30pm,Houston Rockets,110,Golden State Warriors,123,Box Score,0,19596
Tue Feb 09 2016 08:00pm,San Antonio Spurs,119,Miami Heat,101,Box Score,0,19723
Tue Feb 09 2016 08:00pm,Boston Celtics,111,Milwaukee Bucks,112,Box Score,0,13215
Tue Feb 09 2016 08:00pm,Washington Wizards,111,New York Knicks,108,Box Score,0,19812
Wed Feb 10 2016 07:30pm,Los Angeles Clippers,134,Boston Celtics,139,Box Score,1,18186
Wed Feb 10 2016 07:30pm,Memphis Grizzlies,109,Brooklyn Nets,90,Box Score,0,14262
Wed Feb 10 2016 08:00pm,Atlanta Hawks,113,Chicago Bulls,90,Box Score,0,21709
Wed Feb 10 2016 08:00pm,Los Angeles Lakers,111,Cleveland Cavaliers,120,Box Score,0,20562
Wed Feb 10 2016 07:30pm,Denver Nuggets,103,Detroit Pistons,92,Box Score,0,19971
Wed Feb 10 2016 07:00pm,Charlotte Hornets,117,Indiana Pacers,95,Box Score,0,15653
Wed Feb 10 2016 08:00pm,Toronto Raptors,112,Minnesota Timberwolves,117,Box Score,0,11171
Wed Feb 10 2016 08:00pm,Utah Jazz,96,New Orleans Pelicans,100,Box Score,0,15256
Wed Feb 10 2016 07:00pm,San Antonio Spurs,98,Orlando Magic,96,Box Score,0,17467
Wed Feb 10 2016 07:00pm,Sacramento Kings,114,Philadelphia 76ers,110,Box Score,0,12501
Wed Feb 10 2016 09:00pm,Golden State Warriors,112,Phoenix Suns,104,Box Score,0,18055
Wed Feb 10 2016 10:30pm,Houston Rockets,103,Portland Trail Blazers,116,Box Score,0,19393
Thu Feb 11 2016 08:00pm,Washington Wizards,92,Milwaukee Bucks,99,Box Score,0,14172
Thu Feb 11 2016 08:00pm,New Orleans Pelicans,95,Oklahoma City Thunder,121,Box Score,0,18203
Thu Feb 18 2016 08:00pm,Chicago Bulls,95,Cleveland Cavaliers,106,Box Score,0,20562
Thu Feb 18 2016 10:30pm,San Antonio Spurs,86,Los Angeles Clippers,105,Box Score,0,19410
Thu Feb 18 2016 07:00pm,Utah Jazz,89,Washington Wizards,103,Box Score,0,12415
Fri Feb 19 2016 08:00pm,Miami Heat,115,Atlanta Hawks,111,Box Score,0,19043
Fri Feb 19 2016 07:30pm,New York Knicks,98,Brooklyn Nets,109,Box Score,0,17732
Fri Feb 19 2016 08:00pm,Toronto Raptors,106,Chicago Bulls,116,Box Score,0,21849
Fri Feb 19 2016 10:30pm,San Antonio Spurs,119,Los Angeles Lakers,113,Box Score,0,18997
Fri Feb 19 2016 08:00pm,Minnesota Timberwolves,104,Memphis Grizzlies,109,Box Score,0,18119
Fri Feb 19 2016 08:00pm,Charlotte Hornets,98,Milwaukee Bucks,95,Box Score,0,16370
Fri Feb 19 2016 08:00pm,Philadelphia 76ers,114,New Orleans Pelicans,121,Box Score,0,16953
Fri Feb 19 2016 08:00pm,Indiana Pacers,101,Oklahoma City Thunder,98,Box Score,0,18203
Fri Feb 19 2016 07:00pm,Dallas Mavericks,104,Orlando Magic,110,Box Score,1,17764
Fri Feb 19 2016 09:30pm,Houston Rockets,116,Phoenix Suns,100,Box Score,0,17102
Fri Feb 19 2016 10:00pm,Golden State Warriors,105,Portland Trail Blazers,137,Box Score,0,20100
Fri Feb 19 2016 10:00pm,Denver Nuggets,110,Sacramento Kings,116,Box Score,0,17317
Fri Feb 19 2016 10:30pm,Boston Celtics,93,Utah Jazz,111,Box Score,0,19911
Fri Feb 19 2016 07:00pm,Detroit Pistons,86,Washington Wizards,98,Box Score,0,20356
Sat Feb 20 2016 07:30pm,Milwaukee Bucks,117,Atlanta Hawks,109,Box Score,2,18653
Sat Feb 20 2016 08:30pm,Golden State Warriors,115,Los Angeles Clippers,112,Box Score,0,19585
Sat Feb 20 2016 07:30pm,Washington Wizards,94,Miami Heat,114,Box Score,0,19710
Sat Feb 20 2016 08:00pm,New York Knicks,103,Minnesota Timberwolves,95,Box Score,0,16663
Sun Feb 21 2016 06:00pm,Charlotte Hornets,104,Brooklyn Nets,96,Box Score,0,16155
Sun Feb 21 2016 08:00pm,Los Angeles Lakers,115,Chicago Bulls,126,Box Score,0,23143
Sun Feb 21 2016 07:00pm,Philadelphia 76ers,103,Dallas Mavericks,129,Box Score,0,20194
Sun Feb 21 2016 05:00pm,Boston Celtics,121,Denver Nuggets,101,Box Score,0,16065
Sun Feb 21 2016 03:30pm,New Orleans Pelicans,111,Detroit Pistons,106,Box Score,0,17886
Sun Feb 21 2016 03:30pm,Cleveland Cavaliers,115,Oklahoma City Thunder,92,Box Score,0,18203
Sun Feb 21 2016 06:00pm,Indiana Pacers,105,Orlando Magic,102,Box Score,0,17242
Sun Feb 21 2016 05:00pm,San Antonio Spurs,118,Phoenix Suns,111,Box Score,0,16224
Sun Feb 21 2016 09:00pm,Utah Jazz,111,Portland Trail Blazers,115,Box Score,0,19470
Sun Feb 21 2016 06:00pm,Memphis Grizzlies,85,Toronto Raptors,98,Box Score,0,19800
Mon Feb 22 2016 08:00pm,Golden State Warriors,102,Atlanta Hawks,92,Box Score,0,19330
Mon Feb 22 2016 07:00pm,Detroit Pistons,96,Cleveland Cavaliers,88,Box Score,0,20562
Mon Feb 22 2016 10:30pm,Phoenix Suns,84,Los Angeles Clippers,124,Box Score,0,19060
Mon Feb 22 2016 07:30pm,Indiana Pacers,93,Miami Heat,101,Box Score,1,19600
Mon Feb 22 2016 08:00pm,Los Angeles Lakers,101,Milwaukee Bucks,108,Box Score,0,18717
Mon Feb 22 2016 08:00pm,Boston Celtics,122,Minnesota Timberwolves,124,Box Score,0,11639
Mon Feb 22 2016 07:30pm,Toronto Raptors,122,New York Knicks,95,Box Score,0,19812
Tue Feb 23 2016 09:00pm,Sacramento Kings,114,Denver Nuggets,110,Box Score,0,15721
Tue Feb 23 2016 07:00pm,Orlando Magic,124,Philadelphia 76ers,115,Box Score,0,13745
Tue Feb 23 2016 10:00pm,Brooklyn Nets,104,Portland Trail Blazers,112,Box Score,0,19393
Tue Feb 23 2016 09:00pm,Houston Rockets,114,Utah Jazz,117,Box Score,1,18132
Tue Feb 23 2016 07:00pm,New Orleans Pelicans,89,Washington Wizards,109,Box Score,0,15743
Wed Feb 24 2016 08:00pm,Washington Wizards,104,Chicago Bulls,109,Box Score,0,21560
Wed Feb 24 2016 07:00pm,Charlotte Hornets,103,Cleveland Cavaliers,114,Box Score,0,20562
Wed Feb 24 2016 08:30pm,Oklahoma City Thunder,116,Dallas Mavericks,103,Box Score,0,19805
Wed Feb 24 2016 07:30pm,Philadelphia 76ers,91,Detroit Pistons,111,Box Score,0,13429
Wed Feb 24 2016 07:00pm,New York Knicks,105,Indiana Pacers,108,Box Score,0,16018
Wed Feb 24 2016 10:30pm,Denver Nuggets,87,Los Angeles Clippers,81,Box Score,0,19060
Wed Feb 24 2016 08:00pm,Los Angeles Lakers,119,Memphis Grizzlies,128,Box Score,0,18119
Wed Feb 24 2016 07:30pm,Golden State Warriors,118,Miami Heat,112,Box Score,0,19899
Wed Feb 24 2016 10:30pm,San Antonio Spurs,108,Sacramento Kings,92,Box Score,0,17317
Wed Feb 24 2016 07:30pm,Minnesota Timberwolves,105,Toronto Raptors,114,Box Score,0,19800
Thu Feb 25 2016 07:30pm,Milwaukee Bucks,107,Boston Celtics,112,Box Score,0,18157
Thu Feb 25 2016 08:00pm,Oklahoma City Thunder,119,New Orleans Pelicans,123,Box Score,0,16974
Thu Feb 25 2016 07:00pm,Golden State Warriors,130,Orlando Magic,114,Box Score,0,19189
Thu Feb 25 2016 09:00pm,Brooklyn Nets,116,Phoenix Suns,106,Box Score,0,16145
Thu Feb 25 2016 10:30pm,Houston Rockets,119,Portland Trail Blazers,105,Box Score,0,19393
Thu Feb 25 2016 10:30pm,San Antonio Spurs,96,Utah Jazz,78,Box Score,0,19911
Fri Feb 26 2016 08:00pm,Chicago Bulls,88,Atlanta Hawks,103,Box Score,0,18123
Fri Feb 26 2016 08:30pm,Denver Nuggets,116,Dallas Mavericks,122,Box Score,1,20298
Fri Feb 26 2016 07:00pm,Charlotte Hornets,96,Indiana Pacers,95,Box Score,0,18165
Fri Feb 26 2016 10:30pm,Memphis Grizzlies,112,Los Angeles Lakers,95,Box Score,0,18997
Fri Feb 26 2016 07:30pm,Orlando Magic,95,New York Knicks,108,Box Score,0,19812
Fri Feb 26 2016 07:00pm,Washington Wizards,103,Philadelphia 76ers,94,Box Score,0,16511
Fri Feb 26 2016 10:00pm,Los Angeles Clippers,117,Sacramento Kings,107,Box Score,0,17317
Fri Feb 26 2016 07:30pm,Cleveland Cavaliers,97,Toronto Raptors,99,Box Score,0,19800
Sat Feb 27 2016 03:00pm,Miami Heat,89,Boston Celtics,101,Box Score,0,18624
Sat Feb 27 2016 08:00pm,Portland Trail Blazers,103,Chicago Bulls,95,Box Score,0,21962
Sat Feb 27 2016 08:00pm,San Antonio Spurs,104,Houston Rockets,94,Box Score,0,18240
Sat Feb 27 2016 08:30pm,Detroit Pistons,102,Milwaukee Bucks,91,Box Score,0,17165
Sat Feb 27 2016 07:00pm,Minnesota Timberwolves,112,New Orleans Pelicans,110,Box Score,0,17338
Sat Feb 27 2016 08:30pm,Golden State Warriors,121,Oklahoma City Thunder,118,Box Score,1,18203
Sat Feb 27 2016 09:30pm,Memphis Grizzlies,106,Phoenix Suns,111,Box Score,0,17101
Sat Feb 27 2016 09:30pm,Brooklyn Nets,98,Utah Jazz,96,Box Score,0,18863
Sun Feb 28 2016 03:30pm,Charlotte Hornets,76,Atlanta Hawks,87,Box Score,0,17156
Sun Feb 28 2016 07:00pm,Minnesota Timberwolves,101,Dallas Mavericks,128,Box Score,0,20289
Sun Feb 28 2016 06:00pm,Toronto Raptors,101,Detroit Pistons,114,Box Score,0,17201
Sun Feb 28 2016 06:00pm,Portland Trail Blazers,111,Indiana Pacers,102,Box Score,0,16662
Sun Feb 28 2016 07:30pm,Miami Heat,98,New York Knicks,81,Box Score,0,19812
Sun Feb 28 2016 06:00pm,Philadelphia 76ers,116,Orlando Magic,130,Box Score,0,16168
Sun Feb 28 2016 01:00pm,Cleveland Cavaliers,99,Washington Wizards,113,Box Score,0,20356
Mon Feb 29 2016 07:30pm,Utah Jazz,95,Boston Celtics,100,Box Score,0,17680
Mon Feb 29 2016 07:00pm,Indiana Pacers,96,Cleveland Cavaliers,100,Box Score,0,20562
Mon Feb 29 2016 09:00pm,Memphis Grizzlies,103,Denver Nuggets,96,Box Score,0,10324
Mon Feb 29 2016 10:30pm,Brooklyn Nets,95,Los Angeles Clippers,105,Box Score,0,19060
Mon Feb 29 2016 08:00pm,Houston Rockets,121,Milwaukee Bucks,128,Box Score,0,13214
Mon Feb 29 2016 10:00pm,Oklahoma City Thunder,131,Sacramento Kings,116,Box Score,0,17317
Mon Feb 29 2016 07:00pm,Philadelphia 76ers,108,Washington Wizards,116,Box Score,0,15096
