Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Wed Jan 06 2016 07:00pm,Indiana Pacers,95,Orlando Magic,86,Box Score,0,18846
Wed Jan 06 2016 09:00pm,Charlotte Hornets,102,Phoenix Suns,111,Box Score,0,16910
Wed Jan 06 2016 10:00pm,Los Angeles Clippers,109,Portland Trail Blazers,98,Box Score,0,18598
Wed Jan 06 2016 08:30pm,Utah Jazz,98,San Antonio Spurs,123,Box Score,0,18418
Wed Jan 06 2016 07:00pm,Cleveland Cavaliers,121,Washington Wizards,115,Box Score,0,20356
Thu Jan 07 2016 08:00pm,Boston Celtics,92,Chicago Bulls,101,Box Score,0,21497
Thu Jan 07 2016 08:00pm,Utah Jazz,94,Houston Rockets,103,Box Score,0,18155
Thu Jan 07 2016 07:00pm,Atlanta Hawks,126,Philadelphia 76ers,98,Box Score,0,12611
Thu Jan 07 2016 10:30pm,Los Angeles Lakers,115,Sacramento Kings,118,Box Score,0,17386
Fri Jan 08 2016 07:30pm,Orlando Magic,83,Brooklyn Nets,77,Box Score,0,13907
Fri Jan 08 2016 10:30pm,Oklahoma City Thunder,117,Los Angeles Lakers,113,Box Score,0,18997
Fri Jan 08 2016 08:00pm,Denver Nuggets,84,Memphis Grizzlies,91,Box Score,0,17499
Fri Jan 08 2016 08:00pm,Dallas Mavericks,95,Milwaukee Bucks,96,Box Score,0,16409
Fri Jan 08 2016 08:00pm,Cleveland Cavaliers,125,Minnesota Timberwolves,99,Box Score,0,16768
Fri Jan 08 2016 08:00pm,Indiana Pacers,91,New Orleans Pelicans,86,Box Score,0,16895
Fri Jan 08 2016 09:30pm,Miami Heat,103,Phoenix Suns,95,Box Score,0,16866
Fri Jan 08 2016 10:00pm,Golden State Warriors,128,Portland Trail Blazers,108,Box Score,0,20035
Fri Jan 08 2016 08:30pm,New York Knicks,99,San Antonio Spurs,100,Box Score,0,18420
Fri Jan 08 2016 07:00pm,Toronto Raptors,97,Washington Wizards,88,Box Score,0,17064
Sat Jan 09 2016 05:00pm,Chicago Bulls,105,Atlanta Hawks,120,Box Score,0,19010
Sat Jan 09 2016 07:30pm,Brooklyn Nets,89,Detroit Pistons,103,Box Score,0,16406
Sat Jan 09 2016 03:30pm,Charlotte Hornets,83,Los Angeles Clippers,97,Box Score,0,19060
Sat Jan 09 2016 07:00pm,Washington Wizards,105,Orlando Magic,99,Box Score,0,18058
Sat Jan 09 2016 07:30pm,Toronto Raptors,108,Philadelphia 76ers,95,Box Score,0,14100
Sat Jan 09 2016 10:00pm,Golden State Warriors,128,Sacramento Kings,116,Box Score,0,17317
Sat Jan 09 2016 09:00pm,Miami Heat,83,Utah Jazz,98,Box Score,0,19911
Sun Jan 10 2016 08:00pm,Charlotte Hornets,92,Denver Nuggets,95,Box Score,0,11343
Sun Jan 10 2016 07:00pm,Indiana Pacers,103,Houston Rockets,107,Box Score,1,18133
Sun Jan 10 2016 03:30pm,New Orleans Pelicans,111,Los Angeles Clippers,114,Box Score,1,19060
Sun Jan 10 2016 09:30pm,Utah Jazz,86,Los Angeles Lakers,74,Box Score,0,18997
Sun Jan 10 2016 06:00pm,Boston Celtics,98,Memphis Grizzlies,101,Box Score,0,17112
Sun Jan 10 2016 05:00pm,Dallas Mavericks,93,Minnesota Timberwolves,87,Box Score,0,14363
Sun Jan 10 2016 07:30pm,Milwaukee Bucks,88,New York Knicks,100,Box Score,0,19812
Sun Jan 10 2016 06:00pm,Cleveland Cavaliers,95,Philadelphia 76ers,85,Box Score,0,19226
Sun Jan 10 2016 09:00pm,Oklahoma City Thunder,110,Portland Trail Blazers,115,Box Score,0,19393
Mon Jan 11 2016 07:30pm,San Antonio Spurs,106,Brooklyn Nets,79,Box Score,0,15214
Mon Jan 11 2016 08:00pm,Washington Wizards,114,Chicago Bulls,100,Box Score,0,21409
Mon Jan 11 2016 10:30pm,Miami Heat,103,Golden State Warriors,111,Box Score,0,19596
Tue Jan 12 2016 08:30pm,Cleveland Cavaliers,110,Dallas Mavericks,107,Box Score,1,20347
Tue Jan 12 2016 07:30pm,San Antonio Spurs,109,Detroit Pistons,99,Box Score,0,14273
Tue Jan 12 2016 07:00pm,Phoenix Suns,97,Indiana Pacers,116,Box Score,0,15284
Tue Jan 12 2016 10:30pm,New Orleans Pelicans,91,Los Angeles Lakers,95,Box Score,0,18997
Tue Jan 12 2016 08:00pm,Houston Rockets,107,Memphis Grizzlies,91,Box Score,0,16044
Tue Jan 12 2016 08:00pm,Chicago Bulls,101,Milwaukee Bucks,106,Box Score,0,16867
Tue Jan 12 2016 08:00pm,Oklahoma City Thunder,101,Minnesota Timberwolves,96,Box Score,0,14791
Tue Jan 12 2016 07:30pm,Boston Celtics,114,New York Knicks,120,Box Score,0,19812
Wed Jan 13 2016 08:00pm,Indiana Pacers,94,Boston Celtics,103,Box Score,0,18624
Wed Jan 13 2016 07:30pm,New York Knicks,104,Brooklyn Nets,110,Box Score,0,17732
Wed Jan 13 2016 07:00pm,Atlanta Hawks,84,Charlotte Hornets,107,Box Score,0,15334
Wed Jan 13 2016 09:00pm,Golden State Warriors,110,Denver Nuggets,112,Box Score,0,18004
Wed Jan 13 2016 08:00pm,Minnesota Timberwolves,104,Houston Rockets,107,Box Score,0,17115
Wed Jan 13 2016 10:30pm,Miami Heat,90,Los Angeles Clippers,104,Box Score,0,19194
Wed Jan 13 2016 08:00pm,Dallas Mavericks,89,Oklahoma City Thunder,108,Box Score,0,18203
Wed Jan 13 2016 10:00pm,Utah Jazz,85,Portland Trail Blazers,99,Box Score,0,19393
Wed Jan 13 2016 10:00pm,New Orleans Pelicans,109,Sacramento Kings,97,Box Score,0,17317
Wed Jan 13 2016 07:00pm,Milwaukee Bucks,101,Washington Wizards,106,Box Score,0,16248
Thu Jan 14 2016 10:30pm,Los Angeles Lakers,98,Golden State Warriors,116,Box Score,0,19596
Thu Jan 14 2016 08:00pm,Detroit Pistons,101,Memphis Grizzlies,103,Box Score,0,15977
Thu Jan 14 2016 03:00pm,Toronto Raptors,106,Orlando Magic,103,Box Score,1,18689,at London England
Thu Jan 14 2016 07:00pm,Chicago Bulls,115,Philadelphia 76ers,111,Box Score,1,14063
Thu Jan 14 2016 08:00pm,Cleveland Cavaliers,95,San Antonio Spurs,99,Box Score,0,18418
Thu Jan 14 2016 09:00pm,Sacramento Kings,103,Utah Jazz,101,Box Score,0,17894
Fri Jan 15 2016 07:30pm,Phoenix Suns,103,Boston Celtics,117,Box Score,0,18624
Fri Jan 15 2016 07:30pm,Portland Trail Blazers,116,Brooklyn Nets,104,Box Score,0,14749
Fri Jan 15 2016 08:00pm,Dallas Mavericks,83,Chicago Bulls,77,Box Score,0,22056
Fri Jan 15 2016 09:00pm,Miami Heat,98,Denver Nuggets,95,Box Score,0,15406
Fri Jan 15 2016 09:30pm,Cleveland Cavaliers,91,Houston Rockets,77,Box Score,0,18320
Fri Jan 15 2016 07:00pm,Washington Wizards,118,Indiana Pacers,104,Box Score,0,18165
Fri Jan 15 2016 08:00pm,Atlanta Hawks,101,Milwaukee Bucks,108,Box Score,1,15144
Fri Jan 15 2016 08:00pm,Charlotte Hornets,107,New Orleans Pelicans,109,Box Score,0,16876
Fri Jan 15 2016 07:00pm,Minnesota Timberwolves,93,Oklahoma City Thunder,113,Box Score,0,18203
Sat Jan 16 2016 07:30pm,Brooklyn Nets,86,Atlanta Hawks,114,Box Score,0,17052
Sat Jan 16 2016 07:00pm,Milwaukee Bucks,105,Charlotte Hornets,92,Box Score,0,18288
Sat Jan 16 2016 07:30pm,Golden State Warriors,95,Detroit Pistons,113,Box Score,0,21584
Sat Jan 16 2016 10:30pm,Sacramento Kings,110,Los Angeles Clippers,103,Box Score,0,19191
Sat Jan 16 2016 08:00pm,New York Knicks,95,Memphis Grizzlies,103,Box Score,0,18119
Sat Jan 16 2016 07:30pm,Portland Trail Blazers,89,Philadelphia 76ers,114,Box Score,0,15698
Sat Jan 16 2016 09:00pm,Los Angeles Lakers,82,Utah Jazz,109,Box Score,0,19911
Sat Jan 16 2016 07:30pm,Boston Celtics,119,Washington Wizards,117,Box Score,0,20356
Sun Jan 17 2016 08:00pm,Indiana Pacers,126,Denver Nuggets,129,Box Score,0,11104
Sun Jan 17 2016 09:30pm,Houston Rockets,112,Los Angeles Lakers,95,Box Score,0,18997
Sun Jan 17 2016 03:30pm,Phoenix Suns,87,Minnesota Timberwolves,117,Box Score,0,14330
Sun Jan 17 2016 07:00pm,Miami Heat,74,Oklahoma City Thunder,99,Box Score,0,18203
Sun Jan 17 2016 07:00pm,Dallas Mavericks,83,San Antonio Spurs,112,Box Score,0,18418
Mon Jan 18 2016 05:00pm,Orlando Magic,81,Atlanta Hawks,98,Box Score,0,17460
Mon Jan 18 2016 02:00pm,Utah Jazz,119,Charlotte Hornets,124,Box Score,2,17459
Mon Jan 18 2016 08:00pm,Golden State Warriors,132,Cleveland Cavaliers,98,Box Score,0,20562
Mon Jan 18 2016 08:30pm,Boston Celtics,113,Dallas Mavericks,118,Box Score,1,19866
Mon Jan 18 2016 03:30pm,Chicago Bulls,111,Detroit Pistons,101,Box Score,0,18935
Mon Jan 18 2016 10:30pm,Houston Rockets,132,Los Angeles Clippers,140,Box Score,1,19060
Mon Jan 18 2016 02:30pm,New Orleans Pelicans,99,Memphis Grizzlies,101,Box Score,0,18119
Mon Jan 18 2016 01:00pm,Philadelphia 76ers,113,New York Knicks,119,Box Score,2,19812
Mon Jan 18 2016 07:30pm,Brooklyn Nets,100,Toronto Raptors,112,Box Score,0,19800
Mon Jan 18 2016 02:00pm,Portland Trail Blazers,108,Washington Wizards,98,Box Score,0,17236
Tue Jan 19 2016 09:00pm,Oklahoma City Thunder,110,Denver Nuggets,104,Box Score,0,12844
Tue Jan 19 2016 07:30pm,Milwaukee Bucks,91,Miami Heat,79,Box Score,0,19886
Tue Jan 19 2016 08:00pm,Minnesota Timberwolves,99,New Orleans Pelicans,114,Box Score,0,14255
Tue Jan 19 2016 09:00pm,Indiana Pacers,97,Phoenix Suns,94,Box Score,0,16802
Wed Jan 20 2016 07:30pm,Cleveland Cavaliers,91,Brooklyn Nets,78,Box Score,0,17732
Wed Jan 20 2016 08:00pm,Golden State Warriors,125,Chicago Bulls,94,Box Score,0,23152
Wed Jan 20 2016 08:30pm,Minnesota Timberwolves,94,Dallas Mavericks,106,Box Score,1,19621
Wed Jan 20 2016 08:00pm,Detroit Pistons,123,Houston Rockets,114,Box Score,0,17203
Wed Jan 20 2016 10:30pm,Sacramento Kings,112,Los Angeles Lakers,93,Box Score,0,18997
Wed Jan 20 2016 07:30pm,Utah Jazz,111,New York Knicks,118,Box Score,1,19812
Wed Jan 20 2016 08:00pm,Charlotte Hornets,95,Oklahoma City Thunder,109,Box Score,0,18203
Wed Jan 20 2016 07:00pm,Philadelphia 76ers,96,Orlando Magic,87,Box Score,0,17746
Wed Jan 20 2016 10:30pm,Atlanta Hawks,104,Portland Trail Blazers,98,Box Score,0,18783
Wed Jan 20 2016 07:30pm,Boston Celtics,109,Toronto Raptors,115,Box Score,0,19800
Wed Jan 20 2016 07:00pm,Miami Heat,87,Washington Wizards,106,Box Score,0,17008
Thu Jan 21 2016 08:00pm,Los Angeles Clippers,102,Cleveland Cavaliers,115,Box Score,0,20562
Thu Jan 21 2016 09:00pm,Memphis Grizzlies,102,Denver Nuggets,101,Box Score,0,16140
Thu Jan 21 2016 08:00pm,Detroit Pistons,99,New Orleans Pelicans,115,Box Score,0,15281
Thu Jan 21 2016 10:30pm,San Antonio Spurs,117,Phoenix Suns,89,Box Score,0,16779
Thu Jan 21 2016 10:00pm,Atlanta Hawks,88,Sacramento Kings,91,Box Score,0,17019
Fri Jan 22 2016 07:30pm,Chicago Bulls,101,Boston Celtics,110,Box Score,0,18624
Fri Jan 22 2016 07:30pm,Utah Jazz,108,Brooklyn Nets,86,Box Score,0,12809
Fri Jan 22 2016 08:30pm,Oklahoma City Thunder,109,Dallas Mavericks,106,Box Score,0,20284
Fri Jan 22 2016 10:30pm,Indiana Pacers,110,Golden State Warriors,122,Box Score,0,19596
Fri Jan 22 2016 08:00pm,Milwaukee Bucks,98,Houston Rockets,102,Box Score,0,17196
Fri Jan 22 2016 10:30pm,San Antonio Spurs,108,Los Angeles Lakers,95,Box Score,0,18997
Fri Jan 22 2016 07:30pm,Los Angeles Clippers,116,New York Knicks,88,Box Score,0,19812
Fri Jan 22 2016 07:00pm,Charlotte Hornets,120,Orlando Magic,116,Box Score,1,18083
Fri Jan 22 2016 08:00pm,Miami Heat,81,Toronto Raptors,101,Box Score,0,19800
Sat Jan 23 2016 07:00pm,New York Knicks,84,Charlotte Hornets,97,Box Score,0,17768
Sat Jan 23 2016 08:30pm,Chicago Bulls,96,Cleveland Cavaliers,83,Box Score,0,20562
Sat Jan 23 2016 09:30pm,Detroit Pistons,101,Denver Nuggets,104,Box Score,0,14646
Sat Jan 23 2016 08:00pm,Memphis Grizzlies,101,Minnesota Timberwolves,106,Box Score,0,15608
Sat Jan 23 2016 07:00pm,Milwaukee Bucks,99,New Orleans Pelicans,116,Box Score,0,16980
Sat Jan 23 2016 09:00pm,Atlanta Hawks,95,Phoenix Suns,98,Box Score,0,17034
Sat Jan 23 2016 10:30pm,Los Angeles Lakers,103,Portland Trail Blazers,121,Box Score,0,19728
Sat Jan 23 2016 10:30pm,Indiana Pacers,97,Sacramento Kings,108,Box Score,0,17419
Sun Jan 24 2016 07:30pm,Oklahoma City Thunder,106,Brooklyn Nets,116,Box Score,0,16019
Sun Jan 24 2016 03:30pm,Dallas Mavericks,104,Houston Rockets,115,Box Score,0,18142
Sun Jan 24 2016 07:00pm,Boston Celtics,112,Philadelphia 76ers,92,Box Score,0,9722
Sun Jan 24 2016 06:00pm,Los Angeles Clippers,94,Toronto Raptors,112,Box Score,0,19800
Mon Jan 25 2016 08:00pm,Miami Heat,89,Chicago Bulls,84,Box Score,0,21720
Mon Jan 25 2016 07:00pm,Minnesota Timberwolves,107,Cleveland Cavaliers,114,Box Score,0,20562
Mon Jan 25 2016 09:00pm,Atlanta Hawks,119,Denver Nuggets,105,Box Score,0,10280
Mon Jan 25 2016 10:30pm,San Antonio Spurs,90,Golden State Warriors,120,Box Score,0,19596
Mon Jan 25 2016 08:00pm,Orlando Magic,102,Memphis Grizzlies,108,Box Score,1,15779
Mon Jan 25 2016 08:00pm,Houston Rockets,112,New Orleans Pelicans,111,Box Score,0,15688
Mon Jan 25 2016 10:00pm,Charlotte Hornets,129,Sacramento Kings,128,Box Score,2,16991
Mon Jan 25 2016 09:00pm,Detroit Pistons,95,Utah Jazz,92,Box Score,0,18783
Mon Jan 25 2016 07:00pm,Boston Celtics,116,Washington Wizards,91,Box Score,0,11753
Tue Jan 26 2016 07:30pm,Miami Heat,102,Brooklyn Nets,98,Box Score,0,15267
Tue Jan 26 2016 07:00pm,Los Angeles Clippers,91,Indiana Pacers,89,Box Score,0,15448
Tue Jan 26 2016 10:30pm,Dallas Mavericks,92,Los Angeles Lakers,90,Box Score,0,18997
Tue Jan 26 2016 08:00pm,Orlando Magic,100,Milwaukee Bucks,107,Box Score,0,11884
Tue Jan 26 2016 07:30pm,Oklahoma City Thunder,128,New York Knicks,122,Box Score,1,19812
Tue Jan 26 2016 07:00pm,Phoenix Suns,103,Philadelphia 76ers,113,Box Score,0,10851
Tue Jan 26 2016 10:00pm,Sacramento Kings,97,Portland Trail Blazers,112,Box Score,0,19393
Tue Jan 26 2016 07:30pm,Washington Wizards,89,Toronto Raptors,106,Box Score,0,19800
Wed Jan 27 2016 08:00pm,Los Angeles Clippers,85,Atlanta Hawks,83,Box Score,0,17664
Wed Jan 27 2016 07:30pm,Denver Nuggets,103,Boston Celtics,111,Box Score,0,18108
Wed Jan 27 2016 07:00pm,Phoenix Suns,93,Cleveland Cavaliers,115,Box Score,0,20562
Wed Jan 27 2016 07:30pm,Philadelphia 76ers,97,Detroit Pistons,110,Box Score,0,13712
Wed Jan 27 2016 10:30pm,Dallas Mavericks,107,Golden State Warriors,127,Box Score,0,19596
Wed Jan 27 2016 08:00pm,Oklahoma City Thunder,126,Minnesota Timberwolves,123,Box Score,0,13337
Wed Jan 27 2016 08:00pm,Houston Rockets,99,San Antonio Spurs,130,Box Score,0,18418
Wed Jan 27 2016 09:00pm,Charlotte Hornets,73,Utah Jazz,102,Box Score,0,16683
Thu Jan 28 2016 07:00pm,Atlanta Hawks,92,Indiana Pacers,111,Box Score,0,15196
Thu Jan 28 2016 10:30pm,Chicago Bulls,114,Los Angeles Lakers,91,Box Score,0,18997
Thu Jan 28 2016 08:00pm,Milwaukee Bucks,83,Memphis Grizzlies,103,Box Score,0,15244
Thu Jan 28 2016 08:00pm,Sacramento Kings,105,New Orleans Pelicans,114,Box Score,0,15636
Thu Jan 28 2016 08:00pm,New York Knicks,93,Toronto Raptors,103,Box Score,0,19800
Thu Jan 28 2016 07:00pm,Denver Nuggets,117,Washington Wizards,113,Box Score,0,15146
Fri Jan 29 2016 07:30pm,Orlando Magic,94,Boston Celtics,113,Box Score,0,17729
Fri Jan 29 2016 08:30pm,Brooklyn Nets,79,Dallas Mavericks,91,Box Score,0,20409
Fri Jan 29 2016 07:30pm,Cleveland Cavaliers,114,Detroit Pistons,106,Box Score,0,21012
Fri Jan 29 2016 10:30pm,Los Angeles Lakers,93,Los Angeles Clippers,105,Box Score,0,19495
Fri Jan 29 2016 08:00pm,Miami Heat,107,Milwaukee Bucks,103,Box Score,0,17846
Fri Jan 29 2016 07:30pm,Phoenix Suns,84,New York Knicks,102,Box Score,0,19812
Fri Jan 29 2016 08:00pm,Houston Rockets,108,Oklahoma City Thunder,116,Box Score,0,18203
Fri Jan 29 2016 10:00pm,Charlotte Hornets,91,Portland Trail Blazers,109,Box Score,0,19393
Fri Jan 29 2016 09:00pm,Minnesota Timberwolves,90,Utah Jazz,103,Box Score,0,18850
Sat Jan 30 2016 08:30pm,San Antonio Spurs,103,Cleveland Cavaliers,117,Box Score,0,20562
Sat Jan 30 2016 08:00pm,Washington Wizards,123,Houston Rockets,122,Box Score,0,18320
Sat Jan 30 2016 07:00pm,Denver Nuggets,105,Indiana Pacers,109,Box Score,1,18165
Sat Jan 30 2016 08:00pm,Sacramento Kings,117,Memphis Grizzlies,121,Box Score,0,18119
Sat Jan 30 2016 07:00pm,Brooklyn Nets,103,New Orleans Pelicans,105,Box Score,0,18037
Sat Jan 30 2016 05:00pm,Golden State Warriors,108,Philadelphia 76ers,105,Box Score,0,20798
Sat Jan 30 2016 06:30pm,Detroit Pistons,107,Toronto Raptors,111,Box Score,0,19800
Sun Jan 31 2016 07:00pm,Phoenix Suns,78,Dallas Mavericks,91,Box Score,0,20137
Sun Jan 31 2016 03:30pm,Chicago Bulls,93,Los Angeles Clippers,120,Box Score,0,19325
Sun Jan 31 2016 09:30pm,Charlotte Hornets,101,Los Angeles Lakers,82,Box Score,0,18997
Sun Jan 31 2016 06:00pm,Atlanta Hawks,87,Miami Heat,105,Box Score,0,19937
Sun Jan 31 2016 07:30pm,Golden State Warriors,116,New York Knicks,95,Box Score,0,19812
Sun Jan 31 2016 06:00pm,Boston Celtics,114,Orlando Magic,119,Box Score,0,18846
Sun Jan 31 2016 09:00pm,Minnesota Timberwolves,93,Portland Trail Blazers,96,Box Score,0,19393
