Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Tue Dec 01 2015 07:30pm,Phoenix Suns,91,Brooklyn Nets,94,Box Score,0,12787,
Tue Dec 01 2015 07:00pm,Washington Wizards,97,Cleveland Cavaliers,85,Box Score,0,20562,
Tue Dec 01 2015 08:00pm,Orlando Magic,96,Minnesota Timberwolves,93,Box Score,0,10694,
Tue Dec 01 2015 08:00pm,Memphis Grizzlies,113,New Orleans Pelicans,104,Box Score,0,16020,
Tue Dec 01 2015 07:00pm,Los Angeles Lakers,91,Philadelphia 76ers,103,Box Score,0,20510,
Tue Dec 01 2015 10:00pm,Dallas Mavericks,115,Portland Trail Blazers,112,Box Score,1,19393,
Wed Dec 02 2015 08:00pm,Toronto Raptors,96,Atlanta Hawks,86,Box Score,0,12559,
Wed Dec 02 2015 08:00pm,Denver Nuggets,90,Chicago Bulls,99,Box Score,0,21349,
Wed Dec 02 2015 07:00pm,Golden State Warriors,116,Charlotte Hornets,99,Box Score,0,19542,
Wed Dec 02 2015 07:30pm,Phoenix Suns,122,Detroit Pistons,127,Box Score,1,13985,
Wed Dec 02 2015 08:00pm,New Orleans Pelicans,101,Houston Rockets,108,Box Score,0,17339,
Wed Dec 02 2015 10:30pm,Indiana Pacers,103,Los Angeles Clippers,91,Box Score,0,19060,
Wed Dec 02 2015 07:30pm,Philadelphia 76ers,87,New York Knicks,99,Box Score,0,19812,
Wed Dec 02 2015 08:30pm,Milwaukee Bucks,70,San Antonio Spurs,95,Box Score,0,18418,
Wed Dec 02 2015 07:00pm,Los Angeles Lakers,108,Washington Wizards,104,Box Score,0,20356,
Thu Dec 03 2015 09:30pm,San Antonio Spurs,103,Memphis Grizzlies,83,Box Score,0,17013,
Thu Dec 03 2015 07:00pm,Oklahoma City Thunder,95,Miami Heat,97,Box Score,0,19600,
Thu Dec 03 2015 10:00pm,Indiana Pacers,111,Portland Trail Blazers,123,Box Score,0,19206,
Thu Dec 03 2015 10:00pm,Boston Celtics,114,Sacramento Kings,97,Box Score,0,18660,at Mexico City Mexico
Thu Dec 03 2015 07:30pm,Denver Nuggets,106,Toronto Raptors,105,Box Score,0,19800,
Thu Dec 03 2015 09:00pm,Orlando Magic,103,Utah Jazz,94,Box Score,0,19247,
Fri Dec 04 2015 08:00pm,Los Angeles Lakers,87,Atlanta Hawks,100,Box Score,0,19051,
Fri Dec 04 2015 08:30pm,Houston Rockets,100,Dallas Mavericks,96,Box Score,0,20339,
Fri Dec 04 2015 07:30pm,Milwaukee Bucks,95,Detroit Pistons,102,Box Score,0,16963,
Fri Dec 04 2015 09:30pm,Cleveland Cavaliers,108,New Orleans Pelicans,114,Box Score,1,17906,
Fri Dec 04 2015 07:00pm,Brooklyn Nets,91,New York Knicks,108,Box Score,0,19812,
Fri Dec 04 2015 07:00pm,Phoenix Suns,106,Washington Wizards,109,Box Score,0,17255,
