Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Sun Mar 11 2012 06:00pm,Atlanta Hawks,106,Sacramento Kings,99,Box Score,0,13976
Sun Mar 11 2012 06:00pm,Milwaukee Bucks,105,Toronto Raptors,99,Box Score,0,17316
Mon Mar 12 2012 07:00pm,New York Knicks,99,Chicago Bulls,104,Box Score,0,22863
Mon Mar 12 2012 07:30pm,Boston Celtics,94,Los Angeles Clippers,85,Box Score,0,19464
Mon Mar 12 2012 07:30pm,Milwaukee Bucks,105,New Jersey Nets,99,Box Score,0,12930
Mon Mar 12 2012 07:00pm,Charlotte Bobcats,73,New Orleans Hornets,71,Box Score,0,15254
Mon Mar 12 2012 07:00pm,Minnesota Timberwolves,127,Phoenix Suns,124,Box Score,0,14568
Mon Mar 12 2012 07:30pm,Washington Wizards,97,San Antonio Spurs,112,Box Score,0,18581
Mon Mar 12 2012 07:00pm,Detroit Pistons,90,Utah Jazz,105,Box Score,0,19393
Tue Mar 13 2012 07:00pm,Toronto Raptors,96,Cleveland Cavaliers,88,Box Score,0,14203
Tue Mar 13 2012 07:30pm,Washington Wizards,98,Dallas Mavericks,107,Box Score,0,20319
Tue Mar 13 2012 07:00pm,Atlanta Hawks,117,Denver Nuggets,118,Box Score,1,15594
Tue Mar 13 2012 07:00pm,Portland Trail Blazers,75,Indiana Pacers,92,Box Score,0,10933
Tue Mar 13 2012 07:00pm,Los Angeles Lakers,116,Memphis Grizzlies,111,Box Score,2,18119
Tue Mar 13 2012 07:00pm,Houston Rockets,104,Oklahoma City Thunder,103,Box Score,0,18203
Tue Mar 13 2012 07:00pm,Miami Heat,98,Orlando Magic,104,Box Score,1,18879
Tue Mar 13 2012 07:00pm,Golden State Warriors,115,Sacramento Kings,89,Box Score,0,12011
Wed Mar 14 2012 08:30pm,Miami Heat,102,Chicago Bulls,106,Box Score,0,23028
Wed Mar 14 2012 07:30pm,Boston Celtics,105,Golden State Warriors,103,Box Score,0,19596
Wed Mar 14 2012 07:00pm,Charlotte Bobcats,87,Houston Rockets,107,Box Score,0,18128
Wed Mar 14 2012 07:00pm,Philadelphia 76ers,94,Indiana Pacers,111,Box Score,0,13081
Wed Mar 14 2012 07:30pm,Atlanta Hawks,82,Los Angeles Clippers,96,Box Score,0,19060
Wed Mar 14 2012 07:00pm,Cleveland Cavaliers,105,Milwaukee Bucks,115,Box Score,0,15319
Wed Mar 14 2012 07:30pm,Toronto Raptors,84,New Jersey Nets,98,Box Score,0,10701
Wed Mar 14 2012 07:00pm,Los Angeles Lakers,107,New Orleans Hornets,101,Box Score,1,17272
Wed Mar 14 2012 07:30pm,Portland Trail Blazers,79,New York Knicks,121,Box Score,0,19763
Wed Mar 14 2012 07:30pm,Utah Jazz,111,Phoenix Suns,120,Box Score,0,14076
Wed Mar 14 2012 07:00pm,Detroit Pistons,124,Sacramento Kings,112,Box Score,0,12173
Wed Mar 14 2012 07:30pm,Orlando Magic,111,San Antonio Spurs,122,Box Score,0,18581
Thu Mar 15 2012 07:30pm,Charlotte Bobcats,96,Dallas Mavericks,101,Box Score,0,20507
Thu Mar 15 2012 07:00pm,Oklahoma City Thunder,103,Denver Nuggets,90,Box Score,0,18458
Thu Mar 15 2012 07:30pm,Phoenix Suns,91,Los Angeles Clippers,87,Box Score,0,19060
Thu Mar 15 2012 07:00pm,Washington Wizards,99,New Orleans Hornets,89,Box Score,0,14256
Thu Mar 15 2012 07:00pm,Minnesota Timberwolves,105,Utah Jazz,111,Box Score,1,18053
Fri Mar 16 2012 07:30pm,Washington Wizards,88,Atlanta Hawks,102,Box Score,0,15241
Fri Mar 16 2012 07:00pm,Portland Trail Blazers,100,Chicago Bulls,89,Box Score,0,22022
Fri Mar 16 2012 07:30pm,Milwaukee Bucks,120,Golden State Warriors,98,Box Score,0,19596
Fri Mar 16 2012 07:30pm,Minnesota Timberwolves,92,Los Angeles Lakers,97,Box Score,0,18997
Fri Mar 16 2012 07:00pm,Toronto Raptors,114,Memphis Grizzlies,110,Box Score,1,17239
Fri Mar 16 2012 07:30pm,Indiana Pacers,100,New York Knicks,115,Box Score,0,19763
Fri Mar 16 2012 08:30pm,San Antonio Spurs,114,Oklahoma City Thunder,105,Box Score,0,18203
Fri Mar 16 2012 07:00pm,New Jersey Nets,70,Orlando Magic,86,Box Score,0,18938
Fri Mar 16 2012 07:00pm,Miami Heat,84,Philadelphia 76ers,78,Box Score,0,20396
Fri Mar 16 2012 07:00pm,Detroit Pistons,101,Phoenix Suns,109,Box Score,0,17148
Fri Mar 16 2012 07:00pm,Boston Celtics,95,Sacramento Kings,120,Box Score,0,17317
Sat Mar 17 2012 07:00pm,Toronto Raptors,103,Charlotte Bobcats,107,Box Score,0,15108
Sat Mar 17 2012 07:00pm,Philadelphia 76ers,80,Chicago Bulls,89,Box Score,0,22225
Sat Mar 17 2012 08:00pm,San Antonio Spurs,99,Dallas Mavericks,106,Box Score,0,20528
Sat Mar 17 2012 07:00pm,Boston Celtics,91,Denver Nuggets,98,Box Score,0,19003
Sat Mar 17 2012 07:00pm,New York Knicks,102,Indiana Pacers,88,Box Score,0,18165
Sat Mar 17 2012 12:30pm,Houston Rockets,91,Los Angeles Clippers,95,Box Score,0,19060
Sat Mar 17 2012 08:00pm,New Orleans Hornets,102,New Jersey Nets,94,Box Score,0,11271
Sat Mar 17 2012 07:00pm,Golden State Warriors,92,Utah Jazz,99,Box Score,1,17854
Sun Mar 18 2012 03:00pm,Atlanta Hawks,103,Cleveland Cavaliers,87,Box Score,0,15645
Sun Mar 18 2012 12:30pm,Detroit Pistons,83,Los Angeles Clippers,87,Box Score,1,19060
Sun Mar 18 2012 06:30pm,Utah Jazz,103,Los Angeles Lakers,99,Box Score,0,18997
Sun Mar 18 2012 05:00pm,Washington Wizards,92,Memphis Grizzlies,97,Box Score,0,15412
Sun Mar 18 2012 07:00pm,Orlando Magic,81,Miami Heat,91,Box Score,0,20003
Sun Mar 18 2012 08:30pm,Portland Trail Blazers,95,Oklahoma City Thunder,111,Box Score,0,18203
Sun Mar 18 2012 06:00pm,Houston Rockets,86,Phoenix Suns,99,Box Score,0,15645
Sun Mar 18 2012 03:00pm,Minnesota Timberwolves,99,Sacramento Kings,115,Box Score,0,15616
Mon Mar 19 2012 07:30pm,Boston Celtics,79,Atlanta Hawks,76,Box Score,0,16412
Mon Mar 19 2012 07:00pm,Philadelphia 76ers,105,Charlotte Bobcats,80,Box Score,0,12792
Mon Mar 19 2012 08:30pm,Dallas Mavericks,112,Denver Nuggets,95,Box Score,0,16683
Mon Mar 19 2012 07:30pm,Minnesota Timberwolves,97,Golden State Warriors,93,Box Score,0,19596
Mon Mar 19 2012 07:30pm,Cleveland Cavaliers,105,New Jersey Nets,100,Box Score,0,11254
Mon Mar 19 2012 08:00pm,Chicago Bulls,85,Orlando Magic,59,Box Score,0,18998
Tue Mar 20 2012 07:00pm,Los Angeles Lakers,104,Houston Rockets,107,Box Score,0,18391
Tue Mar 20 2012 07:00pm,Los Angeles Clippers,89,Indiana Pacers,102,Box Score,0,14901
Tue Mar 20 2012 07:30pm,Phoenix Suns,95,Miami Heat,99,Box Score,0,20212
Tue Mar 20 2012 07:30pm,Toronto Raptors,87,New York Knicks,106,Box Score,0,19763
Tue Mar 20 2012 07:00pm,Milwaukee Bucks,116,Portland Trail Blazers,87,Box Score,0,20387
Tue Mar 20 2012 07:00pm,Memphis Grizzlies,110,Sacramento Kings,119,Box Score,0,11105
Tue Mar 20 2012 07:00pm,Oklahoma City Thunder,90,Utah Jazz,97,Box Score,0,18138
Wed Mar 21 2012 07:30pm,Cleveland Cavaliers,102,Atlanta Hawks,103,Box Score,1,12331
Wed Mar 21 2012 08:30pm,Los Angeles Lakers,109,Dallas Mavericks,93,Box Score,0,20664
Wed Mar 21 2012 07:00pm,Detroit Pistons,115,Denver Nuggets,116,Box Score,0,16681
Wed Mar 21 2012 07:30pm,Washington Wizards,108,New Jersey Nets,89,Box Score,0,10097
Wed Mar 21 2012 07:00pm,Golden State Warriors,101,New Orleans Hornets,92,Box Score,0,13959
Wed Mar 21 2012 07:00pm,Los Angeles Clippers,91,Oklahoma City Thunder,114,Box Score,0,18203
Wed Mar 21 2012 07:00pm,Phoenix Suns,93,Orlando Magic,103,Box Score,0,18930
Wed Mar 21 2012 07:00pm,New York Knicks,82,Philadelphia 76ers,79,Box Score,0,20470
Wed Mar 21 2012 07:30pm,Minnesota Timberwolves,100,San Antonio Spurs,116,Box Score,0,18581
Wed Mar 21 2012 07:00pm,Chicago Bulls,94,Toronto Raptors,82,Box Score,0,17869
Thu Mar 22 2012 07:00pm,Golden State Warriors,83,Houston Rockets,109,Box Score,0,15325
Thu Mar 22 2012 07:00pm,Boston Celtics,100,Milwaukee Bucks,91,Box Score,0,15171
Thu Mar 22 2012 07:00pm,Los Angeles Clippers,90,New Orleans Hornets,97,Box Score,0,17209
Thu Mar 22 2012 07:00pm,Memphis Grizzlies,93,Portland Trail Blazers,97,Box Score,0,20636
Thu Mar 22 2012 07:00pm,Utah Jazz,103,Sacramento Kings,102,Box Score,0,11646
Thu Mar 22 2012 07:00pm,Indiana Pacers,85,Washington Wizards,83,Box Score,0,15874
Fri Mar 23 2012 07:30pm,New Jersey Nets,84,Atlanta Hawks,93,Box Score,0,14129
Fri Mar 23 2012 07:00pm,Milwaukee Bucks,112,Charlotte Bobcats,92,Box Score,0,13729
Fri Mar 23 2012 07:30pm,Miami Heat,88,Detroit Pistons,73,Box Score,0,22076
Fri Mar 23 2012 07:00pm,Phoenix Suns,113,Indiana Pacers,111,Box Score,0,14786
Fri Mar 23 2012 07:30pm,Portland Trail Blazers,96,Los Angeles Lakers,103,Box Score,0,18997
Fri Mar 23 2012 07:00pm,Minnesota Timberwolves,140,Oklahoma City Thunder,149,Box Score,2,18203
Fri Mar 23 2012 07:00pm,Cleveland Cavaliers,80,Orlando Magic,93,Box Score,0,18846
Fri Mar 23 2012 08:00pm,Boston Celtics,86,Philadelphia 76ers,99,Box Score,0,19583
Fri Mar 23 2012 07:30pm,Dallas Mavericks,87,San Antonio Spurs,104,Box Score,0,18581
Fri Mar 23 2012 07:00pm,New York Knicks,79,Toronto Raptors,96,Box Score,0,19800
Fri Mar 23 2012 08:30pm,Denver Nuggets,102,Utah Jazz,121,Box Score,0,19250
Sat Mar 24 2012 07:00pm,Toronto Raptors,101,Chicago Bulls,102,Box Score,1,21841
Sat Mar 24 2012 07:30pm,Sacramento Kings,108,Golden State Warriors,111,Box Score,0,19596
Sat Mar 24 2012 07:00pm,Dallas Mavericks,101,Houston Rockets,99,Box Score,1,18193
Sat Mar 24 2012 12:00pm,Memphis Grizzlies,85,Los Angeles Clippers,101,Box Score,0,19060
Sat Mar 24 2012 07:30pm,Indiana Pacers,125,Milwaukee Bucks,104,Box Score,0,16207
Sat Mar 24 2012 07:30pm,Charlotte Bobcats,89,New Jersey Nets,102,Box Score,0,13297
Sat Mar 24 2012 07:00pm,San Antonio Spurs,89,New Orleans Hornets,86,Box Score,0,16118
Sat Mar 24 2012 07:30pm,Detroit Pistons,79,New York Knicks,101,Box Score,0,19763
Sat Mar 24 2012 07:00pm,Atlanta Hawks,95,Washington Wizards,92,Box Score,0,18588
Sun Mar 25 2012 06:00pm,Utah Jazz,133,Atlanta Hawks,139,Box Score,4,13544
Sun Mar 25 2012 06:00pm,Washington Wizards,76,Boston Celtics,88,Box Score,0,18624
Sun Mar 25 2012 03:00pm,Phoenix Suns,108,Cleveland Cavaliers,83,Box Score,0,17307
Sun Mar 25 2012 07:30pm,Memphis Grizzlies,102,Los Angeles Lakers,96,Box Score,0,18997
Sun Mar 25 2012 02:30pm,Denver Nuggets,100,Minnesota Timberwolves,117,Box Score,0,20023
Sun Mar 25 2012 07:00pm,Miami Heat,87,Oklahoma City Thunder,103,Box Score,0,18203
Sun Mar 25 2012 06:00pm,Golden State Warriors,87,Portland Trail Blazers,90,Box Score,0,20636
Sun Mar 25 2012 06:00pm,Philadelphia 76ers,76,San Antonio Spurs,93,Box Score,0,18581
Mon Mar 26 2012 07:00pm,Boston Celtics,102,Charlotte Bobcats,95,Box Score,0,16357
Mon Mar 26 2012 07:00pm,Denver Nuggets,108,Chicago Bulls,91,Box Score,0,22274
Mon Mar 26 2012 07:00pm,Sacramento Kings,106,Houston Rockets,113,Box Score,1,13572
Mon Mar 26 2012 07:00pm,Miami Heat,90,Indiana Pacers,105,Box Score,0,17415
Mon Mar 26 2012 07:30pm,New Orleans Hornets,85,Los Angeles Clippers,97,Box Score,0,19060
Mon Mar 26 2012 07:30pm,Utah Jazz,105,New Jersey Nets,84,Box Score,0,10310
Mon Mar 26 2012 07:30pm,Milwaukee Bucks,80,New York Knicks,89,Box Score,0,19763
Mon Mar 26 2012 07:00pm,Orlando Magic,117,Toronto Raptors,101,Box Score,0,16429
Mon Mar 26 2012 07:00pm,Detroit Pistons,79,Washington Wizards,77,Box Score,0,15911
Tue Mar 27 2012 07:30pm,Houston Rockets,81,Dallas Mavericks,90,Box Score,0,20359
Tue Mar 27 2012 07:30pm,Los Angeles Lakers,104,Golden State Warriors,101,Box Score,0,19596
Tue Mar 27 2012 07:00pm,Minnesota Timberwolves,86,Memphis Grizzlies,93,Box Score,0,14769
Tue Mar 27 2012 07:00pm,Atlanta Hawks,101,Milwaukee Bucks,108,Box Score,0,12223
Tue Mar 27 2012 07:00pm,Cleveland Cavaliers,85,Philadelphia 76ers,103,Box Score,0,17832
Tue Mar 27 2012 07:00pm,San Antonio Spurs,107,Phoenix Suns,100,Box Score,0,16573
Tue Mar 27 2012 07:00pm,Oklahoma City Thunder,109,Portland Trail Blazers,95,Box Score,0,20626
Wed Mar 28 2012 07:30pm,Chicago Bulls,98,Atlanta Hawks,77,Box Score,0,16290
Wed Mar 28 2012 07:30pm,Utah Jazz,82,Boston Celtics,94,Box Score,0,18624
Wed Mar 28 2012 07:00pm,Minnesota Timberwolves,88,Charlotte Bobcats,83,Box Score,0,10540
Wed Mar 28 2012 07:00pm,Detroit Pistons,87,Cleveland Cavaliers,75,Box Score,0,14486
Wed Mar 28 2012 07:30pm,New Orleans Hornets,102,Golden State Warriors,87,Box Score,0,18771
Wed Mar 28 2012 07:30pm,Phoenix Suns,86,Los Angeles Clippers,103,Box Score,0,19060
Wed Mar 28 2012 07:30pm,Indiana Pacers,84,New Jersey Nets,100,Box Score,0,10817
Wed Mar 28 2012 07:00pm,Orlando Magic,86,New York Knicks,108,Box Score,0,19763
Wed Mar 28 2012 07:00pm,San Antonio Spurs,117,Sacramento Kings,112,Box Score,0,13119
Wed Mar 28 2012 07:00pm,Denver Nuggets,96,Toronto Raptors,105,Box Score,0,15867
Thu Mar 29 2012 07:00pm,Washington Wizards,89,Indiana Pacers,93,Box Score,0,11505
Thu Mar 29 2012 07:30pm,Oklahoma City Thunder,102,Los Angeles Lakers,93,Box Score,0,18997
Thu Mar 29 2012 08:00pm,Dallas Mavericks,85,Miami Heat,106,Box Score,0,20096
Thu Mar 29 2012 07:00pm,New Orleans Hornets,93,Portland Trail Blazers,99,Box Score,0,20499
Fri Mar 30 2012 07:30pm,New York Knicks,90,Atlanta Hawks,100,Box Score,0,18389
Fri Mar 30 2012 07:00pm,Denver Nuggets,99,Charlotte Bobcats,88,Box Score,0,13806
Fri Mar 30 2012 07:00pm,Detroit Pistons,71,Chicago Bulls,83,Box Score,0,22385
Fri Mar 30 2012 07:30pm,Milwaukee Bucks,121,Cleveland Cavaliers,84,Box Score,0,16099
Fri Mar 30 2012 07:30pm,New Jersey Nets,102,Golden State Warriors,100,Box Score,0,19596
Fri Mar 30 2012 07:00pm,Memphis Grizzlies,89,Houston Rockets,98,Box Score,0,16884
Fri Mar 30 2012 07:30pm,Portland Trail Blazers,97,Los Angeles Clippers,98,Box Score,0,19060
Fri Mar 30 2012 07:00pm,Boston Celtics,100,Minnesota Timberwolves,79,Box Score,0,19356
Fri Mar 30 2012 08:00pm,Dallas Mavericks,100,Orlando Magic,98,Box Score,0,18951
Fri Mar 30 2012 07:00pm,Miami Heat,113,Toronto Raptors,101,Box Score,0,19883
Fri Mar 30 2012 07:00pm,Sacramento Kings,104,Utah Jazz,103,Box Score,0,19911
Fri Mar 30 2012 07:00pm,Philadelphia 76ers,76,Washington Wizards,97,Box Score,0,18066
Sat Mar 31 2012 07:30pm,Charlotte Bobcats,107,Detroit Pistons,110,Box Score,1,17082
Sat Mar 31 2012 07:30pm,Utah Jazz,96,Los Angeles Clippers,105,Box Score,0,19060
Sat Mar 31 2012 12:30pm,New Orleans Hornets,85,Los Angeles Lakers,88,Box Score,0,18997
Sat Mar 31 2012 07:30pm,Memphis Grizzlies,99,Milwaukee Bucks,95,Box Score,0,17106
Sat Mar 31 2012 07:30pm,Cleveland Cavaliers,75,New York Knicks,91,Box Score,0,19763
Sat Mar 31 2012 07:30pm,Atlanta Hawks,90,Philadelphia 76ers,95,Box Score,0,19714
Sat Mar 31 2012 07:00pm,New Jersey Nets,111,Sacramento Kings,99,Box Score,0,14370
Sat Mar 31 2012 07:30pm,Indiana Pacers,103,San Antonio Spurs,112,Box Score,0,18581
