Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Sun Apr 08 2012 01:00pm,Chicago Bulls,99,New York Knicks,100,Box Score,1,19763
Sun Apr 08 2012 06:00pm,Toronto Raptors,75,Oklahoma City Thunder,91,Box Score,0,18203
Sun Apr 08 2012 06:00pm,Houston Rockets,104,Sacramento Kings,87,Box Score,0,13299
Sun Apr 08 2012 06:00pm,Utah Jazz,104,San Antonio Spurs,114,Box Score,0,18581
Mon Apr 09 2012 07:00pm,Washington Wizards,113,Charlotte Bobcats,85,Box Score,0,10303
Mon Apr 09 2012 07:00pm,Golden State Warriors,84,Denver Nuggets,123,Box Score,0,15530
Mon Apr 09 2012 07:00pm,Toronto Raptors,98,Indiana Pacers,103,Box Score,0,11021
Mon Apr 09 2012 07:00pm,Los Angeles Clippers,85,Memphis Grizzlies,94,Box Score,0,17219
Mon Apr 09 2012 07:00pm,Oklahoma City Thunder,109,Milwaukee Bucks,89,Box Score,0,14111
Mon Apr 09 2012 08:00pm,Phoenix Suns,114,Minnesota Timberwolves,90,Box Score,0,17274
Mon Apr 09 2012 07:00pm,Los Angeles Lakers,93,New Orleans Hornets,91,Box Score,0,17275
Mon Apr 09 2012 07:00pm,Detroit Pistons,89,Orlando Magic,119,Box Score,0,18998
Mon Apr 09 2012 07:00pm,Houston Rockets,94,Portland Trail Blazers,89,Box Score,0,20487
Mon Apr 09 2012 07:00pm,San Antonio Spurs,84,Utah Jazz,91,Box Score,0,19911
Tue Apr 10 2012 08:30pm,New York Knicks,86,Chicago Bulls,98,Box Score,0,22131
Tue Apr 10 2012 07:00pm,Charlotte Bobcats,90,Cleveland Cavaliers,103,Box Score,0,13576
Tue Apr 10 2012 07:30pm,Sacramento Kings,100,Dallas Mavericks,110,Box Score,0,20241
Tue Apr 10 2012 07:00pm,Boston Celtics,115,Miami Heat,107,Box Score,0,19954
Tue Apr 10 2012 07:30pm,Philadelphia 76ers,107,New Jersey Nets,88,Box Score,0,15376
Tue Apr 10 2012 07:00pm,Orlando Magic,85,Washington Wizards,93,Box Score,0,15355
Wed Apr 11 2012 08:00pm,Atlanta Hawks,86,Boston Celtics,88,Box Score,1,18624
Wed Apr 11 2012 07:00pm,Indiana Pacers,104,Cleveland Cavaliers,98,Box Score,1,14307
Wed Apr 11 2012 07:00pm,Minnesota Timberwolves,107,Denver Nuggets,113,Box Score,0,15823
Wed Apr 11 2012 07:00pm,Utah Jazz,103,Houston Rockets,91,Box Score,0,18273
Wed Apr 11 2012 07:00pm,Phoenix Suns,93,Memphis Grizzlies,104,Box Score,0,15239
Wed Apr 11 2012 07:00pm,New York Knicks,111,Milwaukee Bucks,107,Box Score,0,15534
Wed Apr 11 2012 07:00pm,Sacramento Kings,96,New Orleans Hornets,105,Box Score,0,16906
Wed Apr 11 2012 07:00pm,Los Angeles Clippers,100,Oklahoma City Thunder,98,Box Score,0,18203
Wed Apr 11 2012 07:30pm,Golden State Warriors,110,Portland Trail Blazers,118,Box Score,0,20502
Wed Apr 11 2012 07:30pm,Los Angeles Lakers,98,San Antonio Spurs,84,Box Score,0,18581
Wed Apr 11 2012 07:00pm,Philadelphia 76ers,93,Toronto Raptors,75,Box Score,0,16324
Thu Apr 12 2012 07:00pm,Detroit Pistons,109,Charlotte Bobcats,85,Box Score,0,10828
Thu Apr 12 2012 07:00pm,Miami Heat,86,Chicago Bulls,96,Box Score,1,23015
Thu Apr 12 2012 07:30pm,Dallas Mavericks,112,Golden State Warriors,103,Box Score,0,17929
Thu Apr 12 2012 07:00pm,Los Angeles Clippers,95,Minnesota Timberwolves,82,Box Score,0,16016
Thu Apr 12 2012 07:30pm,Memphis Grizzlies,97,San Antonio Spurs,107,Box Score,0,18581
Fri Apr 13 2012 08:00pm,Milwaukee Bucks,113,Detroit Pistons,97,Box Score,0,15255
Fri Apr 13 2012 07:00pm,Phoenix Suns,112,Houston Rockets,105,Box Score,0,18223
Fri Apr 13 2012 07:00pm,Cleveland Cavaliers,83,Indiana Pacers,102,Box Score,0,13356
Fri Apr 13 2012 07:30pm,Denver Nuggets,97,Los Angeles Lakers,103,Box Score,0,18997
Fri Apr 13 2012 07:30pm,Charlotte Bobcats,82,Miami Heat,105,Box Score,0,19600
Fri Apr 13 2012 07:00pm,Utah Jazz,85,New Orleans Hornets,96,Box Score,0,16326
Fri Apr 13 2012 07:30pm,Washington Wizards,65,New York Knicks,103,Box Score,0,19763
Fri Apr 13 2012 07:00pm,Sacramento Kings,89,Oklahoma City Thunder,115,Box Score,0,18203
Fri Apr 13 2012 07:00pm,Atlanta Hawks,109,Orlando Magic,81,Box Score,0,18846
Fri Apr 13 2012 07:00pm,New Jersey Nets,95,Philadelphia 76ers,89,Box Score,0,19169
Fri Apr 13 2012 07:30pm,Dallas Mavericks,97,Portland Trail Blazers,94,Box Score,0,20304
Fri Apr 13 2012 07:00pm,Boston Celtics,79,Toronto Raptors,84,Box Score,0,17270
Sat Apr 14 2012 12:30pm,Golden State Warriors,104,Los Angeles Clippers,112,Box Score,0,19060
Sat Apr 14 2012 07:00pm,Utah Jazz,98,Memphis Grizzlies,103,Box Score,0,17190
Sat Apr 14 2012 07:30pm,Indiana Pacers,105,Milwaukee Bucks,99,Box Score,0,15143
Sat Apr 14 2012 07:00pm,Oklahoma City Thunder,115,Minnesota Timberwolves,110,Box Score,0,19552
Sat Apr 14 2012 07:30pm,Boston Celtics,94,New Jersey Nets,82,Box Score,0,18711
Sat Apr 14 2012 08:00pm,Phoenix Suns,91,San Antonio Spurs,105,Box Score,0,18581
Sat Apr 14 2012 07:00pm,Cleveland Cavaliers,98,Washington Wizards,89,Box Score,0,17200
Sun Apr 15 2012 06:00pm,Toronto Raptors,102,Atlanta Hawks,86,Box Score,0,13845
Sun Apr 15 2012 06:00pm,Boston Celtics,94,Charlotte Bobcats,82,Box Score,0,15169
Sun Apr 15 2012 06:00pm,Orlando Magic,100,Cleveland Cavaliers,84,Box Score,0,16305
Sun Apr 15 2012 06:00pm,Houston Rockets,86,Denver Nuggets,101,Box Score,0,17954
Sun Apr 15 2012 06:00pm,Chicago Bulls,100,Detroit Pistons,94,Box Score,1,17450
Sun Apr 15 2012 12:30pm,Dallas Mavericks,108,Los Angeles Lakers,112,Box Score,1,18997
Sun Apr 15 2012 06:00pm,Memphis Grizzlies,75,New Orleans Hornets,88,Box Score,0,15570
Sun Apr 15 2012 01:00pm,Miami Heat,93,New York Knicks,85,Box Score,0,19763
Sun Apr 15 2012 03:00pm,Portland Trail Blazers,103,Sacramento Kings,104,Box Score,0,16012
Mon Apr 16 2012 07:00pm,New Orleans Hornets,75,Charlotte Bobcats,67,Box Score,0,10876
Mon Apr 16 2012 07:00pm,Washington Wizards,87,Chicago Bulls,84,Box Score,0,22307
Mon Apr 16 2012 07:30pm,San Antonio Spurs,120,Golden State Warriors,99,Box Score,0,18471
Mon Apr 16 2012 07:00pm,Denver Nuggets,105,Houston Rockets,102,Box Score,0,15988
Mon Apr 16 2012 07:00pm,Minnesota Timberwolves,88,Indiana Pacers,111,Box Score,0,11845
Mon Apr 16 2012 07:30pm,Oklahoma City Thunder,77,Los Angeles Clippers,92,Box Score,0,19516
Mon Apr 16 2012 07:30pm,Miami Heat,101,New Jersey Nets,98,Box Score,0,18711
Mon Apr 16 2012 07:00pm,Philadelphia 76ers,100,Orlando Magic,113,Box Score,0,18846
Mon Apr 16 2012 07:00pm,Portland Trail Blazers,107,Phoenix Suns,125,Box Score,0,15322
Mon Apr 16 2012 07:00pm,Atlanta Hawks,109,Toronto Raptors,87,Box Score,0,15992
Mon Apr 16 2012 07:00pm,Dallas Mavericks,121,Utah Jazz,123,Box Score,3,19363
Tue Apr 17 2012 07:30pm,Cleveland Cavaliers,77,Detroit Pistons,116,Box Score,0,11595
Tue Apr 17 2012 07:30pm,San Antonio Spurs,112,Los Angeles Lakers,91,Box Score,0,18997
Tue Apr 17 2012 07:00pm,Memphis Grizzlies,91,Minnesota Timberwolves,84,Box Score,0,16709
Tue Apr 17 2012 08:00pm,Boston Celtics,110,New York Knicks,118,Box Score,0,19763
Tue Apr 17 2012 07:00pm,Indiana Pacers,102,Philadelphia 76ers,97,Box Score,0,18969
Wed Apr 18 2012 07:30pm,Detroit Pistons,84,Atlanta Hawks,116,Box Score,0,14392
Wed Apr 18 2012 08:00pm,Orlando Magic,98,Boston Celtics,102,Box Score,0,18624
Wed Apr 18 2012 07:00pm,Chicago Bulls,100,Charlotte Bobcats,68,Box Score,0,14221
Wed Apr 18 2012 07:00pm,Philadelphia 76ers,103,Cleveland Cavaliers,87,Box Score,0,14678
Wed Apr 18 2012 07:30pm,Houston Rockets,110,Dallas Mavericks,117,Box Score,0,20508
Wed Apr 18 2012 07:00pm,Los Angeles Clippers,104,Denver Nuggets,98,Box Score,0,17219
Wed Apr 18 2012 07:30pm,Los Angeles Lakers,99,Golden State Warriors,87,Box Score,0,18547
Wed Apr 18 2012 07:00pm,New Orleans Hornets,91,Memphis Grizzlies,103,Box Score,0,14507
Wed Apr 18 2012 07:30pm,Toronto Raptors,72,Miami Heat,96,Box Score,0,19600
Wed Apr 18 2012 07:30pm,New York Knicks,104,New Jersey Nets,95,Box Score,0,18711
Wed Apr 18 2012 07:00pm,Oklahoma City Thunder,109,Phoenix Suns,97,Box Score,0,14873
Wed Apr 18 2012 07:00pm,Utah Jazz,112,Portland Trail Blazers,91,Box Score,0,20545
Wed Apr 18 2012 07:00pm,San Antonio Spurs,127,Sacramento Kings,102,Box Score,0,16954
Wed Apr 18 2012 07:00pm,Milwaukee Bucks,112,Washington Wizards,121,Box Score,0,14141
Thu Apr 19 2012 07:30pm,Minnesota Timberwolves,91,Detroit Pistons,80,Box Score,0,12458
Thu Apr 19 2012 07:00pm,Milwaukee Bucks,109,Indiana Pacers,118,Box Score,0,12453
Thu Apr 19 2012 08:00pm,Chicago Bulls,72,Miami Heat,83,Box Score,0,20008
Thu Apr 19 2012 07:00pm,Houston Rockets,99,New Orleans Hornets,105,Box Score,1,18315
Thu Apr 19 2012 07:30pm,Los Angeles Clippers,90,Phoenix Suns,93,Box Score,0,14644
Fri Apr 20 2012 07:00pm,Boston Celtics,92,Atlanta Hawks,97,Box Score,0,16214
Fri Apr 20 2012 07:00pm,Memphis Grizzlies,85,Charlotte Bobcats,80,Box Score,0,13428
Fri Apr 20 2012 07:30pm,New York Knicks,90,Cleveland Cavaliers,98,Box Score,0,19349
Fri Apr 20 2012 07:30pm,Golden State Warriors,94,Dallas Mavericks,104,Box Score,0,20547
Fri Apr 20 2012 07:00pm,Oklahoma City Thunder,103,Sacramento Kings,92,Box Score,0,16882
Fri Apr 20 2012 08:30pm,Los Angeles Lakers,97,San Antonio Spurs,121,Box Score,0,18581
Sat Apr 21 2012 07:00pm,Dallas Mavericks,83,Chicago Bulls,93,Box Score,0,22945
Sat Apr 21 2012 07:00pm,Golden State Warriors,96,Houston Rockets,99,Box Score,0,15436
Sat Apr 21 2012 07:00pm,Philadelphia 76ers,109,Indiana Pacers,106,Box Score,1,17701
Sat Apr 21 2012 07:00pm,Portland Trail Blazers,89,Memphis Grizzlies,93,Box Score,0,17904
Sat Apr 21 2012 07:30pm,Washington Wizards,86,Miami Heat,84,Box Score,0,19722
