Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Sun Jan 01 2012 07:00pm,Memphis Grizzlies,64,Chicago Bulls,104,Box Score,0,22763,
Sun Jan 01 2012 06:00pm,New Jersey Nets,82,Cleveland Cavaliers,98,Box Score,0,15084,
Sun Jan 01 2012 06:00pm,Los Angeles Lakers,90,Denver Nuggets,99,Box Score,0,19155,
Sun Jan 01 2012 06:30pm,Portland Trail Blazers,88,Los Angeles Clippers,93,Box Score,0,19060,
Sun Jan 01 2012 06:00pm,Charlotte Bobcats,90,Miami Heat,129,Box Score,0,20016,
Sun Jan 01 2012 06:00pm,Dallas Mavericks,82,Minnesota Timberwolves,99,Box Score,0,15115,
Sun Jan 01 2012 06:00pm,Toronto Raptors,96,Orlando Magic,102,Box Score,0,18846,
Sun Jan 01 2012 06:00pm,New Orleans Hornets,80,Sacramento Kings,96,Box Score,0,13628,
Sun Jan 01 2012 06:00pm,Boston Celtics,94,Washington Wizards,86,Box Score,0,17458,
Mon Jan 02 2012 07:30pm,Washington Wizards,92,Boston Celtics,100,Box Score,0,18624,
Mon Jan 02 2012 07:30pm,Oklahoma City Thunder,87,Dallas Mavericks,100,Box Score,0,20108,
Mon Jan 02 2012 07:00pm,Milwaukee Bucks,86,Denver Nuggets,91,Box Score,0,14142,
Mon Jan 02 2012 07:30pm,Orlando Magic,78,Detroit Pistons,89,Box Score,0,8120,
Mon Jan 02 2012 07:30pm,Atlanta Hawks,100,Miami Heat,92,Box Score,0,20078,
Mon Jan 02 2012 07:00pm,San Antonio Spurs,96,Minnesota Timberwolves,106,Box Score,0,14514,
Mon Jan 02 2012 07:30pm,Indiana Pacers,108,New Jersey Nets,94,Box Score,0,12519,
Mon Jan 02 2012 07:30pm,Toronto Raptors,90,New York Knicks,85,Box Score,0,19763,
Mon Jan 02 2012 01:30pm,Golden State Warriors,91,Phoenix Suns,102,Box Score,0,14793,
Mon Jan 02 2012 07:00pm,New Orleans Hornets,90,Utah Jazz,94,Box Score,0,19159,
Tue Jan 03 2012 07:00pm,Atlanta Hawks,74,Chicago Bulls,76,Box Score,0,22166,
Tue Jan 03 2012 07:00pm,Charlotte Bobcats,101,Cleveland Cavaliers,115,Box Score,0,14173,
Tue Jan 03 2012 07:30pm,Houston Rockets,99,Los Angeles Lakers,108,Box Score,0,18997,
Tue Jan 03 2012 07:00pm,Sacramento Kings,96,Memphis Grizzlies,113,Box Score,0,12391,
Tue Jan 03 2012 07:00pm,Portland Trail Blazers,103,Oklahoma City Thunder,93,Box Score,0,18203,
Tue Jan 03 2012 07:00pm,Milwaukee Bucks,73,Utah Jazz,85,Box Score,0,17756,
