Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Wed Apr 12 2017 08:00pm,Toronto Raptors,98,Cleveland Cavaliers,83,Box Score,0,20562
Wed Apr 12 2017 10:30pm,Los Angeles Lakers,94,Golden State Warriors,109,Box Score,0,19596
Wed Apr 12 2017 08:00pm,Minnesota Timberwolves,118,Houston Rockets,123,Box Score,0,18055
Wed Apr 12 2017 08:00pm,Atlanta Hawks,86,Indiana Pacers,104,Box Score,0,17923
Wed Apr 12 2017 10:30pm,Sacramento Kings,95,Los Angeles Clippers,115,Box Score,0,19060
Wed Apr 12 2017 08:00pm,Dallas Mavericks,100,Memphis Grizzlies,93,Box Score,0,16274
Wed Apr 12 2017 08:00pm,Washington Wizards,102,Miami Heat,110,Box Score,0,19963
Wed Apr 12 2017 08:00pm,Philadelphia 76ers,113,New York Knicks,114,Box Score,0,19812
Wed Apr 12 2017 08:00pm,Denver Nuggets,111,Oklahoma City Thunder,105,Box Score,0,18203
Wed Apr 12 2017 08:00pm,Detroit Pistons,109,Orlando Magic,113,Box Score,0,19458
Wed Apr 12 2017 10:30pm,New Orleans Pelicans,103,Portland Trail Blazers,100,Box Score,0,19521
Wed Apr 12 2017 09:00pm,San Antonio Spurs,97,Utah Jazz,101,Box Score,0,19911
Sat Apr 15 2017 03:00pm,Indiana Pacers,108,Cleveland Cavaliers,109,Box Score,0,20562
Sat Apr 15 2017 10:30pm,Utah Jazz,97,Los Angeles Clippers,95,Box Score,0,19060
Sat Apr 15 2017 08:00pm,Memphis Grizzlies,82,San Antonio Spurs,111,Box Score,0,18418
Sat Apr 15 2017 05:30pm,Milwaukee Bucks,97,Toronto Raptors,83,Box Score,0,20133
Sun Apr 16 2017 06:30pm,Chicago Bulls,106,Boston Celtics,102,Box Score,0,18624
Sun Apr 16 2017 03:30pm,Portland Trail Blazers,109,Golden State Warriors,121,Box Score,0,19596
Sun Apr 16 2017 09:00pm,Oklahoma City Thunder,87,Houston Rockets,118,Box Score,0,18055
Sun Apr 16 2017 01:00pm,Atlanta Hawks,107,Washington Wizards,114,Box Score,0,20356
Mon Apr 17 2017 07:00pm,Indiana Pacers,111,Cleveland Cavaliers,117,Box Score,0,20562
Mon Apr 17 2017 09:30pm,Memphis Grizzlies,82,San Antonio Spurs,96,Box Score,0,18418
Tue Apr 18 2017 08:00pm,Chicago Bulls,111,Boston Celtics,97,Box Score,0,18624
Tue Apr 18 2017 10:30pm,Utah Jazz,91,Los Angeles Clippers,99,Box Score,0,19060
Tue Apr 18 2017 07:00pm,Milwaukee Bucks,100,Toronto Raptors,106,Box Score,0,20077
Wed Apr 19 2017 10:30pm,Portland Trail Blazers,81,Golden State Warriors,110,Box Score,0,19596
Wed Apr 19 2017 08:00pm,Oklahoma City Thunder,111,Houston Rockets,115,Box Score,0,18055
Wed Apr 19 2017 07:00pm,Atlanta Hawks,101,Washington Wizards,109,Box Score,0,20356
Thu Apr 20 2017 07:00pm,Cleveland Cavaliers,119,Indiana Pacers,114,Box Score,0,17923
Thu Apr 20 2017 09:30pm,San Antonio Spurs,94,Memphis Grizzlies,105,Box Score,0,18119
Thu Apr 20 2017 08:00pm,Toronto Raptors,77,Milwaukee Bucks,104,Box Score,0,18717
Fri Apr 21 2017 07:00pm,Boston Celtics,104,Chicago Bulls,87,Box Score,0,21293
Fri Apr 21 2017 09:30pm,Houston Rockets,113,Oklahoma City Thunder,115,Box Score,0,18203
Fri Apr 21 2017 10:00pm,Los Angeles Clippers,111,Utah Jazz,106,Box Score,0,19911
Sat Apr 22 2017 05:30pm,Washington Wizards,98,Atlanta Hawks,116,Box Score,0,18866
Sat Apr 22 2017 08:00pm,San Antonio Spurs,108,Memphis Grizzlies,110,Box Score,1,18119
Sat Apr 22 2017 03:00pm,Toronto Raptors,87,Milwaukee Bucks,76,Box Score,0,18717
Sat Apr 22 2017 10:30pm,Golden State Warriors,119,Portland Trail Blazers,113,Box Score,0,20177
Sun Apr 23 2017 06:30pm,Boston Celtics,104,Chicago Bulls,95,Box Score,0,21863
Sun Apr 23 2017 01:00pm,Cleveland Cavaliers,106,Indiana Pacers,102,Box Score,0,17923
Sun Apr 23 2017 03:30pm,Houston Rockets,113,Oklahoma City Thunder,109,Box Score,0,18203
Sun Apr 23 2017 09:00pm,Los Angeles Clippers,98,Utah Jazz,105,Box Score,0,19911
Mon Apr 24 2017 08:00pm,Washington Wizards,101,Atlanta Hawks,111,Box Score,0,18676
Mon Apr 24 2017 10:30pm,Golden State Warriors,128,Portland Trail Blazers,103,Box Score,0,19902
Mon Apr 24 2017 07:00pm,Milwaukee Bucks,93,Toronto Raptors,118,Box Score,0,20251
Tue Apr 25 2017 08:00pm,Oklahoma City Thunder,99,Houston Rockets,105,Box Score,0,18055
Tue Apr 25 2017 10:30pm,Utah Jazz,96,Los Angeles Clippers,92,Box Score,0,19171
Tue Apr 25 2017 09:00pm,Memphis Grizzlies,103,San Antonio Spurs,116,Box Score,0,18418
Wed Apr 26 2017 08:30pm,Chicago Bulls,97,Boston Celtics,108,Box Score,0,18624
Wed Apr 26 2017 06:00pm,Atlanta Hawks,99,Washington Wizards,103,Box Score,0,20356
Thu Apr 27 2017 09:30pm,San Antonio Spurs,103,Memphis Grizzlies,96,Box Score,0,18119
Thu Apr 27 2017 07:00pm,Toronto Raptors,92,Milwaukee Bucks,89,Box Score,0,18717
Fri Apr 28 2017 07:30pm,Washington Wizards,115,Atlanta Hawks,99,Box Score,0,18849
Fri Apr 28 2017 08:00pm,Boston Celtics,105,Chicago Bulls,83,Box Score,0,21682
Fri Apr 28 2017 10:30pm,Los Angeles Clippers,98,Utah Jazz,93,Box Score,0,19911
Sun Apr 30 2017 01:00pm,Washington Wizards,111,Boston Celtics,123,Box Score,0,18624
Sun Apr 30 2017 03:30pm,Utah Jazz,104,Los Angeles Clippers,91,Box Score,0,19060
