Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Sun Jan 01 2017 06:00pm,San Antonio Spurs,112,Atlanta Hawks,114,Box Score,1,18088,
Sun Jan 01 2017 06:00pm,Orlando Magic,104,Indiana Pacers,117,Box Score,0,17530,
Sun Jan 01 2017 09:30pm,Toronto Raptors,123,Los Angeles Lakers,114,Box Score,0,18997,
Sun Jan 01 2017 06:00pm,Detroit Pistons,107,Miami Heat,98,Box Score,0,19844,
Sun Jan 01 2017 07:00pm,Portland Trail Blazers,95,Minnesota Timberwolves,89,Box Score,0,15804,
Mon Jan 02 2017 07:30pm,Utah Jazz,101,Brooklyn Nets,89,Box Score,0,15634,
Mon Jan 02 2017 08:00pm,Charlotte Hornets,111,Chicago Bulls,118,Box Score,0,21612,
Mon Jan 02 2017 07:00pm,New Orleans Pelicans,82,Cleveland Cavaliers,90,Box Score,0,20562,
Mon Jan 02 2017 10:30pm,Denver Nuggets,119,Golden State Warriors,127,Box Score,0,19596,
Mon Jan 02 2017 08:00pm,Washington Wizards,91,Houston Rockets,101,Box Score,0,16569,
Mon Jan 02 2017 10:30pm,Phoenix Suns,98,Los Angeles Clippers,109,Box Score,0,19060,
Mon Jan 02 2017 07:00pm,Oklahoma City Thunder,94,Milwaukee Bucks,98,Box Score,0,17423,
Mon Jan 02 2017 07:30pm,Orlando Magic,115,New York Knicks,103,Box Score,0,19812,
Tue Jan 03 2017 07:30pm,Utah Jazz,104,Boston Celtics,115,Box Score,0,18624,
Tue Jan 03 2017 08:30pm,Washington Wizards,105,Dallas Mavericks,113,Box Score,0,19318,
Tue Jan 03 2017 09:00pm,Sacramento Kings,120,Denver Nuggets,113,Box Score,0,11018,
Tue Jan 03 2017 07:30pm,Indiana Pacers,121,Detroit Pistons,116,Box Score,0,13435,
Tue Jan 03 2017 10:30pm,Memphis Grizzlies,102,Los Angeles Lakers,116,Box Score,0,18997,
Tue Jan 03 2017 07:00pm,Minnesota Timberwolves,91,Philadelphia 76ers,93,Box Score,0,17124,
Tue Jan 03 2017 09:00pm,Miami Heat,90,Phoenix Suns,99,Box Score,0,16772,
Tue Jan 03 2017 08:30pm,Toronto Raptors,82,San Antonio Spurs,110,Box Score,0,18418,
Wed Jan 04 2017 07:00pm,Oklahoma City Thunder,112,Charlotte Hornets,123,Box Score,0,18418,
Wed Jan 04 2017 08:00pm,Chicago Bulls,106,Cleveland Cavaliers,94,Box Score,0,20562,
Wed Jan 04 2017 10:30pm,Portland Trail Blazers,117,Golden State Warriors,125,Box Score,0,19596,
Wed Jan 04 2017 10:30pm,Memphis Grizzlies,106,Los Angeles Clippers,115,Box Score,0,19060,
Wed Jan 04 2017 07:30pm,Milwaukee Bucks,105,New York Knicks,104,Box Score,0,19812,
Wed Jan 04 2017 07:00pm,Atlanta Hawks,111,Orlando Magic,92,Box Score,0,18846,
Wed Jan 04 2017 10:30pm,Miami Heat,107,Sacramento Kings,102,Box Score,0,17608,
Thu Jan 05 2017 08:30pm,Phoenix Suns,102,Dallas Mavericks,95,Box Score,0,19570,
Thu Jan 05 2017 09:00pm,San Antonio Spurs,127,Denver Nuggets,99,Box Score,0,14391,
Thu Jan 05 2017 07:30pm,Charlotte Hornets,114,Detroit Pistons,115,Box Score,0,13723,
Thu Jan 05 2017 08:00pm,Oklahoma City Thunder,116,Houston Rockets,118,Box Score,0,18055,
Thu Jan 05 2017 07:00pm,Brooklyn Nets,109,Indiana Pacers,121,Box Score,0,16421,
Thu Jan 05 2017 08:00pm,Atlanta Hawks,99,New Orleans Pelicans,94,Box Score,0,15003,
Thu Jan 05 2017 10:30pm,Los Angeles Lakers,109,Portland Trail Blazers,118,Box Score,0,19403,
Thu Jan 05 2017 07:30pm,Utah Jazz,93,Toronto Raptors,101,Box Score,0,19800,
Fri Jan 06 2017 07:30pm,Philadelphia 76ers,106,Boston Celtics,110,Box Score,0,18624,
Fri Jan 06 2017 07:30pm,Cleveland Cavaliers,116,Brooklyn Nets,108,Box Score,0,17732,
Fri Jan 06 2017 10:30pm,Memphis Grizzlies,128,Golden State Warriors,119,Box Score,1,19596,
Fri Jan 06 2017 10:30pm,Miami Heat,100,Los Angeles Lakers,127,Box Score,0,18997,
Fri Jan 06 2017 08:00pm,New York Knicks,116,Milwaukee Bucks,111,Box Score,0,18717,
Fri Jan 06 2017 07:00pm,Houston Rockets,100,Orlando Magic,93,Box Score,0,19272,
Fri Jan 06 2017 10:30pm,Los Angeles Clippers,106,Sacramento Kings,98,Box Score,0,17608,
Fri Jan 06 2017 07:00pm,Minnesota Timberwolves,105,Washington Wizards,112,Box Score,0,18686,
Sat Jan 07 2017 07:30pm,New Orleans Pelicans,108,Boston Celtics,117,Box Score,0,18624,
Sat Jan 07 2017 08:00pm,Toronto Raptors,118,Chicago Bulls,123,Box Score,1,21195,
Sat Jan 07 2017 08:30pm,Atlanta Hawks,97,Dallas Mavericks,82,Box Score,0,19655,
Sat Jan 07 2017 07:00pm,New York Knicks,109,Indiana Pacers,123,Box Score,0,17367,
Sat Jan 07 2017 08:00pm,Utah Jazz,94,Minnesota Timberwolves,92,Box Score,0,13945,
Sat Jan 07 2017 08:00pm,Denver Nuggets,106,Oklahoma City Thunder,121,Box Score,0,18203,
Sat Jan 07 2017 08:30pm,Charlotte Hornets,85,San Antonio Spurs,102,Box Score,0,18418,
Sun Jan 08 2017 12:00pm,Philadelphia 76ers,105,Brooklyn Nets,95,Box Score,0,16123,
Sun Jan 08 2017 03:30pm,Miami Heat,86,Los Angeles Clippers,98,Box Score,0,19060,
Sun Jan 08 2017 09:30pm,Orlando Magic,95,Los Angeles Lakers,111,Box Score,0,18997,
Sun Jan 08 2017 08:00pm,Utah Jazz,79,Memphis Grizzlies,88,Box Score,0,16112,
Sun Jan 08 2017 02:00pm,Washington Wizards,107,Milwaukee Bucks,101,Box Score,0,15311,
Sun Jan 08 2017 08:30pm,Cleveland Cavaliers,120,Phoenix Suns,116,Box Score,0,18055,
Sun Jan 08 2017 09:00pm,Detroit Pistons,125,Portland Trail Blazers,124,Box Score,2,13506,
Sun Jan 08 2017 09:00pm,Golden State Warriors,117,Sacramento Kings,106,Box Score,0,17608,
Sun Jan 08 2017 06:00pm,Houston Rockets,129,Toronto Raptors,122,Box Score,0,19800,
Mon Jan 09 2017 08:00pm,Oklahoma City Thunder,109,Chicago Bulls,94,Box Score,0,21923,
Mon Jan 09 2017 08:00pm,Dallas Mavericks,92,Minnesota Timberwolves,101,Box Score,0,9625,
Mon Jan 09 2017 07:30pm,New Orleans Pelicans,110,New York Knicks,96,Box Score,0,19812,
Tue Jan 10 2017 07:30pm,Atlanta Hawks,117,Brooklyn Nets,97,Box Score,0,13279,
Tue Jan 10 2017 10:30pm,Miami Heat,95,Golden State Warriors,107,Box Score,0,19596,
Tue Jan 10 2017 08:00pm,Charlotte Hornets,114,Houston Rockets,121,Box Score,0,16196,
Tue Jan 10 2017 10:30pm,Portland Trail Blazers,108,Los Angeles Lakers,87,Box Score,0,18483,
Tue Jan 10 2017 10:30pm,Detroit Pistons,94,Sacramento Kings,100,Box Score,0,17608,
Tue Jan 10 2017 08:30pm,Milwaukee Bucks,109,San Antonio Spurs,107,Box Score,0,18418,
Tue Jan 10 2017 07:30pm,Boston Celtics,106,Toronto Raptors,114,Box Score,0,19800,
Tue Jan 10 2017 09:00pm,Cleveland Cavaliers,92,Utah Jazz,100,Box Score,0,19911,
Tue Jan 10 2017 07:00pm,Chicago Bulls,99,Washington Wizards,101,Box Score,0,14361,
Wed Jan 11 2017 08:00pm,Washington Wizards,108,Boston Celtics,117,Box Score,0,18624,
Wed Jan 11 2017 10:30pm,Orlando Magic,96,Los Angeles Clippers,105,Box Score,0,19060,
Wed Jan 11 2017 08:00pm,Houston Rockets,105,Minnesota Timberwolves,119,Box Score,0,13858,
Wed Jan 11 2017 08:00pm,Memphis Grizzlies,95,Oklahoma City Thunder,103,Box Score,0,18203,
Wed Jan 11 2017 07:00pm,New York Knicks,97,Philadelphia 76ers,98,Box Score,0,18755,
Wed Jan 11 2017 10:30pm,Cleveland Cavaliers,86,Portland Trail Blazers,102,Box Score,0,19393,
Thu Jan 12 2017 07:30pm,New Orleans Pelicans,104,Brooklyn Nets,95,Box Score,0,14352,
Thu Jan 12 2017 03:00pm,Indiana Pacers,112,Denver Nuggets,140,Box Score,0,18689,at London England
Thu Jan 12 2017 10:30pm,Detroit Pistons,107,Golden State Warriors,127,Box Score,0,19596,
Thu Jan 12 2017 08:00pm,Chicago Bulls,89,New York Knicks,104,Box Score,0,19812,
Thu Jan 12 2017 10:00pm,Dallas Mavericks,113,Phoenix Suns,108,Box Score,0,19874,at Mexico City Mexico
Thu Jan 12 2017 08:30pm,Los Angeles Lakers,94,San Antonio Spurs,134,Box Score,0,18418,
Fri Jan 13 2017 08:00pm,Boston Celtics,103,Atlanta Hawks,101,Box Score,0,18216,
Fri Jan 13 2017 08:00pm,Memphis Grizzlies,110,Houston Rockets,105,Box Score,0,18055,
Fri Jan 13 2017 08:00pm,Miami Heat,108,Milwaukee Bucks,116,Box Score,0,17483,
Fri Jan 13 2017 08:00pm,Oklahoma City Thunder,86,Minnesota Timberwolves,96,Box Score,0,16644,
Fri Jan 13 2017 07:00pm,Charlotte Hornets,93,Philadelphia 76ers,102,Box Score,0,18215,
Fri Jan 13 2017 10:00pm,Orlando Magic,115,Portland Trail Blazers,109,Box Score,0,19344,
Fri Jan 13 2017 10:30pm,Cleveland Cavaliers,120,Sacramento Kings,108,Box Score,0,17608,
Fri Jan 13 2017 07:30pm,Brooklyn Nets,113,Toronto Raptors,132,Box Score,0,19800,
Fri Jan 13 2017 10:30pm,Detroit Pistons,77,Utah Jazz,110,Box Score,0,19911,
Sat Jan 14 2017 05:00pm,New Orleans Pelicans,99,Chicago Bulls,107,Box Score,0,21916,
Sat Jan 14 2017 03:30pm,Los Angeles Lakers,97,Los Angeles Clippers,113,Box Score,0,19060,
Sat Jan 14 2017 06:00pm,San Antonio Spurs,105,Phoenix Suns,108,Box Score,0,20532,at Mexico City Mexico
Sat Jan 14 2017 09:00pm,Orlando Magic,107,Utah Jazz,114,Box Score,0,19911,
Sat Jan 14 2017 08:00pm,Philadelphia 76ers,93,Washington Wizards,109,Box Score,0,17880,
Sun Jan 15 2017 03:00pm,Milwaukee Bucks,98,Atlanta Hawks,111,Box Score,0,14231,
Sun Jan 15 2017 06:00pm,Houston Rockets,137,Brooklyn Nets,112,Box Score,0,17732,
Sun Jan 15 2017 02:00pm,Minnesota Timberwolves,87,Dallas Mavericks,98,Box Score,0,19655,
