Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Tue Oct 25 2016 07:30pm,New York Knicks,88,Cleveland Cavaliers,117,Box Score,0,20562,
Tue Oct 25 2016 10:30pm,San Antonio Spurs,129,Golden State Warriors,100,Box Score,0,19596,
Tue Oct 25 2016 10:00pm,Utah Jazz,104,Portland Trail Blazers,113,Box Score,0,19446,
Wed Oct 26 2016 07:30pm,Brooklyn Nets,117,Boston Celtics,122,Box Score,0,18624,
Wed Oct 26 2016 07:00pm,Dallas Mavericks,121,Indiana Pacers,130,Box Score,1,17923,
Wed Oct 26 2016 10:30pm,Houston Rockets,114,Los Angeles Lakers,120,Box Score,0,18997,
Wed Oct 26 2016 08:00pm,Minnesota Timberwolves,98,Memphis Grizzlies,102,Box Score,0,18119,
Wed Oct 26 2016 08:00pm,Charlotte Hornets,107,Milwaukee Bucks,96,Box Score,0,18717,
Wed Oct 26 2016 08:00pm,Denver Nuggets,107,New Orleans Pelicans,102,Box Score,0,15869,
Wed Oct 26 2016 07:00pm,Miami Heat,108,Orlando Magic,96,Box Score,0,19298,
Wed Oct 26 2016 08:00pm,Oklahoma City Thunder,103,Philadelphia 76ers,97,Box Score,0,20487,
Wed Oct 26 2016 10:00pm,Sacramento Kings,113,Phoenix Suns,94,Box Score,0,18055,
Wed Oct 26 2016 07:30pm,Detroit Pistons,91,Toronto Raptors,109,Box Score,0,19800,
Thu Oct 27 2016 07:30pm,Washington Wizards,99,Atlanta Hawks,114,Box Score,0,19049,
Thu Oct 27 2016 08:00pm,Boston Celtics,99,Chicago Bulls,105,Box Score,0,21501,
Thu Oct 27 2016 10:30pm,Los Angeles Clippers,114,Portland Trail Blazers,106,Box Score,0,19500,
Thu Oct 27 2016 10:30pm,San Antonio Spurs,102,Sacramento Kings,94,Box Score,0,17608,
Fri Oct 28 2016 07:30pm,Indiana Pacers,94,Brooklyn Nets,103,Box Score,0,17732,
Fri Oct 28 2016 08:30pm,Houston Rockets,106,Dallas Mavericks,98,Box Score,0,20163,
Fri Oct 28 2016 07:30pm,Orlando Magic,82,Detroit Pistons,108,Box Score,0,19122,
Fri Oct 28 2016 08:00pm,Charlotte Hornets,97,Miami Heat,91,Box Score,0,19600,
Fri Oct 28 2016 09:30pm,Golden State Warriors,122,New Orleans Pelicans,114,Box Score,0,18217,
Fri Oct 28 2016 08:00pm,Phoenix Suns,110,Oklahoma City Thunder,113,Box Score,1,18203,
Fri Oct 28 2016 07:00pm,Cleveland Cavaliers,94,Toronto Raptors,91,Box Score,0,19800,
Fri Oct 28 2016 09:00pm,Los Angeles Lakers,89,Utah Jazz,96,Box Score,0,19911,
Sat Oct 29 2016 08:00pm,Indiana Pacers,101,Chicago Bulls,118,Box Score,0,21373,
Sat Oct 29 2016 07:00pm,Boston Celtics,104,Charlotte Hornets,98,Box Score,0,18708,
Sat Oct 29 2016 07:30pm,Orlando Magic,99,Cleveland Cavaliers,105,Box Score,0,20562,
Sat Oct 29 2016 09:00pm,Portland Trail Blazers,115,Denver Nuggets,113,Box Score,1,18055,
Sat Oct 29 2016 08:00pm,Brooklyn Nets,108,Milwaukee Bucks,110,Box Score,0,12570,
Sat Oct 29 2016 07:30pm,Memphis Grizzlies,104,New York Knicks,111,Box Score,0,19812,
Sat Oct 29 2016 12:30pm,Atlanta Hawks,104,Philadelphia 76ers,72,Box Score,0,16312,
Sat Oct 29 2016 10:30pm,Minnesota Timberwolves,103,Sacramento Kings,106,Box Score,0,17608,
Sat Oct 29 2016 08:00pm,New Orleans Pelicans,79,San Antonio Spurs,98,Box Score,0,18418,
Sun Oct 30 2016 06:00pm,Milwaukee Bucks,83,Detroit Pistons,98,Box Score,0,15161,
Sun Oct 30 2016 08:00pm,Dallas Mavericks,92,Houston Rockets,93,Box Score,0,18055,
Sun Oct 30 2016 04:30pm,Utah Jazz,75,Los Angeles Clippers,88,Box Score,0,19060,
Sun Oct 30 2016 08:00pm,Washington Wizards,103,Memphis Grizzlies,112,Box Score,1,15573,
Sun Oct 30 2016 06:00pm,San Antonio Spurs,106,Miami Heat,99,Box Score,0,19678,
Sun Oct 30 2016 07:00pm,Los Angeles Lakers,96,Oklahoma City Thunder,113,Box Score,0,18203,
Sun Oct 30 2016 06:00pm,Golden State Warriors,106,Phoenix Suns,100,Box Score,0,17011,
Mon Oct 31 2016 07:30pm,Sacramento Kings,95,Atlanta Hawks,106,Box Score,0,12501,
Mon Oct 31 2016 07:30pm,Chicago Bulls,118,Brooklyn Nets,88,Box Score,0,15842,
Mon Oct 31 2016 10:30pm,Phoenix Suns,98,Los Angeles Clippers,116,Box Score,0,19060,
Mon Oct 31 2016 07:30pm,Denver Nuggets,102,Toronto Raptors,105,Box Score,0,19800,
