Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Wed Feb 01 2017 07:30pm,Toronto Raptors,104,Boston Celtics,109,Box Score,0,18624,
Wed Feb 01 2017 07:30pm,New York Knicks,95,Brooklyn Nets,90,Box Score,0,17732,
Wed Feb 01 2017 07:00pm,Minnesota Timberwolves,97,Cleveland Cavaliers,125,Box Score,0,20562,
Wed Feb 01 2017 08:30pm,Philadelphia 76ers,95,Dallas Mavericks,113,Box Score,0,19263,
Wed Feb 01 2017 09:00pm,Memphis Grizzlies,119,Denver Nuggets,99,Box Score,0,12020,
Wed Feb 01 2017 07:30pm,New Orleans Pelicans,98,Detroit Pistons,118,Box Score,0,14262,
Wed Feb 01 2017 10:30pm,Charlotte Hornets,111,Golden State Warriors,126,Box Score,0,19596,
Wed Feb 01 2017 07:30pm,Atlanta Hawks,93,Miami Heat,116,Box Score,0,19600,
Wed Feb 01 2017 09:30pm,Chicago Bulls,128,Oklahoma City Thunder,100,Box Score,0,18203,
Wed Feb 01 2017 07:00pm,Indiana Pacers,98,Orlando Magic,88,Box Score,0,16662,
Wed Feb 01 2017 09:00pm,Los Angeles Clippers,124,Phoenix Suns,114,Box Score,0,16191,
Wed Feb 01 2017 09:00pm,Milwaukee Bucks,88,Utah Jazz,104,Box Score,0,19694,
Thu Feb 02 2017 08:00pm,Atlanta Hawks,113,Houston Rockets,108,Box Score,0,15602,
Thu Feb 02 2017 10:30pm,Golden State Warriors,133,Los Angeles Clippers,120,Box Score,0,19385,
Thu Feb 02 2017 08:30pm,Philadelphia 76ers,86,San Antonio Spurs,102,Box Score,0,18418,
Thu Feb 02 2017 07:00pm,Los Angeles Lakers,108,Washington Wizards,116,Box Score,0,16473,
Fri Feb 03 2017 08:00pm,Los Angeles Lakers,107,Boston Celtics,113,Box Score,0,18624,
Fri Feb 03 2017 07:30pm,Indiana Pacers,106,Brooklyn Nets,97,Box Score,0,14557,
Fri Feb 03 2017 09:00pm,Milwaukee Bucks,117,Denver Nuggets,121,Box Score,0,18792,
Fri Feb 03 2017 07:30pm,Minnesota Timberwolves,108,Detroit Pistons,116,Box Score,0,16934,
Fri Feb 03 2017 08:00pm,Chicago Bulls,117,Houston Rockets,121,Box Score,1,18055,
Fri Feb 03 2017 08:00pm,Memphis Grizzlies,102,Oklahoma City Thunder,114,Box Score,0,18203,
Fri Feb 03 2017 07:00pm,Toronto Raptors,94,Orlando Magic,102,Box Score,0,17141,
Fri Feb 03 2017 10:30pm,Dallas Mavericks,108,Portland Trail Blazers,104,Box Score,0,19393,
Fri Feb 03 2017 10:30pm,Phoenix Suns,105,Sacramento Kings,103,Box Score,0,17608,
Sat Feb 04 2017 07:00pm,Orlando Magic,86,Atlanta Hawks,113,Box Score,0,16691,
Sat Feb 04 2017 07:00pm,Detroit Pistons,84,Indiana Pacers,105,Box Score,0,17660,
Sat Feb 04 2017 07:30pm,Philadelphia 76ers,102,Miami Heat,125,Box Score,0,19754,
Sat Feb 04 2017 09:00pm,Memphis Grizzlies,107,Minnesota Timberwolves,99,Box Score,0,15081,
Sat Feb 04 2017 08:30pm,Cleveland Cavaliers,111,New York Knicks,104,Box Score,0,19812,
Sat Feb 04 2017 09:00pm,Milwaukee Bucks,137,Phoenix Suns,112,Box Score,0,17192,
Sat Feb 04 2017 10:30pm,Golden State Warriors,106,Sacramento Kings,109,Box Score,1,17608,
Sat Feb 04 2017 09:00pm,Denver Nuggets,97,San Antonio Spurs,121,Box Score,0,18418,
Sat Feb 04 2017 09:00pm,Charlotte Hornets,98,Utah Jazz,105,Box Score,0,19911,
