Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Fri Mar 01 2002 07:30pm,Charlotte Hornets,100,Boston Celtics,87,Box Score,0,17872,
Fri Mar 01 2002 07:30pm,Washington Wizards,81,Chicago Bulls,90,Box Score,0,22623,
Fri Mar 01 2002 07:00pm,Memphis Grizzlies,83,Denver Nuggets,96,Box Score,0,16177,
Fri Mar 01 2002 08:00pm,Orlando Magic,102,Detroit Pistons,110,Box Score,0,22076,
Fri Mar 01 2002 07:30pm,Sacramento Kings,116,Golden State Warriors,108,Box Score,0,19869,
Fri Mar 01 2002 07:30pm,Indiana Pacers,84,Los Angeles Lakers,96,Box Score,0,18897,
Fri Mar 01 2002 07:00pm,San Antonio Spurs,85,Minnesota Timberwolves,77,Box Score,0,19799,
Fri Mar 01 2002 07:30pm,Seattle SuperSonics,87,New York Knicks,89,Box Score,0,19763,
Fri Mar 01 2002 07:00pm,New Jersey Nets,102,Philadelphia 76ers,110,Box Score,0,20869,
Fri Mar 01 2002 07:00pm,Portland Trail Blazers,91,Toronto Raptors,81,Box Score,0,19800,
Sat Mar 02 2002 07:00pm,Cleveland Cavaliers,81,Atlanta Hawks,84,Box Score,0,15878,
Sat Mar 02 2002 07:30pm,Miami Heat,109,Dallas Mavericks,95,Box Score,0,20140,
Sat Mar 02 2002 07:30pm,Golden State Warriors,95,Los Angeles Clippers,109,Box Score,0,18964,
Sat Mar 02 2002 07:30pm,Portland Trail Blazers,104,Milwaukee Bucks,103,Box Score,1,18717,
Sat Mar 02 2002 07:00pm,Houston Rockets,104,Phoenix Suns,97,Box Score,0,15686,
Sat Mar 02 2002 07:00pm,Minnesota Timberwolves,116,Utah Jazz,105,Box Score,0,18641,
Sun Mar 03 2002 03:00pm,Detroit Pistons,83,Charlotte Hornets,81,Box Score,0,8632,
Sun Mar 03 2002 07:00pm,Milwaukee Bucks,101,Cleveland Cavaliers,91,Box Score,0,14031,
Sun Mar 03 2002 07:00pm,Dallas Mavericks,116,Denver Nuggets,110,Box Score,1,16851,
Sun Mar 03 2002 06:30pm,Houston Rockets,79,Los Angeles Lakers,95,Box Score,0,18997,
Sun Mar 03 2002 02:00pm,Seattle SuperSonics,96,Memphis Grizzlies,71,Box Score,0,14121,
Sun Mar 03 2002 03:00pm,Chicago Bulls,84,New Jersey Nets,92,Box Score,0,13676,
Sun Mar 03 2002 12:30pm,San Antonio Spurs,99,New York Knicks,83,Box Score,0,19763,
Sun Mar 03 2002 03:00pm,Indiana Pacers,97,Sacramento Kings,86,Box Score,0,17317,
Sun Mar 03 2002 12:30pm,Philadelphia 76ers,96,Toronto Raptors,84,Box Score,0,19800,
Sun Mar 03 2002 06:00pm,Orlando Magic,102,Washington Wizards,107,Box Score,1,20674,
Mon Mar 04 2002 07:30pm,Memphis Grizzlies,76,Atlanta Hawks,95,Box Score,0,7714,
Mon Mar 04 2002 07:00pm,Boston Celtics,100,Philadelphia 76ers,94,Box Score,0,20430,
Mon Mar 04 2002 07:00pm,Sacramento Kings,95,Portland Trail Blazers,107,Box Score,0,19980,
Mon Mar 04 2002 07:00pm,Denver Nuggets,82,Utah Jazz,100,Box Score,0,18381,
Tue Mar 05 2002 07:00pm,Atlanta Hawks,96,Cleveland Cavaliers,103,Box Score,0,9915,
Tue Mar 05 2002 07:30pm,Phoenix Suns,77,Dallas Mavericks,81,Box Score,0,19745,
Tue Mar 05 2002 07:30pm,Miami Heat,93,Detroit Pistons,91,Box Score,0,16279,
Tue Mar 05 2002 07:30pm,Toronto Raptors,109,Houston Rockets,112,Box Score,0,14221,
