Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Wed May 01 2002 08:00pm,Boston Celtics,81,Philadelphia 76ers,83,Box Score,0,20904,
Wed May 01 2002 07:30pm,San Antonio Spurs,79,Seattle SuperSonics,91,Box Score,0,17072,
Thu May 02 2002 08:30pm,Toronto Raptors,82,Detroit Pistons,85,Box Score,0,22076,
Thu May 02 2002 07:00pm,Indiana Pacers,109,New Jersey Nets,120,Box Score,2,20049,
Fri May 03 2002 07:00pm,Philadelphia 76ers,87,Boston Celtics,120,Box Score,0,18624,
Fri May 03 2002 08:30pm,Seattle SuperSonics,78,San Antonio Spurs,101,Box Score,0,23369,
Sat May 04 2002 03:30pm,Dallas Mavericks,91,Sacramento Kings,108,Box Score,0,17317,
Sun May 05 2002 03:00pm,Boston Celtics,84,Detroit Pistons,96,Box Score,0,20252,
Sun May 05 2002 02:30pm,San Antonio Spurs,80,Los Angeles Lakers,86,Box Score,0,18997,
Sun May 05 2002 12:30pm,Charlotte Hornets,93,New Jersey Nets,99,Box Score,0,19071,
Mon May 06 2002 06:00pm,Dallas Mavericks,110,Sacramento Kings,102,Box Score,0,17317,
Tue May 07 2002 07:30pm,San Antonio Spurs,88,Los Angeles Lakers,85,Box Score,0,18997,
Tue May 07 2002 08:00pm,Charlotte Hornets,88,New Jersey Nets,102,Box Score,0,20049,
Wed May 08 2002 08:00pm,Boston Celtics,85,Detroit Pistons,77,Box Score,0,22076,
Thu May 09 2002 07:00pm,New Jersey Nets,97,Charlotte Hornets,115,Box Score,0,11363,
Thu May 09 2002 08:30pm,Sacramento Kings,125,Dallas Mavericks,119,Box Score,0,20265,
Fri May 10 2002 07:00pm,Detroit Pistons,64,Boston Celtics,66,Box Score,0,18624,
Fri May 10 2002 08:30pm,Los Angeles Lakers,99,San Antonio Spurs,89,Box Score,0,35520,
Sat May 11 2002 02:30pm,Sacramento Kings,115,Dallas Mavericks,113,Box Score,1,20274,
Sun May 12 2002 03:00pm,Detroit Pistons,79,Boston Celtics,90,Box Score,0,18624,
Sun May 12 2002 12:30pm,New Jersey Nets,89,Charlotte Hornets,79,Box Score,0,13864,
Sun May 12 2002 04:30pm,Los Angeles Lakers,87,San Antonio Spurs,85,Box Score,0,32342,
Mon May 13 2002 06:00pm,Dallas Mavericks,101,Sacramento Kings,114,Box Score,0,17317,
Tue May 14 2002 08:00pm,Boston Celtics,90,Detroit Pistons,81,Box Score,0,22076,
Tue May 14 2002 07:30pm,San Antonio Spurs,87,Los Angeles Lakers,93,Box Score,0,18997,
Wed May 15 2002 08:00pm,Charlotte Hornets,95,New Jersey Nets,103,Box Score,0,20049,
Sat May 18 2002 03:30pm,Los Angeles Lakers,106,Sacramento Kings,99,Box Score,0,17317,
Sun May 19 2002 05:30pm,Boston Celtics,97,New Jersey Nets,104,Box Score,0,20049,
Mon May 20 2002 06:30pm,Los Angeles Lakers,90,Sacramento Kings,96,Box Score,0,17317,
Tue May 21 2002 08:30pm,Boston Celtics,93,New Jersey Nets,86,Box Score,0,19850,
Fri May 24 2002 06:00pm,Sacramento Kings,103,Los Angeles Lakers,90,Box Score,0,18997,
Sat May 25 2002 05:30pm,New Jersey Nets,90,Boston Celtics,94,Box Score,0,18624,
Sun May 26 2002 02:30pm,Sacramento Kings,99,Los Angeles Lakers,100,Box Score,0,18997,
Mon May 27 2002 05:30pm,New Jersey Nets,94,Boston Celtics,92,Box Score,0,18624,
Tue May 28 2002 06:00pm,Los Angeles Lakers,91,Sacramento Kings,92,Box Score,0,17317,
Wed May 29 2002 09:00pm,Boston Celtics,92,New Jersey Nets,103,Box Score,0,19850,
Fri May 31 2002 07:00pm,New Jersey Nets,96,Boston Celtics,88,Box Score,0,18624,
Fri May 31 2002 06:30pm,Sacramento Kings,102,Los Angeles Lakers,106,Box Score,0,18997,
