,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_ELO,Visitor_ELO,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPTS,Home_AvgPTS,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPTS,Visitor_AvgPTS,Visitor_GamesPlayed,Visitor_DaysPast
0,2014-10-28 22:30:00,Houston Rockets,108,Los Angeles Lakers,90,Tue,3,-18,0,1414.5080151527072,1598.6588602216636,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
1,2014-10-28 20:00:00,Orlando Magic,84,New Orleans Pelicans,101,Tue,3,17,1,1460.072610978101,1386.2366971100032,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
2,2014-10-28 20:00:00,Dallas Mavericks,100,San Antonio Spurs,101,Tue,3,1,1,1697.9463860526091,1597.4784547658685,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
3,2014-10-29 19:30:00,Brooklyn Nets,105,Boston Celtics,121,Wed,4,16,1,1393.204708303381,1525.1505778626604,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
4,2014-10-29 19:00:00,Milwaukee Bucks,106,Charlotte Hornets,108,Wed,4,2,1,1500.0,1337.08538845268,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
5,2014-10-29 21:00:00,Detroit Pistons,79,Denver Nuggets,89,Wed,4,10,1,1486.1183938894956,1394.2821963394267,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
6,2014-10-29 19:00:00,Philadelphia 76ers,91,Indiana Pacers,103,Wed,4,12,1,1542.3465853936157,1309.6760142912954,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
7,2014-10-29 20:00:00,Minnesota Timberwolves,101,Memphis Grizzlies,105,Wed,4,4,1,1583.382575487688,1539.297481531866,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
8,2014-10-29 19:30:00,Washington Wizards,95,Miami Heat,107,Wed,4,12,1,1588.1475140257487,1564.38056619954,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
9,2014-10-29 20:00:00,Chicago Bulls,104,New York Knicks,80,Wed,4,-24,0,1533.3933168513684,1562.1952432796973,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
10,2014-10-29 22:00:00,Los Angeles Lakers,99,Phoenix Suns,119,Wed,4,20,1,1559.49099225315,1407.6768221882728,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,0,-1,-18,-18.0,90,90.0,1,0
11,2014-10-29 22:30:00,Oklahoma City Thunder,89,Portland Trail Blazers,106,Wed,4,17,1,1573.075020294394,1622.220765552934,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
12,2014-10-29 22:00:00,Golden State Warriors,95,Sacramento Kings,77,Wed,4,-18,0,1445.616209973409,1601.6114691781486,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
13,2014-10-29 19:30:00,Atlanta Hawks,102,Toronto Raptors,109,Wed,4,7,1,1559.0404058633387,1502.255595606448,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
14,2014-10-29 21:00:00,Houston Rockets,104,Utah Jazz,93,Wed,4,-11,0,1371.4802597251278,1605.490053186098,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,1,0,1,18,18.0,108,108.0,1,0
15,2014-10-30 20:00:00,New York Knicks,95,Cleveland Cavaliers,90,Thu,5,-5,0,1456.2927608418029,1516.6961224958836,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,0,-1,-24,-24.0,80,80.0,1,0
16,2014-10-30 20:30:00,Utah Jazz,102,Dallas Mavericks,120,Thu,5,18,1,1594.7899091262461,1367.6524624353224,0,1,0,0,-1,-1,-1.0,100,100.0,1,0,0,1,0,0,-1,-11,-11.0,93,93.0,1,0
17,2014-10-30 22:30:00,Oklahoma City Thunder,90,Los Angeles Clippers,93,Thu,5,3,1,1639.5760061336123,1604.8313830185807,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,-1,-17,-17.0,89,89.0,1,0
18,2014-10-30 20:00:00,Detroit Pistons,91,Minnesota Timberwolves,97,Thu,5,6,1,1533.9595723900084,1387.1123400116726,0,1,0,0,-1,-4,-4.0,101,101.0,1,0,0,1,0,1,-1,-10,-10.0,79,79.0,1,0
