,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_ELO,Visitor_ELO,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPTS,Home_AvgPTS,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPTS,Visitor_AvgPTS,Visitor_GamesPlayed,Visitor_DaysPast
0,2015-10-27 20:00:00,Detroit Pistons,106,Atlanta Hawks,94,Tue,3,-12,0,1572.0363123642305,1474.930116802331,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
1,2015-10-27 20:00:00,Cleveland Cavaliers,95,Chicago Bulls,97,Tue,3,2,1,1576.376680365015,1644.4562377863194,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
2,2015-10-27 22:30:00,New Orleans Pelicans,95,Golden State Warriors,111,Tue,3,16,1,1725.6500611768333,1527.4169445295424,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
3,2015-10-28 19:30:00,Philadelphia 76ers,95,Boston Celtics,112,Wed,4,17,1,1530.338613025044,1351.224285421475,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
4,2015-10-28 19:30:00,Chicago Bulls,115,Brooklyn Nets,100,Wed,4,-15,0,1494.249092062878,1582.4755760675723,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,1,2,2.0,97,97.0,1,0
5,2015-10-28 19:30:00,Utah Jazz,87,Detroit Pistons,92,Wed,4,5,1,1490.9835775178199,1561.7857893311984,1,0,0,0,1,12,12.0,106,106.0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0
6,2015-10-28 20:00:00,Denver Nuggets,105,Houston Rockets,85,Wed,4,-20,0,1627.2163018536307,1460.3968726700848,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
7,2015-10-28 22:30:00,Minnesota Timberwolves,112,Los Angeles Lakers,111,Wed,4,-1,0,1365.9438375248676,1346.8311953026644,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
8,2015-10-28 20:00:00,Cleveland Cavaliers,106,Memphis Grizzlies,76,Wed,4,-30,0,1596.5839375963662,1638.3573420837622,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,-1,-2,-2.0,95,95.0,1,0
9,2015-10-28 19:30:00,Charlotte Hornets,94,Miami Heat,104,Wed,4,10,1,1475.0319322112687,1429.0410969220457,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
