,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_ELO,Visitor_ELO,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPTS,Home_AvgPTS,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPTS,Visitor_AvgPTS,Visitor_GamesPlayed,Visitor_DaysPast
0,2003-10-28 19:30:00,Dallas Mavericks,93,Los Angeles Lakers,109,Tue,3,16,1,1546.765192531559,1551.2057284149,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
1,2003-10-28 19:00:00,Miami Heat,74,Philadelphia 76ers,89,Tue,3,15,1,1485.6379890007602,1316.0439566097898,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
2,2003-10-28 19:00:00,Phoenix Suns,82,San Antonio Spurs,83,Tue,3,1,1,1606.486934933809,1469.4302907817364,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
3,2003-10-29 19:00:00,Miami Heat,75,Boston Celtics,98,Wed,4,23,1,1421.814760446135,1309.5560750909806,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,-1,-15,-15.0,74,74.0,1,0
4,2003-10-29 19:30:00,Washington Wizards,99,Chicago Bulls,74,Wed,4,-25,0,1349.7094613020085,1365.357737812577,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
5,2003-10-29 19:00:00,San Antonio Spurs,72,Denver Nuggets,80,Wed,4,8,1,1265.9068121849816,1608.7627241599532,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,1,1,1.0,83,83.0,1,0
6,2003-10-29 20:00:00,Indiana Pacers,89,Detroit Pistons,87,Wed,4,-2,0,1475.8276599441956,1441.707041390834,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
7,2003-10-29 19:30:00,Dallas Mavericks,95,Golden State Warriors,87,Wed,4,-8,0,1396.6804200027302,1536.9167110512,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,-1,-16,-16.0,93,93.0,1,0
8,2003-10-29 19:00:00,Milwaukee Bucks,89,Minnesota Timberwolves,95,Wed,4,6,1,1486.2149481803024,1428.5236125017311,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
9,2003-10-29 19:00:00,Atlanta Hawks,83,New Orleans Hornets,88,Wed,4,5,1,1471.6893633597347,1387.1796520627504,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
10,2003-10-29 20:00:00,Orlando Magic,85,New York Knicks,83,Wed,4,-2,0,1403.614646937453,1415.9357414719875,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
11,2003-10-29 19:30:00,Cleveland Cavaliers,92,Sacramento Kings,106,Wed,4,14,1,1558.475724689172,1272.2259398394783,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
12,2003-10-29 20:00:00,New Jersey Nets,87,Toronto Raptors,90,Wed,4,3,1,1319.3459288117956,1515.204179817115,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
13,2003-10-29 19:00:00,Portland Trail Blazers,92,Utah Jazz,99,Wed,4,7,1,1440.7964529053138,1508.5226477579565,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
14,2003-10-30 19:00:00,Denver Nuggets,85,Houston Rockets,102,Thu,5,17,1,1453.2149213960474,1287.8758864165598,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,1,8,8.0,80,80.0,1,0
15,2003-10-30 19:00:00,New Orleans Hornets,100,Orlando Magic,98,Thu,5,-2,0,1420.5508350703985,1476.708616222527,1,0,0,0,1,2,2.0,85,85.0,1,0,1,0,0,0,1,5,5.0,88,88.0,1,0
16,2003-10-30 20:30:00,Cleveland Cavaliers,86,Phoenix Suns,95,Thu,5,9,1,1467.154501555592,1268.8476095497822,0,1,0,0,-1,-1,-1.0,82,82.0,1,0,0,1,0,1,-1,-14,-14.0,92,92.0,1,0
17,2003-10-30 14:30:00,Los Angeles Clippers,100,Seattle SuperSonics,109,Thu,5,9,1,1449.595681857843,1333.6156157654236,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0
18,2003-10-31 19:30:00,Atlanta Hawks,94,Chicago Bulls,100,Fri,6,6,1,1331.6268372526108,1382.160399199958,0,1,0,1,-1,-25,-25.0,74,74.0,1,0,0,1,0,1,-1,-5,-5.0,83,83.0,1,0
19,2003-10-31 19:30:00,Milwaukee Bucks,93,Indiana Pacers,79,Fri,6,-14,0,1447.16077709081,1422.3482364245872,1,0,0,0,1,2,2.0,89,89.0,1,0,0,1,0,1,-1,-6,-6.0,89,89.0,1,0
20,2003-10-31 19:00:00,Seattle SuperSonics,124,Los Angeles Clippers,105,Fri,6,-19,0,1327.5759461411828,1455.6353514820837,0,1,0,0,-1,-9,-9.0,100,100.0,1,0,1,0,0,0,1,9,9.0,109,109.0,1,0
21,2003-10-31 19:00:00,Boston Celtics,93,Memphis Grizzlies,91,Fri,6,-2,0,1372.0957014213,1433.2161712353188,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,1,23,23.0,98,98.0,1,0
22,2003-10-31 19:30:00,Detroit Pistons,93,Miami Heat,81,Fri,6,-12,0,1298.1546643017969,1470.3739242442198,0,2,0,0,-2,-38,-19.0,149,74.5,2,0,0,1,0,0,-1,-2,-2.0,87,87.0,1,0
23,2003-10-31 20:00:00,Minnesota Timberwolves,61,New Jersey Nets,84,Fri,6,23,1,1505.188985257915,1492.3903242574463,0,1,0,0,-1,-3,-3.0,87,87.0,1,0,1,0,0,0,1,6,6.0,95,95.0,1,0
24,2003-10-31 19:30:00,Philadelphia 76ers,89,Sacramento Kings,100,Fri,6,11,1,1561.8540549788681,1492.1258705195694,1,0,1,0,1,14,14.0,106,106.0,1,0,1,0,0,0,1,15,15.0,89,89.0,1,0
25,2003-10-31 19:00:00,Washington Wizards,79,Toronto Raptors,82,Fri,6,3,1,1329.3611233709955,1383.4403618619747,1,0,1,0,1,3,3.0,90,90.0,1,0,1,0,1,0,1,25,25.0,99,99.0,1,0
26,2003-11-01 19:00:00,Indiana Pacers,103,Atlanta Hawks,99,Sat,7,-4,0,1372.937998578258,1433.1030713441646,0,2,0,0,-2,-11,-5.5,177,88.5,2,0,1,1,1,0,-1,-12,-6.0,168,84.0,2,0
27,2003-11-01 19:30:00,Utah Jazz,102,Dallas Mavericks,127,Sat,7,25,1,1541.9531352076176,1451.4033638072558,1,1,0,0,1,-8,-4.0,188,94.0,2,0,1,0,0,0,1,7,7.0,99,99.0,1,0
28,2003-11-01 19:00:00,Sacramento Kings,88,Denver Nuggets,109,Sat,7,21,1,1280.6695703542753,1570.2181370484293,1,1,1,0,-1,-9,-4.5,165,82.5,2,0,2,0,0,0,2,25,12.5,206,103.0,2,0
29,2003-11-01 19:30:00,Philadelphia 76ers,90,Golden State Warriors,104,Sat,7,14,1,1391.6439958463127,1483.7617884500082,0,1,0,1,-1,-8,-8.0,87,87.0,1,0,1,1,0,1,-1,4,2.0,178,89.0,2,0
30,2003-11-01 19:30:00,Memphis Grizzlies,79,Houston Rockets,71,Sat,7,-8,0,1460.421237458332,1368.291217135216,1,0,1,0,1,17,17.0,102,102.0,1,0,0,1,0,0,-1,-2,-2.0,91,91.0,1,0
31,2003-11-01 19:30:00,Chicago Bulls,68,Milwaukee Bucks,98,Sat,7,30,1,1436.4059421712325,1340.8492378743108,1,1,0,0,1,8,4.0,182,91.0,2,0,1,1,0,0,1,-19,-9.5,174,87.0,2,0
32,2003-11-01 19:00:00,Toronto Raptors,56,Minnesota Timberwolves,73,Sat,7,17,1,1475.1636918563374,1336.1068155193627,1,1,1,0,-1,-17,-8.5,156,78.0,2,0,2,0,0,0,2,6,3.0,172,86.0,2,0
33,2003-11-01 19:00:00,Boston Celtics,90,New Orleans Hornets,97,Sat,7,7,1,1480.5917580170442,1437.020655521403,2,0,1,0,2,7,3.5,188,94.0,2,0,2,0,1,0,2,25,12.5,191,95.5,2,0
34,2003-11-01 19:00:00,Detroit Pistons,96,Orlando Magic,85,Sat,7,-11,0,1416.6676932758814,1475.9097001326988,1,1,0,1,-1,0,0.0,183,91.5,2,0,1,1,1,0,1,10,5.0,180,90.0,2,0
35,2003-11-01 19:00:00,Los Angeles Lakers,103,Phoenix Suns,99,Sat,7,-4,0,1471.2212205039257,1561.054209895259,1,1,1,0,1,8,4.0,177,88.5,2,0,1,0,0,0,1,16,16.0,109,109.0,1,0
36,2003-11-01 19:00:00,Cleveland Cavaliers,85,Portland Trail Blazers,104,Sat,7,19,1,1497.9157368560145,1264.7808906014486,0,1,0,0,-1,-7,-7.0,92,92.0,1,0,0,2,0,2,-2,-23,-11.5,178,89.0,2,0
37,2003-11-01 19:30:00,New York Knicks,74,San Antonio Spurs,86,Sat,7,12,1,1586.793649928375,1398.999553339042,1,1,1,0,-1,-7,-3.5,155,77.5,2,0,0,1,0,0,-1,-2,-2.0,83,83.0,1,0
38,2003-11-01 19:00:00,New Jersey Nets,98,Washington Wizards,85,Sat,7,-13,0,1376.6946697136075,1522.4156176590238,1,1,0,0,-1,22,11.0,178,89.0,2,0,1,1,0,1,1,20,10.0,171,85.5,2,0
39,2003-11-02 18:30:00,Golden State Warriors,72,Los Angeles Lakers,87,Sun,1,15,1,1565.4620637354776,1409.1264119528498,2,0,1,0,2,20,10.0,212,106.0,2,0,1,1,0,0,1,6,3.0,191,95.5,2,0
40,2003-11-03 19:30:00,New Orleans Hornets,80,Atlanta Hawks,90,Mon,2,10,1,1367.938627116559,1487.7069788768995,0,3,0,1,-3,-15,-5.0,276,92.0,3,0,3,0,1,0,3,14,4.666666666666667,285,95.0,3,0
41,2003-11-03 19:30:00,Houston Rockets,98,Chicago Bulls,66,Mon,2,-32,0,1325.986830477876,1448.079611656137,1,2,1,1,-1,-49,-16.333333333333332,242,80.66666666666667,3,0,1,1,0,0,-1,9,4.5,173,86.5,2,0
42,2003-11-03 19:30:00,Miami Heat,93,Dallas Mavericks,103,Mon,2,10,1,1555.2736013803276,1292.6188884133178,2,1,1,0,2,17,5.666666666666667,315,105.0,3,0,0,3,0,2,-3,-50,-16.666666666666668,230,76.66666666666667,3,0
43,2003-11-03 19:00:00,San Antonio Spurs,80,Memphis Grizzlies,88,Mon,2,8,1,1380.6328429374107,1591.9188338050108,1,1,0,1,1,6,3.0,170,85.0,2,0,2,1,0,1,1,5,1.6666666666666667,241,80.33333333333333,3,0
44,2003-11-03 19:00:00,New York Knicks,75,Orlando Magic,68,Mon,2,-7,0,1407.9300226742882,1393.8743694624063,1,2,0,2,-2,-11,-3.6666666666666665,268,89.33333333333333,3,0,0,2,0,1,-2,-14,-7.0,157,78.5,2,0
45,2003-11-03 19:00:00,Philadelphia 76ers,94,Portland Trail Blazers,83,Mon,2,-11,0,1503.4362045983912,1466.279372343471,1,1,1,0,1,12,6.0,196,98.0,2,0,1,2,0,2,-2,-10,-3.3333333333333335,268,89.33333333333333,3,0
46,2003-11-03 19:00:00,Minnesota Timberwolves,88,Utah Jazz,93,Mon,2,5,1,1438.0828976345458,1483.333984139208,1,1,1,0,-1,-18,-9.0,201,100.5,2,0,2,1,0,1,1,0,0.0,229,76.33333333333333,3,0
47,2003-11-04 19:00:00,Denver Nuggets,60,Indiana Pacers,71,Tue,3,11,1,1438.1024428058636,1317.775509311556,2,1,0,1,1,-8,-2.6666666666666665,271,90.33333333333333,3,0,2,1,0,1,1,12,4.0,274,91.33333333333333,3,0
48,2003-11-04 19:00:00,Los Angeles Lakers,113,Milwaukee Bucks,107,Tue,3,-6,0,1451.2683495676672,1572.380371854913,2,1,1,0,2,38,12.666666666666666,280,93.33333333333333,3,0,3,0,1,0,3,35,11.666666666666666,299,99.66666666666667,3,0
49,2003-11-04 19:30:00,Houston Rockets,86,New Jersey Nets,75,Tue,3,-11,0,1529.0387923842982,1461.909625961786,2,1,1,0,2,33,11.0,269,89.66666666666667,3,0,2,1,1,0,1,41,13.666666666666666,271,90.33333333333333,3,0
50,2003-11-04 19:30:00,Miami Heat,73,San Antonio Spurs,80,Tue,3,7,1,1575.06187662876,1289.5205613994024,2,2,2,0,-1,-3,-0.75,321,80.25,4,0,0,4,0,3,-4,-60,-15.0,323,80.75,4,0
51,2003-11-05 20:00:00,Denver Nuggets,93,Cleveland Cavaliers,89,Wed,4,-4,0,1259.260422859072,1311.07701044268,0,3,0,0,-3,-42,-14.0,263,87.66666666666667,3,0,2,2,0,2,-1,1,0.25,334,83.5,4,0
52,2003-11-05 19:30:00,Boston Celtics,88,Detroit Pistons,96,Wed,4,8,1,1484.647370734292,1429.9054346615476,2,1,0,1,2,21,7.0,276,92.0,3,0,2,1,1,1,-1,18,6.0,281,93.66666666666667,3,0
53,2003-11-05 19:30:00,Atlanta Hawks,72,Golden State Warriors,99,Wed,4,27,1,1402.2081038334145,1383.2226496469452,1,2,1,1,-1,-9,-3.0,263,87.66666666666667,3,0,1,3,0,2,1,-5,-1.25,366,91.5,4,0
54,2003-11-05 19:00:00,Sacramento Kings,125,Minnesota Timberwolves,121,Wed,4,-4,0,1475.0866252182193,1533.1121980911485,2,2,2,0,-1,-5,-1.25,317,79.25,4,0,2,1,0,1,-1,4,1.3333333333333333,294,98.0,3,0
55,2003-11-05 19:30:00,Milwaukee Bucks,106,New York Knicks,90,Wed,4,-16,0,1402.726832162386,1446.5811756392563,1,2,0,1,1,-7,-2.3333333333333335,232,77.33333333333333,3,0,2,2,1,1,-1,32,8.0,387,96.75,4,0
56,2003-11-05 19:00:00,Chicago Bulls,106,Orlando Magic,100,Wed,4,-6,0,1399.0775599743085,1312.156816172227,1,3,0,3,-3,-18,-4.5,336,84.0,4,0,1,3,0,1,-2,-81,-20.25,308,77.0,4,0
57,2003-11-05 19:00:00,New Orleans Hornets,106,Philadelphia 76ers,99,Wed,4,-7,0,1478.8371758754943,1472.4229563465133,2,2,1,0,1,1,0.25,362,90.5,4,0,3,1,1,1,-1,4,1.0,365,91.25,4,0
58,2003-11-05 19:30:00,Memphis Grizzlies,87,Portland Trail Blazers,93,Wed,4,6,1,1490.878401066368,1397.4898001136614,1,2,1,1,-1,1,0.3333333333333333,279,93.0,3,0,2,1,1,0,2,14,4.666666666666667,258,86.0,3,0
59,2003-11-05 19:00:00,Phoenix Suns,80,Utah Jazz,91,Wed,4,11,1,1446.3302565555346,1466.813366663707,2,1,2,0,1,-13,-4.333333333333333,294,98.0,3,0,1,2,0,1,-1,4,1.3333333333333333,276,92.0,3,0
60,2003-11-05 19:00:00,Dallas Mavericks,90,Washington Wizards,100,Wed,4,10,1,1370.0714949883331,1558.371928394243,1,2,0,1,-2,9,3.0,263,87.66666666666667,3,0,3,1,1,1,3,27,6.75,418,104.5,4,0
61,2003-11-06 19:00:00,Indiana Pacers,87,New Jersey Nets,81,Thu,5,-6,0,1515.1818040991056,1444.8009416747398,2,2,1,1,-1,22,5.5,344,86.0,4,0,3,1,2,0,2,3,0.75,342,85.5,4,0
62,2003-11-06 20:30:00,Los Angeles Lakers,120,San Antonio Spurs,117,Thu,5,-3,0,1577.2802165834094,1577.0675457833238,3,2,3,0,1,4,0.8,401,80.2,5,0,4,0,2,0,4,41,10.25,412,103.0,4,0
63,2003-11-06 20:00:00,Dallas Mavericks,71,Toronto Raptors,77,Thu,5,6,1,1327.9365232364921,1540.1123087583226,2,1,2,0,-1,-11,-3.6666666666666665,228,76.0,3,0,3,2,1,2,-1,17,3.4,508,101.6,5,0
64,2003-11-07 19:30:00,New Jersey Nets,94,Boston Celtics,87,Fri,6,-7,0,1422.5663431461305,1505.3501509890525,2,2,1,0,-2,10,2.5,369,92.25,4,0,2,3,1,1,-2,16,3.2,425,85.0,5,0
65,2003-11-07 19:30:00,Philadelphia 76ers,106,Chicago Bulls,85,Fri,6,-21,0,1322.5042532195628,1470.2249230602881,2,3,1,2,1,-75,-15.0,414,82.8,5,0,2,3,1,2,-1,-6,-1.2,461,92.2,5,0
66,2003-11-07 19:00:00,Los Angeles Clippers,104,Denver Nuggets,102,Fri,6,-2,0,1316.2506299821553,1318.2950702619776,3,2,2,0,1,5,1.0,427,85.4,5,0,0,2,0,1,-2,-28,-14.0,205,102.5,2,0
67,2003-11-07 20:00:00,Milwaukee Bucks,99,Detroit Pistons,105,Fri,6,6,1,1491.9864622497091,1458.4579312608644,3,1,1,1,3,29,7.25,372,93.0,4,0,3,2,2,1,1,48,9.6,493,98.6,5,0
68,2003-11-07 19:30:00,Utah Jazz,89,Golden State Warriors,95,Fri,6,6,1,1421.075380029486,1458.1842931418273,2,2,2,1,1,18,4.5,362,90.5,4,0,3,1,0,1,2,-2,-0.5,385,96.25,4,0
69,2003-11-07 19:30:00,Cleveland Cavaliers,90,Indiana Pacers,91,Fri,6,1,1,1454.632594784793,1254.0868033195966,4,1,1,1,3,9,1.8,429,85.8,5,0,0,4,0,3,-4,-46,-11.5,352,88.0,4,0
70,2003-11-07 19:00:00,Los Angeles Lakers,95,New Orleans Hornets,114,Fri,6,19,1,1481.0352091617194,1582.6625367508186,4,1,2,0,1,11,2.2,471,94.2,5,0,5,0,3,0,5,44,8.8,532,106.4,5,0
71,2003-11-07 19:30:00,Sacramento Kings,111,New York Knicks,114,Fri,6,3,1,1390.850076540778,1538.1559081264252,1,3,0,2,-1,-23,-5.75,322,80.5,4,0,3,1,1,1,1,8,2.0,419,104.75,4,0
72,2003-11-07 20:00:00,Minnesota Timberwolves,100,Orlando Magic,71,Fri,6,-29,0,1388.7301229269729,1470.0429151829426,1,4,0,4,-4,-24,-4.8,436,87.2,5,0,2,3,0,2,-2,-9,-1.8,438,87.6,5,0
73,2003-11-07 19:00:00,Memphis Grizzlies,88,Phoenix Suns,96,Fri,6,8,1,1454.9593300774143,1392.1833782714825,1,3,1,1,-2,-7,-1.75,356,89.0,4,0,2,2,1,1,-1,8,2.0,345,86.25,4,0
