,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPTS,Home_AvgPTS,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPTS,Visitor_AvgPTS,Visitor_GamesPlayed,Visitor_DaysPast,Home_ELO,Visitor_ELO
0,2007-10-30 19:30:00,Utah Jazz,117,Golden State Warriors,96,Tue,3,-21,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
1,2007-10-30 19:30:00,Houston Rockets,95,Los Angeles Lakers,93,Tue,3,-2,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
2,2007-10-30 19:00:00,Portland Trail Blazers,97,San Antonio Spurs,106,Tue,3,9,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
3,2007-10-31 20:00:00,Dallas Mavericks,92,Cleveland Cavaliers,74,Wed,4,-18,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
4,2007-10-31 20:30:00,Seattle SuperSonics,103,Denver Nuggets,120,Wed,4,17,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
5,2007-10-31 19:00:00,Washington Wizards,110,Indiana Pacers,119,Wed,4,9,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
6,2007-10-31 19:00:00,San Antonio Spurs,104,Memphis Grizzlies,101,Wed,4,-3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,1,9,9.0,106,106.0,1,0,1500,1509
7,2007-10-31 19:30:00,Chicago Bulls,103,New Jersey Nets,112,Wed,4,9,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
8,2007-10-31 19:00:00,Sacramento Kings,90,New Orleans Hornets,104,Wed,4,14,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
9,2007-10-31 19:00:00,Milwaukee Bucks,83,Orlando Magic,102,Wed,4,19,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
10,2007-10-31 19:00:00,Philadelphia 76ers,97,Toronto Raptors,106,Wed,4,9,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
11,2007-11-01 20:00:00,Detroit Pistons,91,Miami Heat,80,Thu,5,-11,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1500,1500
12,2007-11-01 19:30:00,Phoenix Suns,106,Seattle SuperSonics,99,Thu,5,-7,0,0,1,0,0,-1,-17,-17.0,103,103.0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1485,1500
13,2007-11-01 19:00:00,Houston Rockets,106,Utah Jazz,95,Thu,5,-11,0,1,0,0,0,1,21,21.0,117,117.0,1,0,1,0,1,0,1,2,2.0,95,95.0,1,0,1516,1504
14,2007-11-02 19:30:00,Dallas Mavericks,94,Atlanta Hawks,101,Fri,6,7,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,1,0,1,18,18.0,92,92.0,1,0,1500,1515
15,2007-11-02 20:00:00,Washington Wizards,83,Boston Celtics,103,Fri,6,20,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,-1,-9,-9.0,110,110.0,1,0,1500,1490
16,2007-11-02 19:00:00,Milwaukee Bucks,99,Charlotte Bobcats,102,Fri,6,3,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,-1,-19,-19.0,83,83.0,1,0,1500,1484
17,2007-11-02 19:30:00,Philadelphia 76ers,96,Chicago Bulls,85,Fri,6,-11,0,0,1,0,0,-1,-9,-9.0,103,103.0,1,0,0,1,0,1,-1,-9,-9.0,97,97.0,1,0,1490,1490
18,2007-11-02 19:30:00,New York Knicks,106,Cleveland Cavaliers,110,Fri,6,4,1,0,1,0,1,-1,-18,-18.0,74,74.0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1484,1500
19,2007-11-02 19:00:00,Miami Heat,85,Indiana Pacers,87,Fri,6,2,1,1,0,1,0,1,9,9.0,119,119.0,1,0,0,1,0,0,-1,-11,-11.0,80,80.0,1,0,1509,1488
20,2007-11-02 19:30:00,Golden State Warriors,114,Los Angeles Clippers,120,Fri,6,6,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,0,-1,-21,-21.0,96,96.0,1,0,1500,1483
21,2007-11-02 19:00:00,Denver Nuggets,99,Minnesota Timberwolves,91,Fri,6,-8,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,1,17,17.0,120,120.0,1,0,1500,1514
22,2007-11-02 19:30:00,Toronto Raptors,106,New Jersey Nets,69,Fri,6,-37,0,1,0,1,0,1,9,9.0,112,112.0,1,0,1,0,0,0,1,9,9.0,106,106.0,1,0,1509,1509
23,2007-11-02 19:00:00,Portland Trail Blazers,93,New Orleans Hornets,113,Fri,6,20,1,1,0,1,0,1,14,14.0,104,104.0,1,0,0,1,0,1,-1,-9,-9.0,97,97.0,1,0,1512,1490
24,2007-11-02 19:00:00,Detroit Pistons,116,Orlando Magic,92,Fri,6,-24,0,1,0,1,0,1,19,19.0,102,102.0,1,0,1,0,1,0,1,11,11.0,91,91.0,1,0,1515,1511
25,2007-11-02 19:30:00,Los Angeles Lakers,119,Phoenix Suns,98,Fri,6,-21,0,1,0,0,0,1,7,7.0,106,106.0,1,0,0,1,0,0,-1,-2,-2.0,93,93.0,1,0,1507,1495
26,2007-11-02 19:30:00,Sacramento Kings,80,San Antonio Spurs,96,Fri,6,16,1,2,0,1,0,2,12,6.0,210,105.0,2,0,0,1,0,1,-1,-14,-14.0,90,90.0,1,0,1514,1487
27,2007-11-03 19:30:00,Sacramento Kings,102,Dallas Mavericks,123,Sat,7,21,1,1,1,0,0,-1,11,5.5,186,93.0,2,0,0,2,0,2,-2,-30,-15.0,170,85.0,2,0,1506,1474
28,2007-11-03 19:30:00,Portland Trail Blazers,80,Houston Rockets,89,Sat,7,9,1,2,0,0,0,2,13,6.5,201,100.5,2,0,0,2,0,2,-2,-29,-14.5,190,95.0,2,0,1515,1474
29,2007-11-03 19:00:00,Indiana Pacers,121,Memphis Grizzlies,111,Sat,7,-10,0,0,1,0,1,-1,-3,-3.0,101,101.0,1,0,2,0,0,0,2,11,5.5,206,103.0,2,0,1494,1513
30,2007-11-03 19:30:00,Chicago Bulls,72,Milwaukee Bucks,78,Sat,7,6,1,0,2,0,0,-2,-22,-11.0,182,91.0,2,0,0,2,0,1,-2,-20,-10.0,188,94.0,2,0,1478,1478
31,2007-11-03 19:00:00,New Jersey Nets,93,Philadelphia 76ers,88,Sat,7,-5,0,1,1,0,0,1,2,1.0,193,96.5,2,0,1,1,0,0,-1,-28,-14.0,181,90.5,2,0,1501,1483
32,2007-11-03 19:00:00,Golden State Warriors,110,Utah Jazz,133,Sat,7,23,1,1,1,0,1,-1,10,5.0,212,106.0,2,0,0,2,0,1,-2,-27,-13.5,210,105.0,2,0,1504,1475
33,2007-11-03 19:00:00,Orlando Magic,94,Washington Wizards,82,Sat,7,-12,0,0,2,0,0,-2,-29,-14.5,193,96.5,2,0,1,1,0,0,-1,-5,-2.5,194,97.0,2,0,1474,1496
34,2007-11-04 18:00:00,New Orleans Hornets,93,Denver Nuggets,88,Sun,1,-5,0,2,0,1,0,2,25,12.5,219,109.5,2,0,2,0,0,0,2,34,17.0,217,108.5,2,0,1522,1527
35,2007-11-04 19:30:00,Atlanta Hawks,91,Detroit Pistons,92,Sun,1,1,1,2,0,0,0,2,35,17.5,207,103.5,2,0,1,0,0,0,1,7,7.0,101,101.0,1,0,1529,1508
36,2007-11-04 12:30:00,Seattle SuperSonics,101,Los Angeles Clippers,115,Sun,1,14,1,1,0,1,0,1,6,6.0,120,120.0,1,0,0,2,0,1,-2,-24,-12.0,202,101.0,2,0,1507,1477
37,2007-11-04 18:30:00,Utah Jazz,109,Los Angeles Lakers,119,Sun,1,10,1,1,1,0,1,1,19,9.5,212,106.0,2,0,2,1,1,0,1,33,11.0,345,115.0,3,0,1512,1520
38,2007-11-04 18:00:00,Charlotte Bobcats,90,Miami Heat,88,Sun,1,-2,0,0,2,0,1,-2,-13,-6.5,165,82.5,2,0,1,0,0,0,1,3,3.0,102,102.0,1,0,1483,1505
39,2007-11-04 18:00:00,Minnesota Timberwolves,93,New York Knicks,97,Sun,1,4,1,0,1,0,0,-1,-4,-4.0,106,106.0,1,0,0,1,0,0,-1,-8,-8.0,91,91.0,1,0,1493,1491
40,2007-11-04 18:00:00,Cleveland Cavaliers,92,Phoenix Suns,103,Sun,1,11,1,1,1,0,1,-1,-14,-7.0,204,102.0,2,0,1,1,0,0,1,-14,-7.0,184,92.0,2,0,1489,1490
41,2007-11-04 14:30:00,Boston Celtics,98,Toronto Raptors,95,Sun,1,-3,0,2,0,1,0,2,46,23.0,212,106.0,2,0,1,0,0,0,1,20,20.0,103,103.0,1,0,1534,1515
42,2007-11-05 19:30:00,Houston Rockets,98,Dallas Mavericks,107,Mon,2,9,1,2,1,1,0,1,32,10.666666666666666,309,103.0,3,0,3,0,2,0,3,22,7.333333333333333,290,96.66666666666667,3,0,1521,1523
43,2007-11-06 19:00:00,Phoenix Suns,115,Charlotte Bobcats,83,Tue,3,-32,0,2,0,1,0,2,5,2.5,192,96.0,2,0,2,1,1,0,1,-3,-1.0,307,102.33333333333333,3,0,1509,1500
44,2007-11-06 19:30:00,Los Angeles Clippers,97,Chicago Bulls,91,Tue,3,-6,0,0,3,0,1,-3,-26,-8.666666666666666,260,86.66666666666667,3,0,2,0,0,0,2,20,10.0,235,117.5,2,0,1470,1518
45,2007-11-06 19:30:00,Cleveland Cavaliers,108,Golden State Warriors,104,Tue,3,-4,0,0,3,0,1,-3,-50,-16.666666666666668,320,106.66666666666667,3,0,1,2,0,1,-1,-25,-8.333333333333334,276,92.0,3,0,1458,1478
46,2007-11-06 19:30:00,San Antonio Spurs,81,Houston Rockets,89,Tue,3,8,1,3,1,1,0,-1,13,3.25,388,97.0,4,0,3,0,1,0,3,28,9.333333333333334,306,102.0,3,0,1513,1526
47,2007-11-06 19:30:00,New Orleans Hornets,118,Los Angeles Lakers,104,Tue,3,-14,0,2,1,1,1,2,29,9.666666666666666,331,110.33333333333333,3,0,3,0,1,0,3,39,13.0,310,103.33333333333333,3,0,1522,1533
48,2007-11-06 19:00:00,Toronto Raptors,85,Milwaukee Bucks,112,Tue,3,27,1,1,2,1,0,1,-16,-5.333333333333333,260,86.66666666666667,3,0,2,1,1,0,-1,43,14.333333333333334,307,102.33333333333333,3,0,1485,1528
49,2007-11-06 19:00:00,Orlando Magic,111,Minnesota Timberwolves,103,Tue,3,-8,0,0,2,0,1,-2,-12,-6.0,184,92.0,2,0,2,1,1,0,1,7,2.3333333333333335,288,96.0,3,0,1484,1506
50,2007-11-06 19:30:00,Atlanta Hawks,82,New Jersey Nets,87,Tue,3,5,1,2,1,1,1,1,-23,-7.666666666666667,274,91.33333333333333,3,0,1,1,0,1,-1,6,3.0,192,96.0,2,0,1490,1504
51,2007-11-06 19:30:00,Denver Nuggets,112,New York Knicks,119,Tue,3,7,1,1,1,1,0,1,0,0.0,203,101.5,2,0,2,1,1,0,-1,20,6.666666666666667,307,102.33333333333333,3,0,1499,1515
52,2007-11-06 19:00:00,Seattle SuperSonics,98,Sacramento Kings,104,Tue,3,6,1,0,3,0,0,-3,-51,-17.0,272,90.66666666666667,3,0,0,3,0,2,-3,-38,-12.666666666666666,303,101.0,3,0,1458,1465
53,2007-11-07 19:00:00,Phoenix Suns,96,Atlanta Hawks,105,Wed,4,9,1,1,2,1,0,-2,1,0.3333333333333333,274,91.33333333333333,3,0,3,1,2,0,2,29,7.25,422,105.5,4,0,1496,1523
54,2007-11-07 19:30:00,Denver Nuggets,93,Boston Celtics,119,Wed,4,26,1,2,0,1,0,2,23,11.5,201,100.5,2,0,2,2,1,1,-2,13,3.25,419,104.75,4,0,1520,1506
55,2007-11-07 19:00:00,Los Angeles Clippers,104,Indiana Pacers,89,Wed,4,-15,0,3,0,2,0,3,21,7.0,327,109.0,3,0,3,0,1,0,3,26,8.666666666666666,332,110.66666666666667,3,0,1522,1524
56,2007-11-07 19:00:00,Charlotte Bobcats,63,Philadelphia 76ers,94,Wed,4,31,1,1,2,0,1,-1,-3,-1.0,281,93.66666666666667,3,0,2,1,1,0,-1,-27,-9.0,275,91.66666666666667,3,0,1493,1485
57,2007-11-07 19:30:00,New Orleans Hornets,90,Portland Trail Blazers,93,Wed,4,3,1,0,3,0,0,-3,-38,-12.666666666666666,270,90.0,3,0,4,0,2,0,4,53,13.25,428,107.0,4,0,1465,1545
58,2007-11-07 19:00:00,Miami Heat,78,San Antonio Spurs,88,Wed,4,10,1,3,1,2,0,-1,20,5.0,387,96.75,4,0,0,3,0,1,-3,-15,-5.0,253,84.33333333333333,3,0,1516,1478
59,2007-11-07 19:00:00,Memphis Grizzlies,105,Seattle SuperSonics,98,Wed,4,-7,0,0,4,0,1,-4,-44,-11.0,401,100.25,4,0,0,2,0,0,-2,-13,-6.5,212,106.0,2,0,1457,1484
60,2007-11-07 19:00:00,Orlando Magic,105,Toronto Raptors,96,Wed,4,-9,0,2,2,1,1,-2,16,4.0,392,98.0,4,0,3,1,2,0,2,15,3.75,399,99.75,4,0,1504,1514
61,2007-11-07 20:30:00,Cleveland Cavaliers,101,Utah Jazz,103,Wed,4,2,1,2,2,1,1,-1,23,5.75,454,113.5,4,0,2,2,1,1,1,-21,-5.25,384,96.0,4,0,1509,1483
62,2007-11-08 19:00:00,Detroit Pistons,93,Chicago Bulls,97,Thu,5,4,1,0,4,0,2,-4,-32,-8.0,351,87.75,4,0,3,0,2,0,3,36,12.0,299,99.66666666666667,3,0,1463,1532
63,2007-11-08 19:30:00,Dallas Mavericks,120,Golden State Warriors,115,Thu,5,-5,0,0,4,0,2,-4,-54,-13.5,424,106.0,4,0,3,1,1,1,2,41,10.25,416,104.0,4,0,1452,1530
64,2007-11-08 19:30:00,Washington Wizards,85,New Jersey Nets,87,Thu,5,2,1,3,1,2,1,2,-18,-4.5,361,90.25,4,0,0,3,0,2,-3,-41,-13.666666666666666,275,91.66666666666667,3,0,1497,1463
65,2007-11-09 19:30:00,Atlanta Hawks,83,Boston Celtics,106,Fri,6,23,1,3,0,2,0,3,49,16.333333333333332,320,106.66666666666667,3,0,2,2,0,2,1,10,2.5,379,94.75,4,0,1538,1506
66,2007-11-09 19:00:00,Indiana Pacers,87,Charlotte Bobcats,96,Fri,6,9,1,2,2,1,1,-2,-58,-14.5,338,84.5,4,0,3,1,1,0,-1,6,1.5,416,104.0,4,0,1463,1508
67,2007-11-09 20:00:00,Los Angeles Clippers,79,Detroit Pistons,103,Fri,6,24,1,3,1,1,0,-1,32,8.0,392,98.0,4,0,4,0,2,0,4,41,10.25,436,109.0,4,0,1523,1537
68,2007-11-09 19:30:00,Milwaukee Bucks,88,Houston Rockets,104,Fri,6,16,1,4,1,2,0,1,21,4.2,477,95.4,5,0,2,2,0,2,2,11,2.75,372,93.0,4,0,1522,1508
69,2007-11-09 19:30:00,Minnesota Timberwolves,93,Los Angeles Lakers,107,Fri,6,14,1,2,2,1,2,-1,15,3.75,435,108.75,4,0,0,3,0,1,-3,-20,-6.666666666666667,287,95.66666666666667,3,0,1509,1475
70,2007-11-09 19:30:00,Phoenix Suns,106,Miami Heat,101,Fri,6,-5,0,0,4,0,2,-4,-25,-6.25,331,82.75,4,0,3,2,2,1,-1,20,4.0,518,103.6,5,0,1469,1512
71,2007-11-09 19:00:00,San Antonio Spurs,97,New Orleans Hornets,85,Fri,6,-12,0,4,1,2,0,-1,50,10.0,518,103.6,5,0,4,1,1,1,1,30,6.0,475,95.0,5,0,1537,1524
72,2007-11-09 19:30:00,Orlando Magic,112,New York Knicks,102,Fri,6,-10,0,2,1,2,0,2,7,2.3333333333333335,322,107.33333333333333,3,0,4,1,3,0,3,24,4.8,504,100.8,5,0,1507,1523
73,2007-11-09 19:00:00,Toronto Raptors,105,Philadelphia 76ers,103,Fri,6,-2,0,2,2,1,1,1,28,7.0,375,93.75,4,0,2,3,1,1,-3,7,1.4,488,97.6,5,0,1514,1494
74,2007-11-09 19:00:00,Memphis Grizzlies,98,Portland Trail Blazers,110,Fri,6,12,1,1,3,1,0,1,-35,-8.75,363,90.75,4,0,1,2,1,0,1,-6,-2.0,317,105.66666666666667,3,0,1472,1491
75,2007-11-09 19:30:00,Cleveland Cavaliers,93,Sacramento Kings,91,Fri,6,-2,0,1,3,1,0,1,-45,-11.25,376,94.0,4,0,2,3,1,2,-1,-23,-4.6,485,97.0,5,0,1465,1478
76,2007-11-09 19:30:00,Utah Jazz,103,Seattle SuperSonics,101,Fri,6,-2,0,0,5,0,2,-5,-51,-10.2,499,99.8,5,0,3,2,1,1,1,25,5.0,557,111.4,5,0,1449,1513
77,2007-11-09 20:00:00,Denver Nuggets,118,Washington Wizards,92,Fri,6,-26,0,0,4,0,1,-4,-43,-10.75,360,90.0,4,0,2,3,1,2,-3,-13,-2.6,512,102.4,5,0,1458,1487
78,2007-11-10 19:30:00,Toronto Raptors,101,Chicago Bulls,71,Sat,7,-30,0,1,4,1,2,1,-28,-5.6,448,89.6,5,0,3,3,2,1,1,9,1.5,593,98.83333333333333,6,0,1471,1499
79,2007-11-10 19:00:00,Denver Nuggets,113,Indiana Pacers,106,Sat,7,-7,0,3,2,2,1,-2,-3,-0.6,503,100.6,5,0,3,3,2,2,1,13,2.1666666666666665,630,105.0,6,0,1496,1504
80,2007-11-10 19:30:00,Boston Celtics,112,New Jersey Nets,101,Sat,7,-11,0,4,1,3,1,3,-16,-3.2,448,89.6,5,0,4,0,1,0,4,72,18.0,426,106.5,4,0,1501,1553
81,2007-11-10 19:00:00,Phoenix Suns,106,Orlando Magic,96,Sat,7,-10,0,5,1,1,1,4,34,5.666666666666667,616,102.66666666666667,6,0,4,2,3,1,1,25,4.166666666666667,624,104.0,6,0,1532,1517
82,2007-11-10 19:00:00,Dallas Mavericks,82,Portland Trail Blazers,91,Sat,7,9,1,2,3,2,0,2,-23,-4.6,473,94.6,5,0,4,1,2,1,3,46,9.2,536,107.2,5,0,1484,1535
83,2007-11-10 19:00:00,Minnesota Timberwolves,93,Sacramento Kings,100,Sat,7,7,1,1,4,1,1,-1,-47,-9.4,467,93.4,5,0,0,4,0,2,-4,-34,-8.5,380,95.0,4,0,1460,1463
84,2007-11-10 19:00:00,Memphis Grizzlies,94,Utah Jazz,118,Sat,7,24,1,4,2,2,1,2,27,4.5,660,110.0,6,0,1,3,1,1,-1,-18,-4.5,415,103.75,4,0,1516,1478
85,2007-11-11 14:00:00,Washington Wizards,101,Atlanta Hawks,90,Sun,1,-11,0,2,3,2,0,-1,-13,-2.6,462,92.4,5,0,0,5,0,3,-5,-69,-13.8,452,90.4,5,0,1490,1440
86,2007-11-11 18:00:00,Houston Rockets,85,Charlotte Bobcats,82,Sun,1,-3,0,3,2,2,1,1,-49,-9.8,434,86.8,5,0,5,1,2,1,2,37,6.166666666666667,581,96.83333333333333,6,0,1474,1535
87,2007-11-11 18:30:00,Cleveland Cavaliers,103,Los Angeles Clippers,95,Sun,1,-8,0,4,1,2,0,-1,17,3.4,515,103.0,5,0,3,3,2,2,1,-21,-3.5,578,96.33333333333333,6,0,1517,1482
88,2007-11-11 18:00:00,Miami Heat,75,New York Knicks,72,Sun,1,-3,0,2,2,2,1,-1,-3,-0.75,424,106.0,4,0,0,5,0,2,-5,-30,-6.0,432,86.4,5,0,1497,1463
89,2007-11-11 18:00:00,New Orleans Hornets,93,Philadelphia 76ers,72,Sun,1,-21,0,2,3,1,2,-1,26,5.2,478,95.6,5,0,4,2,2,1,-2,38,6.333333333333333,603,100.5,6,0,1508,1524
90,2007-11-11 19:00:00,Milwaukee Bucks,88,San Antonio Spurs,113,Sun,1,25,1,5,1,3,0,2,42,7.0,572,95.33333333333333,6,0,2,3,0,3,-1,-5,-1.0,460,92.0,5,0,1536,1494
91,2007-11-11 18:00:00,Detroit Pistons,107,Seattle SuperSonics,103,Sun,1,-4,0,0,6,0,3,-6,-53,-8.833333333333334,600,100.0,6,0,4,1,2,1,1,56,11.2,495,99.0,5,0,1445,1542
92,2007-11-12 19:00:00,Cleveland Cavaliers,100,Denver Nuggets,122,Mon,2,22,1,4,3,1,1,2,20,2.857142857142857,743,106.14285714285714,7,0,4,3,3,2,2,-13,-1.8571428571428572,681,97.28571428571429,7,0,1512,1492
93,2007-11-12 19:30:00,New Orleans Hornets,84,New Jersey Nets,82,Mon,2,-2,0,4,2,3,2,-1,-27,-4.5,549,91.5,6,0,5,2,3,1,1,59,8.428571428571429,696,99.42857142857143,7,0,1491,1539
94,2007-11-12 19:00:00,Sacramento Kings,93,Utah Jazz,117,Mon,2,24,1,5,2,3,1,3,51,7.285714285714286,778,111.14285714285714,7,0,2,4,0,3,1,-40,-6.666666666666667,567,94.5,6,0,1532,1468
95,2007-11-13 19:00:00,Miami Heat,76,Charlotte Bobcats,91,Tue,3,15,1,3,3,2,2,-1,-52,-8.666666666666666,516,86.0,6,0,1,5,1,2,1,-27,-4.5,507,84.5,6,0,1469,1469
96,2007-11-13 19:30:00,Philadelphia 76ers,84,Dallas Mavericks,99,Tue,3,15,1,4,2,2,0,-1,37,6.166666666666667,618,103.0,6,0,2,4,1,1,-2,5,0.8333333333333334,550,91.66666666666667,6,0,1523,1492
97,2007-11-13 19:00:00,Boston Celtics,101,Indiana Pacers,86,Tue,3,-15,0,3,3,2,2,-3,-10,-1.6666666666666667,609,101.5,6,0,5,0,2,0,5,83,16.6,538,107.6,5,0,1487,1562
98,2007-11-13 19:00:00,Houston Rockets,99,Memphis Grizzlies,105,Tue,3,6,1,1,4,0,2,-2,-42,-8.4,509,101.8,5,0,6,1,3,1,3,40,5.714285714285714,666,95.14285714285714,7,0,1461,1539
99,2007-11-13 19:00:00,Seattle SuperSonics,76,Orlando Magic,103,Tue,3,27,1,5,2,1,2,-1,24,3.4285714285714284,712,101.71428571428571,7,0,0,7,0,3,-7,-57,-8.142857142857142,703,100.42857142857143,7,0,1521,1440
100,2007-11-13 19:00:00,New York Knicks,102,Phoenix Suns,113,Tue,3,11,1,5,2,1,1,2,35,5.0,730,104.28571428571429,7,0,2,3,0,1,-2,-6,-1.2,496,99.2,5,0,1527,1490
101,2007-11-13 19:00:00,Detroit Pistons,94,Portland Trail Blazers,102,Tue,3,8,1,3,3,3,0,3,-14,-2.3333333333333335,564,94.0,6,0,5,1,3,1,2,60,10.0,602,100.33333333333333,6,0,1495,1546
102,2007-11-13 19:30:00,Los Angeles Lakers,92,San Antonio Spurs,107,Tue,3,15,1,6,1,4,0,3,67,9.571428571428571,685,97.85714285714286,7,0,3,2,1,0,1,29,5.8,542,108.4,5,0,1552,1520
103,2007-11-14 19:00:00,Charlotte Bobcats,109,Atlanta Hawks,117,Wed,4,8,1,2,4,2,1,-2,-24,-4.0,552,92.0,6,0,4,3,1,1,1,-37,-5.285714285714286,607,86.71428571428571,7,0,1476,1482
104,2007-11-14 19:30:00,New Jersey Nets,69,Boston Celtics,91,Wed,4,22,1,6,0,3,0,6,98,16.333333333333332,639,106.5,6,0,4,3,1,0,-2,-29,-4.142857142857143,631,90.14285714285714,7,0,1572,1486
105,2007-11-14 19:00:00,Orlando Magic,117,Cleveland Cavaliers,116,Wed,4,-1,0,4,4,1,1,-1,-35,-4.375,781,97.625,8,0,6,2,4,0,1,51,6.375,815,101.875,8,0,1475,1535
106,2007-11-14 19:00:00,Portland Trail Blazers,93,Denver Nuggets,110,Wed,4,17,1,5,3,2,1,3,42,5.25,865,108.125,8,0,4,3,0,3,4,-6,-0.8571428571428571,666,95.14285714285714,7,0,1528,1505
107,2007-11-14 19:30:00,Detroit Pistons,111,Golden State Warriors,104,Wed,4,-7,0,0,5,0,3,-5,-59,-11.8,539,107.8,5,0,5,2,3,2,-1,52,7.428571428571429,696,99.42857142857143,7,0,1446,1535
108,2007-11-14 20:00:00,Los Angeles Lakers,93,Houston Rockets,90,Wed,4,-3,0,6,2,3,0,-1,34,4.25,765,95.625,8,0,3,3,1,1,-1,14,2.3333333333333335,634,105.66666666666667,6,0,1528,1508
109,2007-11-14 19:30:00,New York Knicks,81,Los Angeles Clippers,84,Wed,4,3,1,4,2,2,1,-2,9,1.5,610,101.66666666666667,6,0,2,4,0,2,-3,-17,-2.8333333333333335,598,99.66666666666667,6,0,1506,1480
110,2007-11-14 19:30:00,Seattle SuperSonics,104,Miami Heat,95,Wed,4,-9,0,1,6,0,3,-1,-42,-6.0,583,83.28571428571429,7,0,0,8,0,4,-8,-84,-10.5,779,97.375,8,0,1455,1425
111,2007-11-14 19:00:00,Memphis Grizzlies,99,Milwaukee Bucks,102,Wed,4,3,1,2,4,2,0,-2,-30,-5.0,548,91.33333333333333,6,0,2,4,1,2,1,-36,-6.0,614,102.33333333333333,6,0,1477,1471
112,2007-11-14 19:00:00,Sacramento Kings,103,Minnesota Timberwolves,108,Wed,4,5,1,0,5,0,2,-5,-41,-8.2,473,94.6,5,0,2,5,0,4,-1,-64,-9.142857142857142,660,94.28571428571429,7,0,1454,1453
113,2007-11-14 19:00:00,Philadelphia 76ers,76,New Orleans Hornets,95,Wed,4,19,1,6,2,2,1,2,61,7.625,780,97.5,8,0,2,5,1,2,-3,-10,-1.4285714285714286,634,90.57142857142857,7,0,1543,1480
114,2007-11-14 19:00:00,Utah Jazz,92,Toronto Raptors,88,Wed,4,-4,0,4,3,1,2,2,39,5.571428571428571,694,99.14285714285714,7,0,6,2,2,1,4,75,9.375,895,111.875,8,0,1518,1546
115,2007-11-14 19:00:00,Indiana Pacers,90,Washington Wizards,103,Wed,4,13,1,1,5,0,2,1,-58,-9.666666666666666,553,92.16666666666667,6,0,3,4,1,1,-4,-25,-3.5714285714285716,695,99.28571428571429,7,0,1453,1476
116,2007-11-15 19:00:00,San Antonio Spurs,92,Dallas Mavericks,105,Thu,5,13,1,5,2,3,0,1,52,7.428571428571429,717,102.42857142857143,7,0,7,1,2,1,4,82,10.25,792,99.0,8,0,1534,1563
117,2007-11-15 20:30:00,Chicago Bulls,102,Phoenix Suns,112,Thu,5,10,1,6,2,2,1,3,46,5.75,843,105.375,8,0,1,5,0,2,-1,-58,-9.666666666666666,519,86.5,6,0,1536,1451
118,2007-11-16 19:30:00,Seattle SuperSonics,126,Atlanta Hawks,123,Fri,6,-3,0,3,4,3,1,1,-16,-2.2857142857142856,669,95.57142857142857,7,0,1,8,1,4,1,-75,-8.333333333333334,883,98.11111111111111,9,0,1485,1435
119,2007-11-16 19:30:00,Miami Heat,91,Boston Celtics,92,Fri,6,1,1,7,0,4,0,7,120,17.142857142857142,730,104.28571428571429,7,0,1,7,1,3,-2,-51,-6.375,678,84.75,8,0,1584,1444
120,2007-11-16 19:30:00,Utah Jazz,94,Cleveland Cavaliers,99,Fri,6,5,1,4,5,1,2,-2,-36,-4.0,897,99.66666666666667,9,0,7,2,3,1,5,79,8.777777777777779,987,109.66666666666667,9,0,1471,1551
