Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Thu Jun 05 2014 09:00pm,Miami Heat,95,San Antonio Spurs,110,Box Score,0,18581
Sun Jun 08 2014 08:00pm,Miami Heat,98,San Antonio Spurs,96,Box Score,0,18581
Tue Jun 10 2014 09:00pm,San Antonio Spurs,111,Miami Heat,92,Box Score,0,19900
Thu Jun 12 2014 09:00pm,San Antonio Spurs,107,Miami Heat,86,Box Score,0,19900
Sun Jun 15 2014 08:00pm,Miami Heat,87,San Antonio Spurs,104,Box Score,0,18581
