Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Wed Nov 06 2013 07:30pm,Utah Jazz,87,Boston Celtics,97,Box Score,0,17130
Wed Nov 06 2013 07:00pm,Toronto Raptors,90,Charlotte Bobcats,92,Box Score,0,11118
Wed Nov 06 2013 07:00pm,Chicago Bulls,80,Indiana Pacers,97,Box Score,0,18165
Wed Nov 06 2013 08:00pm,New Orleans Pelicans,99,Memphis Grizzlies,84,Box Score,0,15209
Wed Nov 06 2013 08:00pm,Cleveland Cavaliers,104,Milwaukee Bucks,109,Box Score,0,14340
Wed Nov 06 2013 08:00pm,Golden State Warriors,106,Minnesota Timberwolves,93,Box Score,0,15559
Wed Nov 06 2013 09:30pm,Dallas Mavericks,93,Oklahoma City Thunder,107,Box Score,0,18203
Wed Nov 06 2013 07:00pm,Los Angeles Clippers,90,Orlando Magic,98,Box Score,0,15807
Wed Nov 06 2013 07:00pm,Washington Wizards,116,Philadelphia 76ers,102,Box Score,0,10117
Wed Nov 06 2013 08:30pm,Phoenix Suns,96,San Antonio Spurs,99,Box Score,0,17870
Thu Nov 07 2013 09:00pm,Atlanta Hawks,107,Denver Nuggets,109,Box Score,0,15404
Thu Nov 07 2013 09:30pm,Los Angeles Lakers,99,Houston Rockets,98,Box Score,0,18133
Thu Nov 07 2013 07:00pm,Los Angeles Clippers,97,Miami Heat,102,Box Score,0,19600
Fri Nov 08 2013 07:00pm,New York Knicks,101,Charlotte Bobcats,91,Box Score,0,16465
Fri Nov 08 2013 08:00pm,Utah Jazz,73,Chicago Bulls,97,Box Score,0,21946
Fri Nov 08 2013 07:30pm,Oklahoma City Thunder,119,Detroit Pistons,110,Box Score,0,15624
Fri Nov 08 2013 07:00pm,Toronto Raptors,84,Indiana Pacers,91,Box Score,0,13316
Fri Nov 08 2013 08:00pm,Dallas Mavericks,108,Minnesota Timberwolves,116,Box Score,0,13677
Fri Nov 08 2013 08:00pm,Los Angeles Lakers,85,New Orleans Pelicans,96,Box Score,0,18209
Fri Nov 08 2013 07:00pm,Boston Celtics,91,Orlando Magic,89,Box Score,0,17555
Fri Nov 08 2013 07:00pm,Cleveland Cavaliers,79,Philadelphia 76ers,94,Box Score,0,15219
Fri Nov 08 2013 09:00pm,Denver Nuggets,103,Phoenix Suns,114,Box Score,0,15145
Fri Nov 08 2013 10:00pm,Sacramento Kings,91,Portland Trail Blazers,104,Box Score,0,17627
Fri Nov 08 2013 08:30pm,Golden State Warriors,74,San Antonio Spurs,76,Box Score,0,18581
Fri Nov 08 2013 07:00pm,Brooklyn Nets,108,Washington Wizards,112,Box Score,1,17215
Sat Nov 09 2013 07:30pm,Orlando Magic,94,Atlanta Hawks,104,Box Score,0,15189
Sat Nov 09 2013 07:30pm,Indiana Pacers,96,Brooklyn Nets,91,Box Score,0,17732
Sat Nov 09 2013 07:30pm,Philadelphia 76ers,125,Cleveland Cavaliers,127,Box Score,2,20562
Sat Nov 09 2013 08:00pm,Los Angeles Clippers,107,Houston Rockets,94,Box Score,0,18108
Sat Nov 09 2013 08:00pm,Golden State Warriors,90,Memphis Grizzlies,108,Box Score,0,16989
Sat Nov 09 2013 07:30pm,Boston Celtics,111,Miami Heat,110,Box Score,0,19710
Sat Nov 09 2013 08:30pm,Dallas Mavericks,91,Milwaukee Bucks,83,Box Score,0,16448
Sat Nov 09 2013 10:00pm,Portland Trail Blazers,96,Sacramento Kings,85,Box Score,0,15482
Sat Nov 09 2013 07:00pm,Utah Jazz,91,Toronto Raptors,115,Box Score,0,17211
Sun Nov 10 2013 09:30pm,Minnesota Timberwolves,113,Los Angeles Lakers,90,Box Score,0,18997
Sun Nov 10 2013 12:00am,San Antonio Spurs,120,New York Knicks,89,Box Score,0,19812
Sun Nov 10 2013 07:00pm,Washington Wizards,105,Oklahoma City Thunder,106,Box Score,1,18203
Sun Nov 10 2013 08:00pm,New Orleans Pelicans,94,Phoenix Suns,101,Box Score,0,13154
Mon Nov 11 2013 07:30pm,Orlando Magic,105,Boston Celtics,120,Box Score,0,18624
Mon Nov 11 2013 07:00pm,Atlanta Hawks,103,Charlotte Bobcats,94,Box Score,0,13996
Mon Nov 11 2013 08:00pm,Cleveland Cavaliers,81,Chicago Bulls,96,Box Score,0,21778
Mon Nov 11 2013 08:00pm,Toronto Raptors,104,Houston Rockets,110,Box Score,2,18134
Mon Nov 11 2013 07:00pm,Memphis Grizzlies,79,Indiana Pacers,95,Box Score,0,13130
Mon Nov 11 2013 10:30pm,Minnesota Timberwolves,107,Los Angeles Clippers,109,Box Score,0,19060
Mon Nov 11 2013 07:00pm,San Antonio Spurs,109,Philadelphia 76ers,85,Box Score,0,12424
Mon Nov 11 2013 10:00pm,Detroit Pistons,103,Portland Trail Blazers,109,Box Score,0,18834
Mon Nov 11 2013 09:00pm,Denver Nuggets,100,Utah Jazz,81,Box Score,0,16866
Tue Nov 12 2013 08:30pm,Washington Wizards,95,Dallas Mavericks,105,Box Score,0,19627
Tue Nov 12 2013 10:30pm,Detroit Pistons,95,Golden State Warriors,113,Box Score,0,19596
Tue Nov 12 2013 10:30pm,New Orleans Pelicans,95,Los Angeles Lakers,116,Box Score,0,18426
Tue Nov 12 2013 07:30pm,Milwaukee Bucks,95,Miami Heat,118,Box Score,0,19600
Wed Nov 13 2013 08:00pm,New York Knicks,95,Atlanta Hawks,91,Box Score,0,15057
Wed Nov 13 2013 07:30pm,Charlotte Bobcats,89,Boston Celtics,83,Box Score,0,17032
Wed Nov 13 2013 09:00pm,Los Angeles Lakers,99,Denver Nuggets,111,Box Score,0,17824
Wed Nov 13 2013 10:30pm,Oklahoma City Thunder,103,Los Angeles Clippers,111,Box Score,0,19273
Wed Nov 13 2013 08:00pm,Toronto Raptors,103,Memphis Grizzlies,87,Box Score,0,15971
Wed Nov 13 2013 08:00pm,Cleveland Cavaliers,95,Minnesota Timberwolves,124,Box Score,0,14978
Wed Nov 13 2013 07:00pm,Milwaukee Bucks,91,Orlando Magic,94,Box Score,0,13588
Wed Nov 13 2013 07:00pm,Houston Rockets,117,Philadelphia 76ers,123,Box Score,1,11671
Wed Nov 13 2013 10:00pm,Phoenix Suns,89,Portland Trail Blazers,90,Box Score,0,19537
Wed Nov 13 2013 10:00pm,Brooklyn Nets,86,Sacramento Kings,107,Box Score,0,15122
Wed Nov 13 2013 08:30pm,Washington Wizards,79,San Antonio Spurs,92,Box Score,0,18581
Wed Nov 13 2013 09:00pm,New Orleans Pelicans,105,Utah Jazz,111,Box Score,0,16717
Thu Nov 14 2013 10:30pm,Oklahoma City Thunder,115,Golden State Warriors,116,Box Score,0,19596
Thu Nov 14 2013 08:00pm,Houston Rockets,109,New York Knicks,106,Box Score,0,19812
Fri Nov 15 2013 07:30pm,Philadelphia 76ers,103,Atlanta Hawks,113,Box Score,0,12070
Fri Nov 15 2013 07:30pm,Portland Trail Blazers,109,Boston Celtics,96,Box Score,0,18624
Fri Nov 15 2013 07:30pm,Charlotte Bobcats,86,Cleveland Cavaliers,80,Box Score,0,18679
Fri Nov 15 2013 08:00pm,Minnesota Timberwolves,113,Denver Nuggets,117,Box Score,0,17142
Fri Nov 15 2013 07:00pm,Milwaukee Bucks,77,Indiana Pacers,104,Box Score,0,16202
Fri Nov 15 2013 10:30pm,Memphis Grizzlies,89,Los Angeles Lakers,86,Box Score,0,18997
Fri Nov 15 2013 07:30pm,Dallas Mavericks,104,Miami Heat,110,Box Score,0,19772
Fri Nov 15 2013 09:00pm,Brooklyn Nets,100,Phoenix Suns,98,Box Score,1,15984
Fri Nov 15 2013 10:30pm,Detroit Pistons,97,Sacramento Kings,90,Box Score,0,17317
Fri Nov 15 2013 07:00pm,Chicago Bulls,96,Toronto Raptors,80,Box Score,0,19800
Fri Nov 15 2013 09:00pm,San Antonio Spurs,91,Utah Jazz,82,Box Score,0,17530
Sat Nov 16 2013 07:00pm,Miami Heat,97,Charlotte Bobcats,81,Box Score,0,19084
Sat Nov 16 2013 08:00pm,Indiana Pacers,94,Chicago Bulls,110,Box Score,0,22158
Sat Nov 16 2013 10:30pm,Utah Jazz,88,Golden State Warriors,102,Box Score,0,19596
Sat Nov 16 2013 08:00pm,Denver Nuggets,111,Houston Rockets,122,Box Score,0,18147
Sat Nov 16 2013 10:30pm,Brooklyn Nets,103,Los Angeles Clippers,110,Box Score,0,19349
Sat Nov 16 2013 08:30pm,Oklahoma City Thunder,92,Milwaukee Bucks,79,Box Score,0,15984
Sat Nov 16 2013 08:00pm,Boston Celtics,88,Minnesota Timberwolves,106,Box Score,0,15111
Sat Nov 16 2013 08:00pm,Philadelphia 76ers,98,New Orleans Pelicans,135,Box Score,0,16659
Sat Nov 16 2013 07:30pm,Atlanta Hawks,110,New York Knicks,90,Box Score,0,19812
Sat Nov 16 2013 07:00pm,Dallas Mavericks,108,Orlando Magic,100,Box Score,0,15039
Sat Nov 16 2013 07:00pm,Cleveland Cavaliers,103,Washington Wizards,96,Box Score,1,18038
Sun Nov 17 2013 09:30pm,Detroit Pistons,99,Los Angeles Lakers,114,Box Score,0,18997
Sun Nov 17 2013 06:00pm,Memphis Grizzlies,97,Sacramento Kings,86,Box Score,0,15630
Sun Nov 17 2013 01:00pm,Portland Trail Blazers,118,Toronto Raptors,110,Box Score,1,17945
Mon Nov 18 2013 07:30pm,Portland Trail Blazers,108,Brooklyn Nets,98,Box Score,0,17732
Mon Nov 18 2013 08:00pm,Charlotte Bobcats,81,Chicago Bulls,86,Box Score,0,21628
Mon Nov 18 2013 08:30pm,Philadelphia 76ers,94,Dallas Mavericks,97,Box Score,0,19790
Mon Nov 18 2013 10:30pm,Memphis Grizzlies,106,Los Angeles Clippers,102,Box Score,0,19060
Mon Nov 18 2013 08:00pm,Denver Nuggets,113,Oklahoma City Thunder,115,Box Score,0,18203
Mon Nov 18 2013 09:00pm,Golden State Warriors,98,Utah Jazz,87,Box Score,0,16051
Tue Nov 19 2013 07:30pm,New York Knicks,86,Detroit Pistons,92,Box Score,0,13213
Tue Nov 19 2013 08:00pm,Boston Celtics,85,Houston Rockets,109,Box Score,0,18232
Tue Nov 19 2013 07:30pm,Atlanta Hawks,88,Miami Heat,104,Box Score,0,19600
Tue Nov 19 2013 10:00pm,Phoenix Suns,104,Sacramento Kings,107,Box Score,0,14626
Tue Nov 19 2013 07:00pm,Minnesota Timberwolves,100,Washington Wizards,104,Box Score,0,14804
Wed Nov 20 2013 07:30pm,Detroit Pistons,85,Atlanta Hawks,93,Box Score,0,13167
Wed Nov 20 2013 07:00pm,Brooklyn Nets,91,Charlotte Bobcats,95,Box Score,0,13843
Wed Nov 20 2013 07:00pm,Washington Wizards,98,Cleveland Cavaliers,91,Box Score,0,16189
Wed Nov 20 2013 09:30pm,Houston Rockets,120,Dallas Mavericks,123,Box Score,0,20045
Wed Nov 20 2013 10:30pm,Memphis Grizzlies,88,Golden State Warriors,81,Box Score,1,19596
Wed Nov 20 2013 08:00pm,Portland Trail Blazers,91,Milwaukee Bucks,82,Box Score,0,11789
Wed Nov 20 2013 08:00pm,Los Angeles Clippers,102,Minnesota Timberwolves,98,Box Score,0,13101
Wed Nov 20 2013 08:00pm,Utah Jazz,98,New Orleans Pelicans,105,Box Score,0,13203
Wed Nov 20 2013 07:00pm,Indiana Pacers,103,New York Knicks,96,Box Score,1,19812
Wed Nov 20 2013 07:00pm,Miami Heat,120,Orlando Magic,92,Box Score,0,17256
Wed Nov 20 2013 07:00pm,Toronto Raptors,108,Philadelphia 76ers,98,Box Score,0,10787
Wed Nov 20 2013 09:00pm,Sacramento Kings,113,Phoenix Suns,106,Box Score,0,12705
Wed Nov 20 2013 08:30pm,Boston Celtics,93,San Antonio Spurs,104,Box Score,0,18581
Thu Nov 21 2013 10:30pm,Chicago Bulls,87,Denver Nuggets,97,Box Score,0,18423
Thu Nov 21 2013 08:00pm,Los Angeles Clippers,91,Oklahoma City Thunder,105,Box Score,0,18203
Fri Nov 22 2013 07:30pm,Indiana Pacers,97,Boston Celtics,82,Box Score,0,18624
Fri Nov 22 2013 07:00pm,Phoenix Suns,98,Charlotte Bobcats,91,Box Score,0,14916
Fri Nov 22 2013 08:30pm,Utah Jazz,93,Dallas Mavericks,103,Box Score,0,19781
Fri Nov 22 2013 07:30pm,Atlanta Hawks,96,Detroit Pistons,89,Box Score,0,13467
Fri Nov 22 2013 10:30pm,Golden State Warriors,95,Los Angeles Lakers,102,Box Score,0,18997
Fri Nov 22 2013 08:00pm,San Antonio Spurs,102,Memphis Grizzlies,86,Box Score,0,17109
Fri Nov 22 2013 08:00pm,Brooklyn Nets,81,Minnesota Timberwolves,111,Box Score,0,15551
Fri Nov 22 2013 08:00pm,Cleveland Cavaliers,100,New Orleans Pelicans,104,Box Score,0,15186
Fri Nov 22 2013 07:00pm,Milwaukee Bucks,107,Philadelphia 76ers,115,Box Score,1,13588
Fri Nov 22 2013 10:00pm,Chicago Bulls,95,Portland Trail Blazers,98,Box Score,0,20618
Fri Nov 22 2013 07:00pm,Washington Wizards,88,Toronto Raptors,96,Box Score,0,18671
Sat Nov 23 2013 07:30pm,Boston Celtics,94,Atlanta Hawks,87,Box Score,0,15189
Sat Nov 23 2013 09:00pm,Dallas Mavericks,100,Denver Nuggets,102,Box Score,0,17841
Sat Nov 23 2013 10:30pm,Portland Trail Blazers,113,Golden State Warriors,101,Box Score,0,19596
Sat Nov 23 2013 08:00pm,Minnesota Timberwolves,101,Houston Rockets,112,Box Score,0,18196
Sat Nov 23 2013 07:00pm,Philadelphia 76ers,98,Indiana Pacers,106,Box Score,0,18165
Sat Nov 23 2013 03:30pm,Sacramento Kings,102,Los Angeles Clippers,103,Box Score,0,19060
Sat Nov 23 2013 07:30pm,Orlando Magic,99,Miami Heat,101,Box Score,0,19647
Sat Nov 23 2013 08:30pm,Charlotte Bobcats,96,Milwaukee Bucks,72,Box Score,0,14871
Sat Nov 23 2013 08:30pm,Cleveland Cavaliers,96,San Antonio Spurs,126,Box Score,0,18581
Sat Nov 23 2013 07:00pm,New York Knicks,89,Washington Wizards,98,Box Score,0,18089
Sun Nov 24 2013 02:00pm,Detroit Pistons,109,Brooklyn Nets,97,Box Score,0,17732
Sun Nov 24 2013 03:30pm,Chicago Bulls,82,Los Angeles Clippers,121,Box Score,0,19245
Sun Nov 24 2013 09:30pm,Sacramento Kings,86,Los Angeles Lakers,100,Box Score,0,18997
Sun Nov 24 2013 07:00pm,Utah Jazz,73,Oklahoma City Thunder,95,Box Score,0,18203
Sun Nov 24 2013 06:00pm,Phoenix Suns,104,Orlando Magic,96,Box Score,0,15785
Mon Nov 25 2013 07:00pm,Boston Celtics,96,Charlotte Bobcats,86,Box Score,0,13558
Mon Nov 25 2013 08:30pm,Denver Nuggets,110,Dallas Mavericks,96,Box Score,0,19677
Mon Nov 25 2013 07:30pm,Milwaukee Bucks,94,Detroit Pistons,113,Box Score,0,12150
Mon Nov 25 2013 07:00pm,Minnesota Timberwolves,84,Indiana Pacers,98,Box Score,0,16426
Mon Nov 25 2013 08:00pm,Houston Rockets,93,Memphis Grizzlies,86,Box Score,0,15246
Mon Nov 25 2013 07:30pm,Phoenix Suns,92,Miami Heat,107,Box Score,0,19758
Mon Nov 25 2013 10:00pm,New York Knicks,91,Portland Trail Blazers,102,Box Score,0,19939
Mon Nov 25 2013 08:30pm,New Orleans Pelicans,93,San Antonio Spurs,112,Box Score,0,18323
Mon Nov 25 2013 09:00pm,Chicago Bulls,83,Utah Jazz,89,Box Score,1,18936
Tue Nov 26 2013 07:30pm,Orlando Magic,109,Atlanta Hawks,92,Box Score,0,13164
Tue Nov 26 2013 08:00pm,Golden State Warriors,102,New Orleans Pelicans,101,Box Score,0,15330
Tue Nov 26 2013 07:00pm,Brooklyn Nets,102,Toronto Raptors,100,Box Score,0,16421
Tue Nov 26 2013 07:00pm,Los Angeles Lakers,111,Washington Wizards,116,Box Score,0,19204
Wed Nov 27 2013 07:30pm,Memphis Grizzlies,100,Boston Celtics,93,Box Score,0,17319
Wed Nov 27 2013 07:30pm,Los Angeles Lakers,99,Brooklyn Nets,94,Box Score,0,17732
Wed Nov 27 2013 07:00pm,Indiana Pacers,99,Charlotte Bobcats,74,Box Score,0,15170
Wed Nov 27 2013 07:30pm,Miami Heat,95,Cleveland Cavaliers,84,Box Score,0,20562
Wed Nov 27 2013 08:30pm,Golden State Warriors,99,Dallas Mavericks,103,Box Score,0,20211
Wed Nov 27 2013 07:30pm,Chicago Bulls,99,Detroit Pistons,79,Box Score,0,14228
Wed Nov 27 2013 08:00pm,Atlanta Hawks,84,Houston Rockets,113,Box Score,0,18051
Wed Nov 27 2013 10:30pm,New York Knicks,80,Los Angeles Clippers,93,Box Score,0,19270
Wed Nov 27 2013 08:00pm,Washington Wizards,100,Milwaukee Bucks,92,Box Score,1,11584
Wed Nov 27 2013 08:00pm,Denver Nuggets,117,Minnesota Timberwolves,110,Box Score,0,14244
Wed Nov 27 2013 08:00pm,San Antonio Spurs,88,Oklahoma City Thunder,94,Box Score,0,18203
Wed Nov 27 2013 07:00pm,Philadelphia 76ers,94,Orlando Magic,105,Box Score,0,15839
Wed Nov 27 2013 09:00pm,Portland Trail Blazers,106,Phoenix Suns,120,Box Score,0,12731
Fri Nov 29 2013 07:30pm,Dallas Mavericks,87,Atlanta Hawks,88,Box Score,0,15463
Fri Nov 29 2013 07:30pm,Cleveland Cavaliers,86,Boston Celtics,103,Box Score,0,17685
Fri Nov 29 2013 07:00pm,Milwaukee Bucks,76,Charlotte Bobcats,92,Box Score,0,15081
Fri Nov 29 2013 09:00pm,New York Knicks,95,Denver Nuggets,97,Box Score,0,19155
Fri Nov 29 2013 07:30pm,Los Angeles Lakers,106,Detroit Pistons,102,Box Score,0,15202
Fri Nov 29 2013 08:00pm,Brooklyn Nets,95,Houston Rockets,114,Box Score,0,18138
Fri Nov 29 2013 08:00pm,Washington Wizards,73,Indiana Pacers,93,Box Score,0,18165
Fri Nov 29 2013 08:00pm,Golden State Warriors,112,Oklahoma City Thunder,113,Box Score,1,18203
Fri Nov 29 2013 07:00pm,San Antonio Spurs,109,Orlando Magic,91,Box Score,0,15159
Fri Nov 29 2013 08:00pm,New Orleans Pelicans,121,Philadelphia 76ers,105,Box Score,0,17807
Fri Nov 29 2013 10:00pm,Los Angeles Clippers,104,Sacramento Kings,98,Box Score,1,17317
Fri Nov 29 2013 07:00pm,Miami Heat,90,Toronto Raptors,83,Box Score,0,18290
Fri Nov 29 2013 09:00pm,Phoenix Suns,112,Utah Jazz,101,Box Score,0,18435
Sat Nov 30 2013 07:30pm,Chicago Bulls,93,Cleveland Cavaliers,97,Box Score,0,17296
Sat Nov 30 2013 08:30pm,Minnesota Timberwolves,112,Dallas Mavericks,106,Box Score,0,20173
Sat Nov 30 2013 08:00pm,Brooklyn Nets,97,Memphis Grizzlies,88,Box Score,0,17012
Sat Nov 30 2013 09:00pm,Boston Celtics,85,Milwaukee Bucks,92,Box Score,0,15471
Sat Nov 30 2013 09:00pm,Utah Jazz,112,Phoenix Suns,104,Box Score,0,12957
Sat Nov 30 2013 08:30pm,Houston Rockets,112,San Antonio Spurs,106,Box Score,0,18581
Sat Nov 30 2013 07:00pm,Atlanta Hawks,101,Washington Wizards,108,Box Score,0,14280
