Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Sun Feb 09 2014 06:00pm,Memphis Grizzlies,83,Cleveland Cavaliers,91,Box Score,1,16484
Sun Feb 09 2014 09:30pm,Philadelphia 76ers,78,Los Angeles Clippers,123,Box Score,0,19157
Sun Feb 09 2014 03:30pm,Chicago Bulls,92,Los Angeles Lakers,86,Box Score,0,18997
Sun Feb 09 2014 01:00pm,New York Knicks,100,Oklahoma City Thunder,112,Box Score,0,18203
Sun Feb 09 2014 06:00pm,Indiana Pacers,92,Orlando Magic,93,Box Score,0,16366
Sun Feb 09 2014 06:00pm,Sacramento Kings,84,Washington Wizards,93,Box Score,0,18173
Mon Feb 10 2014 07:30pm,San Antonio Spurs,100,Detroit Pistons,109,Box Score,0,13628
Mon Feb 10 2014 10:30pm,Philadelphia 76ers,80,Golden State Warriors,123,Box Score,0,19596
Mon Feb 10 2014 07:00pm,Denver Nuggets,80,Indiana Pacers,119,Box Score,0,16124
Mon Feb 10 2014 08:00pm,Boston Celtics,102,Milwaukee Bucks,86,Box Score,0,11016
Mon Feb 10 2014 08:00pm,Houston Rockets,107,Minnesota Timberwolves,89,Box Score,0,12002
Mon Feb 10 2014 07:00pm,New Orleans Pelicans,101,Toronto Raptors,108,Box Score,0,17596
Tue Feb 11 2014 07:00pm,Dallas Mavericks,89,Charlotte Bobcats,114,Box Score,0,11467
Tue Feb 11 2014 08:00pm,Atlanta Hawks,85,Chicago Bulls,100,Box Score,0,21325
Tue Feb 11 2014 07:00pm,Sacramento Kings,99,Cleveland Cavaliers,109,Box Score,0,14245
Tue Feb 11 2014 10:30pm,Utah Jazz,96,Los Angeles Lakers,79,Box Score,0,18209
Tue Feb 11 2014 08:00pm,Washington Wizards,89,Memphis Grizzlies,92,Box Score,0,15613
Tue Feb 11 2014 09:00pm,Miami Heat,103,Phoenix Suns,97,Box Score,0,17927
Tue Feb 11 2014 10:00pm,Oklahoma City Thunder,98,Portland Trail Blazers,95,Box Score,0,20018
Wed Feb 12 2014 07:30pm,San Antonio Spurs,104,Boston Celtics,92,Box Score,0,17922
Wed Feb 12 2014 07:30pm,Charlotte Bobcats,89,Brooklyn Nets,105,Box Score,0,16862
Wed Feb 12 2014 07:30pm,Cleveland Cavaliers,93,Detroit Pistons,89,Box Score,0,13184
Wed Feb 12 2014 10:30pm,Miami Heat,111,Golden State Warriors,110,Box Score,0,19596
Wed Feb 12 2014 08:00pm,Washington Wizards,112,Houston Rockets,113,Box Score,0,18314
Wed Feb 12 2014 07:00pm,Dallas Mavericks,81,Indiana Pacers,73,Box Score,0,17663
Wed Feb 12 2014 10:30pm,Portland Trail Blazers,117,Los Angeles Clippers,122,Box Score,0,19175
Wed Feb 12 2014 08:00pm,New Orleans Pelicans,102,Milwaukee Bucks,98,Box Score,0,11012
Wed Feb 12 2014 08:00pm,Denver Nuggets,90,Minnesota Timberwolves,117,Box Score,0,12139
Wed Feb 12 2014 07:30pm,Sacramento Kings,106,New York Knicks,101,Box Score,1,19812
Wed Feb 12 2014 07:00pm,Memphis Grizzlies,86,Orlando Magic,81,Box Score,0,15310
Wed Feb 12 2014 07:00pm,Atlanta Hawks,83,Toronto Raptors,104,Box Score,0,17121
Wed Feb 12 2014 09:00pm,Philadelphia 76ers,100,Utah Jazz,105,Box Score,0,19368
Thu Feb 13 2014 08:00pm,Brooklyn Nets,76,Chicago Bulls,92,Box Score,0,21500
Thu Feb 13 2014 10:30pm,Oklahoma City Thunder,107,Los Angeles Lakers,103,Box Score,0,18997
Tue Feb 18 2014 08:30pm,Miami Heat,117,Dallas Mavericks,106,Box Score,0,20461
Tue Feb 18 2014 09:00pm,Phoenix Suns,112,Denver Nuggets,107,Box Score,1,16461
Tue Feb 18 2014 07:30pm,Charlotte Bobcats,108,Detroit Pistons,96,Box Score,0,11285
Tue Feb 18 2014 07:00pm,Atlanta Hawks,98,Indiana Pacers,108,Box Score,0,18165
Tue Feb 18 2014 10:30pm,San Antonio Spurs,113,Los Angeles Clippers,103,Box Score,0,19257
Tue Feb 18 2014 08:00pm,New York Knicks,93,Memphis Grizzlies,98,Box Score,0,17317
Tue Feb 18 2014 08:00pm,Orlando Magic,100,Milwaukee Bucks,104,Box Score,0,11106
Tue Feb 18 2014 07:00pm,Cleveland Cavaliers,114,Philadelphia 76ers,85,Box Score,0,12904
Tue Feb 18 2014 07:00pm,Toronto Raptors,103,Washington Wizards,93,Box Score,0,15624
Wed Feb 19 2014 07:30pm,Washington Wizards,114,Atlanta Hawks,97,Box Score,0,13529
Wed Feb 19 2014 07:00pm,Detroit Pistons,98,Charlotte Bobcats,116,Box Score,0,14400
Wed Feb 19 2014 07:00pm,Orlando Magic,93,Cleveland Cavaliers,101,Box Score,0,16539
Wed Feb 19 2014 10:30pm,Houston Rockets,134,Los Angeles Lakers,108,Box Score,0,18997
Wed Feb 19 2014 08:00pm,Indiana Pacers,91,Minnesota Timberwolves,104,Box Score,0,15109
Wed Feb 19 2014 08:00pm,New York Knicks,98,New Orleans Pelicans,91,Box Score,0,16495
Wed Feb 19 2014 09:00pm,Boston Celtics,94,Phoenix Suns,100,Box Score,0,16135
Wed Feb 19 2014 10:00pm,San Antonio Spurs,111,Portland Trail Blazers,109,Box Score,0,20057
Wed Feb 19 2014 10:00pm,Golden State Warriors,101,Sacramento Kings,92,Box Score,0,17317
Wed Feb 19 2014 07:00pm,Chicago Bulls,94,Toronto Raptors,92,Box Score,0,17704
Wed Feb 19 2014 09:00pm,Brooklyn Nets,105,Utah Jazz,99,Box Score,0,17386
Thu Feb 20 2014 10:30pm,Houston Rockets,99,Golden State Warriors,102,Box Score,1,19596
Thu Feb 20 2014 08:00pm,Denver Nuggets,101,Milwaukee Bucks,90,Box Score,0,11186
Thu Feb 20 2014 08:00pm,Miami Heat,103,Oklahoma City Thunder,81,Box Score,0,18203
Fri Feb 21 2014 07:00pm,New Orleans Pelicans,87,Charlotte Bobcats,90,Box Score,0,15867
Fri Feb 21 2014 08:00pm,Denver Nuggets,89,Chicago Bulls,117,Box Score,0,21621
Fri Feb 21 2014 07:30pm,Atlanta Hawks,107,Detroit Pistons,115,Box Score,0,18053
Fri Feb 21 2014 10:30pm,Boston Celtics,92,Los Angeles Lakers,101,Box Score,0,18997
Fri Feb 21 2014 08:00pm,Los Angeles Clippers,96,Memphis Grizzlies,102,Box Score,0,17963
Fri Feb 21 2014 07:00pm,New York Knicks,121,Orlando Magic,129,Box Score,2,16498
Fri Feb 21 2014 07:00pm,Dallas Mavericks,124,Philadelphia 76ers,112,Box Score,0,14928
Fri Feb 21 2014 09:00pm,San Antonio Spurs,85,Phoenix Suns,106,Box Score,0,18422
Fri Feb 21 2014 10:00pm,Utah Jazz,94,Portland Trail Blazers,102,Box Score,0,19998
Fri Feb 21 2014 07:00pm,Cleveland Cavaliers,91,Toronto Raptors,98,Box Score,0,18854
Sat Feb 22 2014 07:30pm,New York Knicks,98,Atlanta Hawks,107,Box Score,0,19045
Sat Feb 22 2014 07:00pm,Memphis Grizzlies,89,Charlotte Bobcats,92,Box Score,0,18317
Sat Feb 22 2014 07:30pm,Dallas Mavericks,113,Detroit Pistons,102,Box Score,0,15213
Sat Feb 22 2014 10:30pm,Brooklyn Nets,86,Golden State Warriors,93,Box Score,0,19596
Sat Feb 22 2014 08:30pm,Indiana Pacers,110,Milwaukee Bucks,100,Box Score,0,17165
Sat Feb 22 2014 10:00pm,Boston Celtics,98,Sacramento Kings,105,Box Score,0,17317
Sat Feb 22 2014 09:00pm,Minnesota Timberwolves,121,Utah Jazz,104,Box Score,0,19323
Sat Feb 22 2014 07:00pm,New Orleans Pelicans,93,Washington Wizards,94,Box Score,0,18385
Sun Feb 23 2014 06:00pm,Washington Wizards,96,Cleveland Cavaliers,83,Box Score,0,17238
Sun Feb 23 2014 08:00pm,Sacramento Kings,109,Denver Nuggets,95,Box Score,0,16263
