Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Wed Apr 09 2014 07:00pm,Brooklyn Nets,111,Orlando Magic,115,Box Score,0,16085
Wed Apr 09 2014 10:00pm,Sacramento Kings,99,Portland Trail Blazers,100,Box Score,0,20002
Wed Apr 09 2014 07:00pm,Philadelphia 76ers,114,Toronto Raptors,125,Box Score,0,18789
Wed Apr 09 2014 07:00pm,Charlotte Bobcats,94,Washington Wizards,88,Box Score,1,17784
Thu Apr 10 2014 08:00pm,San Antonio Spurs,109,Dallas Mavericks,100,Box Score,0,20324
Thu Apr 10 2014 10:30pm,Denver Nuggets,100,Golden State Warriors,99,Box Score,0,19596
Fri Apr 11 2014 07:30pm,Charlotte Bobcats,103,Boston Celtics,106,Box Score,0,18624
Fri Apr 11 2014 07:30pm,Atlanta Hawks,93,Brooklyn Nets,88,Box Score,0,17732
Fri Apr 11 2014 08:00pm,Detroit Pistons,98,Chicago Bulls,106,Box Score,0,22219
Fri Apr 11 2014 10:30pm,Golden State Warriors,112,Los Angeles Lakers,95,Box Score,0,18997
Fri Apr 11 2014 08:00pm,Philadelphia 76ers,95,Memphis Grizzlies,117,Box Score,0,17456
Fri Apr 11 2014 07:30pm,Indiana Pacers,86,Miami Heat,98,Box Score,0,20300
Fri Apr 11 2014 08:30pm,Cleveland Cavaliers,116,Milwaukee Bucks,119,Box Score,0,13126
Fri Apr 11 2014 08:00pm,Houston Rockets,110,Minnesota Timberwolves,112,Box Score,0,16689
Fri Apr 11 2014 08:00pm,New Orleans Pelicans,94,Oklahoma City Thunder,116,Box Score,0,18203
Fri Apr 11 2014 07:00pm,Washington Wizards,96,Orlando Magic,86,Box Score,0,17009
Fri Apr 11 2014 08:30pm,Phoenix Suns,104,San Antonio Spurs,112,Box Score,0,18581
Fri Apr 11 2014 07:00pm,New York Knicks,108,Toronto Raptors,100,Box Score,0,19800
Fri Apr 11 2014 09:00pm,Portland Trail Blazers,111,Utah Jazz,99,Box Score,0,19248
Sat Apr 12 2014 07:30pm,Miami Heat,85,Atlanta Hawks,98,Box Score,0,19287
Sat Apr 12 2014 07:00pm,Philadelphia 76ers,105,Charlotte Bobcats,111,Box Score,0,17140
Sat Apr 12 2014 07:30pm,Boston Celtics,111,Cleveland Cavaliers,99,Box Score,0,18456
Sat Apr 12 2014 08:30pm,Phoenix Suns,98,Dallas Mavericks,101,Box Score,0,20413
Sat Apr 12 2014 09:00pm,Utah Jazz,94,Denver Nuggets,101,Box Score,0,18832
Sat Apr 12 2014 08:00pm,New Orleans Pelicans,104,Houston Rockets,111,Box Score,0,18372
Sat Apr 12 2014 03:30pm,Sacramento Kings,101,Los Angeles Clippers,117,Box Score,0,19060
Sat Apr 12 2014 07:00pm,Milwaukee Bucks,91,Washington Wizards,104,Box Score,0,17278
Sun Apr 13 2014 06:00pm,Orlando Magic,88,Brooklyn Nets,97,Box Score,0,17732
Sun Apr 13 2014 03:30pm,Toronto Raptors,116,Detroit Pistons,107,Box Score,0,16944
Sun Apr 13 2014 01:00pm,Oklahoma City Thunder,97,Indiana Pacers,102,Box Score,0,18165
Sun Apr 13 2014 09:30pm,Memphis Grizzlies,102,Los Angeles Lakers,90,Box Score,0,18997
Sun Apr 13 2014 07:30pm,Chicago Bulls,89,New York Knicks,100,Box Score,0,19812
Sun Apr 13 2014 09:00pm,Golden State Warriors,117,Portland Trail Blazers,119,Box Score,1,19995
Sun Apr 13 2014 09:00pm,Minnesota Timberwolves,103,Sacramento Kings,106,Box Score,0,16965
Mon Apr 14 2014 07:30pm,Charlotte Bobcats,95,Atlanta Hawks,93,Box Score,0,11918
Mon Apr 14 2014 08:00pm,Orlando Magic,95,Chicago Bulls,108,Box Score,0,22087
Mon Apr 14 2014 10:30pm,Minnesota Timberwolves,120,Golden State Warriors,130,Box Score,0,19596
Mon Apr 14 2014 08:00pm,San Antonio Spurs,98,Houston Rockets,104,Box Score,0,18406
Mon Apr 14 2014 08:00pm,Oklahoma City Thunder,89,New Orleans Pelicans,101,Box Score,0,17024
Mon Apr 14 2014 07:00pm,Boston Celtics,108,Philadelphia 76ers,113,Box Score,0,17822
Mon Apr 14 2014 10:00pm,Memphis Grizzlies,97,Phoenix Suns,91,Box Score,0,18422
Mon Apr 14 2014 07:00pm,Milwaukee Bucks,100,Toronto Raptors,110,Box Score,0,18821
Mon Apr 14 2014 09:00pm,Los Angeles Lakers,119,Utah Jazz,104,Box Score,0,19911
Mon Apr 14 2014 07:00pm,Miami Heat,93,Washington Wizards,114,Box Score,0,20356
Tue Apr 15 2014 08:00pm,New York Knicks,109,Brooklyn Nets,98,Box Score,0,17732
Tue Apr 15 2014 10:30pm,Denver Nuggets,105,Los Angeles Clippers,117,Box Score,0,19330
Wed Apr 16 2014 08:00pm,Washington Wizards,118,Boston Celtics,102,Box Score,0,18624
Wed Apr 16 2014 07:00pm,Chicago Bulls,86,Charlotte Bobcats,91,Box Score,1,17627
Wed Apr 16 2014 08:00pm,Brooklyn Nets,85,Cleveland Cavaliers,114,Box Score,0,19842
Wed Apr 16 2014 10:30pm,Golden State Warriors,116,Denver Nuggets,112,Box Score,0,17232
Wed Apr 16 2014 08:00pm,Dallas Mavericks,105,Memphis Grizzlies,106,Box Score,1,17323
Wed Apr 16 2014 08:00pm,Philadelphia 76ers,100,Miami Heat,87,Box Score,0,20350
Wed Apr 16 2014 08:00pm,Atlanta Hawks,111,Milwaukee Bucks,103,Box Score,0,13111
Wed Apr 16 2014 08:00pm,Utah Jazz,136,Minnesota Timberwolves,130,Box Score,2,14155
Wed Apr 16 2014 08:00pm,Houston Rockets,100,New Orleans Pelicans,105,Box Score,0,17421
Wed Apr 16 2014 08:00pm,Toronto Raptors,92,New York Knicks,95,Box Score,0,19812
Wed Apr 16 2014 08:00pm,Detroit Pistons,111,Oklahoma City Thunder,112,Box Score,0,18203
Wed Apr 16 2014 07:00pm,Indiana Pacers,101,Orlando Magic,86,Box Score,0,18846
Wed Apr 16 2014 10:30pm,Los Angeles Clippers,104,Portland Trail Blazers,110,Box Score,0,20021
Wed Apr 16 2014 10:30pm,Phoenix Suns,104,Sacramento Kings,99,Box Score,0,17317
Wed Apr 16 2014 08:00pm,Los Angeles Lakers,113,San Antonio Spurs,100,Box Score,0,18581
Sat Apr 19 2014 07:00pm,Atlanta Hawks,101,Indiana Pacers,93,Box Score,0,18165
Sat Apr 19 2014 03:30pm,Golden State Warriors,109,Los Angeles Clippers,105,Box Score,0,19339
Sat Apr 19 2014 09:43pm,Memphis Grizzlies,86,Oklahoma City Thunder,100,Box Score,0,18203
Sat Apr 19 2014 12:30am,Brooklyn Nets,94,Toronto Raptors,87,Box Score,0,19800
Sun Apr 20 2014 07:00pm,Washington Wizards,102,Chicago Bulls,93,Box Score,0,21694
Sun Apr 20 2014 09:30pm,Portland Trail Blazers,122,Houston Rockets,120,Box Score,1,18240
Sun Apr 20 2014 03:30pm,Charlotte Bobcats,88,Miami Heat,99,Box Score,0,19640
Sun Apr 20 2014 01:00pm,Dallas Mavericks,85,San Antonio Spurs,90,Box Score,0,18581
Mon Apr 21 2014 10:30pm,Golden State Warriors,98,Los Angeles Clippers,138,Box Score,0,19570
Mon Apr 21 2014 08:00pm,Memphis Grizzlies,111,Oklahoma City Thunder,105,Box Score,1,18203
Tue Apr 22 2014 09:30pm,Washington Wizards,101,Chicago Bulls,99,Box Score,1,21663
Tue Apr 22 2014 07:00pm,Atlanta Hawks,85,Indiana Pacers,101,Box Score,0,18165
Tue Apr 22 2014 07:30pm,Brooklyn Nets,95,Toronto Raptors,100,Box Score,0,20382
Wed Apr 23 2014 09:30pm,Portland Trail Blazers,112,Houston Rockets,105,Box Score,0,18331
Wed Apr 23 2014 07:00pm,Charlotte Bobcats,97,Miami Heat,101,Box Score,0,19603
Wed Apr 23 2014 08:00pm,Dallas Mavericks,113,San Antonio Spurs,92,Box Score,0,18581
Thu Apr 24 2014 07:00pm,Indiana Pacers,85,Atlanta Hawks,98,Box Score,0,18124
Thu Apr 24 2014 10:30pm,Los Angeles Clippers,98,Golden State Warriors,96,Box Score,0,19596
Thu Apr 24 2014 08:00pm,Oklahoma City Thunder,95,Memphis Grizzlies,98,Box Score,1,18119
Fri Apr 25 2014 07:00pm,Toronto Raptors,98,Brooklyn Nets,102,Box Score,0,17732
Fri Apr 25 2014 10:30pm,Houston Rockets,121,Portland Trail Blazers,116,Box Score,1,20302
Fri Apr 25 2014 08:00pm,Chicago Bulls,100,Washington Wizards,97,Box Score,0,20356
Sat Apr 26 2014 02:00pm,Indiana Pacers,91,Atlanta Hawks,88,Box Score,0,19043
Sat Apr 26 2014 07:00pm,Miami Heat,98,Charlotte Bobcats,85,Box Score,0,19633
Sat Apr 26 2014 04:30pm,San Antonio Spurs,108,Dallas Mavericks,109,Box Score,0,20636
Sat Apr 26 2014 09:30pm,Oklahoma City Thunder,92,Memphis Grizzlies,89,Box Score,1,18119
Sun Apr 27 2014 07:00pm,Toronto Raptors,87,Brooklyn Nets,79,Box Score,0,17732
Sun Apr 27 2014 03:30pm,Los Angeles Clippers,97,Golden State Warriors,118,Box Score,0,19596
Sun Apr 27 2014 09:30pm,Houston Rockets,120,Portland Trail Blazers,123,Box Score,1,20246
Sun Apr 27 2014 01:00pm,Chicago Bulls,89,Washington Wizards,98,Box Score,0,20356
Mon Apr 28 2014 07:00pm,Miami Heat,109,Charlotte Bobcats,98,Box Score,0,19092
Mon Apr 28 2014 09:30pm,San Antonio Spurs,93,Dallas Mavericks,89,Box Score,0,20796
Mon Apr 28 2014 08:00pm,Atlanta Hawks,107,Indiana Pacers,97,Box Score,0,18165
Tue Apr 29 2014 08:00pm,Washington Wizards,75,Chicago Bulls,69,Box Score,0,21752
Tue Apr 29 2014 10:30pm,Golden State Warriors,103,Los Angeles Clippers,113,Box Score,0,19657
Tue Apr 29 2014 09:00pm,Memphis Grizzlies,100,Oklahoma City Thunder,99,Box Score,1,18203
Wed Apr 30 2014 09:30pm,Portland Trail Blazers,98,Houston Rockets,108,Box Score,0,18230
Wed Apr 30 2014 07:00pm,Dallas Mavericks,103,San Antonio Spurs,109,Box Score,0,18581
Wed Apr 30 2014 07:30pm,Brooklyn Nets,113,Toronto Raptors,115,Box Score,0,20393
