Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Wed Jan 09 2013 07:00pm,Atlanta Hawks,83,Cleveland Cavaliers,99,Box Score,0,13149
Wed Jan 09 2013 07:00pm,Orlando Magic,105,Denver Nuggets,108,Box Score,0,15084
Wed Jan 09 2013 07:30pm,Memphis Grizzlies,94,Golden State Warriors,87,Box Score,0,19596
Wed Jan 09 2013 07:30pm,Dallas Mavericks,93,Los Angeles Clippers,99,Box Score,0,19362
Wed Jan 09 2013 07:00pm,Houston Rockets,79,New Orleans Hornets,88,Box Score,0,11453
Wed Jan 09 2013 07:00pm,Minnesota Timberwolves,84,Oklahoma City Thunder,106,Box Score,0,18203
Wed Jan 09 2013 07:00pm,Los Angeles Lakers,105,San Antonio Spurs,108,Box Score,0,18581
Wed Jan 09 2013 07:00pm,Philadelphia 76ers,72,Toronto Raptors,90,Box Score,0,15629
Thu Jan 10 2013 08:00pm,New York Knicks,76,Indiana Pacers,81,Box Score,0,16568
Thu Jan 10 2013 07:30pm,Miami Heat,90,Portland Trail Blazers,92,Box Score,0,20536
Thu Jan 10 2013 07:00pm,Dallas Mavericks,117,Sacramento Kings,112,Box Score,1,14011
Fri Jan 11 2013 07:30pm,Utah Jazz,95,Atlanta Hawks,103,Box Score,0,12064
Fri Jan 11 2013 07:30pm,Houston Rockets,91,Boston Celtics,103,Box Score,0,18624
Fri Jan 11 2013 07:30pm,Phoenix Suns,79,Brooklyn Nets,99,Box Score,0,16272
Fri Jan 11 2013 07:00pm,Cleveland Cavaliers,91,Denver Nuggets,98,Box Score,0,16445
Fri Jan 11 2013 07:30pm,Portland Trail Blazers,97,Golden State Warriors,103,Box Score,0,19596
Fri Jan 11 2013 07:30pm,Oklahoma City Thunder,116,Los Angeles Lakers,101,Box Score,0,18997
Fri Jan 11 2013 07:00pm,San Antonio Spurs,98,Memphis Grizzlies,101,Box Score,1,17685
Fri Jan 11 2013 07:30pm,Detroit Pistons,103,Milwaukee Bucks,87,Box Score,0,15681
Fri Jan 11 2013 07:00pm,Minnesota Timberwolves,92,New Orleans Hornets,104,Box Score,0,13538
Fri Jan 11 2013 08:00pm,Chicago Bulls,108,New York Knicks,101,Box Score,0,19033
Fri Jan 11 2013 07:00pm,Charlotte Bobcats,78,Toronto Raptors,99,Box Score,0,14373
Sat Jan 12 2013 07:00pm,Phoenix Suns,97,Chicago Bulls,81,Box Score,0,21874
Sat Jan 12 2013 08:00pm,Memphis Grizzlies,83,Dallas Mavericks,104,Box Score,0,19984
Sat Jan 12 2013 07:30pm,Utah Jazz,90,Detroit Pistons,87,Box Score,0,18441
Sat Jan 12 2013 07:00pm,Charlotte Bobcats,88,Indiana Pacers,96,Box Score,0,13656
Sat Jan 12 2013 12:30pm,Orlando Magic,104,Los Angeles Clippers,101,Box Score,0,19060
Sat Jan 12 2013 07:30pm,Houston Rockets,100,Philadelphia 76ers,107,Box Score,0,17329
