Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Wed Apr 17 2013 07:30pm,Houston Rockets,95,Los Angeles Lakers,99,Box Score,1,18997
Wed Apr 17 2013 07:00pm,Utah Jazz,70,Memphis Grizzlies,86,Box Score,0,16777
Wed Apr 17 2013 08:00pm,Orlando Magic,93,Miami Heat,105,Box Score,0,19949
Wed Apr 17 2013 08:00pm,Atlanta Hawks,92,New York Knicks,98,Box Score,0,19033
Wed Apr 17 2013 07:00pm,Milwaukee Bucks,95,Oklahoma City Thunder,89,Box Score,0,18203
Wed Apr 17 2013 07:30pm,Golden State Warriors,99,Portland Trail Blazers,88,Box Score,0,20261
Wed Apr 17 2013 07:30pm,Los Angeles Clippers,112,Sacramento Kings,108,Box Score,0,17317
Wed Apr 17 2013 07:00pm,Minnesota Timberwolves,108,San Antonio Spurs,95,Box Score,0,18581
Wed Apr 17 2013 08:00pm,Boston Celtics,90,Toronto Raptors,114,Box Score,0,17690
Sat Apr 20 2013 08:00pm,Chicago Bulls,89,Brooklyn Nets,106,Box Score,0,17732
Sat Apr 20 2013 05:30pm,Golden State Warriors,95,Denver Nuggets,97,Box Score,0,19155
Sat Apr 20 2013 10:30pm,Memphis Grizzlies,91,Los Angeles Clippers,112,Box Score,0,19373
Sat Apr 20 2013 03:00pm,Boston Celtics,78,New York Knicks,85,Box Score,0,19033
Sun Apr 21 2013 01:00pm,Atlanta Hawks,90,Indiana Pacers,107,Box Score,0,18165
Sun Apr 21 2013 07:00pm,Milwaukee Bucks,87,Miami Heat,110,Box Score,0,20006
Sun Apr 21 2013 09:30pm,Houston Rockets,91,Oklahoma City Thunder,120,Box Score,0,18203
Sun Apr 21 2013 03:30pm,Los Angeles Lakers,79,San Antonio Spurs,91,Box Score,0,18581
Mon Apr 22 2013 08:00pm,Chicago Bulls,90,Brooklyn Nets,82,Box Score,0,17732
Mon Apr 22 2013 10:30pm,Memphis Grizzlies,91,Los Angeles Clippers,93,Box Score,0,19276
Tue Apr 23 2013 10:30pm,Golden State Warriors,131,Denver Nuggets,117,Box Score,0,19155
Tue Apr 23 2013 07:30pm,Milwaukee Bucks,86,Miami Heat,98,Box Score,0,20097
Tue Apr 23 2013 08:00pm,Boston Celtics,71,New York Knicks,87,Box Score,0,19033
Wed Apr 24 2013 07:30pm,Atlanta Hawks,98,Indiana Pacers,113,Box Score,0,18165
Wed Apr 24 2013 07:00pm,Houston Rockets,102,Oklahoma City Thunder,105,Box Score,0,18203
Wed Apr 24 2013 09:30pm,Los Angeles Lakers,91,San Antonio Spurs,102,Box Score,0,18581
Thu Apr 25 2013 08:30pm,Brooklyn Nets,76,Chicago Bulls,79,Box Score,0,21672
Thu Apr 25 2013 09:30pm,Los Angeles Clippers,82,Memphis Grizzlies,94,Box Score,0,18119
Thu Apr 25 2013 07:00pm,Miami Heat,104,Milwaukee Bucks,91,Box Score,0,18165
Fri Apr 26 2013 08:00pm,New York Knicks,90,Boston Celtics,76,Box Score,0,18624
Fri Apr 26 2013 10:30pm,Denver Nuggets,108,Golden State Warriors,110,Box Score,0,19596
Fri Apr 26 2013 10:30pm,San Antonio Spurs,120,Los Angeles Lakers,89,Box Score,0,18997
Sat Apr 27 2013 07:00pm,Indiana Pacers,69,Atlanta Hawks,90,Box Score,0,18238
Sat Apr 27 2013 02:00pm,Brooklyn Nets,134,Chicago Bulls,142,Box Score,3,21758
Sat Apr 27 2013 09:30pm,Oklahoma City Thunder,104,Houston Rockets,101,Box Score,0,18163
Sat Apr 27 2013 04:30pm,Los Angeles Clippers,83,Memphis Grizzlies,104,Box Score,0,18119
Sun Apr 28 2013 01:00pm,New York Knicks,90,Boston Celtics,97,Box Score,1,18624
Sun Apr 28 2013 09:30pm,Denver Nuggets,101,Golden State Warriors,115,Box Score,0,19596
Sun Apr 28 2013 07:00pm,San Antonio Spurs,103,Los Angeles Lakers,82,Box Score,0,18997
Sun Apr 28 2013 03:30pm,Miami Heat,88,Milwaukee Bucks,77,Box Score,0,18717
Mon Apr 29 2013 07:30pm,Indiana Pacers,91,Atlanta Hawks,102,Box Score,0,18241
Mon Apr 29 2013 07:00pm,Chicago Bulls,91,Brooklyn Nets,110,Box Score,0,17732
Mon Apr 29 2013 09:30pm,Oklahoma City Thunder,103,Houston Rockets,105,Box Score,0,18081
Tue Apr 30 2013 08:00pm,Golden State Warriors,100,Denver Nuggets,107,Box Score,0,19155
Tue Apr 30 2013 10:30pm,Memphis Grizzlies,103,Los Angeles Clippers,93,Box Score,0,19384
