Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Fri Mar 01 2013 07:30pm,Golden State Warriors,86,Boston Celtics,94,Box Score,0,18624,
Fri Mar 01 2013 08:00pm,Dallas Mavericks,98,Brooklyn Nets,90,Box Score,0,17732,
Fri Mar 01 2013 07:30pm,Los Angeles Clippers,105,Cleveland Cavaliers,89,Box Score,0,20562,
Fri Mar 01 2013 08:30pm,Oklahoma City Thunder,103,Denver Nuggets,105,Box Score,0,19521,
Fri Mar 01 2013 08:00pm,Memphis Grizzlies,91,Miami Heat,98,Box Score,0,20128,
Fri Mar 01 2013 07:00pm,Detroit Pistons,95,New Orleans Hornets,100,Box Score,0,14189,
Fri Mar 01 2013 07:00pm,Houston Rockets,118,Orlando Magic,110,Box Score,0,16677,
Fri Mar 01 2013 07:00pm,Atlanta Hawks,87,Phoenix Suns,92,Box Score,0,15269,
Fri Mar 01 2013 07:30pm,Sacramento Kings,102,San Antonio Spurs,130,Box Score,0,18581,
Fri Mar 01 2013 07:00pm,Indiana Pacers,93,Toronto Raptors,81,Box Score,0,18268,
Fri Mar 01 2013 07:00pm,Charlotte Bobcats,68,Utah Jazz,98,Box Score,0,17691,
Fri Mar 01 2013 07:00pm,New York Knicks,96,Washington Wizards,88,Box Score,0,20308,
Sat Mar 02 2013 07:00pm,Brooklyn Nets,85,Chicago Bulls,96,Box Score,0,22414,
Sat Mar 02 2013 07:30pm,Toronto Raptors,114,Milwaukee Bucks,122,Box Score,1,16165,
Sat Mar 02 2013 07:00pm,Golden State Warriors,97,Philadelphia 76ers,104,Box Score,0,17929,
Sat Mar 02 2013 07:00pm,Minnesota Timberwolves,94,Portland Trail Blazers,109,Box Score,0,20390,
Sun Mar 03 2013 06:00pm,Dallas Mavericks,103,Houston Rockets,136,Box Score,0,18123,
Sun Mar 03 2013 08:00pm,Chicago Bulls,92,Indiana Pacers,97,Box Score,0,17533,
Sun Mar 03 2013 12:30pm,Oklahoma City Thunder,108,Los Angeles Clippers,104,Box Score,0,19371,
Sun Mar 03 2013 06:30pm,Atlanta Hawks,98,Los Angeles Lakers,99,Box Score,0,18997,
Sun Mar 03 2013 01:00pm,Miami Heat,99,New York Knicks,93,Box Score,0,19033,
Sun Mar 03 2013 06:00pm,Memphis Grizzlies,108,Orlando Magic,82,Box Score,0,16020,
Sun Mar 03 2013 03:00pm,Charlotte Bobcats,83,Sacramento Kings,119,Box Score,0,14555,
