Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Sat Dec 01 2012 07:00pm,Philadelphia 76ers,88,Chicago Bulls,93,Box Score,0,21607,
Sat Dec 01 2012 07:30pm,Portland Trail Blazers,118,Cleveland Cavaliers,117,Box Score,2,16624,
Sat Dec 01 2012 08:00pm,Detroit Pistons,77,Dallas Mavericks,92,Box Score,0,20285,
Sat Dec 01 2012 07:30pm,Indiana Pacers,92,Golden State Warriors,103,Box Score,0,18623,
Sat Dec 01 2012 07:00pm,Utah Jazz,116,Houston Rockets,124,Box Score,0,14432,
Sat Dec 01 2012 07:30pm,Sacramento Kings,81,Los Angeles Clippers,116,Box Score,0,19060,
Sat Dec 01 2012 07:30pm,Brooklyn Nets,89,Miami Heat,102,Box Score,0,19961,
Sat Dec 01 2012 07:30pm,Boston Celtics,88,Milwaukee Bucks,91,Box Score,0,16581,
Sat Dec 01 2012 07:00pm,Oklahoma City Thunder,100,New Orleans Hornets,79,Box Score,0,14547,
Sat Dec 01 2012 07:30pm,Memphis Grizzlies,95,San Antonio Spurs,99,Box Score,1,18581,
Sun Dec 02 2012 06:30pm,Orlando Magic,113,Los Angeles Lakers,103,Box Score,0,18997,
Sun Dec 02 2012 12:00pm,Phoenix Suns,99,New York Knicks,106,Box Score,0,19033,
Mon Dec 03 2012 07:00pm,Portland Trail Blazers,118,Charlotte Bobcats,112,Box Score,1,12640,
Mon Dec 03 2012 07:00pm,Toronto Raptors,110,Denver Nuggets,113,Box Score,0,15221,
Mon Dec 03 2012 07:30pm,Cleveland Cavaliers,79,Detroit Pistons,89,Box Score,0,11352,
Mon Dec 03 2012 07:30pm,Orlando Magic,102,Golden State Warriors,94,Box Score,0,18117,
Mon Dec 03 2012 07:00pm,Milwaukee Bucks,81,New Orleans Hornets,102,Box Score,0,12321,
Mon Dec 03 2012 07:00pm,Los Angeles Clippers,105,Utah Jazz,104,Box Score,0,19067,
Tue Dec 04 2012 07:30pm,Oklahoma City Thunder,117,Brooklyn Nets,111,Box Score,0,17732,
Tue Dec 04 2012 07:00pm,Indiana Pacers,80,Chicago Bulls,76,Box Score,0,21152,
Tue Dec 04 2012 07:00pm,Los Angeles Lakers,105,Houston Rockets,107,Box Score,0,18052,
Tue Dec 04 2012 07:00pm,Phoenix Suns,98,Memphis Grizzlies,108,Box Score,1,14481,
Tue Dec 04 2012 07:00pm,Minnesota Timberwolves,105,Philadelphia 76ers,88,Box Score,0,13986,
Tue Dec 04 2012 07:00pm,Miami Heat,101,Washington Wizards,105,Box Score,0,17761,
Wed Dec 05 2012 08:00pm,Denver Nuggets,104,Atlanta Hawks,108,Box Score,0,14101,
Wed Dec 05 2012 07:30pm,Minnesota Timberwolves,94,Boston Celtics,104,Box Score,0,18624,
Wed Dec 05 2012 07:00pm,New York Knicks,100,Charlotte Bobcats,98,Box Score,0,18097,
Wed Dec 05 2012 08:00pm,Chicago Bulls,95,Cleveland Cavaliers,85,Box Score,0,17893,
Wed Dec 05 2012 07:30pm,Golden State Warriors,104,Detroit Pistons,97,Box Score,0,11128,
Wed Dec 05 2012 07:00pm,Portland Trail Blazers,92,Indiana Pacers,99,Box Score,0,11569,
Wed Dec 05 2012 07:30pm,Dallas Mavericks,90,Los Angeles Clippers,112,Box Score,0,19060,
Wed Dec 05 2012 07:00pm,Los Angeles Lakers,103,New Orleans Hornets,87,Box Score,0,18449,
Wed Dec 05 2012 07:00pm,Toronto Raptors,100,Sacramento Kings,107,Box Score,0,12476,
Wed Dec 05 2012 07:30pm,Milwaukee Bucks,99,San Antonio Spurs,110,Box Score,0,18349,
