Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Fri Feb 01 2013 07:30pm,Orlando Magic,84,Boston Celtics,97,Box Score,0,18624,
Fri Feb 01 2013 07:30pm,Chicago Bulls,89,Brooklyn Nets,93,Box Score,0,17732,
Fri Feb 01 2013 07:00pm,New Orleans Hornets,98,Denver Nuggets,113,Box Score,0,17221,
Fri Feb 01 2013 07:30pm,Cleveland Cavaliers,99,Detroit Pistons,117,Box Score,0,15693,
Fri Feb 01 2013 07:00pm,Miami Heat,89,Indiana Pacers,102,Box Score,0,18165,
Fri Feb 01 2013 07:00pm,Washington Wizards,76,Memphis Grizzlies,85,Box Score,0,15017,
Fri Feb 01 2013 08:30pm,Los Angeles Lakers,111,Minnesota Timberwolves,100,Box Score,0,18547,
Fri Feb 01 2013 07:30pm,Milwaukee Bucks,86,New York Knicks,96,Box Score,0,19033,
Fri Feb 01 2013 07:30pm,Sacramento Kings,80,Philadelphia 76ers,89,Box Score,0,17927,
Fri Feb 01 2013 07:00pm,Dallas Mavericks,109,Phoenix Suns,99,Box Score,0,16304,
Fri Feb 01 2013 07:00pm,Los Angeles Clippers,73,Toronto Raptors,98,Box Score,0,19800,
Fri Feb 01 2013 07:00pm,Portland Trail Blazers,77,Utah Jazz,86,Box Score,0,19512,
Sat Feb 02 2013 07:00pm,Chicago Bulls,93,Atlanta Hawks,76,Box Score,0,17898,
Sat Feb 02 2013 07:30pm,Oklahoma City Thunder,110,Cleveland Cavaliers,115,Box Score,0,20562,
Sat Feb 02 2013 07:30pm,Phoenix Suns,93,Golden State Warriors,113,Box Score,0,19596,
Sat Feb 02 2013 07:00pm,Charlotte Bobcats,95,Houston Rockets,109,Box Score,0,15494,
Sat Feb 02 2013 07:30pm,Orlando Magic,98,Milwaukee Bucks,107,Box Score,0,14321,
Sat Feb 02 2013 07:00pm,New Orleans Hornets,86,Minnesota Timberwolves,115,Box Score,0,16289,
Sat Feb 02 2013 07:30pm,Sacramento Kings,81,New York Knicks,120,Box Score,0,19033,
Sat Feb 02 2013 07:00pm,Utah Jazz,99,Portland Trail Blazers,105,Box Score,0,20376,
Sat Feb 02 2013 07:30pm,Washington Wizards,86,San Antonio Spurs,96,Box Score,0,18581,
Sun Feb 03 2013 01:00pm,Los Angeles Clippers,104,Boston Celtics,106,Box Score,0,18624,
Sun Feb 03 2013 01:00pm,Los Angeles Lakers,98,Detroit Pistons,97,Box Score,0,18157,
Sun Feb 03 2013 02:00pm,Miami Heat,100,Toronto Raptors,85,Box Score,0,19800,
Mon Feb 04 2013 07:00pm,Chicago Bulls,101,Indiana Pacers,111,Box Score,0,18165,
Mon Feb 04 2013 07:30pm,Charlotte Bobcats,94,Miami Heat,99,Box Score,0,19600,
Mon Feb 04 2013 07:00pm,Portland Trail Blazers,100,Minnesota Timberwolves,98,Box Score,0,13446,
Mon Feb 04 2013 07:30pm,Detroit Pistons,85,New York Knicks,99,Box Score,0,19033,
Mon Feb 04 2013 07:00pm,Dallas Mavericks,91,Oklahoma City Thunder,112,Box Score,0,18203,
Mon Feb 04 2013 07:00pm,Orlando Magic,61,Philadelphia 76ers,78,Box Score,0,14630,
Mon Feb 04 2013 07:00pm,Sacramento Kings,91,Utah Jazz,98,Box Score,1,17742,
Mon Feb 04 2013 07:00pm,Los Angeles Clippers,90,Washington Wizards,98,Box Score,0,16246,
Tue Feb 05 2013 07:30pm,Los Angeles Lakers,92,Brooklyn Nets,83,Box Score,0,17732,
Tue Feb 05 2013 07:00pm,Milwaukee Bucks,104,Denver Nuggets,112,Box Score,0,15272,
Tue Feb 05 2013 07:00pm,Golden State Warriors,109,Houston Rockets,140,Box Score,0,15453,
Tue Feb 05 2013 07:00pm,Atlanta Hawks,103,Indiana Pacers,114,Box Score,0,12578,
Tue Feb 05 2013 07:00pm,Phoenix Suns,96,Memphis Grizzlies,90,Box Score,0,14933,
Wed Feb 06 2013 07:30pm,Memphis Grizzlies,92,Atlanta Hawks,103,Box Score,0,13198,
Wed Feb 06 2013 07:00pm,Charlotte Bobcats,95,Cleveland Cavaliers,122,Box Score,0,13264,
Wed Feb 06 2013 07:30pm,Portland Trail Blazers,99,Dallas Mavericks,105,Box Score,0,19746,
Wed Feb 06 2013 07:30pm,Brooklyn Nets,93,Detroit Pistons,90,Box Score,0,12576,
Wed Feb 06 2013 07:30pm,Houston Rockets,108,Miami Heat,114,Box Score,0,19693,
Wed Feb 06 2013 08:00pm,San Antonio Spurs,104,Minnesota Timberwolves,94,Box Score,0,15224,
Wed Feb 06 2013 07:00pm,Phoenix Suns,84,New Orleans Hornets,93,Box Score,0,12148,
Wed Feb 06 2013 07:00pm,Golden State Warriors,98,Oklahoma City Thunder,119,Box Score,0,18203,
Wed Feb 06 2013 07:00pm,Los Angeles Clippers,86,Orlando Magic,76,Box Score,0,17995,
Wed Feb 06 2013 07:00pm,Indiana Pacers,88,Philadelphia 76ers,69,Box Score,0,15299,
Wed Feb 06 2013 07:00pm,Boston Celtics,99,Toronto Raptors,95,Box Score,0,17163,
Wed Feb 06 2013 07:00pm,Milwaukee Bucks,86,Utah Jazz,100,Box Score,0,18571,
Wed Feb 06 2013 07:00pm,New York Knicks,96,Washington Wizards,106,Box Score,0,18263,
Thu Feb 07 2013 08:00pm,Los Angeles Lakers,95,Boston Celtics,116,Box Score,0,18624,
Thu Feb 07 2013 08:30pm,Chicago Bulls,96,Denver Nuggets,128,Box Score,0,19325,
Fri Feb 08 2013 07:30pm,New Orleans Hornets,111,Atlanta Hawks,100,Box Score,0,14022,
Fri Feb 08 2013 07:00pm,Los Angeles Lakers,100,Charlotte Bobcats,93,Box Score,0,19624,
Fri Feb 08 2013 07:30pm,Orlando Magic,108,Cleveland Cavaliers,119,Box Score,0,14073,
Fri Feb 08 2013 07:30pm,San Antonio Spurs,109,Detroit Pistons,119,Box Score,0,16267,
Fri Feb 08 2013 07:00pm,Portland Trail Blazers,103,Houston Rockets,118,Box Score,0,15655,
Fri Feb 08 2013 07:00pm,Toronto Raptors,100,Indiana Pacers,98,Box Score,1,16253,
Fri Feb 08 2013 07:00pm,Golden State Warriors,93,Memphis Grizzlies,99,Box Score,0,16701,
Fri Feb 08 2013 08:00pm,Los Angeles Clippers,89,Miami Heat,111,Box Score,0,19902,
Fri Feb 08 2013 07:00pm,New York Knicks,100,Minnesota Timberwolves,94,Box Score,0,16542,
Fri Feb 08 2013 07:00pm,Phoenix Suns,96,Oklahoma City Thunder,127,Box Score,0,18203,
Fri Feb 08 2013 08:30pm,Chicago Bulls,93,Utah Jazz,89,Box Score,0,19911,
Fri Feb 08 2013 07:00pm,Brooklyn Nets,74,Washington Wizards,89,Box Score,0,19614,
Sat Feb 09 2013 07:30pm,Denver Nuggets,111,Cleveland Cavaliers,103,Box Score,0,20562,
Sat Feb 09 2013 07:30pm,Golden State Warriors,91,Dallas Mavericks,116,Box Score,0,20355,
Sat Feb 09 2013 07:30pm,Detroit Pistons,105,Milwaukee Bucks,100,Box Score,0,15511,
Sat Feb 09 2013 08:00pm,Charlotte Bobcats,76,Philadelphia 76ers,87,Box Score,0,15048,
Sat Feb 09 2013 07:00pm,Utah Jazz,109,Sacramento Kings,120,Box Score,0,16193,
Sun Feb 10 2013 06:00pm,Denver Nuggets,114,Boston Celtics,118,Box Score,3,18624,
Sun Feb 10 2013 08:00pm,San Antonio Spurs,111,Brooklyn Nets,86,Box Score,0,17014,
Sun Feb 10 2013 05:00pm,Minnesota Timberwolves,88,Memphis Grizzlies,105,Box Score,0,16023,
Sun Feb 10 2013 03:30pm,Los Angeles Lakers,97,Miami Heat,107,Box Score,0,20300,
Sun Feb 10 2013 01:00pm,Los Angeles Clippers,102,New York Knicks,88,Box Score,0,19033,
Sun Feb 10 2013 06:00pm,Portland Trail Blazers,104,Orlando Magic,110,Box Score,0,17966,
Sun Feb 10 2013 06:00pm,Oklahoma City Thunder,97,Phoenix Suns,69,Box Score,0,16773,
Sun Feb 10 2013 06:00pm,Houston Rockets,111,Sacramento Kings,117,Box Score,0,15526,
Sun Feb 10 2013 06:00pm,New Orleans Hornets,89,Toronto Raptors,102,Box Score,0,17177,
Mon Feb 11 2013 07:00pm,Boston Celtics,91,Charlotte Bobcats,94,Box Score,0,15709,
Mon Feb 11 2013 07:00pm,San Antonio Spurs,103,Chicago Bulls,89,Box Score,0,21955,
Mon Feb 11 2013 07:00pm,Minnesota Timberwolves,100,Cleveland Cavaliers,92,Box Score,0,11556,
Mon Feb 11 2013 07:30pm,Atlanta Hawks,105,Dallas Mavericks,101,Box Score,0,19654,
Mon Feb 11 2013 07:30pm,New Orleans Hornets,105,Detroit Pistons,86,Box Score,0,10177,
Mon Feb 11 2013 07:00pm,Brooklyn Nets,89,Indiana Pacers,84,Box Score,1,11672,
Mon Feb 11 2013 07:00pm,Washington Wizards,102,Milwaukee Bucks,90,Box Score,0,13842,
Mon Feb 11 2013 07:00pm,Los Angeles Clippers,107,Philadelphia 76ers,90,Box Score,0,17550,
Tue Feb 12 2013 07:30pm,Houston Rockets,116,Golden State Warriors,107,Box Score,0,19596,
Tue Feb 12 2013 07:30pm,Phoenix Suns,85,Los Angeles Lakers,91,Box Score,0,18997,
Tue Feb 12 2013 07:00pm,Sacramento Kings,101,Memphis Grizzlies,108,Box Score,0,14722,
Tue Feb 12 2013 07:30pm,Portland Trail Blazers,104,Miami Heat,117,Box Score,0,20032,
Tue Feb 12 2013 07:00pm,Denver Nuggets,108,Toronto Raptors,109,Box Score,0,16738,
Tue Feb 12 2013 07:00pm,Oklahoma City Thunder,94,Utah Jazz,109,Box Score,0,18552,
Wed Feb 13 2013 07:30pm,Chicago Bulls,69,Boston Celtics,71,Box Score,0,18624,
Wed Feb 13 2013 07:30pm,Denver Nuggets,108,Brooklyn Nets,119,Box Score,0,17251,
Wed Feb 13 2013 07:00pm,San Antonio Spurs,96,Cleveland Cavaliers,95,Box Score,0,12162,
Wed Feb 13 2013 07:30pm,Sacramento Kings,100,Dallas Mavericks,123,Box Score,0,19892,
Wed Feb 13 2013 07:30pm,Washington Wizards,85,Detroit Pistons,96,Box Score,0,11095,
Wed Feb 13 2013 07:00pm,Charlotte Bobcats,77,Indiana Pacers,101,Box Score,0,11707,
Wed Feb 13 2013 07:30pm,Houston Rockets,96,Los Angeles Clippers,106,Box Score,0,19251,
Wed Feb 13 2013 07:00pm,Philadelphia 76ers,92,Milwaukee Bucks,94,Box Score,0,15114,
Wed Feb 13 2013 07:00pm,Utah Jazz,97,Minnesota Timberwolves,93,Box Score,0,13117,
Wed Feb 13 2013 07:00pm,Portland Trail Blazers,63,New Orleans Hornets,99,Box Score,0,11656,
Wed Feb 13 2013 07:30pm,Toronto Raptors,92,New York Knicks,88,Box Score,0,19033,
Wed Feb 13 2013 07:00pm,Atlanta Hawks,108,Orlando Magic,76,Box Score,0,17649,
Thu Feb 14 2013 07:30pm,Los Angeles Clippers,125,Los Angeles Lakers,101,Box Score,0,18997,
Thu Feb 14 2013 07:00pm,Miami Heat,110,Oklahoma City Thunder,100,Box Score,0,18203,
Tue Feb 19 2013 07:30pm,Milwaukee Bucks,111,Brooklyn Nets,113,Box Score,1,17334,
Tue Feb 19 2013 07:00pm,Boston Celtics,90,Denver Nuggets,97,Box Score,0,19155,
Tue Feb 19 2013 07:30pm,Memphis Grizzlies,105,Detroit Pistons,91,Box Score,0,13481,
Tue Feb 19 2013 07:00pm,Chicago Bulls,96,New Orleans Hornets,87,Box Score,0,13612,
Tue Feb 19 2013 07:00pm,Charlotte Bobcats,105,Orlando Magic,92,Box Score,0,17037,
Tue Feb 19 2013 07:00pm,Phoenix Suns,102,Portland Trail Blazers,98,Box Score,0,20499,
Tue Feb 19 2013 07:00pm,San Antonio Spurs,108,Sacramento Kings,102,Box Score,0,14940,
Tue Feb 19 2013 07:00pm,Golden State Warriors,101,Utah Jazz,115,Box Score,0,18231,
Tue Feb 19 2013 07:00pm,Toronto Raptors,96,Washington Wizards,88,Box Score,0,13923,
Wed Feb 20 2013 08:00pm,Miami Heat,103,Atlanta Hawks,90,Box Score,0,18238,
Wed Feb 20 2013 07:00pm,Detroit Pistons,105,Charlotte Bobcats,99,Box Score,0,13112,
Wed Feb 20 2013 08:00pm,New Orleans Hornets,100,Cleveland Cavaliers,105,Box Score,0,16103,
Wed Feb 20 2013 07:30pm,Orlando Magic,96,Dallas Mavericks,111,Box Score,0,19965,
