Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Fri Dec 01 2006 07:30pm,Cleveland Cavaliers,106,Atlanta Hawks,95,Box Score,0,19650,
Fri Dec 01 2006 07:30pm,Sacramento Kings,90,Dallas Mavericks,109,Box Score,0,20277,
Fri Dec 01 2006 08:00pm,New York Knicks,100,Detroit Pistons,108,Box Score,0,22076,
Fri Dec 01 2006 07:00pm,Denver Nuggets,106,Minnesota Timberwolves,92,Box Score,0,14768,
Fri Dec 01 2006 07:00pm,Chicago Bulls,111,New Orleans/Oklahoma City Hornets,108,Box Score,0,19164,
Fri Dec 01 2006 07:00pm,Milwaukee Bucks,116,Phoenix Suns,122,Box Score,0,18422,
Fri Dec 01 2006 07:00pm,Orlando Magic,91,Portland Trail Blazers,89,Box Score,0,13519,
Fri Dec 01 2006 07:30pm,Indiana Pacers,103,Seattle SuperSonics,105,Box Score,0,14413,
Fri Dec 01 2006 07:00pm,Boston Celtics,102,Toronto Raptors,106,Box Score,0,16562,
Fri Dec 01 2006 07:00pm,Charlotte Bobcats,109,Washington Wizards,121,Box Score,0,18853,
Sat Dec 02 2006 07:30pm,Washington Wizards,94,Chicago Bulls,112,Box Score,0,22180,
Sat Dec 02 2006 07:00pm,Indiana Pacers,101,Denver Nuggets,121,Box Score,0,19155,
Sat Dec 02 2006 07:30pm,Milwaukee Bucks,115,Golden State Warriors,110,Box Score,0,18086,
Sat Dec 02 2006 07:30pm,Cleveland Cavaliers,63,Houston Rockets,81,Box Score,0,18260,
Sat Dec 02 2006 07:30pm,Los Angeles Lakers,97,Los Angeles Clippers,88,Box Score,0,20550,
Sat Dec 02 2006 07:00pm,Miami Heat,98,Memphis Grizzlies,97,Box Score,0,18119,
Sat Dec 02 2006 07:30pm,Philadelphia 76ers,107,New Jersey Nets,112,Box Score,0,18885,
Sat Dec 02 2006 08:00pm,Toronto Raptors,103,New York Knicks,100,Box Score,0,17525,
Sat Dec 02 2006 07:00pm,Sacramento Kings,98,San Antonio Spurs,100,Box Score,0,18797,
Sat Dec 02 2006 07:00pm,Seattle SuperSonics,107,Utah Jazz,109,Box Score,0,19790,
Sun Dec 03 2006 06:00pm,Detroit Pistons,89,Charlotte Bobcats,97,Box Score,0,13272,
Sun Dec 03 2006 06:30pm,Orlando Magic,91,Los Angeles Clippers,116,Box Score,0,17117,
Sun Dec 03 2006 06:00pm,Minnesota Timberwolves,95,Philadelphia 76ers,84,Box Score,0,13039,
Sun Dec 03 2006 06:00pm,Atlanta Hawks,107,Portland Trail Blazers,96,Box Score,0,12650,
Mon Dec 04 2006 07:30pm,Boston Celtics,82,Chicago Bulls,100,Box Score,0,21794,
Mon Dec 04 2006 07:30pm,Indiana Pacers,87,Los Angeles Lakers,101,Box Score,0,18997,
Mon Dec 04 2006 07:30pm,Memphis Grizzlies,90,New York Knicks,98,Box Score,0,15233,
Mon Dec 04 2006 07:00pm,Orlando Magic,92,Sacramento Kings,89,Box Score,0,17317,
Mon Dec 04 2006 07:00pm,Golden State Warriors,89,San Antonio Spurs,129,Box Score,0,18797,
Mon Dec 04 2006 07:00pm,Milwaukee Bucks,88,Utah Jazz,101,Box Score,0,18536,
Mon Dec 04 2006 07:00pm,Dallas Mavericks,97,Washington Wizards,106,Box Score,0,14891,
Tue Dec 05 2006 07:30pm,Portland Trail Blazers,88,Detroit Pistons,85,Box Score,0,22076,
Tue Dec 05 2006 07:30pm,Golden State Warriors,90,Houston Rockets,118,Box Score,0,14109,
Tue Dec 05 2006 07:30pm,Miami Heat,97,Los Angeles Clippers,101,Box Score,0,19060,
Tue Dec 05 2006 07:30pm,Dallas Mavericks,92,New Jersey Nets,75,Box Score,0,16794,
Tue Dec 05 2006 07:00pm,Sacramento Kings,102,Phoenix Suns,127,Box Score,0,18422,
Tue Dec 05 2006 07:00pm,Atlanta Hawks,87,Seattle SuperSonics,102,Box Score,0,14391,
Wed Dec 06 2006 07:30pm,Memphis Grizzlies,98,Boston Celtics,96,Box Score,0,15649,
Wed Dec 06 2006 07:00pm,San Antonio Spurs,96,Charlotte Bobcats,76,Box Score,0,14066,
Wed Dec 06 2006 08:00pm,Philadelphia 76ers,94,Chicago Bulls,121,Box Score,0,21908,
Wed Dec 06 2006 07:00pm,Toronto Raptors,91,Cleveland Cavaliers,95,Box Score,0,20119,
Wed Dec 06 2006 07:00pm,Atlanta Hawks,98,Denver Nuggets,96,Box Score,0,13126,
Wed Dec 06 2006 07:00pm,Orlando Magic,80,Indiana Pacers,94,Box Score,0,15015,
Wed Dec 06 2006 07:30pm,New Orleans/Oklahoma City Hornets,105,Los Angeles Lakers,89,Box Score,0,18535,
Wed Dec 06 2006 07:00pm,Portland Trail Blazers,94,Milwaukee Bucks,102,Box Score,1,13687,
Wed Dec 06 2006 07:00pm,Houston Rockets,84,Minnesota Timberwolves,90,Box Score,0,15017,
Wed Dec 06 2006 07:30pm,Washington Wizards,113,New York Knicks,102,Box Score,0,16272,
Thu Dec 07 2006 07:00pm,Detroit Pistons,92,Dallas Mavericks,82,Box Score,0,20152,
Thu Dec 07 2006 07:30pm,Phoenix Suns,161,New Jersey Nets,157,Box Score,2,16966,
Thu Dec 07 2006 07:30pm,Miami Heat,93,Sacramento Kings,91,Box Score,1,17317,
Fri Dec 08 2006 07:30pm,Phoenix Suns,116,Boston Celtics,111,Box Score,0,18624,
Fri Dec 08 2006 07:00pm,Houston Rockets,92,Charlotte Bobcats,62,Box Score,0,14414,
Fri Dec 08 2006 07:30pm,Toronto Raptors,90,Chicago Bulls,93,Box Score,0,21797,
Fri Dec 08 2006 08:30pm,Miami Heat,107,Denver Nuggets,123,Box Score,0,19155,
Fri Dec 08 2006 07:00pm,Portland Trail Blazers,95,Indiana Pacers,108,Box Score,0,15197,
Fri Dec 08 2006 07:30pm,Atlanta Hawks,95,Los Angeles Lakers,106,Box Score,0,18997,
Fri Dec 08 2006 07:30pm,Memphis Grizzlies,94,Milwaukee Bucks,100,Box Score,0,14836,
Fri Dec 08 2006 07:00pm,Utah Jazz,103,Minnesota Timberwolves,110,Box Score,0,14227,
Fri Dec 08 2006 07:00pm,Detroit Pistons,87,Orlando Magic,83,Box Score,0,17451,
Fri Dec 08 2006 08:00pm,Washington Wizards,113,Philadelphia 76ers,98,Box Score,0,15080,
Fri Dec 08 2006 07:00pm,Los Angeles Clippers,82,San Antonio Spurs,111,Box Score,0,18797,
Fri Dec 08 2006 07:30pm,New Orleans/Oklahoma City Hornets,74,Seattle SuperSonics,94,Box Score,0,15913,
Sat Dec 09 2006 07:30pm,Minnesota Timberwolves,91,Chicago Bulls,81,Box Score,0,22011,
Sat Dec 09 2006 07:30pm,Indiana Pacers,75,Cleveland Cavaliers,107,Box Score,0,20562,
Sat Dec 09 2006 07:30pm,Denver Nuggets,90,Dallas Mavericks,105,Box Score,0,20343,
Sat Dec 09 2006 07:30pm,New Orleans/Oklahoma City Hornets,80,Golden State Warriors,101,Box Score,0,17105,
Sat Dec 09 2006 07:00pm,Los Angeles Clippers,89,Memphis Grizzlies,82,Box Score,0,14509,
Sat Dec 09 2006 07:30pm,Boston Celtics,92,New Jersey Nets,90,Box Score,0,17490,
Sat Dec 09 2006 07:30pm,Milwaukee Bucks,107,New York Knicks,115,Box Score,0,17979,
Sat Dec 09 2006 07:00pm,Philadelphia 76ers,84,Orlando Magic,86,Box Score,0,17451,
Sat Dec 09 2006 07:00pm,Houston Rockets,114,Washington Wizards,109,Box Score,0,20173,
Sun Dec 10 2006 06:00pm,Phoenix Suns,114,Charlotte Bobcats,84,Box Score,0,13571,
Sun Dec 10 2006 06:30pm,San Antonio Spurs,99,Los Angeles Lakers,106,Box Score,0,18997,
Sun Dec 10 2006 06:00pm,Atlanta Hawks,92,Sacramento Kings,117,Box Score,0,17317,
Sun Dec 10 2006 06:00pm,Golden State Warriors,115,Seattle SuperSonics,117,Box Score,0,16138,
Sun Dec 10 2006 01:00pm,Portland Trail Blazers,93,Toronto Raptors,83,Box Score,0,15542,
Mon Dec 11 2006 07:30pm,Indiana Pacers,91,Chicago Bulls,106,Box Score,0,21764,
Mon Dec 11 2006 07:30pm,San Antonio Spurs,103,Los Angeles Clippers,81,Box Score,0,18147,
Mon Dec 11 2006 07:30pm,Toronto Raptors,77,Miami Heat,99,Box Score,0,19600,
Mon Dec 11 2006 07:30pm,Memphis Grizzlies,92,New Jersey Nets,105,Box Score,0,12111,
Mon Dec 11 2006 07:00pm,Cleveland Cavaliers,89,New Orleans/Oklahoma City Hornets,95,Box Score,0,19164,
Mon Dec 11 2006 07:30pm,Boston Celtics,97,New York Knicks,90,Box Score,0,16621,
Mon Dec 11 2006 07:00pm,Phoenix Suns,103,Orlando Magic,89,Box Score,0,16533,
Mon Dec 11 2006 07:00pm,Portland Trail Blazers,81,Philadelphia 76ers,79,Box Score,0,11348,
Mon Dec 11 2006 07:00pm,Dallas Mavericks,79,Utah Jazz,101,Box Score,0,19911,
Tue Dec 12 2006 07:00pm,Denver Nuggets,100,Atlanta Hawks,87,Box Score,0,14831,
Tue Dec 12 2006 07:30pm,Sacramento Kings,113,Golden State Warriors,126,Box Score,0,17574,
Tue Dec 12 2006 07:30pm,Los Angeles Lakers,102,Houston Rockets,94,Box Score,0,18392,
Tue Dec 12 2006 07:00pm,Seattle SuperSonics,93,Milwaukee Bucks,94,Box Score,0,13374,
