Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Wed Nov 01 2006 07:30pm,New Orleans/Oklahoma City Hornets,91,Boston Celtics,87,Box Score,0,18624,
Wed Nov 01 2006 07:00pm,Indiana Pacers,106,Charlotte Bobcats,99,Box Score,0,18518,
Wed Nov 01 2006 08:00pm,Washington Wizards,94,Cleveland Cavaliers,97,Box Score,0,20562,
Wed Nov 01 2006 08:00pm,Milwaukee Bucks,105,Detroit Pistons,97,Box Score,0,22076,
Wed Nov 01 2006 07:30pm,Los Angeles Lakers,110,Golden State Warriors,98,Box Score,0,19596,
Wed Nov 01 2006 07:00pm,New York Knicks,118,Memphis Grizzlies,117,Box Score,3,17113,
Wed Nov 01 2006 07:00pm,Sacramento Kings,83,Minnesota Timberwolves,92,Box Score,0,19356,
Wed Nov 01 2006 07:30pm,Toronto Raptors,92,New Jersey Nets,102,Box Score,0,18646,
Wed Nov 01 2006 07:00pm,Chicago Bulls,94,Orlando Magic,109,Box Score,0,17451,
Wed Nov 01 2006 07:00pm,Atlanta Hawks,75,Philadelphia 76ers,88,Box Score,0,17119,
Wed Nov 01 2006 08:30pm,Los Angeles Clippers,104,Phoenix Suns,112,Box Score,0,18422,
Wed Nov 01 2006 07:00pm,Portland Trail Blazers,110,Seattle SuperSonics,106,Box Score,0,17072,
Wed Nov 01 2006 07:00pm,Houston Rockets,97,Utah Jazz,107,Box Score,0,18133,
Thu Nov 02 2006 07:00pm,San Antonio Spurs,97,Dallas Mavericks,91,Box Score,0,20416,
Thu Nov 02 2006 07:30pm,Denver Nuggets,95,Los Angeles Clippers,96,Box Score,0,18050,
Fri Nov 03 2006 07:30pm,New York Knicks,92,Atlanta Hawks,102,Box Score,0,19604,
Fri Nov 03 2006 07:30pm,Detroit Pistons,101,Boston Celtics,88,Box Score,0,18624,
Fri Nov 03 2006 07:30pm,Sacramento Kings,89,Chicago Bulls,88,Box Score,0,22454,
Fri Nov 03 2006 07:00pm,Minnesota Timberwolves,112,Denver Nuggets,109,Box Score,0,19234,
Fri Nov 03 2006 07:30pm,Portland Trail Blazers,89,Golden State Warriors,102,Box Score,0,17204,
Fri Nov 03 2006 07:00pm,New Orleans/Oklahoma City Hornets,100,Indiana Pacers,91,Box Score,0,18165,
Fri Nov 03 2006 07:30pm,Seattle SuperSonics,112,Los Angeles Lakers,118,Box Score,0,18997,
Fri Nov 03 2006 07:00pm,Charlotte Bobcats,83,Memphis Grizzlies,96,Box Score,0,13787,
Fri Nov 03 2006 07:30pm,New Jersey Nets,85,Miami Heat,91,Box Score,0,19600,
Fri Nov 03 2006 07:00pm,Philadelphia 76ers,105,Orlando Magic,103,Box Score,0,17451,
Fri Nov 03 2006 07:00pm,Utah Jazz,108,Phoenix Suns,104,Box Score,0,18422,
Fri Nov 03 2006 07:00pm,Cleveland Cavaliers,88,San Antonio Spurs,81,Box Score,0,18797,
Fri Nov 03 2006 07:00pm,Milwaukee Bucks,92,Toronto Raptors,109,Box Score,0,19832,
Sat Nov 04 2006 07:00pm,Cleveland Cavaliers,88,Charlotte Bobcats,92,Box Score,0,19147,
Sat Nov 04 2006 07:30pm,Memphis Grizzlies,86,Detroit Pistons,95,Box Score,0,22076,
Sat Nov 04 2006 07:30pm,Dallas Mavericks,76,Houston Rockets,107,Box Score,0,18245,
Sat Nov 04 2006 07:30pm,Phoenix Suns,108,Los Angeles Clippers,114,Box Score,0,18643,
Sat Nov 04 2006 07:30pm,Sacramento Kings,91,Milwaukee Bucks,104,Box Score,0,18717,
Sat Nov 04 2006 07:30pm,Indiana Pacers,109,New York Knicks,95,Box Score,0,19763,
Sat Nov 04 2006 07:00pm,Minnesota Timberwolves,86,Portland Trail Blazers,88,Box Score,0,20113,
Sat Nov 04 2006 07:00pm,Golden State Warriors,82,Utah Jazz,106,Box Score,0,18641,
Sat Nov 04 2006 07:00pm,Boston Celtics,117,Washington Wizards,124,Box Score,0,20173,
Sun Nov 05 2006 02:00pm,Orlando Magic,82,Atlanta Hawks,95,Box Score,0,14896,
Sun Nov 05 2006 06:00pm,Houston Rockets,90,New Orleans/Oklahoma City Hornets,96,Box Score,0,18202,at New Orleans LA
Sun Nov 05 2006 02:00pm,Miami Heat,98,Philadelphia 76ers,107,Box Score,0,16644,
Sun Nov 05 2006 06:00pm,Los Angeles Lakers,101,Seattle SuperSonics,117,Box Score,0,17072,
Sun Nov 05 2006 01:00pm,San Antonio Spurs,103,Toronto Raptors,94,Box Score,0,18098,
Mon Nov 06 2006 07:30pm,Milwaukee Bucks,85,Chicago Bulls,110,Box Score,0,21715,
Mon Nov 06 2006 07:30pm,Golden State Warriors,107,Dallas Mavericks,104,Box Score,0,20093,
Mon Nov 06 2006 07:30pm,Portland Trail Blazers,89,Los Angeles Clippers,102,Box Score,0,16153,
Mon Nov 06 2006 07:30pm,San Antonio Spurs,105,New York Knicks,93,Box Score,0,18333,
Mon Nov 06 2006 07:00pm,Washington Wizards,103,Orlando Magic,106,Box Score,0,15618,
Mon Nov 06 2006 07:00pm,Minnesota Timberwolves,81,Sacramento Kings,93,Box Score,0,17317,
Mon Nov 06 2006 07:00pm,Detroit Pistons,101,Utah Jazz,103,Box Score,0,18600,
Tue Nov 07 2006 07:00pm,Atlanta Hawks,104,Cleveland Cavaliers,95,Box Score,1,20562,
Tue Nov 07 2006 07:00pm,Philadelphia 76ers,86,Indiana Pacers,97,Box Score,0,15811,
Tue Nov 07 2006 07:30pm,Minnesota Timberwolves,88,Los Angeles Lakers,95,Box Score,0,18997,
Tue Nov 07 2006 07:00pm,Houston Rockets,86,Memphis Grizzlies,80,Box Score,0,14173,
Tue Nov 07 2006 07:30pm,Seattle SuperSonics,87,Miami Heat,90,Box Score,0,19600,
