Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Tue May 01 2007 08:30pm,Golden State Warriors,112,Dallas Mavericks,118,Box Score,0,21041,
Tue May 01 2007 07:00pm,New Jersey Nets,96,Toronto Raptors,98,Box Score,0,20511,
Wed May 02 2007 07:30pm,Los Angeles Lakers,110,Phoenix Suns,119,Box Score,0,18422,
Wed May 02 2007 07:00pm,Denver Nuggets,78,San Antonio Spurs,93,Box Score,0,18797,
Thu May 03 2007 07:30pm,Dallas Mavericks,86,Golden State Warriors,111,Box Score,0,20677,
Thu May 03 2007 06:00pm,Houston Rockets,82,Utah Jazz,94,Box Score,0,19911,
Fri May 04 2007 08:00pm,Toronto Raptors,97,New Jersey Nets,98,Box Score,0,17242,
Sat May 05 2007 07:00pm,Chicago Bulls,69,Detroit Pistons,95,Box Score,0,22076,
Sat May 05 2007 08:30pm,Utah Jazz,103,Houston Rockets,99,Box Score,0,18307,
Sun May 06 2007 01:00pm,New Jersey Nets,77,Cleveland Cavaliers,81,Box Score,0,20562,
Sun May 06 2007 12:30pm,San Antonio Spurs,111,Phoenix Suns,106,Box Score,0,18422,
Mon May 07 2007 08:00pm,Chicago Bulls,87,Detroit Pistons,108,Box Score,0,22076,
Mon May 07 2007 08:30pm,Golden State Warriors,112,Utah Jazz,116,Box Score,0,19911,
Tue May 08 2007 08:00pm,New Jersey Nets,92,Cleveland Cavaliers,102,Box Score,0,20562,
Tue May 08 2007 07:30pm,San Antonio Spurs,81,Phoenix Suns,101,Box Score,0,18422,
Wed May 09 2007 07:00pm,Golden State Warriors,117,Utah Jazz,127,Box Score,1,19911,
Thu May 10 2007 08:00pm,Detroit Pistons,81,Chicago Bulls,74,Box Score,0,23462,
Fri May 11 2007 06:00pm,Utah Jazz,105,Golden State Warriors,125,Box Score,0,20655,
Sat May 12 2007 05:00pm,Cleveland Cavaliers,85,New Jersey Nets,96,Box Score,0,20032,
Sat May 12 2007 07:00pm,Phoenix Suns,101,San Antonio Spurs,108,Box Score,0,18797,
Sun May 13 2007 02:30pm,Detroit Pistons,87,Chicago Bulls,102,Box Score,0,23099,
Sun May 13 2007 06:00pm,Utah Jazz,115,Golden State Warriors,101,Box Score,0,20679,
Mon May 14 2007 07:00pm,Cleveland Cavaliers,87,New Jersey Nets,85,Box Score,0,20032,
Mon May 14 2007 08:30pm,Phoenix Suns,104,San Antonio Spurs,98,Box Score,0,18797,
Tue May 15 2007 08:00pm,Chicago Bulls,108,Detroit Pistons,92,Box Score,0,22076,
Tue May 15 2007 08:30pm,Golden State Warriors,87,Utah Jazz,100,Box Score,0,19911,
Wed May 16 2007 08:00pm,New Jersey Nets,83,Cleveland Cavaliers,72,Box Score,0,20562,
Wed May 16 2007 07:30pm,San Antonio Spurs,88,Phoenix Suns,85,Box Score,0,18422,
Thu May 17 2007 07:00pm,Detroit Pistons,95,Chicago Bulls,85,Box Score,0,23030,
Fri May 18 2007 07:00pm,Cleveland Cavaliers,88,New Jersey Nets,72,Box Score,0,20032,
Fri May 18 2007 09:30pm,Phoenix Suns,106,San Antonio Spurs,114,Box Score,0,18797,
Sun May 20 2007 02:30pm,Utah Jazz,100,San Antonio Spurs,108,Box Score,0,18300,
Mon May 21 2007 08:00pm,Cleveland Cavaliers,76,Detroit Pistons,79,Box Score,0,22076,
Tue May 22 2007 08:00pm,Utah Jazz,96,San Antonio Spurs,105,Box Score,0,18797,
Thu May 24 2007 08:00pm,Cleveland Cavaliers,76,Detroit Pistons,79,Box Score,0,22076,
Sat May 26 2007 06:30pm,San Antonio Spurs,83,Utah Jazz,109,Box Score,0,19911,
Sun May 27 2007 08:30pm,Detroit Pistons,82,Cleveland Cavaliers,88,Box Score,0,20562,
Mon May 28 2007 07:00pm,San Antonio Spurs,91,Utah Jazz,79,Box Score,0,19911,
Tue May 29 2007 08:00pm,Detroit Pistons,87,Cleveland Cavaliers,91,Box Score,0,20562,
Wed May 30 2007 08:00pm,Utah Jazz,84,San Antonio Spurs,109,Box Score,0,18797,
Thu May 31 2007 08:00pm,Cleveland Cavaliers,109,Detroit Pistons,107,Box Score,2,22076,
