,Date,Time,Visitor,Vis_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
25,Fri Nov 2 2001,7:30 pm,Chicago Bulls,82,Boston Celtics,96,Box Score,,14361,
26,Fri Nov 2 2001,7:30 pm,New York Knicks,93,Charlotte Hornets,97,Box Score,,13588,
27,Fri Nov 2 2001,8:00 pm,New Jersey Nets,88,Detroit Pistons,102,Box Score,,22076,
28,Fri Nov 2 2001,7:00 pm,Orlando Magic,107,Indiana Pacers,117,Box Score,,18345,
29,Fri Nov 2 2001,10:30 pm,Phoenix Suns,94,Los Angeles Lakers,117,Box Score,,18997,
30,Fri Nov 2 2001,7:30 pm,Cleveland Cavaliers,90,Miami Heat,83,Box Score,,15208,
31,Fri Nov 2 2001,8:00 pm,Memphis Grizzlies,102,Minnesota Timberwolves,111,Box Score,,16922,
32,Fri Nov 2 2001,7:00 pm,Dallas Mavericks,92,Toronto Raptors,109,Box Score,,19800,
33,Sat Nov 3 2001,7:00 pm,Miami Heat,83,Atlanta Hawks,90,Box Score,,9472,
34,Sat Nov 3 2001,8:30 pm,New York Knicks,79,Chicago Bulls,84,Box Score,,18064,
35,Sat Nov 3 2001,8:30 pm,Orlando Magic,99,Cleveland Cavaliers,69,Box Score,,16930,
36,Sat Nov 3 2001,9:00 pm,Sacramento Kings,106,Denver Nuggets,94,Box Score,,15138,
37,Sat Nov 3 2001,8:30 pm,Minnesota Timberwolves,90,Houston Rockets,88,Box Score,,10724,
38,Sat Nov 3 2001,10:30 pm,Golden State Warriors,110,Los Angeles Clippers,108,Box Score,OT,19445,
39,Sat Nov 3 2001,8:30 pm,Boston Celtics,99,Milwaukee Bucks,105,Box Score,,18717,
40,Sat Nov 3 2001,8:00 pm,Charlotte Hornets,85,New Jersey Nets,95,Box Score,,6532,
41,Sat Nov 3 2001,10:00 pm,San Antonio Spurs,106,Portland Trail Blazers,90,Box Score,,19980,
42,Sat Nov 3 2001,9:00 pm,Utah Jazz,91,Seattle SuperSonics,74,Box Score,,15370,
43,Sat Nov 3 2001,6:30 pm,Philadelphia 76ers,76,Washington Wizards,90,Box Score,,20674,
44,Sun Nov 4 2001,7:00 pm,Washington Wizards,78,Detroit Pistons,100,Box Score,,22076,
45,Sun Nov 4 2001,9:00 pm,Portland Trail Blazers,86,Golden State Warriors,96,Box Score,,12724,
46,Sun Nov 4 2001,9:30 pm,Utah Jazz,96,Los Angeles Lakers,100,Box Score,,18997,
47,Sun Nov 4 2001,3:00 pm,Dallas Mavericks,94,Memphis Grizzlies,85,Box Score,,13177,
48,Sun Nov 4 2001,8:00 pm,Houston Rockets,103,Phoenix Suns,100,Box Score,,13562,
49,Sun Nov 4 2001,9:00 pm,San Antonio Spurs,83,Sacramento Kings,103,Box Score,,17317,
50,Sun Nov 4 2001,5:30 pm,Indiana Pacers,100,Toronto Raptors,113,Box Score,,18825,
51,Mon Nov 5 2001,10:30 pm,Atlanta Hawks,86,Los Angeles Clippers,109,Box Score,,13722,
52,Mon Nov 5 2001,7:30 pm,Seattle SuperSonics,123,Orlando Magic,119,Box Score,2OT,13723,
53,Tue Nov 6 2001,7:00 pm,Sacramento Kings,115,Cleveland Cavaliers,99,Box Score,,14584,
54,Tue Nov 6 2001,8:30 pm,Charlotte Hornets,92,Dallas Mavericks,110,Box Score,,16905,
55,Tue Nov 6 2001,8:30 pm,Denver Nuggets,93,Houston Rockets,99,Box Score,,9671,
56,Tue Nov 6 2001,7:30 pm,Seattle SuperSonics,85,Miami Heat,87,Box Score,OT,16500,
57,Tue Nov 6 2001,8:00 pm,New York Knicks,94,Minnesota Timberwolves,104,Box Score,,16444,
58,Tue Nov 6 2001,7:00 pm,Indiana Pacers,87,Philadelphia 76ers,77,Box Score,,20274,
59,Tue Nov 6 2001,9:00 pm,Memphis Grizzlies,101,Phoenix Suns,113,Box Score,,12765,
60,Tue Nov 6 2001,10:00 pm,Utah Jazz,83,Portland Trail Blazers,101,Box Score,,19980,
61,Tue Nov 6 2001,8:00 pm,Orlando Magic,89,San Antonio Spurs,104,Box Score,,15927,
62,Wed Nov 7 2001,8:00 pm,Washington Wizards,95,Boston Celtics,104,Box Score,,18624,
63,Wed Nov 7 2001,8:30 pm,Detroit Pistons,97,Chicago Bulls,73,Box Score,,17023,
64,Wed Nov 7 2001,8:00 pm,Sacramento Kings,104,Indiana Pacers,116,Box Score,,15309,
65,Wed Nov 7 2001,10:30 pm,Memphis Grizzlies,92,Los Angeles Clippers,108,Box Score,,13835,
66,Wed Nov 7 2001,7:30 pm,Cleveland Cavaliers,64,New York Knicks,82,Box Score,,19763,
67,Wed Nov 7 2001,7:00 pm,Golden State Warriors,92,Toronto Raptors,109,Box Score,,18887,
68,Wed Nov 7 2001,9:00 pm,Atlanta Hawks,89,Utah Jazz,96,Box Score,,17538,
69,Thu Nov 8 2001,7:00 pm,San Antonio Spurs,105,Charlotte Hornets,95,Box Score,,9511,
70,Thu Nov 8 2001,8:30 pm,Denver Nuggets,91,Dallas Mavericks,105,Box Score,,17471,
71,Thu Nov 8 2001,9:00 pm,Philadelphia 76ers,72,Houston Rockets,77,Box Score,,12351,
72,Thu Nov 8 2001,8:00 pm,Miami Heat,82,Milwaukee Bucks,86,Box Score,,18364,
73,Thu Nov 8 2001,8:00 pm,Chicago Bulls,74,Minnesota Timberwolves,127,Box Score,,15719,
74,Thu Nov 8 2001,7:30 pm,Seattle SuperSonics,94,New Jersey Nets,106,Box Score,,5277,
75,Thu Nov 8 2001,9:00 pm,Atlanta Hawks,80,Phoenix Suns,108,Box Score,,13206,
76,Thu Nov 8 2001,10:00 pm,Los Angeles Clippers,101,Portland Trail Blazers,119,Box Score,,19980,
77,Fri Nov 9 2001,7:30 pm,Seattle SuperSonics,94,Boston Celtics,104,Box Score,,15575,
78,Fri Nov 9 2001,9:00 pm,Houston Rockets,81,Denver Nuggets,108,Box Score,,11451,
79,Fri Nov 9 2001,7:00 pm,New York Knicks,95,Indiana Pacers,103,Box Score,,16494,
80,Fri Nov 9 2001,10:30 pm,Memphis Grizzlies,86,Los Angeles Lakers,110,Box Score,,18997,
81,Fri Nov 9 2001,7:30 pm,Sacramento Kings,105,Orlando Magic,115,Box Score,,17248,
82,Fri Nov 9 2001,7:00 pm,Golden State Warriors,109,Washington Wizards,100,Box Score,,20674,
83,Sat Nov 10 2001,8:30 pm,Charlotte Hornets,89,Chicago Bulls,85,Box Score,,20406,
84,Sat Nov 10 2001,8:30 pm,Philadelphia 76ers,98,Dallas Mavericks,91,Box Score,,19857,
85,Sat Nov 10 2001,8:00 pm,Portland Trail Blazers,96,Indiana Pacers,105,Box Score,,18345,
86,Sat Nov 10 2001,3:30 pm,Phoenix Suns,102,Los Angeles Clippers,111,Box Score,,17111,
87,Sat Nov 10 2001,7:30 pm,Sacramento Kings,90,Miami Heat,75,Box Score,,17853,
88,Sat Nov 10 2001,8:30 pm,Minnesota Timberwolves,98,Milwaukee Bucks,82,Box Score,,18717,
89,Sat Nov 10 2001,1:00 pm,Cleveland Cavaliers,84,New Jersey Nets,87,Box Score,,5631,
90,Sat Nov 10 2001,7:30 pm,Golden State Warriors,90,New York Knicks,71,Box Score,,19763,
91,Sat Nov 10 2001,8:30 pm,Atlanta Hawks,88,San Antonio Spurs,110,Box Score,,20403,
92,Sat Nov 10 2001,9:00 pm,Toronto Raptors,117,Utah Jazz,96,Box Score,,18194,
93,Sun Nov 11 2001,9:00 pm,Toronto Raptors,85,Denver Nuggets,96,Box Score,,13735,
94,Sun Nov 11 2001,6:00 pm,Portland Trail Blazers,100,Detroit Pistons,98,Box Score,,13671,
95,Sun Nov 11 2001,9:30 pm,Orlando Magic,95,Los Angeles Lakers,108,Box Score,,18997,
96,Sun Nov 11 2001,1:00 pm,Seattle SuperSonics,99,Washington Wizards,84,Box Score,,20674,
97,Mon Nov 12 2001,8:00 pm,Golden State Warriors,86,Memphis Grizzlies,79,Box Score,,11126,
98,Mon Nov 12 2001,9:00 pm,Orlando Magic,98,Utah Jazz,105,Box Score,,18135,
99,Tue Nov 13 2001,9:00 pm,Chicago Bulls,93,Denver Nuggets,101,Box Score,,11307,
100,Tue Nov 13 2001,7:00 pm,New Jersey Nets,91,Indiana Pacers,82,Box Score,,15188,
101,Tue Nov 13 2001,7:30 pm,Philadelphia 76ers,82,Miami Heat,76,Box Score,,15465,
102,Tue Nov 13 2001,8:00 pm,Cleveland Cavaliers,107,Minnesota Timberwolves,103,Box Score,,13605,
103,Tue Nov 13 2001,7:30 pm,Portland Trail Blazers,82,New York Knicks,89,Box Score,,19763,
104,Tue Nov 13 2001,8:00 pm,Toronto Raptors,86,Sacramento Kings,95,Box Score,,17317,
105,Tue Nov 13 2001,8:30 pm,Houston Rockets,86,San Antonio Spurs,90,Box Score,,15643,
106,Tue Nov 13 2001,10:00 pm,Phoenix Suns,92,Seattle SuperSonics,91,Box Score,,10880,
107,Wed Nov 14 2001,7:30 pm,Utah Jazz,79,Atlanta Hawks,111,Box Score,,8558,
108,Wed Nov 14 2001,7:00 pm,Indiana Pacers,93,Boston Celtics,101,Box Score,,14081,
109,Wed Nov 14 2001,7:00 pm,Dallas Mavericks,107,Cleveland Cavaliers,94,Box Score,,12414,
110,Wed Nov 14 2001,10:30 pm,Toronto Raptors,89,Golden State Warriors,82,Box Score,,18269,
111,Wed Nov 14 2001,10:30 pm,Chicago Bulls,102,Los Angeles Clippers,106,Box Score,,14788,
112,Wed Nov 14 2001,7:00 pm,Charlotte Hornets,86,Philadelphia 76ers,100,Box Score,,20153,
113,Wed Nov 14 2001,8:00 pm,Orlando Magic,93,Phoenix Suns,92,Box Score,,17393,
114,Wed Nov 14 2001,7:00 pm,Milwaukee Bucks,107,Washington Wizards,98,Box Score,,20674,
115,Thu Nov 15 2001,9:00 pm,Orlando Magic,101,Denver Nuggets,82,Box Score,,12015,
116,Thu Nov 15 2001,7:30 pm,Dallas Mavericks,89,Detroit Pistons,115,Box Score,,13445,
117,Thu Nov 15 2001,9:00 pm,Los Angeles Lakers,98,Houston Rockets,97,Box Score,OT,16285,
118,Thu Nov 15 2001,8:00 pm,Portland Trail Blazers,101,Memphis Grizzlies,85,Box Score,,10161,
119,Thu Nov 15 2001,7:30 pm,Miami Heat,74,New York Knicks,83,Box Score,,19763,
120,Fri Nov 16 2001,7:00 pm,Minnesota Timberwolves,120,Indiana Pacers,113,Box Score,2OT,17097,
121,Fri Nov 16 2001,10:30 pm,Toronto Raptors,94,Los Angeles Clippers,85,Box Score,,18964,
122,Fri Nov 16 2001,7:30 pm,Charlotte Hornets,96,Miami Heat,87,Box Score,,15322,
123,Fri Nov 16 2001,7:30 pm,New York Knicks,83,New Jersey Nets,109,Box Score,,15638,
124,Fri Nov 16 2001,7:00 pm,Atlanta Hawks,78,Philadelphia 76ers,98,Box Score,,20424,
125,Fri Nov 16 2001,9:00 pm,Los Angeles Lakers,83,Phoenix Suns,95,Box Score,,19023,
126,Fri Nov 16 2001,10:00 pm,Chicago Bulls,71,Sacramento Kings,105,Box Score,,17317,
127,Fri Nov 16 2001,8:30 pm,Cleveland Cavaliers,91,San Antonio Spurs,105,Box Score,,19222,
128,Fri Nov 16 2001,10:00 pm,Golden State Warriors,91,Seattle SuperSonics,100,Box Score,,11714,
129,Fri Nov 16 2001,7:00 pm,Utah Jazz,101,Washington Wizards,92,Box Score,,20674,
130,Sat Nov 17 2001,7:00 pm,Boston Celtics,103,Atlanta Hawks,112,Box Score,,10563,
131,Sat Nov 17 2001,7:30 pm,Portland Trail Blazers,97,Charlotte Hornets,87,Box Score,,10724,
132,Sat Nov 17 2001,7:30 pm,Indiana Pacers,98,Detroit Pistons,104,Box Score,,22076,
133,Sat Nov 17 2001,10:30 pm,Chicago Bulls,88,Golden State Warriors,93,Box Score,,13076,
134,Sat Nov 17 2001,8:30 pm,Dallas Mavericks,87,Houston Rockets,124,Box Score,,11978,
135,Sat Nov 17 2001,8:00 pm,Cleveland Cavaliers,93,Memphis Grizzlies,98,Box Score,,13874,
136,Sat Nov 17 2001,8:30 pm,Utah Jazz,93,Milwaukee Bucks,104,Box Score,,18717,
137,Sat Nov 17 2001,8:00 pm,Orlando Magic,95,Minnesota Timberwolves,103,Box Score,,19479,
138,Sat Nov 17 2001,8:00 pm,Philadelphia 76ers,94,New Jersey Nets,82,Box Score,,17318,
139,Sat Nov 17 2001,10:30 pm,Denver Nuggets,103,Seattle SuperSonics,93,Box Score,,11992,
140,Sun Nov 18 2001,3:30 pm,New York Knicks,86,Los Angeles Clippers,99,Box Score,,17334,
141,Sun Nov 18 2001,9:30 pm,Sacramento Kings,85,Los Angeles Lakers,93,Box Score,,18997,
142,Sun Nov 18 2001,8:00 pm,Toronto Raptors,87,Phoenix Suns,81,Box Score,,14823,
143,Mon Nov 19 2001,9:00 pm,New Jersey Nets,96,Denver Nuggets,99,Box Score,OT,11319,
144,Mon Nov 19 2001,10:00 pm,Houston Rockets,77,Sacramento Kings,113,Box Score,,17317,
145,Tue Nov 20 2001,8:30 pm,Seattle SuperSonics,105,Dallas Mavericks,97,Box Score,,18949,
146,Tue Nov 20 2001,10:30 pm,New York Knicks,94,Golden State Warriors,70,Box Score,,16320,
147,Tue Nov 20 2001,7:00 pm,Atlanta Hawks,102,Indiana Pacers,106,Box Score,,15278,
148,Tue Nov 20 2001,10:30 pm,Los Angeles Lakers,98,Los Angeles Clippers,93,Box Score,,20316,
149,Tue Nov 20 2001,8:00 pm,Minnesota Timberwolves,80,Miami Heat,73,Box Score,,15226,
150,Tue Nov 20 2001,10:00 pm,Houston Rockets,94,Portland Trail Blazers,87,Box Score,,18210,
151,Tue Nov 20 2001,6:30 pm,Detroit Pistons,88,Toronto Raptors,84,Box Score,,19800,
152,Tue Nov 20 2001,8:00 pm,Charlotte Hornets,95,Washington Wizards,88,Box Score,,20674,
153,Wed Nov 21 2001,7:00 pm,Atlanta Hawks,92,Boston Celtics,85,Box Score,,13500,
154,Wed Nov 21 2001,7:00 pm,Dallas Mavericks,89,Charlotte Hornets,78,Box Score,,8932,
155,Wed Nov 21 2001,7:00 pm,Memphis Grizzlies,94,Cleveland Cavaliers,101,Box Score,,10804,
156,Wed Nov 21 2001,9:00 pm,Los Angeles Lakers,89,Denver Nuggets,68,Box Score,,19521,
157,Wed Nov 21 2001,8:00 pm,Chicago Bulls,92,Milwaukee Bucks,96,Box Score,,18717,
158,Wed Nov 21 2001,7:30 pm,Minnesota Timberwolves,106,Orlando Magic,117,Box Score,,15014,
159,Wed Nov 21 2001,7:00 pm,Detroit Pistons,89,Philadelphia 76ers,94,Box Score,,20315,
160,Wed Nov 21 2001,9:00 pm,New York Knicks,72,Phoenix Suns,96,Box Score,,15740,
161,Wed Nov 21 2001,10:00 pm,Portland Trail Blazers,83,Sacramento Kings,95,Box Score,,17317,
162,Wed Nov 21 2001,8:30 pm,Seattle SuperSonics,93,San Antonio Spurs,110,Box Score,,18163,
163,Wed Nov 21 2001,9:00 pm,New Jersey Nets,90,Utah Jazz,89,Box Score,OT,17413,
164,Thu Nov 22 2001,8:00 pm,Washington Wizards,103,Indiana Pacers,110,Box Score,,18345,
165,Thu Nov 22 2001,10:30 pm,New Jersey Nets,95,Los Angeles Clippers,90,Box Score,,13172,
166,Thu Nov 22 2001,8:00 pm,Milwaukee Bucks,78,Toronto Raptors,75,Box Score,,19800,
167,Fri Nov 23 2001,7:30 pm,Detroit Pistons,99,Atlanta Hawks,106,Box Score,,10717,
168,Fri Nov 23 2001,7:30 pm,Toronto Raptors,91,Boston Celtics,89,Box Score,,18624,
169,Fri Nov 23 2001,7:30 pm,Orlando Magic,109,Charlotte Hornets,99,Box Score,,12097,
170,Fri Nov 23 2001,8:00 pm,San Antonio Spurs,97,Indiana Pacers,79,Box Score,,18345,
171,Fri Nov 23 2001,10:30 pm,Golden State Warriors,90,Los Angeles Lakers,106,Box Score,,18997,
172,Fri Nov 23 2001,8:00 pm,Phoenix Suns,103,Memphis Grizzlies,89,Box Score,,16308,
173,Fri Nov 23 2001,7:30 pm,Dallas Mavericks,104,Miami Heat,94,Box Score,,15486,
174,Fri Nov 23 2001,7:00 pm,Cleveland Cavaliers,68,Philadelphia 76ers,79,Box Score,,20691,
175,Fri Nov 23 2001,10:00 pm,Denver Nuggets,90,Portland Trail Blazers,97,Box Score,,19479,
176,Fri Nov 23 2001,10:00 pm,Houston Rockets,81,Seattle SuperSonics,99,Box Score,,12838,
177,Fri Nov 23 2001,9:00 pm,Los Angeles Clippers,101,Utah Jazz,106,Box Score,,17942,
178,Sat Nov 24 2001,7:30 pm,Miami Heat,96,Cleveland Cavaliers,100,Box Score,OT,14051,
179,Sat Nov 24 2001,8:30 pm,Phoenix Suns,104,Dallas Mavericks,119,Box Score,,19869,
180,Sat Nov 24 2001,7:30 pm,Memphis Grizzlies,84,Detroit Pistons,91,Box Score,,15256,
181,Sat Nov 24 2001,9:00 pm,Atlanta Hawks,88,Milwaukee Bucks,95,Box Score,,18717,
182,Sat Nov 24 2001,8:00 pm,San Antonio Spurs,94,Minnesota Timberwolves,99,Box Score,,19006,
183,Sat Nov 24 2001,1:00 pm,Chicago Bulls,71,New York Knicks,78,Box Score,,19763,
184,Sat Nov 24 2001,7:30 pm,Charlotte Hornets,103,Orlando Magic,101,Box Score,,14003,
185,Sat Nov 24 2001,10:00 pm,New Jersey Nets,97,Sacramento Kings,98,Box Score,,17317,
186,Sat Nov 24 2001,7:00 pm,Boston Celtics,84,Washington Wizards,88,Box Score,OT,20674,
187,Sun Nov 25 2001,9:00 pm,New Jersey Nets,85,Golden State Warriors,101,Box Score,,13129,
188,Sun Nov 25 2001,3:30 pm,Houston Rockets,83,Los Angeles Clippers,90,Box Score,,15914,
189,Sun Nov 25 2001,9:30 pm,Denver Nuggets,98,Los Angeles Lakers,105,Box Score,,18997,
190,Sun Nov 25 2001,7:00 pm,Indiana Pacers,88,Seattle SuperSonics,99,Box Score,,12695,
191,Sun Nov 25 2001,12:30 pm,Philadelphia 76ers,88,Toronto Raptors,107,Box Score,,19800,
192,Mon Nov 26 2001,8:00 pm,Sacramento Kings,94,Memphis Grizzlies,98,Box Score,,12215,
193,Mon Nov 26 2001,7:30 pm,Atlanta Hawks,83,New York Knicks,88,Box Score,,19763,
194,Mon Nov 26 2001,7:30 pm,Detroit Pistons,105,Orlando Magic,100,Box Score,,12510,
195,Mon Nov 26 2001,9:00 pm,Phoenix Suns,111,Utah Jazz,104,Box Score,OT,17720,
196,Tue Nov 27 2001,7:00 pm,Washington Wizards,75,Cleveland Cavaliers,94,Box Score,,20562,
197,Tue Nov 27 2001,8:30 pm,Golden State Warriors,106,Dallas Mavericks,116,Box Score,,17110,
198,Tue Nov 27 2001,8:00 pm,Sacramento Kings,89,Houston Rockets,84,Box Score,,10467,
199,Tue Nov 27 2001,10:30 pm,Milwaukee Bucks,85,Los Angeles Lakers,104,Box Score,,18997,
200,Tue Nov 27 2001,7:30 pm,Boston Celtics,84,Miami Heat,83,Box Score,,15064,
201,Tue Nov 27 2001,7:30 pm,Chicago Bulls,68,New Jersey Nets,100,Box Score,,5234,
202,Tue Nov 27 2001,10:00 pm,Indiana Pacers,90,Portland Trail Blazers,96,Box Score,,18511,
203,Tue Nov 27 2001,10:00 pm,Minnesota Timberwolves,102,Seattle SuperSonics,112,Box Score,,11663,
204,Wed Nov 28 2001,7:30 pm,New York Knicks,105,Atlanta Hawks,100,Box Score,,10997,
205,Wed Nov 28 2001,9:00 pm,Indiana Pacers,99,Denver Nuggets,85,Box Score,,14542,
206,Wed Nov 28 2001,7:30 pm,Charlotte Hornets,104,Detroit Pistons,96,Box Score,,14542,
207,Wed Nov 28 2001,10:30 pm,Minnesota Timberwolves,75,Los Angeles Clippers,94,Box Score,,16335,
208,Wed Nov 28 2001,8:00 pm,Washington Wizards,94,Philadelphia 76ers,87,Box Score,,20931,
209,Wed Nov 28 2001,9:00 pm,Milwaukee Bucks,84,Phoenix Suns,104,Box Score,,15590,
210,Wed Nov 28 2001,8:30 pm,Golden State Warriors,83,San Antonio Spurs,94,Box Score,,16442,
211,Wed Nov 28 2001,9:00 pm,Seattle SuperSonics,88,Utah Jazz,112,Box Score,,18337,
212,Thu Nov 29 2001,8:30 pm,Miami Heat,72,Chicago Bulls,78,Box Score,,17003,
213,Thu Nov 29 2001,7:00 pm,Atlanta Hawks,105,Cleveland Cavaliers,96,Box Score,,11201,
214,Thu Nov 29 2001,8:30 pm,Sacramento Kings,110,Dallas Mavericks,98,Box Score,,18384,
215,Thu Nov 29 2001,7:30 pm,Boston Celtics,99,Orlando Magic,89,Box Score,,14519,
216,Thu Nov 29 2001,6:30 pm,Memphis Grizzlies,88,Toronto Raptors,91,Box Score,,19800,
217,Fri Nov 30 2001,7:30 pm,Detroit Pistons,110,Charlotte Hornets,105,Box Score,,8727,
218,Fri Nov 30 2001,9:00 pm,Los Angeles Clippers,93,Denver Nuggets,96,Box Score,,14187,
219,Fri Nov 30 2001,8:00 pm,Houston Rockets,85,Memphis Grizzlies,102,Box Score,,12344,
220,Fri Nov 30 2001,7:30 pm,Washington Wizards,84,Miami Heat,75,Box Score,,20118,
221,Fri Nov 30 2001,9:00 pm,Utah Jazz,76,Phoenix Suns,98,Box Score,,15046,
222,Fri Nov 30 2001,10:00 pm,Milwaukee Bucks,95,Portland Trail Blazers,101,Box Score,,18723,
223,Fri Nov 30 2001,8:30 pm,Sacramento Kings,109,San Antonio Spurs,106,Box Score,OT,26808,
224,Fri Nov 30 2001,10:00 pm,Los Angeles Lakers,107,Seattle SuperSonics,92,Box Score,,17072,
225,Sat Dec 1 2001,2:00 pm,Toronto Raptors,104,Atlanta Hawks,103,Box Score,,18628,
226,Sat Dec 1 2001,8:30 pm,Philadelphia 76ers,93,Chicago Bulls,76,Box Score,,20212,
227,Sat Dec 1 2001,7:30 pm,Charlotte Hornets,81,Cleveland Cavaliers,93,Box Score,,12498,
228,Sat Dec 1 2001,10:30 pm,Dallas Mavericks,111,Golden State Warriors,82,Box Score,,14122,
229,Sat Dec 1 2001,8:30 pm,San Antonio Spurs,85,Houston Rockets,75,Box Score,,12232,
230,Sat Dec 1 2001,10:30 pm,Minnesota Timberwolves,76,Los Angeles Lakers,102,Box Score,,18997,
231,Sat Dec 1 2001,1:00 pm,Boston Celtics,105,New Jersey Nets,98,Box Score,OT,11379,
232,Sat Dec 1 2001,8:00 pm,Detroit Pistons,100,New York Knicks,97,Box Score,,19763,
233,Sat Dec 1 2001,10:00 pm,Phoenix Suns,97,Portland Trail Blazers,83,Box Score,,18487,
234,Sat Dec 1 2001,9:00 pm,Indiana Pacers,100,Utah Jazz,97,Box Score,,17885,
235,Sat Dec 1 2001,6:30 pm,Orlando Magic,96,Washington Wizards,87,Box Score,,20674,
236,Sun Dec 2 2001,9:00 pm,Indiana Pacers,72,Los Angeles Clippers,103,Box Score,,16737,
237,Sun Dec 2 2001,6:00 pm,Memphis Grizzlies,93,Philadelphia 76ers,87,Box Score,,20433,
238,Sun Dec 2 2001,9:00 pm,Dallas Mavericks,120,Sacramento Kings,114,Box Score,OT,17317,
239,Sun Dec 2 2001,9:00 pm,Milwaukee Bucks,83,Seattle SuperSonics,97,Box Score,,13595,
240,Sun Dec 2 2001,3:00 pm,Boston Celtics,85,Toronto Raptors,69,Box Score,,19800,
241,Mon Dec 3 2001,7:30 pm,Houston Rockets,86,New York Knicks,89,Box Score,,19763,
242,Mon Dec 3 2001,7:30 pm,Memphis Grizzlies,71,Orlando Magic,113,Box Score,,13340,
243,Mon Dec 3 2001,9:00 pm,Golden State Warriors,93,Phoenix Suns,110,Box Score,,13656,
244,Tue Dec 4 2001,8:30 pm,Houston Rockets,75,Chicago Bulls,103,Box Score,,18309,
245,Tue Dec 4 2001,7:00 pm,Detroit Pistons,88,Cleveland Cavaliers,100,Box Score,,13375,
246,Tue Dec 4 2001,7:00 pm,Denver Nuggets,96,Indiana Pacers,104,Box Score,,16340,
247,Tue Dec 4 2001,10:30 pm,Miami Heat,83,Los Angeles Clippers,87,Box Score,,16594,
248,Tue Dec 4 2001,8:00 pm,New York Knicks,85,Milwaukee Bucks,71,Box Score,,17416,
249,Tue Dec 4 2001,8:00 pm,Seattle SuperSonics,83,Minnesota Timberwolves,108,Box Score,,16182,
250,Tue Dec 4 2001,8:00 pm,Philadelphia 76ers,84,Sacramento Kings,94,Box Score,,17317,
251,Tue Dec 4 2001,8:30 pm,Washington Wizards,88,San Antonio Spurs,103,Box Score,,35052,
252,Tue Dec 4 2001,9:00 pm,Charlotte Hornets,100,Utah Jazz,104,Box Score,,17115,
253,Wed Dec 5 2001,7:30 pm,San Antonio Spurs,120,Atlanta Hawks,112,Box Score,,8253,
254,Wed Dec 5 2001,7:00 pm,Denver Nuggets,80,Boston Celtics,95,Box Score,,12587,
255,Wed Dec 5 2001,7:30 pm,Seattle SuperSonics,91,Detroit Pistons,95,Box Score,,14474,
