Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Tue Oct 27 2009 07:30pm,Boston Celtics,95,Cleveland Cavaliers,89,Box Score,0,20562,
Tue Oct 27 2009 07:30pm,Washington Wizards,102,Dallas Mavericks,91,Box Score,0,19871,
Tue Oct 27 2009 07:30pm,Los Angeles Clippers,92,Los Angeles Lakers,99,Box Score,0,18997,
Tue Oct 27 2009 07:00pm,Houston Rockets,87,Portland Trail Blazers,96,Box Score,0,20403,
Wed Oct 28 2009 07:00pm,Indiana Pacers,109,Atlanta Hawks,120,Box Score,0,17998,
Wed Oct 28 2009 07:30pm,Charlotte Bobcats,59,Boston Celtics,92,Box Score,0,18624,
Wed Oct 28 2009 08:30pm,Utah Jazz,105,Denver Nuggets,114,Box Score,0,19155,
Wed Oct 28 2009 07:30pm,Houston Rockets,108,Golden State Warriors,107,Box Score,0,19596,
Wed Oct 28 2009 07:30pm,Phoenix Suns,109,Los Angeles Clippers,107,Box Score,0,15974,
Wed Oct 28 2009 07:00pm,Detroit Pistons,96,Memphis Grizzlies,74,Box Score,0,17212,
Wed Oct 28 2009 07:30pm,New York Knicks,93,Miami Heat,115,Box Score,0,19600,
Wed Oct 28 2009 07:00pm,New Jersey Nets,93,Minnesota Timberwolves,95,Box Score,0,18358,
Wed Oct 28 2009 07:00pm,Sacramento Kings,89,Oklahoma City Thunder,102,Box Score,0,18203,
Wed Oct 28 2009 07:00pm,Philadelphia 76ers,106,Orlando Magic,120,Box Score,0,17461,
Wed Oct 28 2009 07:00pm,New Orleans Hornets,96,San Antonio Spurs,113,Box Score,0,18581,
Wed Oct 28 2009 07:00pm,Cleveland Cavaliers,91,Toronto Raptors,101,Box Score,0,20152,
Thu Oct 29 2009 07:00pm,San Antonio Spurs,85,Chicago Bulls,92,Box Score,0,21412,
Thu Oct 29 2009 07:30pm,Denver Nuggets,97,Portland Trail Blazers,94,Box Score,0,20218,
Fri Oct 30 2009 07:30pm,Washington Wizards,89,Atlanta Hawks,100,Box Score,0,17079,
Fri Oct 30 2009 08:00pm,Chicago Bulls,90,Boston Celtics,118,Box Score,0,18624,
Fri Oct 30 2009 07:00pm,New York Knicks,100,Charlotte Bobcats,102,Box Score,2,18624,
Fri Oct 30 2009 08:00pm,Oklahoma City Thunder,91,Detroit Pistons,83,Box Score,0,22076,
Fri Oct 30 2009 08:00pm,Miami Heat,96,Indiana Pacers,83,Box Score,0,18165,
Fri Oct 30 2009 07:30pm,Dallas Mavericks,94,Los Angeles Lakers,80,Box Score,0,18997,
Fri Oct 30 2009 07:00pm,Toronto Raptors,107,Memphis Grizzlies,115,Box Score,0,10563,
Fri Oct 30 2009 07:00pm,Cleveland Cavaliers,104,Minnesota Timberwolves,87,Box Score,0,19356,
Fri Oct 30 2009 08:00pm,Orlando Magic,95,New Jersey Nets,85,Box Score,0,17525,
Fri Oct 30 2009 07:00pm,Sacramento Kings,92,New Orleans Hornets,97,Box Score,0,17306,
Fri Oct 30 2009 07:00pm,Milwaukee Bucks,86,Philadelphia 76ers,99,Box Score,0,14638,
Fri Oct 30 2009 07:00pm,Golden State Warriors,101,Phoenix Suns,123,Box Score,0,18422,
Fri Oct 30 2009 07:00pm,Los Angeles Clippers,98,Utah Jazz,111,Box Score,0,19911,
Sat Oct 31 2009 07:30pm,Charlotte Bobcats,79,Cleveland Cavaliers,90,Box Score,0,20562,
Sat Oct 31 2009 07:30pm,Portland Trail Blazers,107,Houston Rockets,111,Box Score,0,18100,
Sat Oct 31 2009 07:30pm,Dallas Mavericks,93,Los Angeles Clippers,84,Box Score,0,13626,
Sat Oct 31 2009 07:30pm,Detroit Pistons,85,Milwaukee Bucks,96,Box Score,0,15095,
Sat Oct 31 2009 07:30pm,Philadelphia 76ers,141,New York Knicks,127,Box Score,1,19763,
Sat Oct 31 2009 07:30pm,Sacramento Kings,94,San Antonio Spurs,113,Box Score,0,16966,
Sat Oct 31 2009 07:00pm,New Jersey Nets,104,Washington Wizards,123,Box Score,0,20173,
