,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPts,Home_AvgPts,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPts,Visitor_AvgPts,Visitor_GamesPlayed,Visitor_DaysPast
359,2006-12-18 19:30:00,Utah Jazz,96,New York Knicks,97,Mon,2,1,1,9,17,4,10,-2,-82,-3.1538461538461537,2565,98.65384615384616,26,2.0,18,6,7,4,1,106,4.416666666666667,2466,102.75,24,1.2083333333333333
360,2006-12-18 19:00:00,Dallas Mavericks,109,Sacramento Kings,91,Mon,2,-18,0,10,12,7,5,-1,-10,-0.45454545454545453,2185,99.31818181818181,22,2.0,17,7,7,4,3,104,4.333333333333333,2340,97.5,24,2.0
361,2006-12-19 19:30:00,Los Angeles Lakers,89,Chicago Bulls,94,Tue,3,5,1,14,10,10,2,4,107,4.458333333333333,2408,100.33333333333333,24,3.0208333333333335,16,8,3,4,-1,78,3.25,2495,103.95833333333333,24,2.0416666666666665
362,2006-12-19 19:00:00,Toronto Raptors,98,Phoenix Suns,115,Tue,3,17,1,17,6,9,2,14,148,6.434782608695652,2544,110.6086956521739,23,3.0000000000000004,10,14,3,11,3,-52,-2.1666666666666665,2322,96.75,24,2.25
363,2006-12-20 19:00:00,Utah Jazz,112,Atlanta Hawks,106,Wed,4,-6,0,9,14,4,6,-1,-59,-2.5652173913043477,2200,95.65217391304348,23,4.0,18,7,7,5,-1,105,4.2,2562,102.48,25,1.9791666666666667
364,2006-12-20 19:30:00,Golden State Warriors,96,Boston Celtics,95,Wed,4,-1,0,10,13,4,8,5,13,0.5652173913043478,2318,100.78260869565217,23,4.020833333333333,12,14,1,9,-3,-5,-0.19230769230769232,2760,106.15384615384616,26,2.0
365,2006-12-20 19:30:00,Toronto Raptors,98,Los Angeles Clippers,96,Wed,4,-2,0,10,13,9,5,-4,-63,-2.739130434782609,2204,95.82608695652173,23,3.2916666666666665,10,15,3,12,-1,-69,-2.76,2420,96.8,25,1.0208333333333333
366,2006-12-20 19:00:00,Miami Heat,95,Milwaukee Bucks,121,Wed,4,26,1,10,14,6,4,1,-77,-3.2083333333333335,2420,100.83333333333333,24,3.9791666666666665,11,13,5,6,2,-108,-4.5,2247,93.625,24,1.9791666666666667
367,2006-12-20 19:00:00,Los Angeles Lakers,111,Minnesota Timberwolves,94,Wed,4,-17,0,10,11,6,3,-2,-4,-0.19047619047619047,1953,93.0,21,3.9791666666666665,16,9,3,5,-2,73,2.92,2584,103.36,25,0.9791666666666666
368,2006-12-20 20:00:00,Cleveland Cavaliers,111,New Jersey Nets,113,Wed,4,2,1,10,14,7,8,1,-18,-0.75,2355,98.125,24,2.0208333333333335,14,9,3,7,-1,76,3.3043478260869565,2189,95.17391304347827,23,4.041666666666667
369,2006-12-20 19:30:00,Charlotte Bobcats,109,New York Knicks,111,Wed,4,2,1,10,17,5,10,1,-81,-3.0,2662,98.5925925925926,27,2.0,6,17,2,8,-1,-164,-7.130434782608695,2110,91.73913043478261,23,4.020833333333333
370,2006-12-20 19:00:00,New Orleans/Oklahoma City Hornets,83,Orlando Magic,86,Wed,4,3,1,16,10,9,4,1,12,0.46153846153846156,2412,92.76923076923077,26,4.0,10,13,5,8,-3,-77,-3.347826086956522,2090,90.8695652173913,23,1.9791666666666667
371,2006-12-20 19:00:00,Indiana Pacers,101,Philadelphia 76ers,93,Wed,4,-8,0,5,18,3,6,-11,-133,-5.782608695652174,2172,94.43478260869566,23,4.0,13,13,5,10,-1,-63,-2.423076923076923,2491,95.8076923076923,26,3.1875
372,2006-12-20 19:00:00,Houston Rockets,87,Portland Trail Blazers,89,Wed,4,2,1,11,14,5,6,4,-105,-4.2,2328,93.12,25,5.0,15,9,7,7,1,112,4.666666666666667,2291,95.45833333333333,24,3.2708333333333335
373,2006-12-20 19:00:00,Memphis Grizzlies,98,San Antonio Spurs,105,Wed,4,7,1,19,6,9,3,4,243,9.72,2508,100.32,25,4.0,6,19,2,12,1,-82,-3.28,2347,93.88,25,2.0
374,2006-12-20 19:30:00,Dallas Mavericks,103,Seattle SuperSonics,95,Wed,4,-8,0,10,16,6,6,-5,-34,-1.3076923076923077,2595,99.8076923076923,26,2.0208333333333335,18,7,8,4,4,122,4.88,2449,97.96,25,2.0208333333333335
375,2006-12-21 20:00:00,Detroit Pistons,87,Cleveland Cavaliers,71,Thu,5,-16,0,14,10,11,2,-2,74,3.0833333333333335,2300,95.83333333333333,24,1.0,15,8,8,5,2,43,1.8695652173913044,2203,95.78260869565217,23,4.083333333333333
376,2006-12-21 19:30:00,Washington Wizards,126,Sacramento Kings,119,Thu,5,-7,0,10,13,7,6,-2,-28,-1.2173913043478262,2276,98.95652173913044,23,3.0208333333333335,12,12,3,9,-1,15,0.625,2517,104.875,24,3.0208333333333335
377,2006-12-22 19:30:00,Indiana Pacers,100,Atlanta Hawks,90,Fri,6,-10,0,9,15,4,7,-2,-65,-2.7083333333333335,2306,96.08333333333333,24,2.0208333333333335,14,13,6,10,1,-55,-2.037037037037037,2592,96.0,27,2.0208333333333335
378,2006-12-22 20:00:00,Philadelphia 76ers,98,Boston Celtics,83,Fri,6,-15,0,10,14,4,9,-1,12,0.5,2413,100.54166666666667,24,2.0208333333333335,5,19,2,12,-12,-141,-5.875,2265,94.375,24,2.0416666666666665
379,2006-12-22 19:00:00,Utah Jazz,89,Charlotte Bobcats,101,Fri,6,12,1,6,18,4,9,-2,-166,-6.916666666666667,2219,92.45833333333333,24,1.9791666666666667,19,7,8,5,1,111,4.269230769230769,2674,102.84615384615384,26,2.0
380,2006-12-22 19:30:00,Los Angeles Clippers,83,Dallas Mavericks,115,Fri,6,32,1,19,7,10,3,5,130,5.0,2552,98.15384615384616,26,2.0,10,14,1,8,-5,-65,-2.7083333333333335,2300,95.83333333333333,24,2.0
381,2006-12-22 19:00:00,Sacramento Kings,101,Denver Nuggets,96,Fri,6,-5,0,14,9,7,4,2,79,3.4347826086956523,2503,108.82608695652173,23,4.0,10,14,3,7,-3,-35,-1.4583333333333333,2395,99.79166666666667,24,0.9791666666666666
382,2006-12-22 19:00:00,Milwaukee Bucks,113,Minnesota Timberwolves,107,Fri,6,-6,0,10,12,6,4,-3,-21,-0.9545454545454546,2047,93.04545454545455,22,2.0,11,14,4,10,2,-51,-2.04,2541,101.64,25,2.0
383,2006-12-22 19:30:00,Los Angeles Lakers,99,New Jersey Nets,95,Fri,6,-4,0,11,14,8,8,2,-16,-0.64,2468,98.72,25,1.9791666666666667,17,9,4,5,1,90,3.4615384615384617,2695,103.65384615384616,26,2.0208333333333335
384,2006-12-22 19:00:00,Memphis Grizzlies,97,New Orleans/Oklahoma City Hornets,100,Fri,6,3,1,10,14,5,5,-4,-80,-3.3333333333333335,2173,90.54166666666667,24,2.0,6,20,2,13,-1,-89,-3.423076923076923,2445,94.03846153846153,26,2.0
385,2006-12-22 19:30:00,Chicago Bulls,92,New York Knicks,103,Fri,6,11,1,11,17,6,10,2,-79,-2.8214285714285716,2773,99.03571428571429,28,2.0,15,10,4,8,5,112,4.48,2502,100.08,25,3.0000000000000004
386,2006-12-22 19:00:00,Golden State Warriors,117,Orlando Magic,108,Fri,6,-9,0,17,10,10,4,2,15,0.5555555555555556,2498,92.51851851851852,27,2.0,13,14,2,9,1,-4,-0.14814814814814814,2856,105.77777777777777,27,1.9791666666666667
387,2006-12-22 20:30:00,Washington Wizards,144,Phoenix Suns,139,Fri,6,-5,0,18,6,10,2,15,165,6.875,2659,110.79166666666667,24,3.0625,13,12,4,9,1,22,0.88,2643,105.72,25,1.0416666666666667
388,2006-12-22 19:00:00,Toronto Raptors,101,Portland Trail Blazers,100,Fri,6,-1,0,12,14,6,6,5,-103,-3.9615384615384617,2417,92.96153846153847,26,2.0,11,15,4,12,1,-67,-2.576923076923077,2518,96.84615384615384,26,1.9791666666666667
389,2006-12-22 19:00:00,Houston Rockets,97,San Antonio Spurs,78,Fri,6,-19,0,20,6,10,3,5,250,9.615384615384615,2613,100.5,26,2.0,15,10,7,8,-1,110,4.4,2378,95.12,25,2.0
390,2006-12-23 19:30:00,Charlotte Bobcats,76,Chicago Bulls,115,Sat,7,39,1,15,11,11,2,-1,101,3.8846153846153846,2594,99.76923076923077,26,1.0,7,18,2,9,1,-154,-6.16,2320,92.8,25,1.0208333333333333
391,2006-12-23 19:30:00,Orlando Magic,83,Cleveland Cavaliers,86,Sat,7,3,1,14,11,11,3,-3,58,2.32,2371,94.84,25,1.9791666666666667,17,11,7,6,-1,6,0.21428571428571427,2606,93.07142857142857,28,1.0208333333333333
392,2006-12-23 19:30:00,Atlanta Hawks,81,Detroit Pistons,108,Sat,7,27,1,16,8,7,3,3,59,2.4583333333333335,2290,95.41666666666667,24,1.9791666666666667,9,16,5,8,-3,-75,-3.0,2396,95.84,25,1.0
393,2006-12-23 19:30:00,Los Angeles Clippers,98,Houston Rockets,93,Sat,7,-5,0,16,10,8,2,1,129,4.961538461538462,2475,95.1923076923077,26,1.0208333333333333,10,15,1,9,-6,-97,-3.88,2383,95.32,25,1.0
394,2006-12-23 19:00:00,Minnesota Timberwolves,78,Indiana Pacers,71,Sat,7,-7,0,15,13,8,3,2,-45,-1.6071428571428572,2692,96.14285714285714,28,0.9791666666666666,10,13,4,8,-4,-27,-1.173913043478261,2154,93.65217391304348,23,1.0
395,2006-12-23 19:00:00,Utah Jazz,100,Memphis Grizzlies,97,Sat,7,-3,0,6,21,4,7,-2,-92,-3.4074074074074074,2542,94.14814814814815,27,1.0,19,8,8,6,-1,99,3.6666666666666665,2763,102.33333333333333,27,1.0
396,2006-12-23 19:30:00,Golden State Warriors,92,Miami Heat,105,Sat,7,13,1,11,14,6,7,-1,-134,-5.36,2342,93.68,25,3.0208333333333335,14,14,3,9,2,5,0.17857142857142858,2973,106.17857142857143,28,1.0208333333333333
397,2006-12-23 19:30:00,New Jersey Nets,104,Milwaukee Bucks,115,Sat,7,11,1,12,14,7,4,3,-45,-1.7307692307692308,2654,102.07692307692308,26,1.0208333333333333,11,15,3,6,-1,-20,-0.7692307692307693,2563,98.57692307692308,26,1.0
398,2006-12-23 19:00:00,San Antonio Spurs,112,New Orleans/Oklahoma City Hornets,77,Sat,7,-35,0,11,14,6,5,1,-77,-3.08,2273,90.92,25,1.0,20,7,10,3,-1,231,8.555555555555555,2691,99.66666666666667,27,1.0
399,2006-12-23 19:30:00,New York Knicks,77,Philadelphia 76ers,98,Sat,7,21,1,6,19,3,7,1,-126,-5.04,2363,94.52,25,0.9791666666666666,12,17,5,7,3,-68,-2.3448275862068964,2876,99.17241379310344,29,1.0
400,2006-12-23 19:00:00,Toronto Raptors,97,Seattle SuperSonics,110,Sat,7,13,1,10,17,6,7,-6,-42,-1.5555555555555556,2690,99.62962962962963,27,2.979166666666667,12,15,5,12,2,-66,-2.4444444444444446,2619,97.0,27,1.0
401,2006-12-25 14:30:00,Los Angeles Lakers,85,Miami Heat,101,Mon,2,16,1,12,14,7,7,1,-121,-4.653846153846154,2447,94.11538461538461,26,1.7916666666666667,18,9,5,5,2,94,3.4814814814814814,2794,103.48148148148148,27,2.791666666666667
402,2006-12-26 19:30:00,Charlotte Bobcats,84,Dallas Mavericks,97,Tue,3,13,1,20,7,11,3,6,162,6.0,2667,98.77777777777777,27,4.0,7,19,2,10,-1,-193,-7.423076923076923,2396,92.15384615384616,26,3.0000000000000004
403,2006-12-26 19:00:00,Boston Celtics,105,Denver Nuggets,116,Tue,3,11,1,14,10,7,5,-1,74,3.0833333333333335,2599,108.29166666666667,24,4.0,10,15,6,5,-2,-3,-0.12,2496,99.84,25,3.9583333333333335
404,2006-12-26 19:30:00,New Jersey Nets,91,Detroit Pistons,92,Tue,3,1,1,17,8,8,3,4,86,3.44,2398,95.92,25,3.0000000000000004,11,16,3,7,-2,-31,-1.1481481481481481,2667,98.77777777777777,27,3.0000000000000004
405,2006-12-26 19:30:00,Philadelphia 76ers,97,Golden State Warriors,116,Tue,3,19,1,14,15,11,5,-1,-8,-0.27586206896551724,3065,105.6896551724138,29,3.0000000000000004,7,19,3,12,2,-105,-4.038461538461538,2461,94.65384615384616,26,3.0000000000000004
406,2006-12-26 19:00:00,Houston Rockets,76,Indiana Pacers,81,Tue,3,5,1,15,14,8,4,-1,-52,-1.793103448275862,2763,95.27586206896552,29,3.0000000000000004,16,11,8,8,-1,124,4.592592592592593,2568,95.11111111111111,27,2.979166666666667
407,2006-12-26 19:00:00,Chicago Bulls,98,Minnesota Timberwolves,100,Tue,3,2,1,11,13,6,5,1,-20,-0.8333333333333334,2232,93.0,24,3.0000000000000004,16,11,4,9,1,140,5.185185185185185,2709,100.33333333333333,27,2.979166666666667
408,2006-12-26 19:00:00,Portland Trail Blazers,87,Phoenix Suns,110,Tue,3,23,1,18,7,10,3,-1,160,6.4,2798,111.92,25,3.9375,12,15,6,8,-1,-104,-3.8518518518518516,2517,93.22222222222223,27,4.0
409,2006-12-26 19:00:00,Milwaukee Bucks,114,San Antonio Spurs,107,Tue,3,-7,0,21,7,10,4,1,266,9.5,2803,100.10714285714286,28,3.0000000000000004,13,14,5,10,4,-34,-1.2592592592592593,2769,102.55555555555556,27,2.979166666666667
410,2006-12-26 19:00:00,New Orleans/Oklahoma City Hornets,94,Seattle SuperSonics,102,Tue,3,8,1,11,17,7,7,1,-29,-1.0357142857142858,2800,100.0,28,3.0000000000000004,11,15,5,9,-1,-112,-4.3076923076923075,2350,90.38461538461539,26,3.0000000000000004
411,2006-12-26 19:00:00,Los Angeles Clippers,92,Utah Jazz,102,Tue,3,10,1,20,8,11,2,1,102,3.642857142857143,2863,102.25,28,3.0000000000000004,11,15,2,9,1,-92,-3.5384615384615383,2481,95.42307692307692,26,2.979166666666667
412,2006-12-26 19:00:00,Memphis Grizzlies,101,Washington Wizards,116,Tue,3,15,1,14,12,9,3,2,27,1.0384615384615385,2787,107.1923076923077,26,3.9375,6,22,2,14,-3,-95,-3.392857142857143,2639,94.25,28,3.0000000000000004
413,2006-12-27 19:00:00,Cleveland Cavaliers,89,Atlanta Hawks,76,Wed,4,-13,0,9,17,4,8,-4,-102,-3.923076923076923,2477,95.26923076923077,26,3.9791666666666665,15,11,3,8,1,61,2.3461538461538463,2457,94.5,26,3.9791666666666665
414,2006-12-27 19:00:00,Washington Wizards,114,Charlotte Bobcats,107,Wed,4,-7,0,7,20,5,9,-2,-206,-7.62962962962963,2480,91.85185185185185,27,0.9791666666666666,15,12,5,9,3,42,1.5555555555555556,2903,107.51851851851852,27,1.0
415,2006-12-27 19:30:00,Miami Heat,103,Chicago Bulls,109,Wed,4,6,1,16,12,12,2,-1,138,4.928571428571429,2807,100.25,28,1.0208333333333333,13,14,5,7,2,-105,-3.888888888888889,2548,94.37037037037037,27,2.2083333333333335
416,2006-12-27 19:30:00,Boston Celtics,77,Los Angeles Clippers,100,Wed,4,23,1,11,16,9,6,-1,-102,-3.7777777777777777,2573,95.29629629629629,27,1.0208333333333333,10,16,6,6,-3,-14,-0.5384615384615384,2601,100.03846153846153,26,1.0208333333333333
417,2006-12-27 19:00:00,Milwaukee Bucks,112,Memphis Grizzlies,96,Wed,4,-16,0,6,23,4,8,-4,-110,-3.793103448275862,2740,94.48275862068965,29,1.0,14,14,6,10,5,-27,-0.9642857142857143,2883,102.96428571428571,28,1.0
418,2006-12-27 19:30:00,Houston Rockets,96,New Jersey Nets,71,Wed,4,-25,0,11,17,8,9,-3,-32,-1.1428571428571428,2758,98.5,28,1.0,16,12,8,9,-2,119,4.25,2644,94.42857142857143,28,1.0208333333333333
419,2006-12-27 19:30:00,Detroit Pistons,145,New York Knicks,151,Wed,4,6,1,12,18,7,10,-1,-89,-2.966666666666667,2953,98.43333333333334,30,4.0,18,8,9,5,5,87,3.3461538461538463,2490,95.76923076923077,26,1.0
420,2006-12-27 19:00:00,Los Angeles Lakers,106,Orlando Magic,93,Wed,4,-13,0,17,12,10,5,-2,3,0.10344827586206896,2689,92.72413793103448,29,3.9791666666666665,18,10,5,6,-1,78,2.7857142857142856,2879,102.82142857142857,28,2.1875
421,2006-12-27 19:00:00,New Orleans/Oklahoma City Hornets,85,Portland Trail Blazers,100,Wed,4,15,1,12,16,6,7,-2,-127,-4.535714285714286,2604,93.0,28,1.0,11,16,5,10,-2,-120,-4.444444444444445,2444,90.51851851851852,27,1.0
422,2006-12-27 19:00:00,Philadelphia 76ers,76,Sacramento Kings,101,Wed,4,25,1,11,14,7,7,1,-30,-1.2,2496,99.84,25,5.0,7,20,3,13,-1,-124,-4.592592592592593,2558,94.74074074074075,27,0.9791666666666666
423,2006-12-27 19:00:00,Minnesota Timberwolves,97,Toronto Raptors,100,Wed,4,3,1,12,16,7,3,-1,-79,-2.8214285714285716,2716,97.0,28,4.0,12,13,5,8,2,-18,-0.72,2332,93.28,25,1.0
424,2006-12-28 19:00:00,Phoenix Suns,99,Dallas Mavericks,101,Thu,5,2,1,21,7,12,3,7,175,6.25,2764,98.71428571428571,28,1.9791666666666667,19,7,8,4,1,183,7.038461538461538,2908,111.84615384615384,26,2.0
425,2006-12-28 20:30:00,Seattle SuperSonics,98,Denver Nuggets,112,Thu,5,14,1,15,10,8,5,1,85,3.4,2715,108.6,25,2.0625,12,17,4,10,2,-21,-0.7241379310344828,2902,100.06896551724138,29,2.0625
426,2006-12-28 19:00:00,Utah Jazz,83,San Antonio Spurs,106,Thu,5,23,1,21,8,10,5,-1,259,8.931034482758621,2910,100.34482758620689,29,2.0,21,8,9,6,2,112,3.8620689655172415,2965,102.24137931034483,29,2.0
427,2006-12-29 19:00:00,Los Angeles Lakers,124,Charlotte Bobcats,133,Fri,6,9,1,7,21,5,10,-3,-213,-7.607142857142857,2587,92.39285714285714,28,2.0,19,10,6,6,1,91,3.1379310344827585,2985,102.93103448275862,29,2.0
428,2006-12-29 19:30:00,Milwaukee Bucks,99,Cleveland Cavaliers,109,Fri,6,10,1,16,11,12,3,2,74,2.740740740740741,2546,94.29629629629629,27,2.0208333333333335,15,14,7,10,6,-11,-0.3793103448275862,2995,103.27586206896552,29,2.0208333333333335
429,2006-12-29 20:00:00,Indiana Pacers,93,Detroit Pistons,92,Fri,6,-1,0,18,9,9,3,-1,81,3.0,2635,97.5925925925926,27,2.0208333333333335,16,14,7,10,1,-47,-1.5666666666666667,2844,94.8,30,3.0416666666666665
430,2006-12-29 19:30:00,Boston Celtics,100,Golden State Warriors,110,Fri,6,10,1,15,15,12,5,1,11,0.36666666666666664,3181,106.03333333333333,30,3.0000000000000004,10,17,6,7,-4,-37,-1.3703703703703705,2678,99.18518518518519,27,2.0
431,2006-12-29 19:30:00,Atlanta Hawks,68,Houston Rockets,94,Fri,6,26,1,17,12,8,3,1,144,4.9655172413793105,2740,94.48275862068965,29,2.0,9,18,5,9,-5,-115,-4.2592592592592595,2553,94.55555555555556,27,2.0208333333333335
432,2006-12-29 19:30:00,Sacramento Kings,93,Los Angeles Clippers,102,Fri,6,9,1,12,16,10,6,1,-79,-2.8214285714285716,2673,95.46428571428571,28,2.0,12,14,4,7,2,-5,-0.19230769230769232,2597,99.88461538461539,26,2.0208333333333335
433,2006-12-29 19:30:00,New Jersey Nets,91,Miami Heat,81,Fri,6,-10,0,13,15,8,7,-1,-111,-3.9642857142857144,2651,94.67857142857143,28,2.0,11,18,3,8,-4,-57,-1.9655172413793103,2829,97.55172413793103,29,2.0
434,2006-12-29 19:00:00,Seattle SuperSonics,82,Minnesota Timberwolves,101,Fri,6,19,1,12,14,7,5,-1,-21,-0.8076923076923077,2429,93.42307692307692,26,2.0,12,18,4,11,-1,-35,-1.1666666666666667,3000,100.0,30,0.9375
435,2006-12-29 19:00:00,Denver Nuggets,89,New Orleans/Oklahoma City Hornets,99,Fri,6,10,1,11,17,6,6,-3,-135,-4.821428571428571,2529,90.32142857142857,28,2.0,16,10,7,5,2,99,3.8076923076923075,2827,108.73076923076923,26,0.9375
436,2006-12-29 19:00:00,New York Knicks,86,Phoenix Suns,108,Fri,6,22,1,19,8,11,3,-1,181,6.703703703703703,3007,111.37037037037037,27,1.0,13,18,5,8,1,-83,-2.6774193548387095,3104,100.12903225806451,31,1.9791666666666667
437,2006-12-29 19:00:00,Philadelphia 76ers,98,Portland Trail Blazers,95,Fri,6,-3,0,13,16,7,7,1,-112,-3.8620689655172415,2704,93.24137931034483,29,2.0,7,21,3,14,-2,-149,-5.321428571428571,2634,94.07142857142857,28,2.0
438,2006-12-29 19:00:00,Chicago Bulls,107,Toronto Raptors,97,Fri,6,-10,0,13,16,8,3,1,-76,-2.6206896551724137,2816,97.10344827586206,29,2.0,17,12,4,10,1,144,4.9655172413793105,2916,100.55172413793103,29,1.9791666666666667
439,2006-12-29 19:00:00,Orlando Magic,111,Washington Wizards,112,Fri,6,1,1,16,12,10,3,4,49,1.75,3017,107.75,28,2.0,17,13,7,7,-3,-10,-0.3333333333333333,2782,92.73333333333333,30,2.0
440,2006-12-30 19:30:00,Cleveland Cavaliers,96,Chicago Bulls,103,Sat,7,7,1,18,12,13,2,2,154,5.133333333333334,3023,100.76666666666667,30,1.0208333333333333,17,11,4,8,3,84,3.0,2655,94.82142857142857,28,1.0
441,2006-12-30 19:30:00,New Orleans/Oklahoma City Hornets,80,Dallas Mavericks,94,Sat,7,14,1,22,7,13,3,8,177,6.103448275862069,2865,98.79310344827586,29,2.0208333333333335,12,17,5,11,1,-125,-4.310344827586207,2628,90.62068965517241,29,1.0208333333333333
442,2006-12-30 19:00:00,Charlotte Bobcats,113,Indiana Pacers,102,Sat,7,-11,0,17,14,9,4,2,-46,-1.4838709677419355,2937,94.74193548387096,31,0.9583333333333334,8,21,2,11,1,-204,-7.0344827586206895,2720,93.79310344827586,29,1.0
443,2006-12-30 19:00:00,Toronto Raptors,104,Memphis Grizzlies,110,Sat,7,6,1,6,24,4,9,-5,-126,-4.2,2836,94.53333333333333,30,3.0000000000000004,13,17,5,13,-1,-86,-2.8666666666666667,2913,97.1,30,1.0
444,2006-12-30 19:30:00,Washington Wizards,102,Milwaukee Bucks,119,Sat,7,17,1,15,15,8,4,-1,-21,-0.7,3094,103.13333333333334,30,1.0,17,12,6,9,5,50,1.7241379310344827,3129,107.89655172413794,29,1.0208333333333333
445,2006-12-30 19:30:00,Minnesota Timberwolves,92,New Jersey Nets,100,Sat,7,8,1,12,18,8,10,1,-47,-1.5666666666666667,2920,97.33333333333333,30,1.0,13,14,5,9,1,-2,-0.07407407407407407,2530,93.70370370370371,27,1.0208333333333333
446,2006-12-30 19:00:00,Miami Heat,68,Orlando Magic,97,Sat,7,29,1,17,14,10,6,-4,-11,-0.3548387096774194,2893,93.3225806451613,31,1.0,13,16,5,8,-2,-121,-4.172413793103448,2732,94.20689655172414,29,0.9791666666666666
447,2006-12-30 19:00:00,Golden State Warriors,96,Sacramento Kings,119,Sat,7,23,1,12,15,8,7,-1,-14,-0.5185185185185185,2690,99.62962962962963,27,0.9791666666666666,16,15,3,10,2,21,0.6774193548387096,3291,106.16129032258064,31,0.9791666666666666
448,2006-12-30 19:00:00,Portland Trail Blazers,86,Utah Jazz,96,Sat,7,10,1,21,9,12,2,-1,89,2.966666666666667,3048,101.6,30,2.0,13,17,6,9,-1,-115,-3.8333333333333335,2799,93.3,30,1.0
449,2006-12-31 19:00:00,Dallas Mavericks,89,Denver Nuggets,85,Sun,1,-4,0,16,11,9,5,-1,89,3.2962962962962963,2916,108.0,27,2.0,23,7,9,4,9,191,6.366666666666666,2959,98.63333333333334,30,0.9791666666666666
450,2006-12-31 16:00:00,Phoenix Suns,108,Detroit Pistons,101,Sun,1,-7,0,18,10,9,4,-2,80,2.857142857142857,2727,97.39285714285714,28,1.8333333333333333,20,8,8,5,1,203,7.25,3115,111.25,28,1.875
451,2006-12-31 18:00:00,Memphis Grizzlies,109,Houston Rockets,111,Sun,1,2,1,18,12,9,3,2,170,5.666666666666667,2834,94.46666666666667,30,1.9375,7,24,2,15,1,-120,-3.870967741935484,2946,95.03225806451613,31,0.9583333333333334
452,2006-12-31 12:30:00,New York Knicks,80,Los Angeles Clippers,90,Sun,1,10,1,13,16,11,6,2,-70,-2.413793103448276,2775,95.6896551724138,29,1.7083333333333333,13,19,5,9,-1,-105,-3.28125,3190,99.6875,32,1.7291666666666667
453,2006-12-31 18:30:00,Philadelphia 76ers,94,Los Angeles Lakers,104,Sun,1,10,1,19,11,13,4,-1,82,2.7333333333333334,3109,103.63333333333334,30,1.9791666666666667,8,21,4,14,1,-146,-5.0344827586206895,2732,94.20689655172414,29,1.9791666666666667
454,2006-12-31 14:30:00,Atlanta Hawks,81,San Antonio Spurs,95,Sun,1,14,1,22,8,11,5,1,282,9.4,3016,100.53333333333333,30,2.8125000000000004,9,19,5,10,-6,-141,-5.035714285714286,2621,93.60714285714286,28,1.7916666666666667
455,2006-12-31 19:00:00,Boston Celtics,95,Seattle SuperSonics,101,Sun,1,6,1,12,19,8,7,-2,-54,-1.7419354838709677,3082,99.41935483870968,31,2.0,10,18,6,8,-5,-47,-1.6785714285714286,2778,99.21428571428571,28,1.9791666666666667
456,2007-01-01 19:00:00,Minnesota Timberwolves,102,Charlotte Bobcats,96,Mon,2,-6,0,9,21,6,10,2,-193,-6.433333333333334,2833,94.43333333333334,30,2.0,13,15,5,10,-1,-10,-0.35714285714285715,2622,93.64285714285714,28,1.9791666666666667
457,2007-01-01 19:00:00,Boston Celtics,89,Portland Trail Blazers,81,Mon,2,-8,0,13,18,7,8,-2,-125,-4.032258064516129,2885,93.06451612903226,31,2.0,10,19,6,9,-6,-53,-1.8275862068965518,2873,99.06896551724138,29,1.0
458,2007-01-02 19:30:00,Phoenix Suns,97,Chicago Bulls,96,Tue,3,-1,0,19,12,14,2,3,161,5.193548387096774,3126,100.83870967741936,31,3.0000000000000004,21,8,9,5,2,210,7.241379310344827,3223,111.13793103448276,29,2.1458333333333335
459,2007-01-02 19:00:00,San Antonio Spurs,78,Cleveland Cavaliers,82,Tue,3,4,1,17,12,13,3,-1,77,2.6551724137931036,2751,94.86206896551724,29,2.979166666666667,23,8,11,3,2,296,9.548387096774194,3111,100.35483870967742,31,2.1875
460,2007-01-02 19:30:00,Seattle SuperSonics,88,Dallas Mavericks,112,Tue,3,24,1,24,7,14,3,10,195,6.290322580645161,3048,98.3225806451613,31,2.0208333333333335,13,19,4,12,1,-48,-1.5,3183,99.46875,32,2.0208333333333335
461,2007-01-02 19:00:00,Philadelphia 76ers,108,Denver Nuggets,97,Tue,3,-11,0,16,12,9,6,-2,85,3.0357142857142856,3001,107.17857142857143,28,2.0,8,22,4,15,-1,-156,-5.2,2826,94.2,30,2.0208333333333335
462,2007-01-02 19:00:00,Golden State Warriors,97,New Orleans/Oklahoma City Hornets,89,Tue,3,-8,0,12,18,7,6,-1,-139,-4.633333333333334,2708,90.26666666666667,30,2.979166666666667,16,16,3,11,-1,-2,-0.0625,3387,105.84375,32,3.0000000000000004
463,2007-01-02 19:00:00,Los Angeles Clippers,86,Orlando Magic,91,Tue,3,5,1,18,14,11,6,1,18,0.5625,2990,93.4375,32,3.0000000000000004,14,16,2,10,3,-60,-2.0,2865,95.5,30,2.2708333333333335
464,2007-01-02 19:00:00,New York Knicks,100,Sacramento Kings,112,Tue,3,12,1,13,15,9,7,1,9,0.32142857142857145,2809,100.32142857142857,28,3.0000000000000004,13,20,5,10,-2,-115,-3.484848484848485,3270,99.0909090909091,33,2.2708333333333335
