,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPts,Home_AvgPts,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPts,Visitor_AvgPts,Visitor_GamesPlayed,Visitor_DaysPast
37,2003-11-01 19:30:00,New York Knicks,74,San Antonio Spurs,86,Sat,7,12,1,1,1,1,0,-1,-7,-3.5,155,77.5,2,3.0208333333333335,0,1,0,0,-1,-2,-2.0,83,83.0,1,2.979166666666667
38,2003-11-01 19:00:00,New Jersey Nets,98,Washington Wizards,85,Sat,7,-13,0,1,1,0,0,-1,22,11.0,178,89.0,2,1.0,1,1,0,1,1,20,10.0,171,85.5,2,0.9583333333333334
39,2003-11-02 18:30:00,Golden State Warriors,72,Los Angeles Lakers,87,Sun,1,15,1,2,0,1,0,2,20,10.0,212,106.0,2,0.9791666666666666,1,1,0,0,1,6,3.0,191,95.5,2,0.9583333333333334
40,2003-11-03 19:30:00,New Orleans Hornets,80,Atlanta Hawks,90,Mon,2,10,1,0,3,0,1,-3,-15,-5.0,276,92.0,3,2.0208333333333335,3,0,1,0,3,14,4.666666666666667,285,95.0,3,2.0208333333333335
41,2003-11-03 19:30:00,Houston Rockets,98,Chicago Bulls,66,Mon,2,-32,0,1,2,1,1,-1,-49,-16.333333333333332,242,80.66666666666667,3,2.0,1,1,0,0,-1,9,4.5,173,86.5,2,2.0
42,2003-11-03 19:30:00,Miami Heat,93,Dallas Mavericks,103,Mon,2,10,1,2,1,1,0,2,17,5.666666666666667,315,105.0,3,2.0,0,3,0,2,-3,-50,-16.666666666666668,230,76.66666666666667,3,3.0000000000000004
43,2003-11-03 19:00:00,San Antonio Spurs,80,Memphis Grizzlies,88,Mon,2,8,1,1,1,0,1,1,6,3.0,170,85.0,2,1.9791666666666667,2,1,0,1,1,5,1.6666666666666667,241,80.33333333333333,3,1.9791666666666667
44,2003-11-03 19:00:00,New York Knicks,75,Orlando Magic,68,Mon,2,-7,0,1,2,0,2,-2,-11,-3.6666666666666665,268,89.33333333333333,3,2.0,0,2,0,1,-2,-14,-7.0,157,78.5,2,1.9791666666666667
45,2003-11-03 19:00:00,Philadelphia 76ers,94,Portland Trail Blazers,83,Mon,2,-11,0,1,1,1,0,1,12,6.0,196,98.0,2,2.0,1,2,0,2,-2,-10,-3.3333333333333335,268,89.33333333333333,3,1.9791666666666667
46,2003-11-03 19:00:00,Minnesota Timberwolves,88,Utah Jazz,93,Mon,2,5,1,1,1,1,0,-1,-18,-9.0,201,100.5,2,1.9791666666666667,2,1,0,1,1,0,0.0,229,76.33333333333333,3,2.0
47,2003-11-04 19:00:00,Denver Nuggets,60,Indiana Pacers,71,Tue,3,11,1,2,1,0,1,1,-8,-2.6666666666666665,271,90.33333333333333,3,3.0000000000000004,2,1,0,1,1,12,4.0,274,91.33333333333333,3,3.0000000000000004
48,2003-11-04 19:00:00,Los Angeles Lakers,113,Milwaukee Bucks,107,Tue,3,-6,0,2,1,1,0,2,38,12.666666666666666,280,93.33333333333333,3,2.979166666666667,3,0,1,0,3,35,11.666666666666666,299,99.66666666666667,3,2.0208333333333335
49,2003-11-04 19:30:00,Houston Rockets,86,New Jersey Nets,75,Tue,3,-11,0,2,1,1,0,2,33,11.0,269,89.66666666666667,3,3.0208333333333335,2,1,1,0,1,41,13.666666666666666,271,90.33333333333333,3,1.0
50,2003-11-04 19:30:00,Miami Heat,73,San Antonio Spurs,80,Tue,3,7,1,2,2,2,0,-1,-3,-0.75,321,80.25,4,1.0208333333333333,0,4,0,3,-4,-60,-15.0,323,80.75,4,1.0
51,2003-11-05 20:00:00,Denver Nuggets,93,Cleveland Cavaliers,89,Wed,4,-4,0,0,3,0,0,-3,-42,-14.0,263,87.66666666666667,3,4.041666666666667,2,2,0,2,-1,1,0.25,334,83.5,4,1.0416666666666667
52,2003-11-05 19:30:00,Boston Celtics,88,Detroit Pistons,96,Wed,4,8,1,2,1,0,1,2,21,7.0,276,92.0,3,4.020833333333333,2,1,1,1,-1,18,6.0,281,93.66666666666667,3,4.020833333333333
53,2003-11-05 19:30:00,Atlanta Hawks,72,Golden State Warriors,99,Wed,4,27,1,1,2,1,1,-1,-9,-3.0,263,87.66666666666667,3,3.0416666666666665,1,3,0,2,1,-5,-1.25,366,91.5,4,2.0
54,2003-11-05 19:00:00,Sacramento Kings,125,Minnesota Timberwolves,121,Wed,4,-4,0,2,2,2,0,-1,-5,-1.25,317,79.25,4,2.0,2,1,0,1,-1,4,1.3333333333333333,294,98.0,3,4.0
55,2003-11-05 19:30:00,Milwaukee Bucks,106,New York Knicks,90,Wed,4,-16,0,1,2,0,1,1,-7,-2.3333333333333335,232,77.33333333333333,3,2.0208333333333335,2,2,1,1,-1,32,8.0,387,96.75,4,1.0208333333333333
56,2003-11-05 19:00:00,Chicago Bulls,106,Orlando Magic,100,Wed,4,-6,0,1,3,0,3,-3,-18,-4.5,336,84.0,4,2.0,1,3,0,1,-2,-81,-20.25,308,77.0,4,1.9791666666666667
57,2003-11-05 19:00:00,New Orleans Hornets,106,Philadelphia 76ers,99,Wed,4,-7,0,2,2,1,0,1,1,0.25,362,90.5,4,2.0,3,1,1,1,-1,4,1.0,365,91.25,4,1.9791666666666667
58,2003-11-05 19:30:00,Memphis Grizzlies,87,Portland Trail Blazers,93,Wed,4,6,1,1,2,1,1,-1,1,0.3333333333333333,279,93.0,3,2.0208333333333335,2,1,1,0,2,14,4.666666666666667,258,86.0,3,2.0208333333333335
59,2003-11-05 19:00:00,Phoenix Suns,80,Utah Jazz,91,Wed,4,11,1,2,1,2,0,1,-13,-4.333333333333333,294,98.0,3,2.0,1,2,0,1,-1,4,1.3333333333333333,276,92.0,3,4.0
60,2003-11-05 19:00:00,Dallas Mavericks,90,Washington Wizards,100,Wed,4,10,1,1,2,0,1,-2,9,3.0,263,87.66666666666667,3,4.0,3,1,1,1,3,27,6.75,418,104.5,4,1.9791666666666667
61,2003-11-06 19:00:00,Indiana Pacers,87,New Jersey Nets,81,Thu,5,-6,0,2,2,1,1,-1,22,5.5,344,86.0,4,1.9791666666666667,3,1,2,0,2,3,0.75,342,85.5,4,2.0
62,2003-11-06 20:30:00,Los Angeles Lakers,120,San Antonio Spurs,117,Thu,5,-3,0,3,2,3,0,1,4,0.8,401,80.2,5,2.0416666666666665,4,0,2,0,4,41,10.25,412,103.0,4,2.0625
63,2003-11-06 20:00:00,Dallas Mavericks,71,Toronto Raptors,77,Thu,5,6,1,2,1,2,0,-1,-11,-3.6666666666666665,228,76.0,3,5.041666666666667,3,2,1,2,-1,17,3.4,508,101.6,5,1.0416666666666667
64,2003-11-07 19:30:00,New Jersey Nets,94,Boston Celtics,87,Fri,6,-7,0,2,2,1,0,-2,10,2.5,369,92.25,4,2.0,2,3,1,1,-2,16,3.2,425,85.0,5,1.0208333333333333
65,2003-11-07 19:30:00,Philadelphia 76ers,106,Chicago Bulls,85,Fri,6,-21,0,2,3,1,2,1,-75,-15.0,414,82.8,5,2.0208333333333335,2,3,1,2,-1,-6,-1.2,461,92.2,5,2.0208333333333335
66,2003-11-07 19:00:00,Los Angeles Clippers,104,Denver Nuggets,102,Fri,6,-2,0,3,2,2,0,1,5,1.0,427,85.4,5,1.9583333333333333,0,2,0,1,-2,-28,-14.0,205,102.5,2,7.0
67,2003-11-07 20:00:00,Milwaukee Bucks,99,Detroit Pistons,105,Fri,6,6,1,3,1,1,1,3,29,7.25,372,93.0,4,2.0208333333333335,3,2,2,1,1,48,9.6,493,98.6,5,2.0208333333333335
68,2003-11-07 19:30:00,Utah Jazz,89,Golden State Warriors,95,Fri,6,6,1,2,2,2,1,1,18,4.5,362,90.5,4,2.0,3,1,0,1,2,-2,-0.5,385,96.25,4,2.0208333333333335
69,2003-11-07 19:30:00,Cleveland Cavaliers,90,Indiana Pacers,91,Fri,6,1,1,4,1,1,1,3,9,1.8,429,85.8,5,1.0208333333333333,0,4,0,3,-4,-46,-11.5,352,88.0,4,1.9791666666666667
70,2003-11-07 19:00:00,Los Angeles Lakers,95,New Orleans Hornets,114,Fri,6,19,1,4,1,2,0,1,11,2.2,471,94.2,5,2.0,5,0,3,0,5,44,8.8,532,106.4,5,0.9375
71,2003-11-07 19:30:00,Sacramento Kings,111,New York Knicks,114,Fri,6,3,1,1,3,0,2,-1,-23,-5.75,322,80.5,4,2.0,3,1,1,1,1,8,2.0,419,104.75,4,2.0208333333333335
72,2003-11-07 20:00:00,Minnesota Timberwolves,100,Orlando Magic,71,Fri,6,-29,0,1,4,0,4,-4,-24,-4.8,436,87.2,5,2.0416666666666665,2,3,0,2,-2,-9,-1.8,438,87.6,5,2.0416666666666665
73,2003-11-07 19:00:00,Memphis Grizzlies,88,Phoenix Suns,96,Fri,6,8,1,1,3,1,1,-2,-7,-1.75,356,89.0,4,2.0,2,2,1,1,-1,8,2.0,345,86.25,4,1.9791666666666667
74,2003-11-07 19:30:00,Portland Trail Blazers,82,Seattle SuperSonics,100,Fri,6,18,1,2,0,1,0,2,28,14.0,233,116.5,2,7.020833333333333,2,2,0,1,1,7,1.75,372,93.0,4,2.0
75,2003-11-07 19:00:00,Toronto Raptors,60,Washington Wizards,86,Fri,6,26,1,2,2,1,1,1,19,4.75,363,90.75,4,2.0,3,1,0,1,1,-5,-1.25,305,76.25,4,0.9583333333333334
76,2003-11-08 19:30:00,Washington Wizards,98,Cleveland Cavaliers,111,Sat,7,13,1,0,5,0,1,-5,-47,-9.4,442,88.4,5,1.0,3,2,1,1,2,45,9.0,449,89.8,5,1.0208333333333333
77,2003-11-08 19:30:00,Orlando Magic,86,Houston Rockets,96,Sat,7,10,1,3,1,1,1,2,52,13.0,357,89.25,4,4.0,1,5,1,0,-5,-53,-8.833333333333334,507,84.5,6,0.9791666666666666
78,2003-11-08 19:30:00,Minnesota Timberwolves,88,Miami Heat,79,Sat,7,-9,0,0,5,0,1,-5,-67,-13.4,396,79.2,5,4.0,3,3,1,2,1,20,3.3333333333333335,538,89.66666666666667,6,0.9791666666666666
79,2003-11-08 19:30:00,New York Knicks,87,Milwaukee Bucks,90,Sat,7,3,1,3,3,1,1,-1,42,7.0,592,98.66666666666667,6,0.9791666666666666,2,3,1,1,1,-20,-4.0,436,87.2,5,1.0
80,2003-11-08 19:00:00,Chicago Bulls,109,New Orleans Hornets,106,Sat,7,-3,0,5,1,3,0,2,30,5.0,585,97.5,6,1.0,2,4,1,1,-1,-96,-16.0,499,83.16666666666667,6,0.9791666666666666
81,2003-11-08 19:00:00,Atlanta Hawks,83,Portland Trail Blazers,90,Sat,7,7,1,2,3,2,1,-1,-11,-2.2,454,90.8,5,0.9791666666666666,1,4,0,3,-1,-32,-6.4,438,87.6,5,2.979166666666667
82,2003-11-08 19:30:00,Dallas Mavericks,81,San Antonio Spurs,78,Sat,7,-3,0,3,3,3,1,-1,1,0.16666666666666666,518,86.33333333333333,6,1.9583333333333333,3,3,1,3,-2,11,1.8333333333333333,579,96.5,6,1.9791666666666667
83,2003-11-08 19:00:00,Memphis Grizzlies,89,Utah Jazz,96,Sat,7,7,1,3,2,3,0,-1,-8,-1.6,474,94.8,5,0.9791666666666666,2,3,1,2,-2,0,0.0,433,86.6,5,1.0
84,2003-11-09 18:00:00,Sacramento Kings,82,Boston Celtics,91,Sun,1,9,1,2,3,1,1,-3,3,0.6,456,91.2,5,1.9375,3,2,1,2,-1,5,1.0,530,106.0,5,1.9375
85,2003-11-09 18:00:00,New Jersey Nets,84,Detroit Pistons,98,Sun,1,14,1,4,1,2,1,4,35,7.0,477,95.4,5,1.9166666666666667,3,3,2,1,1,23,3.8333333333333335,519,86.5,6,1.9375
86,2003-11-09 18:00:00,Indiana Pacers,85,Philadelphia 76ers,74,Sun,1,-11,0,3,3,1,1,1,15,2.5,567,94.5,6,1.9375,5,1,3,0,4,10,1.6666666666666667,520,86.66666666666667,6,1.9375
87,2003-11-09 18:00:00,Atlanta Hawks,91,Seattle SuperSonics,81,Sun,1,-10,0,3,0,2,0,3,46,15.333333333333334,333,111.0,3,1.9375,1,5,0,4,-2,-39,-6.5,521,86.83333333333333,6,0.9583333333333334
88,2003-11-09 12:30:00,Denver Nuggets,76,Toronto Raptors,89,Sun,1,13,1,3,2,3,0,-1,-31,-6.2,365,73.0,5,1.7291666666666667,3,3,1,2,-1,3,0.5,529,88.16666666666667,6,1.7291666666666667
89,2003-11-10 19:30:00,Denver Nuggets,105,Chicago Bulls,97,Mon,2,-8,0,3,4,1,3,1,-93,-13.285714285714286,608,86.85714285714286,7,2.0208333333333335,3,4,1,3,-2,-10,-1.4285714285714286,605,86.42857142857143,7,1.2916666666666667
90,2003-11-10 19:00:00,New York Knicks,80,Cleveland Cavaliers,94,Mon,2,14,1,1,5,1,1,1,-34,-5.666666666666667,553,92.16666666666667,6,1.9791666666666667,2,4,1,2,-1,-23,-3.8333333333333335,523,87.16666666666667,6,1.9791666666666667
91,2003-11-10 19:30:00,Phoenix Suns,99,Golden State Warriors,96,Mon,2,-3,0,3,2,3,1,2,24,4.8,457,91.4,5,3.0000000000000004,2,3,0,2,1,1,0.2,452,90.4,5,3.0208333333333335
92,2003-11-10 19:00:00,Los Angeles Lakers,95,Memphis Grizzlies,105,Mon,2,10,1,2,4,1,1,-3,-7,-1.1666666666666667,522,87.0,6,2.0,5,1,3,1,-1,25,4.166666666666667,627,104.5,6,3.0000000000000004
93,2003-11-10 19:00:00,Utah Jazz,78,San Antonio Spurs,87,Mon,2,9,1,3,4,3,2,-2,-2,-0.2857142857142857,596,85.14285714285714,7,1.9791666666666667,4,2,0,2,1,-1,-0.16666666666666666,570,95.0,6,2.0
94,2003-11-11 19:30:00,New Orleans Hornets,97,Dallas Mavericks,125,Tue,3,28,1,4,3,2,0,1,14,2.0,660,94.28571428571429,7,3.0000000000000004,5,2,2,1,-1,27,3.857142857142857,691,98.71428571428571,7,3.0208333333333335
95,2003-11-11 19:30:00,Miami Heat,70,Houston Rockets,90,Tue,3,20,1,4,1,2,1,3,62,12.4,453,90.6,5,3.0000000000000004,0,6,0,4,-6,-76,-12.666666666666666,475,79.16666666666667,6,3.0000000000000004
96,2003-11-11 19:00:00,Boston Celtics,78,Indiana Pacers,76,Tue,3,-2,0,6,1,2,1,5,21,3.0,605,86.42857142857143,7,2.0416666666666665,3,3,1,2,1,12,2.0,547,91.16666666666667,6,2.0416666666666665
97,2003-11-11 19:30:00,Atlanta Hawks,103,Los Angeles Clippers,115,Tue,3,12,1,1,2,0,1,1,-26,-8.666666666666666,309,103.0,3,4.020833333333333,2,5,1,4,1,-29,-4.142857142857143,612,87.42857142857143,7,2.0625
98,2003-11-11 19:00:00,Seattle SuperSonics,89,Minnesota Timberwolves,87,Tue,3,-2,0,4,3,2,1,2,29,4.142857142857143,626,89.42857142857143,7,2.979166666666667,3,1,1,0,-1,36,9.0,414,103.5,4,2.0416666666666665
99,2003-11-11 19:00:00,Toronto Raptors,80,Portland Trail Blazers,83,Tue,3,3,1,3,3,3,1,1,-4,-0.6666666666666666,544,90.66666666666667,6,3.0000000000000004,4,2,0,2,1,-18,-3.0,454,75.66666666666667,6,2.2708333333333335
100,2003-11-11 19:00:00,Detroit Pistons,91,Sacramento Kings,97,Tue,3,6,1,3,3,2,0,-2,-4,-0.6666666666666666,612,102.0,6,2.0416666666666665,5,1,2,0,5,49,8.166666666666666,575,95.83333333333333,6,2.0416666666666665
101,2003-11-11 19:00:00,Philadelphia 76ers,112,Washington Wizards,105,Tue,3,-7,0,3,3,2,1,-1,32,5.333333333333333,547,91.16666666666667,6,2.979166666666667,3,4,2,2,-1,4,0.5714285714285714,641,91.57142857142857,7,2.0416666666666665
102,2003-11-12 19:00:00,Chicago Bulls,89,Boston Celtics,82,Wed,4,-7,0,4,3,2,1,2,14,2.0,625,89.28571428571429,7,1.0,3,5,2,1,-1,-101,-12.625,705,88.125,8,1.9791666666666667
103,2003-11-12 18:30:00,Detroit Pistons,85,Golden State Warriors,87,Wed,4,2,1,3,3,3,2,-1,21,3.5,553,92.16666666666667,6,1.9583333333333333,5,2,2,1,-1,43,6.142857142857143,666,95.14285714285714,7,0.9791666666666666
104,2003-11-12 19:30:00,Toronto Raptors,79,Los Angeles Lakers,94,Wed,4,15,1,5,2,2,0,-2,15,2.142857142857143,722,103.14285714285714,7,2.0208333333333335,4,3,0,3,-1,-21,-3.0,534,76.28571428571429,7,1.0208333333333333
105,2003-11-12 19:30:00,Cleveland Cavaliers,83,Miami Heat,88,Wed,4,5,1,0,7,0,2,-7,-96,-13.714285714285714,545,77.85714285714286,7,1.0,2,5,0,4,2,-20,-2.857142857142857,647,92.42857142857143,7,2.0208333333333335
106,2003-11-12 19:00:00,Seattle SuperSonics,104,Milwaukee Bucks,99,Wed,4,-5,0,4,3,2,1,1,45,6.428571428571429,682,97.42857142857143,7,3.9791666666666665,4,1,2,0,1,38,7.6,503,100.6,5,1.0
107,2003-11-12 19:00:00,San Antonio Spurs,85,New Jersey Nets,71,Wed,4,-14,0,3,4,1,2,-1,9,1.2857142857142858,603,86.14285714285714,7,3.0416666666666665,4,4,0,2,1,7,0.875,683,85.375,8,2.0
108,2003-11-12 19:00:00,Utah Jazz,89,New Orleans Hornets,96,Wed,4,7,1,5,3,3,1,-2,-1,-0.125,788,98.5,8,0.9791666666666666,4,3,0,3,-1,-10,-1.4285714285714286,648,92.57142857142857,7,2.0
109,2003-11-12 19:00:00,Memphis Grizzlies,107,Orlando Magic,97,Wed,4,-10,0,1,6,0,5,-6,-63,-9.0,593,84.71428571428571,7,3.9791666666666665,3,4,1,3,1,3,0.42857142857142855,627,89.57142857142857,7,2.0
110,2003-11-12 19:00:00,Atlanta Hawks,99,Phoenix Suns,94,Wed,4,-5,0,3,3,2,1,2,4,0.6666666666666666,551,91.83333333333333,6,1.9791666666666667,2,6,1,5,-1,-41,-5.125,715,89.375,8,0.9791666666666666
111,2003-11-13 19:30:00,Minnesota Timberwolves,92,Chicago Bulls,89,Thu,5,-3,0,4,5,1,4,1,-94,-10.444444444444445,794,88.22222222222223,9,1.0208333333333333,4,4,2,2,-1,27,3.375,713,89.125,8,2.0208333333333335
112,2003-11-13 18:30:00,Houston Rockets,86,Dallas Mavericks,97,Thu,5,11,1,5,3,3,0,2,42,5.25,785,98.125,8,1.9583333333333333,5,1,2,0,4,82,13.666666666666666,543,90.5,6,1.9583333333333333
113,2003-11-13 19:00:00,Sacramento Kings,110,Portland Trail Blazers,112,Thu,5,2,1,4,3,4,1,2,-1,-0.14285714285714285,627,89.57142857142857,7,2.0,4,3,1,3,1,2,0.2857142857142857,709,101.28571428571429,7,2.0
114,2003-11-14 19:30:00,Cleveland Cavaliers,82,Boston Celtics,91,Fri,6,9,1,4,4,2,2,-1,7,0.875,707,88.375,8,2.0208333333333335,2,6,0,5,-1,-25,-3.125,730,91.25,8,2.0
