,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPts,Home_AvgPts,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPts,Visitor_AvgPts,Visitor_GamesPlayed,Visitor_DaysPast
24,2012-11-02 19:00:00,Detroit Pistons,89,Phoenix Suns,92,Fri,6,3,1,0,1,0,1,-1,-2,-2.0,85,85.0,1,2.0,0,1,0,0,-1,-9,-9.0,96,96.0,1,1.9791666666666667
25,2012-11-03 19:30:00,Toronto Raptors,100,Brooklyn Nets,107,Sat,7,7,1,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0,0,-1,-2,-2.0,88,88.0,1,3.0208333333333335
26,2012-11-03 19:00:00,New Orleans Hornets,89,Chicago Bulls,82,Sat,7,-7,0,2,0,1,0,2,35,17.5,208,104.0,2,0.9791666666666666,1,1,0,0,1,-2,-1.0,183,91.5,2,1.0
27,2012-11-03 19:30:00,Charlotte Bobcats,99,Dallas Mavericks,126,Sat,7,27,1,1,1,0,0,-1,-11,-5.5,193,96.5,2,3.0208333333333335,1,0,0,0,1,1,1.0,90,90.0,1,1.0208333333333333
28,2012-11-03 19:00:00,Portland Trail Blazers,95,Houston Rockets,85,Sat,7,-10,0,2,0,0,0,2,16,8.0,214,107.0,2,0.9791666666666666,1,1,0,1,-1,-4,-2.0,208,104.0,2,1.0
29,2012-11-03 19:00:00,Sacramento Kings,98,Indiana Pacers,106,Sat,7,8,1,1,1,0,0,-1,1,0.5,179,89.5,2,1.0,0,2,0,2,-2,-18,-9.0,167,83.5,2,1.0
30,2012-11-03 19:30:00,Golden State Warriors,114,Los Angeles Clippers,110,Sat,7,-4,0,2,0,1,0,2,19,9.5,206,103.0,2,1.0,1,1,1,0,-1,-8,-4.0,181,90.5,2,1.0
31,2012-11-03 19:30:00,Denver Nuggets,116,Miami Heat,119,Sat,7,3,1,1,1,1,0,-1,-7,-3.5,204,102.0,2,0.9791666666666666,0,2,0,2,-2,-22,-11.0,164,82.0,2,1.0208333333333333
32,2012-11-03 19:30:00,Cleveland Cavaliers,102,Milwaukee Bucks,105,Sat,7,3,1,1,0,0,0,1,11,11.0,99,99.0,1,1.0,1,1,0,0,-1,-19,-9.5,180,90.0,2,1.0
33,2012-11-03 19:30:00,Utah Jazz,100,San Antonio Spurs,110,Sat,7,10,1,2,0,1,0,2,6,3.0,185,92.5,2,1.9583333333333333,1,1,0,1,-1,17,8.5,199,99.5,2,1.0208333333333333
34,2012-11-03 19:00:00,Boston Celtics,89,Washington Wizards,86,Sat,7,-3,0,0,1,0,0,-1,-10,-10.0,84,84.0,1,4.0,0,2,0,1,-2,-24,-12.0,195,97.5,2,0.9791666666666666
35,2012-11-04 18:30:00,Detroit Pistons,79,Los Angeles Lakers,108,Sun,1,29,1,0,3,0,2,-3,-28,-9.333333333333334,292,97.33333333333333,3,1.9583333333333333,0,2,0,1,-2,-12,-6.0,185,92.5,2,1.9791666666666667
36,2012-11-04 12:00:00,Philadelphia 76ers,84,New York Knicks,100,Sun,1,16,1,1,0,1,0,1,20,20.0,104,104.0,1,1.6666666666666667,1,0,0,0,1,9,9.0,84,84.0,1,3.7083333333333335
37,2012-11-04 18:00:00,Atlanta Hawks,104,Oklahoma City Thunder,95,Sun,1,-9,0,1,1,1,0,1,12,6.0,190,95.0,2,1.9583333333333333,0,1,0,0,-1,-7,-7.0,102,102.0,1,1.9375
38,2012-11-04 18:00:00,Phoenix Suns,94,Orlando Magic,115,Sun,1,21,1,1,0,1,0,1,13,13.0,102,102.0,1,1.9583333333333333,1,1,0,0,1,1,0.5,177,88.5,2,1.9583333333333333
39,2012-11-04 18:00:00,Minnesota Timberwolves,86,Toronto Raptors,105,Sun,1,19,1,0,2,0,1,-2,-9,-4.5,188,94.0,2,0.9375,1,0,0,0,1,12,12.0,92,92.0,1,1.9583333333333333
40,2012-11-05 19:30:00,Minnesota Timberwolves,107,Brooklyn Nets,96,Mon,2,-11,0,1,0,1,0,1,7,7.0,107,107.0,1,2.0,1,1,0,1,-1,-7,-3.5,178,89.0,2,1.0625
41,2012-11-05 19:30:00,Portland Trail Blazers,91,Dallas Mavericks,114,Mon,2,23,1,2,1,1,0,1,16,5.333333333333333,319,106.33333333333333,3,2.0,2,1,1,1,1,6,2.0,303,101.0,3,2.0208333333333335
42,2012-11-05 19:30:00,Cleveland Cavaliers,108,Los Angeles Clippers,101,Mon,2,-7,0,2,1,1,1,-1,15,5.0,316,105.33333333333333,3,2.0,1,2,0,1,-2,-22,-7.333333333333333,282,94.0,3,2.0
43,2012-11-05 19:00:00,Utah Jazz,94,Memphis Grizzlies,103,Mon,2,9,1,1,1,0,0,1,1,0.5,196,98.0,2,2.979166666666667,1,2,0,2,-2,7,2.3333333333333335,299,99.66666666666667,3,1.9791666666666667
44,2012-11-05 19:30:00,Phoenix Suns,99,Miami Heat,124,Mon,2,25,1,2,1,2,0,1,-4,-1.3333333333333333,323,107.66666666666667,3,2.0,1,2,0,1,-1,-20,-6.666666666666667,271,90.33333333333333,3,1.0625
45,2012-11-05 19:00:00,New York Knicks,110,Philadelphia 76ers,88,Mon,2,-22,0,1,1,1,0,-1,-7,-3.5,168,84.0,2,1.2916666666666667,2,0,0,0,2,36,18.0,204,102.0,2,1.2916666666666667
46,2012-11-05 19:00:00,Golden State Warriors,92,Sacramento Kings,94,Mon,2,2,1,0,3,0,0,-3,-26,-8.666666666666666,265,88.33333333333333,3,2.0,2,1,2,0,1,-4,-1.3333333333333333,295,98.33333333333333,3,1.9791666666666667
47,2012-11-05 19:30:00,Indiana Pacers,79,San Antonio Spurs,101,Mon,2,22,1,3,0,2,0,3,16,5.333333333333333,295,98.33333333333333,3,2.0,2,1,1,1,1,9,3.0,285,95.0,3,2.0208333333333335
48,2012-11-06 19:00:00,Orlando Magic,93,Chicago Bulls,99,Tue,3,6,1,2,1,1,1,-1,28,9.333333333333334,290,96.66666666666667,3,3.0000000000000004,2,0,0,0,2,34,17.0,217,108.5,2,2.0416666666666665
49,2012-11-06 19:00:00,Detroit Pistons,97,Denver Nuggets,109,Tue,3,12,1,0,3,0,0,-3,-25,-8.333333333333334,280,93.33333333333333,3,2.979166666666667,0,3,0,2,-3,-41,-13.666666666666666,264,88.0,3,2.0208333333333335
50,2012-11-06 19:00:00,Toronto Raptors,88,Oklahoma City Thunder,108,Tue,3,20,1,1,2,1,1,-1,3,1.0,285,95.0,3,2.0416666666666665,1,2,0,1,1,10,3.3333333333333335,293,97.66666666666667,3,2.0416666666666665
51,2012-11-07 19:30:00,Indiana Pacers,86,Atlanta Hawks,89,Wed,4,3,1,1,1,0,1,1,2,1.0,206,103.0,2,3.0625,2,2,1,2,-1,-13,-3.25,364,91.0,4,2.0
52,2012-11-07 19:30:00,Washington Wizards,94,Boston Celtics,100,Wed,4,6,1,1,2,0,1,1,-21,-7.0,284,94.66666666666667,3,4.020833333333333,0,2,0,1,-2,-13,-6.5,170,85.0,2,4.020833333333333
53,2012-11-07 19:00:00,Phoenix Suns,117,Charlotte Bobcats,110,Wed,4,-7,0,1,1,1,0,-1,-26,-13.0,189,94.5,2,3.9791666666666665,1,3,0,2,-2,-45,-11.25,370,92.5,4,1.9791666666666667
54,2012-11-07 19:30:00,Toronto Raptors,104,Dallas Mavericks,109,Wed,4,5,1,3,1,2,0,2,39,9.75,433,108.25,4,2.0,1,3,0,2,-1,-10,-2.5,381,95.25,4,1.0208333333333333
55,2012-11-07 19:30:00,Cleveland Cavaliers,96,Golden State Warriors,106,Wed,4,10,1,2,2,0,1,-1,-6,-1.5,387,96.75,4,2.0208333333333335,2,2,1,1,1,-15,-3.75,390,97.5,4,2.0
56,2012-11-07 19:00:00,Denver Nuggets,93,Houston Rockets,87,Wed,4,-6,0,2,1,0,1,-1,6,2.0,299,99.66666666666667,3,4.0,1,3,0,3,1,-13,-3.25,389,97.25,4,1.0
57,2012-11-07 19:30:00,San Antonio Spurs,84,Los Angeles Clippers,106,Wed,4,22,1,2,2,1,2,-2,8,2.0,417,104.25,4,2.0,4,0,1,0,4,38,9.5,396,99.0,4,2.0
58,2012-11-07 19:30:00,Brooklyn Nets,73,Miami Heat,103,Wed,4,30,1,3,1,3,0,2,21,5.25,447,111.75,4,2.0,1,1,0,0,-1,-4,-2.0,203,101.5,2,2.0
59,2012-11-07 19:00:00,Memphis Grizzlies,108,Milwaukee Bucks,90,Wed,4,-18,0,2,0,1,0,2,14,7.0,204,102.0,2,3.9791666666666665,2,1,1,1,2,10,3.3333333333333335,299,99.66666666666667,3,2.0
60,2012-11-07 19:00:00,Orlando Magic,75,Minnesota Timberwolves,90,Wed,4,15,1,2,1,1,0,1,4,1.3333333333333333,285,95.0,3,1.9791666666666667,2,1,0,1,-1,28,9.333333333333334,310,103.33333333333333,3,1.0
61,2012-11-07 19:00:00,Philadelphia 76ers,77,New Orleans Hornets,62,Wed,4,-15,0,2,1,1,1,2,5,1.6666666666666667,272,90.66666666666667,3,4.0,1,2,0,1,-2,-29,-9.666666666666666,256,85.33333333333333,3,2.0
62,2012-11-07 19:00:00,Detroit Pistons,103,Sacramento Kings,105,Wed,4,2,1,1,3,1,0,1,-24,-6.0,359,89.75,4,2.0,0,4,0,3,-4,-53,-13.25,361,90.25,4,1.0
63,2012-11-07 19:00:00,Los Angeles Lakers,86,Utah Jazz,95,Wed,4,9,1,1,3,1,0,-3,-2,-0.5,393,98.25,4,2.0,1,3,0,1,1,1,0.25,400,100.0,4,3.0208333333333335
64,2012-11-08 19:00:00,Oklahoma City Thunder,97,Chicago Bulls,91,Thu,5,-6,0,3,1,2,1,1,34,8.5,389,97.25,4,2.0,2,2,0,1,1,23,5.75,393,98.25,4,2.0
65,2012-11-08 19:30:00,Los Angeles Clippers,103,Portland Trail Blazers,90,Thu,5,-13,0,2,2,1,0,-1,-17,-4.25,394,98.5,4,3.0000000000000004,3,2,1,0,1,30,6.0,523,104.6,5,1.0
66,2012-11-09 19:30:00,Miami Heat,95,Atlanta Hawks,89,Fri,6,-6,0,2,1,1,1,2,5,1.6666666666666667,295,98.33333333333333,3,2.0,4,1,0,1,3,51,10.2,550,110.0,5,2.0
67,2012-11-09 19:30:00,Philadelphia 76ers,106,Boston Celtics,100,Fri,6,-6,0,2,2,1,1,2,-15,-3.75,384,96.0,4,2.0,2,2,1,1,1,-14,-3.5,333,83.25,4,2.0208333333333335
68,2012-11-09 20:30:00,Utah Jazz,84,Denver Nuggets,104,Fri,6,20,1,2,3,1,0,2,-7,-1.4,482,96.4,5,2.0625,2,3,0,3,1,7,1.4,488,97.6,5,2.0625
69,2012-11-09 19:30:00,Golden State Warriors,77,Los Angeles Lakers,101,Fri,6,24,1,1,4,1,2,-1,-8,-1.6,486,97.2,5,2.0208333333333335,3,2,2,1,1,4,0.8,493,98.6,5,2.0
70,2012-11-09 19:00:00,Houston Rockets,85,Memphis Grizzlies,93,Fri,6,8,1,3,1,1,0,3,28,7.0,407,101.75,4,2.0,2,2,2,0,-2,0,0.0,386,96.5,4,2.0
71,2012-11-09 19:00:00,Indiana Pacers,94,Minnesota Timberwolves,96,Fri,6,2,1,3,1,2,0,2,19,4.75,375,93.75,4,2.0,2,3,1,3,-2,-16,-3.2,450,90.0,5,1.9791666666666667
72,2012-11-09 19:00:00,Charlotte Bobcats,99,New Orleans Hornets,107,Fri,6,8,1,2,2,1,2,-1,-10,-2.5,334,83.5,4,2.0,1,2,0,1,-2,-33,-11.0,299,99.66666666666667,3,2.0
73,2012-11-09 19:30:00,Dallas Mavericks,94,New York Knicks,104,Fri,6,10,1,3,0,2,0,3,58,19.333333333333332,314,104.66666666666667,3,4.020833333333333,4,1,1,1,3,44,8.8,542,108.4,5,2.0
74,2012-11-09 19:00:00,Detroit Pistons,94,Oklahoma City Thunder,105,Fri,6,11,1,3,2,2,1,2,29,5.8,490,98.0,5,1.0,0,5,0,4,-5,-55,-11.0,464,92.8,5,2.0
75,2012-11-09 19:00:00,Brooklyn Nets,107,Orlando Magic,68,Fri,6,-39,0,2,2,2,0,-2,13,3.25,385,96.25,4,2.0,1,2,0,1,-2,-34,-11.333333333333334,276,92.0,3,1.9791666666666667
76,2012-11-09 19:00:00,Cleveland Cavaliers,105,Phoenix Suns,107,Fri,6,2,1,2,3,1,1,1,-38,-7.6,487,97.4,5,2.0,2,3,1,2,-1,-25,-5.0,486,97.2,5,1.9791666666666667
77,2012-11-09 19:00:00,San Antonio Spurs,97,Sacramento Kings,86,Fri,6,-11,0,2,3,2,0,2,-22,-4.4,464,92.8,5,2.0,4,1,1,1,-1,16,3.2,480,96.0,5,1.9791666666666667
78,2012-11-09 19:00:00,Milwaukee Bucks,101,Washington Wizards,91,Fri,6,-10,0,0,3,0,1,-3,-19,-6.333333333333333,264,88.0,3,1.9791666666666667,2,1,1,0,-1,-4,-1.3333333333333333,294,98.0,3,2.0
79,2012-11-10 19:30:00,Dallas Mavericks,97,Charlotte Bobcats,101,Sat,7,4,1,1,3,1,1,-3,-41,-10.25,398,99.5,4,1.0208333333333333,4,2,1,2,-1,34,5.666666666666667,636,106.0,6,1.0
80,2012-11-10 19:00:00,Minnesota Timberwolves,80,Chicago Bulls,87,Sat,7,7,1,3,2,2,2,-1,28,5.6,480,96.0,5,2.0,4,1,1,1,3,21,4.2,471,94.2,5,1.0
81,2012-11-10 19:30:00,Denver Nuggets,107,Golden State Warriors,101,Sat,7,-6,0,3,3,1,1,-1,-20,-3.3333333333333335,570,95.0,6,1.0,3,3,1,3,3,13,2.1666666666666665,586,97.66666666666667,6,0.9583333333333334
82,2012-11-10 19:00:00,Detroit Pistons,82,Houston Rockets,96,Sat,7,14,1,2,3,0,2,-3,-8,-1.6,471,94.2,5,1.0,0,6,0,5,-6,-66,-11.0,558,93.0,6,1.0
83,2012-11-10 19:00:00,Washington Wizards,85,Indiana Pacers,89,Sat,7,4,1,2,4,1,0,-3,-18,-3.0,544,90.66666666666667,6,1.0,0,4,0,2,-4,-29,-7.25,355,88.75,4,1.0
84,2012-11-10 19:30:00,Boston Celtics,96,Milwaukee Bucks,92,Sat,7,-4,0,3,1,1,1,1,6,1.5,395,98.75,4,1.0208333333333333,2,3,1,1,-1,-21,-4.2,484,96.8,5,1.0
85,2012-11-10 19:00:00,San Antonio Spurs,112,Portland Trail Blazers,109,Sat,7,-3,0,2,3,1,1,-2,-30,-6.0,484,96.8,5,1.9791666666666667,5,1,2,1,1,27,4.5,577,96.16666666666667,6,1.0
86,2012-11-10 19:00:00,Philadelphia 76ers,93,Toronto Raptors,83,Sat,7,-10,0,1,4,1,1,-2,-15,-3.0,485,97.0,5,2.979166666666667,3,2,2,1,2,-8,-1.6,439,87.8,5,0.9791666666666666
87,2012-11-10 19:00:00,Phoenix Suns,81,Utah Jazz,94,Sat,7,13,1,2,4,2,0,-1,-13,-2.1666666666666665,572,95.33333333333333,6,0.9375,3,3,1,2,2,-36,-6.0,594,99.0,6,1.0
88,2012-11-11 15:00:00,Orlando Magic,74,Brooklyn Nets,82,Sun,1,8,1,2,2,1,1,1,5,1.25,383,95.75,4,1.8333333333333333,2,3,0,2,-3,-26,-5.2,453,90.6,5,1.8333333333333333
89,2012-11-11 12:30:00,Atlanta Hawks,76,Los Angeles Clippers,89,Sun,1,13,1,4,2,2,2,2,43,7.166666666666667,626,104.33333333333333,6,2.7083333333333335,2,2,1,0,-1,-1,-0.25,384,96.0,4,1.7083333333333333
90,2012-11-11 18:30:00,Sacramento Kings,90,Los Angeles Lakers,103,Sun,1,13,1,2,4,2,2,1,16,2.6666666666666665,587,97.83333333333333,6,1.9583333333333333,2,4,0,3,-1,-33,-5.5,550,91.66666666666667,6,1.9791666666666667
91,2012-11-11 17:00:00,Miami Heat,86,Memphis Grizzlies,104,Sun,1,18,1,4,1,2,0,4,36,7.2,500,100.0,5,1.9166666666666667,5,1,1,1,4,57,9.5,645,107.5,6,1.8958333333333333
92,2012-11-11 18:00:00,Cleveland Cavaliers,91,Oklahoma City Thunder,106,Sun,1,15,1,4,2,3,1,3,40,6.666666666666667,595,99.16666666666667,6,1.9583333333333333,2,4,1,3,-2,-27,-4.5,591,98.5,6,1.9583333333333333
93,2012-11-12 19:00:00,Boston Celtics,101,Chicago Bulls,95,Mon,2,-6,0,4,2,3,2,1,35,5.833333333333333,567,94.5,6,2.0,3,3,2,1,1,-17,-2.8333333333333335,580,96.66666666666667,6,1.9791666666666667
94,2012-11-12 19:30:00,Minnesota Timberwolves,90,Dallas Mavericks,82,Mon,2,-8,0,4,3,3,0,-2,30,4.285714285714286,733,104.71428571428571,7,2.0,4,2,1,2,-1,14,2.3333333333333335,551,91.83333333333333,6,2.0208333333333335
95,2012-11-12 19:30:00,Oklahoma City Thunder,92,Detroit Pistons,90,Mon,2,-2,0,0,7,0,1,-7,-80,-11.428571428571429,640,91.42857142857143,7,2.0208333333333335,5,2,1,1,4,55,7.857142857142857,701,100.14285714285714,7,1.0625
96,2012-11-12 19:00:00,Miami Heat,113,Houston Rockets,110,Mon,2,-3,0,3,3,1,2,1,6,1.0,567,94.5,6,2.0,5,2,1,2,-1,39,5.571428571428571,731,104.42857142857143,7,1.0833333333333333
97,2012-11-12 19:00:00,Milwaukee Bucks,105,Philadelphia 76ers,96,Mon,2,-9,0,4,2,1,1,3,2,0.3333333333333333,532,88.66666666666667,6,2.0,3,2,2,0,-1,2,0.4,487,97.4,5,1.9791666666666667
98,2012-11-12 19:00:00,Denver Nuggets,100,Phoenix Suns,110,Mon,2,10,1,3,4,2,1,-1,-49,-7.0,675,96.42857142857143,7,2.0,4,3,2,3,4,19,2.7142857142857144,693,99.0,7,1.9791666666666667
99,2012-11-12 19:00:00,Atlanta Hawks,95,Portland Trail Blazers,87,Mon,2,-8,0,2,4,1,2,-3,-33,-5.5,593,98.83333333333333,6,2.0,2,3,1,1,-2,-14,-2.8,460,92.0,5,1.2708333333333333
100,2012-11-12 19:00:00,Utah Jazz,140,Toronto Raptors,133,Mon,2,-7,0,1,5,1,2,-3,-25,-4.166666666666667,568,94.66666666666667,6,2.0,3,4,0,4,1,0,0.0,666,95.14285714285714,7,2.0
101,2012-11-13 19:30:00,Cleveland Cavaliers,101,Brooklyn Nets,114,Tue,3,13,1,3,2,2,1,2,13,2.6,465,93.0,5,2.1875,2,5,1,4,-3,-42,-6.0,682,97.42857142857143,7,2.0625
102,2012-11-13 19:00:00,Washington Wizards,76,Charlotte Bobcats,92,Tue,3,16,1,2,3,2,1,1,-37,-7.4,499,99.8,5,2.979166666666667,0,5,0,3,-5,-33,-6.6,440,88.0,5,3.0000000000000004
103,2012-11-13 19:00:00,Toronto Raptors,74,Indiana Pacers,72,Tue,3,-2,0,3,4,2,0,1,-14,-2.0,633,90.42857142857143,7,3.0000000000000004,1,6,0,3,-4,-32,-4.571428571428571,701,100.14285714285714,7,1.0
104,2012-11-13 19:30:00,San Antonio Spurs,84,Los Angeles Lakers,82,Tue,3,-2,0,3,4,3,2,2,29,4.142857142857143,690,98.57142857142857,7,2.0416666666666665,6,1,3,1,2,30,4.285714285714286,689,98.42857142857143,7,3.0208333333333335
105,2012-11-13 19:00:00,New York Knicks,99,Orlando Magic,89,Tue,3,-10,0,2,4,2,1,-4,-34,-5.666666666666667,527,87.83333333333333,6,2.1666666666666665,4,0,1,0,4,68,17.0,418,104.5,4,3.9791666666666665
106,2012-11-13 19:00:00,Portland Trail Blazers,103,Sacramento Kings,86,Tue,3,-17,0,2,5,2,1,-2,-46,-6.571428571428571,640,91.42857142857143,7,2.0208333333333335,2,5,1,2,-4,-41,-5.857142857142857,680,97.14285714285714,7,1.0
107,2012-11-14 19:30:00,Utah Jazz,93,Boston Celtics,98,Wed,4,5,1,4,3,1,2,2,-11,-1.5714285714285714,681,97.28571428571429,7,2.0208333333333335,4,4,1,4,2,7,0.875,806,100.75,8,2.0208333333333335
108,2012-11-14 19:30:00,Washington Wizards,101,Dallas Mavericks,107,Wed,4,6,1,4,4,3,1,-3,22,2.75,815,101.875,8,2.0,0,6,0,4,-6,-49,-8.166666666666666,516,86.0,6,1.0208333333333333
109,2012-11-14 19:30:00,Atlanta Hawks,88,Golden State Warriors,92,Wed,4,4,1,3,4,1,2,-2,-26,-3.7142857142857144,671,95.85714285714286,7,4.0,3,3,2,1,1,-6,-1.0,555,92.5,6,2.0208333333333335
110,2012-11-14 19:00:00,New Orleans Hornets,96,Houston Rockets,100,Wed,4,4,1,3,4,1,3,-1,3,0.42857142857142855,677,96.71428571428571,7,2.0,3,2,1,0,1,-2,-0.4,441,88.2,5,5.0
111,2012-11-14 19:30:00,Miami Heat,100,Los Angeles Clippers,107,Wed,4,7,1,5,2,3,2,3,56,8.0,715,102.14285714285714,7,3.2916666666666665,6,2,2,2,1,42,5.25,844,105.5,8,2.0208333333333335
112,2012-11-14 19:00:00,Indiana Pacers,85,Milwaukee Bucks,99,Wed,4,14,1,4,2,1,2,1,11,1.8333333333333333,592,98.66666666666667,6,2.0,3,5,1,4,-1,-16,-2.0,705,88.125,8,1.0
113,2012-11-14 19:00:00,Charlotte Bobcats,89,Minnesota Timberwolves,87,Wed,4,-2,0,5,2,3,0,1,22,3.142857142857143,641,91.57142857142857,7,1.9791666666666667,3,3,0,2,2,-21,-3.5,591,98.5,6,1.0
114,2012-11-14 19:00:00,Memphis Grizzlies,107,Oklahoma City Thunder,97,Wed,4,-10,0,6,2,4,1,5,57,7.125,793,99.125,8,1.9791666666666667,5,1,2,1,5,54,9.0,604,100.66666666666667,6,3.0833333333333335
115,2012-11-14 19:00:00,Detroit Pistons,94,Philadelphia 76ers,76,Wed,4,-18,0,4,3,1,2,-1,-7,-1.0,628,89.71428571428571,7,2.0,0,8,0,6,-8,-82,-10.25,730,91.25,8,1.9791666666666667
