,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPts,Home_AvgPts,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPts,Visitor_AvgPts,Visitor_GamesPlayed,Visitor_DaysPast
90,2002-11-09 19:30:00,Portland Trail Blazers,95,San Antonio Spurs,76,Sat,7,-19,0,4,1,2,0,3,38,7.6,472,94.4,5,4.0,2,4,0,3,-1,-41,-6.833333333333333,517,86.16666666666667,6,1.0208333333333333
91,2002-11-10 16:00:00,New Orleans Hornets,97,New York Knicks,91,Sun,1,-6,0,1,5,1,2,-1,-46,-7.666666666666667,547,91.16666666666667,6,1.875,4,1,0,1,3,33,6.6,475,95.0,5,1.8541666666666667
92,2002-11-10 17:00:00,Los Angeles Clippers,120,Orlando Magic,117,Sun,1,-3,0,5,1,3,0,3,36,6.0,630,105.0,6,1.9166666666666667,1,4,0,2,-2,-31,-6.2,454,90.8,5,1.8958333333333333
93,2002-11-10 18:00:00,Atlanta Hawks,97,Sacramento Kings,105,Sun,1,8,1,4,3,3,0,1,59,8.428571428571429,696,99.42857142857143,7,1.9375,3,3,1,3,-2,0,0.0,585,97.5,6,1.9583333333333333
94,2002-11-11 19:00:00,Utah Jazz,95,Boston Celtics,112,Mon,2,17,1,4,2,1,1,4,-7,-1.1666666666666667,576,96.0,6,2.0,2,4,0,3,1,-26,-4.333333333333333,539,89.83333333333333,6,3.0000000000000004
95,2002-11-11 19:30:00,Portland Trail Blazers,73,Dallas Mavericks,82,Mon,2,9,1,6,0,3,0,6,112,18.666666666666668,657,109.5,6,2.0,3,4,1,3,1,-22,-3.142857142857143,612,87.42857142857143,7,2.0
96,2002-11-11 19:00:00,Golden State Warriors,108,Memphis Grizzlies,101,Mon,2,-7,0,0,7,0,3,-7,-78,-11.142857142857142,646,92.28571428571429,7,2.0,1,6,0,5,-6,-54,-7.714285714285714,672,96.0,7,1.9791666666666667
97,2002-11-11 19:30:00,Minnesota Timberwolves,75,San Antonio Spurs,91,Mon,2,16,1,4,2,2,1,-1,19,3.1666666666666665,548,91.33333333333333,6,2.0,4,3,0,2,-1,-17,-2.4285714285714284,659,94.14285714285714,7,2.0208333333333335
98,2002-11-12 19:30:00,New Orleans Hornets,87,Detroit Pistons,93,Tue,3,6,1,5,2,2,0,-1,21,3.0,595,85.0,7,3.0000000000000004,5,1,1,1,4,39,6.5,572,95.33333333333333,6,2.1458333333333335
99,2002-11-12 19:30:00,Portland Trail Blazers,83,Houston Rockets,86,Tue,3,3,1,3,2,2,1,1,12,2.4,461,92.2,5,3.0000000000000004,3,5,1,4,-1,-31,-3.875,685,85.625,8,1.0
100,2002-11-12 19:00:00,Cleveland Cavaliers,75,Indiana Pacers,95,Tue,3,20,1,5,1,4,0,4,46,7.666666666666667,567,94.5,6,3.0000000000000004,2,5,1,4,-3,-55,-7.857142857142857,591,84.42857142857143,7,2.979166666666667
101,2002-11-12 19:30:00,Atlanta Hawks,95,Los Angeles Lakers,83,Tue,3,-12,0,2,5,1,1,-3,-22,-3.142857142857143,642,91.71428571428571,7,3.9791666666666665,3,4,1,4,-3,-8,-1.1428571428571428,682,97.42857142857143,7,2.0625
102,2002-11-12 19:30:00,Los Angeles Clippers,101,Miami Heat,82,Tue,3,-19,0,1,4,1,3,-2,-15,-3.0,430,86.0,5,2.979166666666667,2,4,1,2,1,-28,-4.666666666666667,574,95.66666666666667,6,2.1041666666666665
103,2002-11-12 19:30:00,Utah Jazz,108,New York Knicks,87,Tue,3,-21,0,1,6,1,3,-2,-52,-7.428571428571429,638,91.14285714285714,7,2.1458333333333335,2,5,0,4,-1,-43,-6.142857142857143,634,90.57142857142857,7,1.0208333333333333
104,2002-11-12 19:00:00,Toronto Raptors,115,Orlando Magic,109,Tue,3,-6,0,5,2,3,1,-1,33,4.714285714285714,747,106.71428571428571,7,2.0833333333333335,2,4,0,3,-2,-59,-9.833333333333334,507,84.5,6,3.0000000000000004
105,2002-11-12 19:00:00,Seattle SuperSonics,101,Washington Wizards,95,Tue,3,-6,0,4,3,3,1,3,49,7.0,647,92.42857142857143,7,2.979166666666667,5,2,3,2,1,40,5.714285714285714,653,93.28571428571429,7,2.9583333333333335
106,2002-11-13 19:00:00,Philadelphia 76ers,81,Boston Celtics,91,Wed,4,10,1,5,2,2,1,5,10,1.4285714285714286,688,98.28571428571429,7,2.0,4,2,0,2,-1,28,4.666666666666667,595,99.16666666666667,6,3.9791666666666665
107,2002-11-13 19:00:00,Dallas Mavericks,103,Cleveland Cavaliers,99,Wed,4,-4,0,2,6,1,1,-4,-75,-9.375,666,83.25,8,1.0,7,0,3,0,7,121,17.285714285714285,739,105.57142857142857,7,1.9791666666666667
108,2002-11-13 19:00:00,Phoenix Suns,75,Denver Nuggets,72,Wed,4,-3,0,2,4,1,3,1,-29,-4.833333333333333,481,80.16666666666667,6,4.0,3,3,0,2,2,-9,-1.5,495,82.5,6,5.0
109,2002-11-13 18:30:00,Sacramento Kings,104,Golden State Warriors,93,Wed,4,-11,0,2,6,1,1,1,-47,-5.875,780,97.5,8,1.9791666666666667,5,3,1,3,2,67,8.375,801,100.125,8,3.0208333333333335
110,2002-11-13 19:00:00,Chicago Bulls,101,Milwaukee Bucks,108,Wed,4,7,1,3,3,2,1,1,4,0.6666666666666666,599,99.83333333333333,6,3.9791666666666665,3,4,1,2,1,-44,-6.285714285714286,636,90.85714285714286,7,3.9791666666666665
111,2002-11-13 19:00:00,San Antonio Spurs,82,New Jersey Nets,91,Wed,4,9,1,5,2,4,0,-1,55,7.857142857142857,692,98.85714285714286,7,3.9791666666666665,5,2,2,1,1,35,5.0,639,91.28571428571429,7,1.9791666666666667
112,2002-11-13 19:30:00,Minnesota Timberwolves,98,New Orleans Hornets,102,Wed,4,4,1,5,2,4,0,-1,33,4.714285714285714,659,94.14285714285714,7,1.0,4,4,0,3,-2,-33,-4.125,734,91.75,8,2.0
113,2002-11-14 19:00:00,Orlando Magic,101,Los Angeles Clippers,80,Thu,5,-21,0,3,4,1,2,2,-9,-1.2857142857142858,675,96.42857142857143,7,1.9791666666666667,5,3,2,1,-2,27,3.375,856,107.0,8,2.0
114,2002-11-14 19:30:00,San Antonio Spurs,94,Philadelphia 76ers,99,Thu,5,5,1,4,3,4,0,-2,18,2.5714285714285716,676,96.57142857142857,7,1.0208333333333333,5,3,2,2,-1,26,3.25,721,90.125,8,1.0208333333333333
