Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Mon Mar 01 2004 07:00pm,Orlando Magic,96,Boston Celtics,117,Box Score,0,13636,
Mon Mar 01 2004 07:30pm,Cleveland Cavaliers,81,Chicago Bulls,92,Box Score,0,19203,
Mon Mar 01 2004 07:30pm,Memphis Grizzlies,81,San Antonio Spurs,80,Box Score,0,16705,
Mon Mar 01 2004 07:00pm,Detroit Pistons,86,Utah Jazz,94,Box Score,0,19911,
Mon Mar 01 2004 07:00pm,New Orleans Hornets,106,Washington Wizards,111,Box Score,1,13830,
Tue Mar 02 2004 07:30pm,Los Angeles Lakers,93,Atlanta Hawks,94,Box Score,0,19445,
Tue Mar 02 2004 07:30pm,Seattle SuperSonics,96,Dallas Mavericks,107,Box Score,0,19954,
Tue Mar 02 2004 07:00pm,New Jersey Nets,95,Denver Nuggets,91,Box Score,0,18044,
Tue Mar 02 2004 07:30pm,Indiana Pacers,96,Golden State Warriors,88,Box Score,0,16836,
Tue Mar 02 2004 07:30pm,Toronto Raptors,89,Miami Heat,86,Box Score,0,14178,
Tue Mar 02 2004 07:00pm,Los Angeles Clippers,106,Sacramento Kings,113,Box Score,0,17317,
Wed Mar 03 2004 07:00pm,Atlanta Hawks,80,Cleveland Cavaliers,112,Box Score,0,20562,
Wed Mar 03 2004 08:00pm,Los Angeles Lakers,96,Houston Rockets,93,Box Score,0,18172,
Wed Mar 03 2004 07:30pm,Indiana Pacers,101,Los Angeles Clippers,94,Box Score,1,17677,
Wed Mar 03 2004 07:00pm,Dallas Mavericks,97,Minnesota Timberwolves,121,Box Score,0,19006,
Wed Mar 03 2004 07:00pm,Chicago Bulls,97,New Orleans Hornets,100,Box Score,1,14071,
Wed Mar 03 2004 07:30pm,Philadelphia 76ers,77,New York Knicks,88,Box Score,0,19763,
Wed Mar 03 2004 07:00pm,Milwaukee Bucks,105,Orlando Magic,97,Box Score,0,12366,
Wed Mar 03 2004 07:00pm,New Jersey Nets,74,Phoenix Suns,87,Box Score,0,17332,
Wed Mar 03 2004 07:00pm,Memphis Grizzlies,97,Portland Trail Blazers,88,Box Score,0,16511,
Wed Mar 03 2004 07:30pm,Seattle SuperSonics,84,San Antonio Spurs,88,Box Score,0,16611,
Wed Mar 03 2004 07:00pm,Toronto Raptors,70,Washington Wizards,84,Box Score,0,13921,
Thu Mar 04 2004 07:30pm,Milwaukee Bucks,98,Miami Heat,104,Box Score,0,14338,
Thu Mar 04 2004 07:30pm,Sacramento Kings,114,Philadelphia 76ers,105,Box Score,0,18798,
Thu Mar 04 2004 07:00pm,Detroit Pistons,83,Portland Trail Blazers,68,Box Score,0,20243,
Fri Mar 05 2004 07:30pm,Washington Wizards,90,Boston Celtics,94,Box Score,0,15046,
Fri Mar 05 2004 07:30pm,New Jersey Nets,78,Golden State Warriors,74,Box Score,0,17354,
Fri Mar 05 2004 07:30pm,Seattle SuperSonics,91,Los Angeles Lakers,99,Box Score,0,18997,
Fri Mar 05 2004 07:00pm,Houston Rockets,112,Minnesota Timberwolves,109,Box Score,0,20109,
Fri Mar 05 2004 07:00pm,Cleveland Cavaliers,88,New Orleans Hornets,85,Box Score,0,17795,
Fri Mar 05 2004 07:00pm,Atlanta Hawks,96,Orlando Magic,101,Box Score,0,13293,
Fri Mar 05 2004 07:00pm,Dallas Mavericks,100,San Antonio Spurs,113,Box Score,0,18797,
Fri Mar 05 2004 07:00pm,New York Knicks,109,Toronto Raptors,103,Box Score,0,19287,
Fri Mar 05 2004 07:00pm,Indiana Pacers,96,Utah Jazz,88,Box Score,0,19911,
Sat Mar 06 2004 07:30pm,Milwaukee Bucks,97,Cleveland Cavaliers,106,Box Score,0,20562,
Sat Mar 06 2004 07:00pm,Detroit Pistons,97,Denver Nuggets,66,Box Score,0,19681,
Sat Mar 06 2004 12:30pm,Memphis Grizzlies,98,Los Angeles Clippers,92,Box Score,0,15481,
Sat Mar 06 2004 03:30pm,Sacramento Kings,96,Miami Heat,102,Box Score,0,16500,
Sat Mar 06 2004 07:00pm,Chicago Bulls,88,Philadelphia 76ers,97,Box Score,0,20647,
Sat Mar 06 2004 07:00pm,San Antonio Spurs,107,Phoenix Suns,86,Box Score,0,16039,
Sat Mar 06 2004 07:00pm,Utah Jazz,70,Portland Trail Blazers,91,Box Score,0,16216,
Sun Mar 07 2004 08:00pm,Indiana Pacers,103,Denver Nuggets,94,Box Score,0,19099,
Sun Mar 07 2004 06:00pm,Memphis Grizzlies,95,Golden State Warriors,85,Box Score,0,15181,
Sun Mar 07 2004 12:00pm,Dallas Mavericks,98,Houston Rockets,101,Box Score,0,18134,
Sun Mar 07 2004 06:30pm,Portland Trail Blazers,71,Los Angeles Clippers,91,Box Score,0,15733,
Sun Mar 07 2004 12:30pm,New Jersey Nets,88,Los Angeles Lakers,94,Box Score,0,18997,
Sun Mar 07 2004 06:30pm,Boston Celtics,80,Minnesota Timberwolves,77,Box Score,0,17661,
Sun Mar 07 2004 06:00pm,Sacramento Kings,107,Orlando Magic,90,Box Score,0,15625,
Sun Mar 07 2004 06:00pm,Detroit Pistons,86,Seattle SuperSonics,65,Box Score,0,14739,
Sun Mar 07 2004 01:00pm,New Orleans Hornets,76,Toronto Raptors,84,Box Score,0,17031,
Sun Mar 07 2004 02:00pm,New York Knicks,99,Washington Wizards,86,Box Score,0,15314,
Mon Mar 08 2004 07:30pm,Cleveland Cavaliers,108,Atlanta Hawks,102,Box Score,0,14050,
Mon Mar 08 2004 07:30pm,Phoenix Suns,90,Dallas Mavericks,103,Box Score,0,20357,
Mon Mar 08 2004 07:00pm,Milwaukee Bucks,92,Philadelphia 76ers,97,Box Score,0,17561,
Mon Mar 08 2004 07:00pm,Los Angeles Lakers,83,Utah Jazz,88,Box Score,0,19911,
Tue Mar 09 2004 07:30pm,Philadelphia 76ers,89,Chicago Bulls,81,Box Score,0,18649,
Tue Mar 09 2004 07:30pm,Los Angeles Clippers,85,Houston Rockets,90,Box Score,0,12533,
Tue Mar 09 2004 07:00pm,Toronto Raptors,84,Indiana Pacers,94,Box Score,1,15123,
Tue Mar 09 2004 07:00pm,San Antonio Spurs,88,Memphis Grizzlies,94,Box Score,0,15544,
Tue Mar 09 2004 07:30pm,Orlando Magic,89,Miami Heat,100,Box Score,0,14349,
Tue Mar 09 2004 07:30pm,Boston Celtics,87,New York Knicks,84,Box Score,0,19763,
Tue Mar 09 2004 07:00pm,Golden State Warriors,92,Sacramento Kings,96,Box Score,0,17317,
Tue Mar 09 2004 07:00pm,Minnesota Timberwolves,105,Seattle SuperSonics,92,Box Score,0,17072,
Tue Mar 09 2004 07:00pm,Denver Nuggets,117,Washington Wizards,87,Box Score,0,14924,
Wed Mar 10 2004 07:00pm,Los Angeles Lakers,117,Boston Celtics,109,Box Score,0,18624,
Wed Mar 10 2004 07:30pm,Chicago Bulls,65,Detroit Pistons,98,Box Score,0,22076,
Wed Mar 10 2004 07:00pm,Atlanta Hawks,80,Milwaukee Bucks,94,Box Score,0,13497,
Wed Mar 10 2004 07:30pm,Denver Nuggets,97,New Jersey Nets,98,Box Score,0,13083,
Wed Mar 10 2004 07:00pm,Miami Heat,84,New Orleans Hornets,95,Box Score,0,11036,
Wed Mar 10 2004 07:00pm,Washington Wizards,99,Orlando Magic,108,Box Score,0,12538,
Wed Mar 10 2004 07:00pm,Minnesota Timberwolves,79,Portland Trail Blazers,92,Box Score,0,15456,
Wed Mar 10 2004 07:30pm,Los Angeles Clippers,90,San Antonio Spurs,108,Box Score,0,16919,
Wed Mar 10 2004 07:00pm,Cleveland Cavaliers,106,Toronto Raptors,92,Box Score,0,17459,
Wed Mar 10 2004 07:00pm,Golden State Warriors,77,Utah Jazz,91,Box Score,0,19587,
Thu Mar 11 2004 06:30pm,New Orleans Hornets,86,Houston Rockets,97,Box Score,0,13587,
