Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Sun Feb 01 2015 01:00pm,Miami Heat,83,Boston Celtics,75,Box Score,0,17366,
Sun Feb 01 2015 02:00pm,Los Angeles Lakers,80,New York Knicks,92,Box Score,0,19812,
Mon Feb 02 2015 07:30pm,Los Angeles Clippers,100,Brooklyn Nets,102,Box Score,0,16037,
Mon Feb 02 2015 07:00pm,Philadelphia 76ers,84,Cleveland Cavaliers,97,Box Score,0,20562,
Mon Feb 02 2015 08:30pm,Minnesota Timberwolves,94,Dallas Mavericks,100,Box Score,0,19989,
Mon Feb 02 2015 08:00pm,Atlanta Hawks,100,New Orleans Pelicans,115,Box Score,0,15487,
Mon Feb 02 2015 08:00pm,Orlando Magic,97,Oklahoma City Thunder,104,Box Score,0,18203,
Mon Feb 02 2015 09:00pm,Memphis Grizzlies,102,Phoenix Suns,101,Box Score,0,17199,
Mon Feb 02 2015 07:30pm,Milwaukee Bucks,82,Toronto Raptors,75,Box Score,0,19800,
Mon Feb 02 2015 07:00pm,Charlotte Hornets,92,Washington Wizards,88,Box Score,0,15816,
Tue Feb 03 2015 07:30pm,Miami Heat,91,Detroit Pistons,108,Box Score,0,12768,
Tue Feb 03 2015 07:30pm,Boston Celtics,108,New York Knicks,97,Box Score,0,19812,
Tue Feb 03 2015 07:00pm,Denver Nuggets,98,Philadelphia 76ers,105,Box Score,0,10290,
Tue Feb 03 2015 10:00pm,Utah Jazz,102,Portland Trail Blazers,103,Box Score,0,19441,
Tue Feb 03 2015 10:00pm,Golden State Warriors,121,Sacramento Kings,96,Box Score,0,17317,
Wed Feb 04 2015 07:30pm,Washington Wizards,96,Atlanta Hawks,105,Box Score,0,18047,
Wed Feb 04 2015 07:30pm,Denver Nuggets,100,Boston Celtics,104,Box Score,0,15126,
Wed Feb 04 2015 10:30pm,Dallas Mavericks,114,Golden State Warriors,128,Box Score,0,19596,
Wed Feb 04 2015 08:00pm,Chicago Bulls,90,Houston Rockets,101,Box Score,0,18325,
Wed Feb 04 2015 07:00pm,Detroit Pistons,109,Indiana Pacers,114,Box Score,0,15892,
Wed Feb 04 2015 08:00pm,Los Angeles Lakers,105,Milwaukee Bucks,113,Box Score,1,12544,
Wed Feb 04 2015 08:00pm,Miami Heat,101,Minnesota Timberwolves,102,Box Score,0,11517,
Wed Feb 04 2015 08:00pm,Oklahoma City Thunder,102,New Orleans Pelicans,91,Box Score,0,17156,
Wed Feb 04 2015 08:30pm,Orlando Magic,103,San Antonio Spurs,110,Box Score,0,18581,
Wed Feb 04 2015 07:30pm,Brooklyn Nets,109,Toronto Raptors,93,Box Score,0,19800,
Wed Feb 04 2015 09:00pm,Memphis Grizzlies,100,Utah Jazz,90,Box Score,0,19911,
Thu Feb 05 2015 07:00pm,Washington Wizards,87,Charlotte Hornets,94,Box Score,0,17019,
Thu Feb 05 2015 08:00pm,Los Angeles Clippers,94,Cleveland Cavaliers,105,Box Score,0,20562,
Thu Feb 05 2015 10:30pm,Phoenix Suns,87,Portland Trail Blazers,108,Box Score,0,19488,
Thu Feb 05 2015 10:00pm,Dallas Mavericks,101,Sacramento Kings,78,Box Score,0,16993,
Fri Feb 06 2015 07:30pm,Golden State Warriors,116,Atlanta Hawks,124,Box Score,0,19225,
Fri Feb 06 2015 07:30pm,Philadelphia 76ers,96,Boston Celtics,107,Box Score,0,18322,
Fri Feb 06 2015 07:00pm,New York Knicks,88,Brooklyn Nets,92,Box Score,0,17732,
Fri Feb 06 2015 07:30pm,Denver Nuggets,88,Detroit Pistons,98,Box Score,0,17035,
Fri Feb 06 2015 08:00pm,Milwaukee Bucks,111,Houston Rockets,117,Box Score,0,18239,
Fri Feb 06 2015 07:00pm,Cleveland Cavaliers,99,Indiana Pacers,103,Box Score,0,18165,
Fri Feb 06 2015 08:00pm,Memphis Grizzlies,89,Minnesota Timberwolves,90,Box Score,0,14388,
Fri Feb 06 2015 08:00pm,New Orleans Pelicans,116,Oklahoma City Thunder,113,Box Score,0,18203,
Fri Feb 06 2015 07:00pm,Los Angeles Lakers,97,Orlando Magic,103,Box Score,1,16206,
Fri Feb 06 2015 09:00pm,Utah Jazz,93,Phoenix Suns,100,Box Score,0,18055,
Fri Feb 06 2015 09:30pm,Miami Heat,85,San Antonio Spurs,98,Box Score,0,18581,
Fri Feb 06 2015 07:00pm,Los Angeles Clippers,107,Toronto Raptors,123,Box Score,0,19800,
Sat Feb 07 2015 08:30pm,Portland Trail Blazers,101,Dallas Mavericks,111,Box Score,1,20398,
Sat Feb 07 2015 08:30pm,Boston Celtics,93,Milwaukee Bucks,96,Box Score,0,16470,
Sat Feb 07 2015 07:00pm,Chicago Bulls,107,New Orleans Pelicans,72,Box Score,0,18402,
Sat Feb 07 2015 07:30pm,Golden State Warriors,106,New York Knicks,92,Box Score,0,19812,
Sat Feb 07 2015 07:30pm,Charlotte Hornets,81,Philadelphia 76ers,89,Box Score,0,16739,
Sat Feb 07 2015 09:00pm,Sacramento Kings,90,Utah Jazz,102,Box Score,0,19128,
Sat Feb 07 2015 07:00pm,Brooklyn Nets,77,Washington Wizards,114,Box Score,0,20356,
Sun Feb 08 2015 06:00pm,Indiana Pacers,103,Charlotte Hornets,102,Box Score,0,16991,
Sun Feb 08 2015 03:30pm,Los Angeles Lakers,105,Cleveland Cavaliers,120,Box Score,0,20562,
Sun Feb 08 2015 06:00pm,Minnesota Timberwolves,112,Detroit Pistons,101,Box Score,0,16075,
Sun Feb 08 2015 07:00pm,Portland Trail Blazers,109,Houston Rockets,98,Box Score,0,18243,
Sun Feb 08 2015 06:00pm,Atlanta Hawks,88,Memphis Grizzlies,94,Box Score,0,18119,
Sun Feb 08 2015 01:00pm,Los Angeles Clippers,108,Oklahoma City Thunder,131,Box Score,0,18203,
Sun Feb 08 2015 06:00pm,Chicago Bulls,98,Orlando Magic,97,Box Score,0,16944,
Sun Feb 08 2015 09:00pm,Phoenix Suns,83,Sacramento Kings,85,Box Score,0,17013,
Sun Feb 08 2015 07:00pm,San Antonio Spurs,82,Toronto Raptors,87,Box Score,0,19800,
Mon Feb 09 2015 08:30pm,Los Angeles Clippers,115,Dallas Mavericks,98,Box Score,0,20082,
Mon Feb 09 2015 09:00pm,Oklahoma City Thunder,124,Denver Nuggets,114,Box Score,0,16511,
Mon Feb 09 2015 07:00pm,San Antonio Spurs,95,Indiana Pacers,93,Box Score,0,16691,
Mon Feb 09 2015 07:30pm,New York Knicks,95,Miami Heat,109,Box Score,0,19851,
Mon Feb 09 2015 08:00pm,Brooklyn Nets,97,Milwaukee Bucks,103,Box Score,0,12431,
Mon Feb 09 2015 08:00pm,Atlanta Hawks,117,Minnesota Timberwolves,105,Box Score,0,10987,
Mon Feb 09 2015 08:00pm,Utah Jazz,100,New Orleans Pelicans,96,Box Score,0,15321,
Mon Feb 09 2015 07:00pm,Golden State Warriors,89,Philadelphia 76ers,84,Box Score,0,16247,
Mon Feb 09 2015 07:00pm,Orlando Magic,80,Washington Wizards,96,Box Score,0,16031,
Tue Feb 10 2015 08:00pm,Sacramento Kings,86,Chicago Bulls,104,Box Score,0,21560,
Tue Feb 10 2015 07:00pm,Detroit Pistons,106,Charlotte Hornets,78,Box Score,0,15876,
Tue Feb 10 2015 10:30pm,Denver Nuggets,106,Los Angeles Lakers,96,Box Score,0,18466,
Tue Feb 10 2015 08:00pm,Brooklyn Nets,86,Memphis Grizzlies,95,Box Score,0,16901,
Tue Feb 10 2015 08:00pm,Houston Rockets,127,Phoenix Suns,118,Box Score,0,17071,
Wed Feb 11 2015 07:30pm,Atlanta Hawks,88,Boston Celtics,89,Box Score,0,16083,
Wed Feb 11 2015 08:00pm,Miami Heat,93,Cleveland Cavaliers,113,Box Score,0,20562,
Wed Feb 11 2015 08:30pm,Utah Jazz,82,Dallas Mavericks,87,Box Score,0,19947,
Wed Feb 11 2015 07:30pm,San Antonio Spurs,104,Detroit Pistons,87,Box Score,0,14617,
Wed Feb 11 2015 10:30pm,Houston Rockets,95,Los Angeles Clippers,110,Box Score,0,19060,
Wed Feb 11 2015 08:00pm,Sacramento Kings,103,Milwaukee Bucks,111,Box Score,0,13046,
Wed Feb 11 2015 08:00pm,Golden State Warriors,94,Minnesota Timberwolves,91,Box Score,0,14303,
Wed Feb 11 2015 08:00pm,Indiana Pacers,106,New Orleans Pelicans,93,Box Score,0,17074,
Wed Feb 11 2015 08:00pm,Memphis Grizzlies,89,Oklahoma City Thunder,105,Box Score,0,18203,
Wed Feb 11 2015 07:00pm,New York Knicks,83,Orlando Magic,89,Box Score,0,15473,
Wed Feb 11 2015 10:00pm,Los Angeles Lakers,86,Portland Trail Blazers,102,Box Score,0,19585,
Wed Feb 11 2015 07:30pm,Washington Wizards,93,Toronto Raptors,95,Box Score,0,19800,
Thu Feb 12 2015 08:00pm,Cleveland Cavaliers,98,Chicago Bulls,113,Box Score,0,21920,
Thu Feb 19 2015 10:30pm,San Antonio Spurs,115,Los Angeles Clippers,119,Box Score,0,19358,
Thu Feb 19 2015 08:00pm,Dallas Mavericks,89,Oklahoma City Thunder,104,Box Score,0,18203,
Fri Feb 20 2015 07:30pm,Toronto Raptors,105,Atlanta Hawks,80,Box Score,0,18968,
Fri Feb 20 2015 08:30pm,Houston Rockets,100,Dallas Mavericks,111,Box Score,0,20389,
Fri Feb 20 2015 07:30pm,Chicago Bulls,91,Detroit Pistons,100,Box Score,0,19053,
Fri Feb 20 2015 10:30pm,San Antonio Spurs,99,Golden State Warriors,110,Box Score,0,19596,
Fri Feb 20 2015 10:30pm,Brooklyn Nets,114,Los Angeles Lakers,105,Box Score,0,18997,
Fri Feb 20 2015 08:30pm,Denver Nuggets,81,Milwaukee Bucks,89,Box Score,0,16110,
Fri Feb 20 2015 08:00pm,Phoenix Suns,109,Minnesota Timberwolves,111,Box Score,0,14077,
Fri Feb 20 2015 07:30pm,Miami Heat,111,New York Knicks,87,Box Score,0,19812,
Fri Feb 20 2015 07:00pm,New Orleans Pelicans,84,Orlando Magic,95,Box Score,0,18259,
Fri Feb 20 2015 07:00pm,Indiana Pacers,106,Philadelphia 76ers,95,Box Score,0,16777,
Fri Feb 20 2015 10:00pm,Boston Celtics,101,Sacramento Kings,109,Box Score,0,17317,
Fri Feb 20 2015 09:00pm,Portland Trail Blazers,76,Utah Jazz,92,Box Score,0,19911,
Fri Feb 20 2015 08:00pm,Cleveland Cavaliers,127,Washington Wizards,89,Box Score,0,20356,
Sat Feb 21 2015 08:00pm,Phoenix Suns,107,Chicago Bulls,112,Box Score,0,22292,
Sat Feb 21 2015 07:00pm,Oklahoma City Thunder,110,Charlotte Hornets,103,Box Score,0,19303,
Sat Feb 21 2015 08:00pm,Toronto Raptors,76,Houston Rockets,98,Box Score,0,18329,
Sat Feb 21 2015 10:00pm,Sacramento Kings,99,Los Angeles Clippers,126,Box Score,0,19133,
Sat Feb 21 2015 07:30pm,New Orleans Pelicans,105,Miami Heat,91,Box Score,0,19982,
Sun Feb 22 2015 07:30pm,Charlotte Hornets,81,Dallas Mavericks,92,Box Score,0,20347,
Sun Feb 22 2015 03:30pm,Washington Wizards,89,Detroit Pistons,106,Box Score,0,18371,
Sun Feb 22 2015 06:00pm,Golden State Warriors,98,Indiana Pacers,104,Box Score,0,17789,
Sun Feb 22 2015 09:30pm,Boston Celtics,111,Los Angeles Lakers,118,Box Score,1,18997,
Sun Feb 22 2015 03:30pm,Atlanta Hawks,97,Milwaukee Bucks,86,Box Score,0,14787,
Sun Feb 22 2015 01:00pm,Cleveland Cavaliers,101,New York Knicks,83,Box Score,0,19812,
Sun Feb 22 2015 07:00pm,Denver Nuggets,94,Oklahoma City Thunder,119,Box Score,0,18203,
Sun Feb 22 2015 06:00pm,Philadelphia 76ers,98,Orlando Magic,103,Box Score,0,16108,
Sun Feb 22 2015 09:00pm,Memphis Grizzlies,98,Portland Trail Blazers,92,Box Score,0,19782,
Mon Feb 23 2015 08:00pm,Milwaukee Bucks,71,Chicago Bulls,87,Box Score,0,21434,
Mon Feb 23 2015 09:00pm,Brooklyn Nets,110,Denver Nuggets,82,Box Score,0,13127,
Mon Feb 23 2015 08:00pm,Minnesota Timberwolves,102,Houston Rockets,113,Box Score,0,18240,
Mon Feb 23 2015 10:30pm,Memphis Grizzlies,90,Los Angeles Clippers,87,Box Score,0,19161,
Mon Feb 23 2015 07:30pm,Philadelphia 76ers,108,Miami Heat,119,Box Score,0,19802,
Mon Feb 23 2015 08:00pm,Toronto Raptors,97,New Orleans Pelicans,100,Box Score,0,16514,
Mon Feb 23 2015 09:00pm,Boston Celtics,115,Phoenix Suns,110,Box Score,0,17076,
Mon Feb 23 2015 09:00pm,San Antonio Spurs,81,Utah Jazz,90,Box Score,0,18782,
Tue Feb 24 2015 08:30pm,Toronto Raptors,92,Dallas Mavericks,99,Box Score,0,20151,
Tue Feb 24 2015 07:30pm,Cleveland Cavaliers,102,Detroit Pistons,93,Box Score,0,19087,
Tue Feb 24 2015 08:00pm,Indiana Pacers,92,Oklahoma City Thunder,105,Box Score,0,18203,
Tue Feb 24 2015 07:00pm,Golden State Warriors,114,Washington Wizards,107,Box Score,0,20356,
